match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,description,confirmed
11452957,FT,0.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11452957,,,,,90,0.0,,1,,,injuryTime,5.0,,,,,,,,,,,
11452957,,,,,88,,,3,,,substitution,,121960309.0,True,False,injury,,,,,,,
11452957,,,,,85,,,6,,,substitution,,121960304.0,False,True,regular,,,,,,,
11452957,,,,,81,,,10,,,substitution,,121960300.0,False,False,regular,,,,,,,
11452957,,,,,80,,,11,,,substitution,,121960299.0,False,False,regular,,,,,,,
11452957,,,,,77,,,14,,,substitution,,121960288.0,False,True,regular,,,,,,,
11452957,,,,,77,,,14,,,substitution,,121960287.0,False,True,regular,,,,,,,
11452957,,,,,65,,,26,,,card,,120863646.0,,True,yellow,Mohammed Majrashi,Foul,False,160931.0,Mohammed Majrashi,,
11452957,,,,,62,,,29,,,substitution,,121960270.0,False,False,regular,,,,,,,
11452957,,,,,62,,,29,,,substitution,,121960269.0,False,True,regular,,,,,,,
11452957,,,,,62,,,29,,,substitution,,121960268.0,False,True,regular,,,,,,,
11452957,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11452957,,,,,45,0.0,,1,,,injuryTime,5.0,,,,,,,,,,,
11452957,,,,,42,,,4,,,card,,120863593.0,,False,yellow,Abdurahman Al-Dakheel,Foul,False,948601.0,Abdurahman Al-Dakheel,,
11452957,,,,,39,,,7,,,card,,120863575.0,,False,yellow,Basil Yousef Al-Sayyali,Foul,False,1066584.0,Basil Yousef Al-Sayyali,,
11452957,,,,,37,,,9,,,inGamePenalty,,118431587.0,,False,missed,,offTarget,,1089231.0,Tozé,Off target,
11452957,,,,,34,,,12,,,varDecision,,19707.0,,False,penaltyNotAwarded,,,,954528.0,Nawaf Al-Habashi,,False
