match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_outfielderBlock,player_firstName,player_lastName,stat_fouls,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_penaltyConceded,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goodHighClaim,stat_penaltyMiss,stat_penaltyWon
11452957,home,Al-Fayha,Ali Al Jubaya,ali-al-jubaya,A. A. Jubaya,F,11,188.0,4,M,1521073,EUR,1053820800,F,49,49,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452957,away,Al-Hazem,Aymen Dahmen,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600,G,30,30,False,19.0,15.0,7.0,4.0,12.0,14.0,5.0,1.0,7.0,,1.0,90.0,31.0,7.2,4.0,0,3.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,
11452957,away,Al-Hazem,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,False,24.0,20.0,2.0,,12.0,14.0,14.0,4.0,4.0,,,90.0,54.0,7.4,12.0,0,9.0,4.0,1.0,4.0,5.0,,,3.0,1.0,1.0,2.0,,1.0,2.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,
11452957,away,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,43.0,40.0,6.0,4.0,27.0,28.0,15.0,2.0,3.0,,,90.0,48.0,7.1,4.0,0,13.0,,,1.0,2.0,,,,,1.0,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,
11452957,away,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800,D,34,34,False,45.0,41.0,4.0,2.0,29.0,33.0,12.0,2.0,7.0,,,90.0,56.0,7.0,4.0,0,12.0,,,2.0,3.0,,,,,,1.0,,2.0,2.0,1.0,True,,,,2.0,,,,,,,,,,,,
11452957,away,Al-Hazem,Farhan Al-Azmi,farhan-al-azmi,F. Al-Azmi,D,,175.0,13,M,1127129,EUR,775612800,D,12,12,False,47.0,38.0,8.0,3.0,21.0,23.0,26.0,,5.0,,,90.0,61.0,6.7,13.0,0,17.0,2.0,1.0,8.0,5.0,4.0,1.0,1.0,,,1.0,1.0,2.0,3.0,2.0,,,Farhan Al-Azmi,,1.0,,,,,,,,,,,,
11452957,away,Al-Hazem,Vina,vina,Vina,M,29,177.0,1454,M,1101714,EUR,671673600,M,29,29,False,32.0,24.0,8.0,6.0,5.0,5.0,27.0,,3.0,,,80.0,44.0,6.9,12.0,3,19.0,,1.0,2.0,,,,1.0,,3.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,
11452957,away,Al-Hazem,Ben Traoré,ben-traore,B. Traoré,M,21,180.0,20,M,1090779,EUR,945648000,M,21,21,False,57.0,54.0,7.0,6.0,21.0,23.0,34.0,,4.0,,,88.0,63.0,7.3,3.0,0,33.0,,,2.0,6.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,2.0,,1.0,,,1.0,,,,,,,,,,,,
11452957,away,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,False,68.0,63.0,6.0,4.0,29.0,31.0,38.0,,4.0,,,90.0,75.0,7.2,6.0,0,35.0,1.0,,2.0,3.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,Basil Yousef Al-Sayyali,,2.0,2.0,1.0,,,,,,,,,,
11452957,away,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600,M,7,7,False,33.0,28.0,1.0,,5.0,6.0,29.0,1.0,3.0,,,81.0,43.0,6.9,10.0,0,23.0,2.0,2.0,4.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,1.0,,,,,,,
11452957,away,Al-Hazem,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,F,20,20,False,42.0,39.0,2.0,2.0,11.0,12.0,34.0,1.0,,,,90.0,55.0,6.5,9.0,1,28.0,4.0,,3.0,3.0,2.0,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,,1.0,
11452957,away,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000,F,19,19,False,15.0,13.0,,,2.0,2.0,13.0,,3.0,,,62.0,25.0,6.8,8.0,0,11.0,,1.0,3.0,1.0,1.0,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0
11452957,away,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800,F,90,90,True,4.0,1.0,,,,,4.0,2.0,1.0,,,28.0,9.0,6.7,5.0,1,1.0,,1.0,3.0,3.0,,1.0,,,1.0,,3.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,
11452957,away,Al-Hazem,Turki Al Mutairi,turki-al-mutairi,T. Al-Mutairi,F,9,,12,M,1019325,EUR,991267200,F,66,66,True,7.0,6.0,,,4.0,4.0,3.0,,1.0,,,10.0,8.0,6.4,1.0,0,2.0,,,2.0,,1.0,,,,,,,,,,,,Turki,Al Mutairi,1.0,,,,,,,,,,,,
11452957,away,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,13,13,True,3.0,2.0,,,,,3.0,,,,,9.0,5.0,6.4,2.0,0,2.0,,1.0,3.0,1.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,
11452957,away,Al-Hazem,Ahmad Al Mhemaid,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179.0,11,M,1085117,EUR,930787200,D,99,99,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,4.0,,,0,2.0,,,,1.0,,,,,,,1.0,,,,,,Ahmad Al Mhemaid,,,,,,,,,,,,,,
11452957,away,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452957,away,Al-Hazem,Mansour Al Shammari,mansour-al-shammari,M. A. Shammari,D,12,173.0,169,M,1019342,EUR,966816000,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452957,away,Al-Hazem,Talal Al-Absi,talal-al-absi,T. Al-Absi,D,,180.0,6,M,818788,EUR,730339200,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452957,away,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452957,away,Al-Hazem,Ammar Al Najjar,ammar-al-najjar,A. A. Najjar,F,90,166.0,17,M,869269,EUR,856742400,M,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
