match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_errorLeadToAGoal,player_sofascoreId,stat_errorLeadToAShot
12117262,home,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,True,24.0,13.0,22.0,11.0,0.0,4.0,4.0,9.0,20.0,1.0,9.0,3.0,1.0,3.0,1.0,90.0,36.0,7.7,12.0,0.00318371,0,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117262,home,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,2,2,False,,17.0,11.0,3.0,,0.0,7.0,11.0,4.0,6.0,1.0,3.0,,,,,90.0,45.0,7.1,11.0,0.0081978,1,,,,2.0,1.0,7.0,7.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0186,,,,,,,,,,,,,
12117262,home,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,,20.0,12.0,6.0,2.0,0.0,9.0,12.0,3.0,8.0,5.0,4.0,,,,,90.0,33.0,7.5,8.0,0.31957,0,,,,,3.0,,5.0,,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,
12117262,home,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184,261,M,551810,EUR,671760000,D,34,34,False,,11.0,7.0,3.0,1.0,0.0,7.0,8.0,,3.0,14.0,1.0,,,,,90.0,34.0,8.2,6.0,3.929e-05,1,,,,1.0,4.0,2.0,6.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,0.3539,1.0,,1.0,1.0,1.0,0.4524,,,,,,,
12117262,home,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,,23.0,16.0,8.0,4.0,0.0,8.0,12.0,8.0,11.0,2.0,5.0,,,,,90.0,36.0,7.2,9.0,0.0127813,1,,,,2.0,1.0,3.0,2.0,,,,,3.0,,,,1.0,,0.0257,,,1.0,1.0,,0.0104,,,,,,,
12117262,home,Cuiabá,Ramon,ramon,Ramon,D,13,176,862,M,980761,EUR,984441600,D,23,23,False,,17.0,14.0,4.0,2.0,0.0,8.0,9.0,6.0,8.0,2.0,2.0,,,,,90.0,30.0,6.8,4.0,0.0100742,1,,,,3.0,,6.0,1.0,1.0,,,,1.0,1.0,1.0,,,2.0,0.1496,,,,,,,1.0,,,,,,
12117262,home,Cuiabá,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,M,19,19,False,,10.0,6.0,1.0,,0.0,5.0,6.0,1.0,5.0,,2.0,,,,,64.0,16.0,6.4,6.0,0.00104081,1,,,,3.0,,4.0,1.0,1.0,,,1.0,,,,1.0,1.0,,0.0575,,,,,,,,1.0,,,,,
12117262,home,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,,18.0,14.0,3.0,1.0,0.0,9.0,12.0,5.0,7.0,3.0,1.0,,,,,89.0,30.0,6.9,6.0,0.0480028,0,,,,,,3.0,3.0,2.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,
12117262,home,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,False,,15.0,14.0,1.0,1.0,1.0,8.0,8.0,6.0,7.0,,4.0,,,,,64.0,19.0,6.7,3.0,0.00969878,0,,,,2.0,1.0,4.0,1.0,,,,,,,,2.0,,3.0,,,1.0,,,,,,,,,,,
12117262,home,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,M,25,25,False,,9.0,7.0,1.0,1.0,0.0,4.0,5.0,5.0,9.0,3.0,5.0,,,,,73.0,23.0,7.6,6.0,0.0888966,1,,,,1.0,,2.0,1.0,,,,,1.0,,,1.0,1.0,1.0,0.0252,,1.0,,1.0,1.0,0.4673,,5.0,2.0,,,,
12117262,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,False,,20.0,14.0,2.0,1.0,0.0,2.0,3.0,12.0,17.0,,1.0,,,,,89.0,31.0,6.9,11.0,0.08565,1,,,,,2.0,4.0,5.0,,3.0,1.0,1.0,,,,3.0,3.0,2.0,0.2696,,2.0,,,,,,,,1.0,,,
12117262,home,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,True,,4.0,1.0,1.0,,0.0,,1.0,1.0,5.0,,1.0,,,,,26.0,10.0,6.3,6.0,0.00022502,0,,Denilson,,,,4.0,,1.0,,,,1.0,,,,,2.0,,,,1.0,,,,,2.0,,,,,
12117262,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,True,,5.0,2.0,1.0,,0.0,,,2.0,5.0,,,,,,,26.0,10.0,6.5,5.0,0.00094106,0,,,,2.0,1.0,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12117262,home,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179,174,M,876286,EUR,861580800,F,97,97,True,,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,1.0,,,,,17.0,10.0,6.4,4.0,0.00019104,0,,,,2.0,1.0,3.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,
12117262,home,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188,116,M,840077,EUR,825120000,M,30,30,True,,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
