match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyWon,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_hitWoodwork,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,captain,stat_goalAssist,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_outfielderBlock,stat_penaltyConceded
10389994,home,Olympique de Marseille,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,70,70,False,25.0,19.0,,,4.0,6.0,15.0,19.0,6.0,2.0,2.0,,90.0,38.0,6.4,10.0,1.3351,1.1208,0.177542,4,AlexisS,,,2.0,3.0,5.0,,,,1.0,,4.0,,,,,,1.0,1.0,2.0,,,2.0,,1.0,2.0,3.0,,,,1.0,,,,,,,
10389994,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,True,29.0,23.0,3.0,,13.0,16.0,10.0,13.0,2.0,2.0,,,45.0,36.0,6.6,7.0,0.0,0.0,0.0069142,0,leobalerdi5,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
10389994,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,True,35.0,30.0,2.0,1.0,14.0,16.0,16.0,19.0,2.0,6.0,,,32.0,41.0,6.9,7.0,0.0,0.0,0.0072472,0,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10389994,home,Olympique de Marseille,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4735,M,758876,EUR,868838400,M,17,17,True,14.0,12.0,,,5.0,6.0,8.0,12.0,2.0,3.0,,,31.0,24.0,6.7,7.0,0.0,0.0,0.0407635,0,cengizunder,4.0,1.0,1.0,,5.0,,4.0,2.0,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
10389994,home,Olympique de Marseille,Gerson,gerson,Gerson,M,11,185,29866,M,611876,EUR,864086400,M,8,8,True,11.0,10.0,,,4.0,4.0,6.0,7.0,2.0,,2.0,,15.0,15.0,6.7,1.0,0.0,0.0,0.00280831,0,gerson_santos,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10389994,home,Olympique de Marseille,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,18,18,True,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389994,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389994,home,Olympique de Marseille,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,D,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,issa_kabore_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389994,home,Olympique de Marseille,Duje Ćaleta-Car,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389994,home,Olympique de Marseille,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Luis,Javier Suárez,,,,,,,,,,,,,,,,,,,,,,,
10389994,away,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,27.0,11.0,22.0,8.0,5.0,9.0,6.0,18.0,,12.0,,1.0,90.0,43.0,8.2,16.0,0.0,0.0,0.00185818,0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,4.0,1.0,1.0,6.0,1.0075,,
10389994,away,Clermont Foot,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,33.0,24.0,1.0,,15.0,19.0,9.0,14.0,7.0,6.0,1.0,,90.0,49.0,7.1,9.0,0.0,0.0,0.0106793,0,,,,4.0,4.0,4.0,,,,,2.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,
10389994,away,Clermont Foot,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,28.0,26.0,,,21.0,21.0,5.0,7.0,3.0,7.0,2.0,,90.0,41.0,6.5,3.0,0.0,0.0,0.00147958,0,,,,1.0,,6.0,1.0,1.0,1.0,,4.0,,,Alidu Seidu,,,3.0,,,3.0,,,,,1.0,,,,,,,,,,,,,
10389994,away,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,False,34.0,28.0,3.0,2.0,16.0,19.0,12.0,15.0,4.0,8.0,,,87.0,43.0,7.3,6.0,0.0,0.0,0.0225691,0,,,,2.0,2.0,2.0,,,,,4.0,,,,,,1.0,2.0,2.0,,,,1.0,,,,,,True,,,,,,,,1.0,
10389994,away,Clermont Foot,Jérémie Bela,jeremie-bela,J. Bela,M,,173,189,M,282917,EUR,734227200,M,91,91,False,14.0,10.0,2.0,,7.0,9.0,3.0,9.0,3.0,4.0,1.0,,78.0,31.0,6.4,13.0,0.0,0.0,0.00556991,0,,4.0,,,,4.0,1.0,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,
10389994,away,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,False,34.0,26.0,4.0,1.0,15.0,18.0,11.0,17.0,9.0,3.0,4.0,,90.0,50.0,6.6,11.0,0.0649,0.0,0.00812669,1,,1.0,,3.0,2.0,9.0,1.0,2.0,2.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,1.0,4.0,,,,,,,,,,,,1.0,
10389994,away,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,66.0,50.0,7.0,2.0,35.0,40.0,16.0,27.0,4.0,9.0,1.0,,88.0,76.0,6.7,17.0,0.0,0.0,0.0186905,0,,1.0,1.0,,,4.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,3.0,,,,,,,,,,,,1.0,
10389994,away,Clermont Foot,Arial Mendy,arial-mendy,A. Mendy,D,29,180,125,M,940371,EUR,784166400,M,19,19,False,34.0,26.0,2.0,1.0,17.0,19.0,9.0,17.0,7.0,5.0,2.0,,90.0,51.0,6.5,13.0,0.0,0.0,0.0224374,0,,2.0,,1.0,3.0,3.0,1.0,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0
10389994,away,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,F,70,70,False,18.0,15.0,1.0,,5.0,6.0,10.0,12.0,2.0,1.0,1.0,,62.0,31.0,6.3,11.0,0.0312,0.0,0.0155396,1,,,,,1.0,8.0,2.0,2.0,,1.0,,4.0,,,,,,,,2.0,,,,1.0,2.0,,,,,,,,,,,,,
10389994,away,Clermont Foot,Elbasan Rashani,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,F,18,18,False,18.0,14.0,,,9.0,11.0,5.0,7.0,4.0,4.0,,,63.0,34.0,6.7,9.0,0.0,0.0,0.00289523,0,,,,2.0,1.0,4.0,,1.0,,,5.0,4.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10389994,away,Clermont Foot,Komnen Andrić,komnen-andric,K. Andrić,F,17,189,318,M,314138,EUR,804556800,F,9,9,False,9.0,6.0,,,2.0,3.0,4.0,6.0,4.0,2.0,1.0,,37.0,18.0,6.2,10.0,0.0,0.0,0.00614414,0,,,,3.0,2.0,10.0,4.0,,,,,3.0,,,,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,
10389994,away,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,True,24.0,15.0,2.0,1.0,6.0,10.0,9.0,14.0,2.0,3.0,1.0,,53.0,39.0,6.6,14.0,0.0,0.0,0.0112847,0,,,,3.0,,5.0,1.0,1.0,1.0,,,4.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,
10389994,away,Clermont Foot,Saîf-Eddine Khaoui,saif-eddine-khaoui,S. Khaoui,M,10,180,616,M,346262,EUR,798940800,M,10,10,True,12.0,10.0,1.0,,4.0,4.0,7.0,9.0,,2.0,,,28.0,15.0,6.5,3.0,0.023,0.0,0.0341315,1,,1.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10389994,away,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,F,11,11,True,4.0,3.0,,,1.0,1.0,2.0,4.0,6.0,1.0,2.0,,27.0,18.0,6.7,5.0,0.0,0.0,0.00050237,0,,1.0,,,,3.0,,3.0,1.0,,,1.0,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,
10389994,away,Clermont Foot,Jodel Dossou,jodel-dossou,J. Dossou,F,,180,1113,M,333165,EUR,700790400,M,20,20,True,1.0,1.0,,,1.0,1.0,,1.0,3.0,,,,12.0,9.0,6.9,3.0,0.0,0.0,0.00046665,0,,1.0,,1.0,,2.0,,,,,1.0,1.0,,Jodel,Dossou,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10389994,away,Clermont Foot,Souleymane Cissé,souleymane-cisse,S. Cissé,D,,190,25,M,1389737,EUR,1028764800,D,13,13,True,1.0,,,,,,,1.0,1.0,,,,8.0,3.0,6.7,1.0,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,,Souleymane Cissé,,,2.0,,,,,,,,,,,,,,,,,,,,,
10389994,away,Clermont Foot,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177,80,M,861975,EUR,977875200,M,23,23,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,8.0,3.0,6.5,,0.0,0.0,0.00094339,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389994,away,Clermont Foot,Ouparine Djoco,ouparine-djoco,O. Djoco,G,,188,75,M,942838,EUR,893203200,G,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389994,away,Clermont Foot,Baïla Diallo,diallo-baila,B. Diallo,D,22,176,124,M,1099804,EUR,993340800,D,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389994,away,Clermont Foot,Jason Berthomier,jason-berthomier,J. Berthomier,M,,177,37,M,297868,EUR,631584000,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
