match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_lastManTackle,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork
12437699,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,False,35.0,32.0,9.0,6.0,0.0,29.0,29.0,3.0,6.0,1.0,2.0,12.0,1.0,1.0,1.0,4.0,2.0,90.0,50.0,7.5,3.0,0.0006133,0,-0.4264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437699,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,23,23,False,33.0,26.0,4.0,2.0,0.0,20.0,23.0,6.0,11.0,2.0,5.0,3.0,,,,,,90.0,51.0,6.6,12.0,0.00341866,0,,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437699,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,857205,EUR,811036800,D,5,5,False,56.0,43.0,16.0,8.0,0.0,35.0,43.0,8.0,13.0,5.0,3.0,2.0,2.0,,,,,89.0,70.0,7.0,13.0,0.00253644,0,,,,,,,,,,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
12437699,home,Espanyol,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191,1585,M,893642,EUR,949968000,D,4,4,False,51.0,45.0,6.0,4.0,0.0,30.0,31.0,15.0,20.0,9.0,8.0,,5.0,,,,,90.0,70.0,7.2,6.0,0.00525969,0,,,2.0,1.0,3.0,,,,,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
12437699,home,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,False,17.0,13.0,3.0,1.0,0.0,6.0,6.0,7.0,12.0,3.0,1.0,1.0,,,,,,45.0,25.0,6.8,7.0,0.00245602,0,,1.0,1.0,,1.0,,,,,,,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,
12437699,home,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175,337,M,1019236,EUR,992736000,M,17,17,False,10.0,6.0,2.0,,1.0,2.0,2.0,4.0,10.0,,1.0,2.0,,,,,,65.0,21.0,6.6,11.0,0.200198,0,,2.0,,,4.0,,1.0,,1.0,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
12437699,home,Espanyol,Alex Král,alex-kral,A. Král,M,33,185,664,M,825740,EUR,895536000,M,20,20,False,35.0,27.0,5.0,2.0,0.0,20.0,23.0,7.0,12.0,4.0,1.0,5.0,,,,,,90.0,52.0,6.7,11.0,0.00384531,2,,,,,5.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,1.0,,,1.0,1.0,1.0,0.2557,,,,,,,,,,
12437699,home,Espanyol,José Gragera,jose-gragera,J. Gragera,M,16,186,129,M,966940,EUR,958262400,M,15,15,False,11.0,7.0,2.0,,0.0,7.0,8.0,,3.0,4.0,1.0,1.0,1.0,,,,,45.0,20.0,6.6,4.0,0.00022811,0,,,1.0,1.0,4.0,,,,,3.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12437699,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,1396048,EUR,1004313600,M,22,22,False,26.0,19.0,2.0,,0.0,11.0,13.0,10.0,16.0,6.0,3.0,7.0,2.0,,,,,90.0,52.0,7.9,14.0,0.298071,2,,3.0,1.0,,6.0,,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,Carlos Romero,,,1.0,,4.0,,,1.0,0.4835,2.0,1.0,1.0,0.7633,,,,,,
12437699,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,F,7,7,False,18.0,10.0,3.0,1.0,0.0,3.0,5.0,7.0,13.0,1.0,,3.0,1.0,,,,,71.0,26.0,6.3,13.0,0.00741255,1,,,1.0,,4.0,,1.0,,2.0,2.0,,,,,,,,1.0,,,,,1.0,0.0216,,,,,True,,,,,
