match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonTackle,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_totalOffside,stat_goalAssist,stat_accurateCross,stat_blockedScoringAttempt
10411703,home,Monza,Andrea Petagna,,,andrea-petagna,A. Petagna,F,37,190,474,M,,295973,EUR,804470400,F,37,37,False,26.0,19.0,3.0,3.0,7.0,11.0,12.0,15.0,1.0,,,,,82.0,40.0,7.4,13.0,0.1028,0.0,0.0114087,2,,2.0,5.0,4.0,10.0,,,,,,1.0,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,,,,,,2.0
10411703,home,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,True,12.0,9.0,3.0,3.0,5.0,6.0,4.0,6.0,,2.0,,,,26.0,14.0,6.6,3.0,0.0,0.0,0.0053145,0,,,,3.0,1.0,1.0,,,,,,,2.0,,,,,1.0,1.0,,,,,,,
10411703,home,Monza,Franco Carboni,,,carboni-franco,F. Carboni,M,29,190,965,M,,1086199,EUR,1049414400,D,11,11,True,12.0,8.0,2.0,,4.0,5.0,4.0,8.0,,2.0,,,,25.0,19.0,6.6,6.0,0.0787,0.0,0.0036352,1,,,,1.0,2.0,1.0,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,
10411703,home,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,M,28,28,True,7.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,,,,19.0,13.0,6.8,3.0,0.0,0.0,0.00039093,0,,,,1.0,3.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,
10411703,home,Monza,Mattia Valoti,,,mattia-valoti,M. Valoti,M,5,181,99,M,,139397,EUR,747273600,M,10,10,True,2.0,2.0,,,2.0,2.0,,,1.0,,,,,8.0,5.0,6.6,,0.0,0.0,4.776e-05,0,,2.0,1.0,4.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,1.0,,,
10411703,home,Monza,Christian Gytkjær,,,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,,78939,EUR,641952000,F,9,9,True,4.0,2.0,1.0,,,1.0,2.0,3.0,1.0,1.0,,,,8.0,7.0,6.8,3.0,0.0,0.0,0.00147034,0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,
10411703,home,Monza,Alessio Cragno,,,alessio-cragno,A. Cragno,G,22,184,263,M,,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,home,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,home,Monza,Valentin Antov,,,valentin-antov,V. Antov,D,26,185,687,M,,827640,EUR,973728000,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,home,Monza,Marlon,,,marlon,Marlon,D,4,182,529,M,,331853,EUR,810432000,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,home,Monza,Marco D'Alessandro,,,marco-dalessandro,M. D'Alessandro,M,77,173,92,M,,55119,EUR,666748800,M,77,77,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,home,Monza,Leonardo Colombo,Leonardo Colombo,,colombo-leonardo,L. Colombo,M,21,175,109,M,,1424560,EUR,1117843200,M,60,60,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,home,Monza,Andrea Barberis,,,andrea-barberis,A. Barberis,M,5,177,41,M,,152910,EUR,755568000,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,home,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170,526,M,,1119364,EUR,1077580800,M,80,80,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Samuele Perisan,,,samuele-perisan,S. Perisan,G,1,191,50,M,,794784,EUR,872121600,G,1,1,False,19.0,17.0,4.0,2.0,17.0,18.0,,1.0,,6.0,2.0,1.0,1.0,90.0,27.0,6.3,2.0,0.0,0.0,5.204e-05,0,-1.2504,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Petar Stojanović,,,petar-stojanovic,P. Stojanović,M,30,177,665,M,,227082,EUR,813024000,D,30,30,False,69.0,63.0,11.0,10.0,23.0,26.0,40.0,47.0,1.0,3.0,,,,90.0,92.0,6.9,13.0,0.0506,0.0,0.0590016,2,,,,4.0,2.0,1.0,,,1.0,,2.0,,2.0,2.0,1.0,4.0,,1.0,,1.0,,,,,,2.0
10411703,away,Empoli,Ardian Ismajli,,,ardian-ismajli,A. Ismajli,D,44,188,1151,M,,840414,EUR,844041600,D,34,34,False,49.0,47.0,5.0,4.0,34.0,34.0,13.0,15.0,4.0,2.0,,,,90.0,60.0,6.8,2.0,0.0653,0.0,0.140048,1,,1.0,1.0,3.0,4.0,1.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,1.0,,,,
10411703,away,Empoli,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,,352736,EUR,841968000,D,33,33,False,54.0,44.0,7.0,3.0,35.0,38.0,9.0,16.0,1.0,8.0,,,,90.0,64.0,6.6,10.0,0.1783,0.0,0.00146828,3,,3.0,5.0,5.0,6.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,,,,1.0
10411703,away,Empoli,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,False,59.0,52.0,2.0,2.0,22.0,22.0,31.0,40.0,1.0,8.0,,,,87.0,90.0,6.7,16.0,0.0498,0.0,0.0521024,2,,,,5.0,7.0,1.0,,,,1.0,1.0,3.0,3.0,,,3.0,1.0,3.0,3.0,2.0,,1.0,,,1.0,1.0
10411703,away,Empoli,Jean-Daniel Akpa Akpro,,,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,,164511,EUR,718761600,M,11,11,False,36.0,30.0,1.0,1.0,9.0,11.0,21.0,26.0,,6.0,,,,87.0,56.0,7.0,12.0,0.0265,0.0328,0.0306435,1,,3.0,1.0,8.0,8.0,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,7.0,4.0,2.0,,,,,,
10411703,away,Empoli,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3932,M,,279563,EUR,832809600,M,18,18,False,78.0,68.0,8.0,6.0,25.0,27.0,45.0,62.0,,8.0,,,,90.0,98.0,7.0,22.0,0.0926,0.0,0.330107,2,,1.0,,9.0,3.0,3.0,,,,,,,3.0,4.0,,11.0,1.0,4.0,3.0,1.0,,,,,2.0,2.0
10411703,away,Empoli,Filippo Bandinelli,,,filippo-bandinelli,F. Bandinelli,M,25,180,70,M,,812332,EUR,796435200,M,25,25,False,35.0,28.0,4.0,3.0,9.0,10.0,19.0,26.0,,2.0,,,,71.0,48.0,6.0,15.0,0.0,0.0,0.0157171,0,,,,4.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,,3.0,True,,,,,
10411703,away,Empoli,Tommaso Baldanzi,,,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,,1012172,EUR,1048377600,M,35,35,False,35.0,30.0,3.0,2.0,11.0,12.0,20.0,25.0,,4.0,,,,71.0,50.0,6.5,12.0,0.0,0.0,0.110736,0,,,,4.0,4.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,3.0,2.0,2.0,,,,,1.0,
10411703,away,Empoli,Martín Satriano,,,martin-satriano,M. Satriano,F,10,187,2192,M,,973536,EUR,982627200,F,9,9,False,13.0,8.0,,,1.0,1.0,7.0,14.0,,,,,,90.0,28.0,6.9,12.0,0.3042,0.7035,0.0107968,2,,1.0,1.0,6.0,3.0,,1.0,1.0,,1.0,1.0,,,,,2.0,4.0,2.0,1.0,,,,,,,1.0
10411703,away,Empoli,Francesco Caputo,,,francesco-caputo,F. Caputo,F,9,181,857,M,,43905,EUR,555206400,F,19,19,False,7.0,6.0,,,,,6.0,7.0,,1.0,,,,80.0,16.0,6.5,7.0,0.0738,0.028,0.00754356,1,,1.0,,2.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,5.0,,,2.0,,,
10411703,away,Empoli,Marko Pjaca,,,marko-pjaca,M. Pjaca,M,7,186,3803,M,MarkoPjaca,190435,EUR,799718400,F,14,14,True,14.0,13.0,,,2.0,2.0,12.0,13.0,,1.0,,,,19.0,18.0,6.7,2.0,0.0185,0.0,0.0433651,1,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,1.0
10411703,away,Empoli,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178,840,M,,1012179,EUR,1047772800,M,21,21,True,13.0,11.0,,,2.0,2.0,9.0,11.0,,3.0,,,,19.0,20.0,6.6,4.0,0.0678,0.0,0.01196,1,,2.0,,3.0,2.0,,,,,,,1.0,,,,,,2.0,1.0,,,,,,,1.0
10411703,away,Empoli,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190,1557,M,,958982,EUR,980553600,F,91,91,True,2.0,2.0,,,,,2.0,2.0,,,,,,10.0,5.0,6.7,1.0,0.0417,0.0,0.00166165,1,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0
10411703,away,Empoli,Liberato Cacace,,,liberato-cacace,L. Cacace,D,13,184,514,M,,905264,EUR,970012800,D,3,3,True,8.0,7.0,,,1.0,1.0,6.0,7.0,,1.0,,,,8.0,9.0,6.6,1.0,0.0,0.0,0.00960386,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Emanuel Vignato,Emanuel,Vignato,emanuel-vignato,E. Vignato,F,25,175,267,M,,862373,EUR,967075200,F,55,55,True,7.0,5.0,,,1.0,1.0,4.0,7.0,,,,,,8.0,9.0,6.5,3.0,0.0604,0.0,0.00650075,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
10411703,away,Empoli,Lovro Štubljar,,,lovro-stubljar,L. Štubljar,G,13,191,139,M,,1004481,EUR,1092009600,G,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Samir Ujkani,,,samir-ujkani,S. Ujkani,G,,186,72,,,27991,EUR,584064000,G,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Sebastian Walukiewicz,,,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,,886243,EUR,954892800,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Koni De Winter,,,de-winter-koni,K. De Winter,D,5,191,3255,M,,1001828,EUR,1023840000,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Lorenzo Tonelli,,,lorenzo-tonelli,L. Tonelli,D,,183,56,M,,24818,EUR,632534400,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Tyronne Ebuehi,,,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,,580512,EUR,819072000,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Alberto Grassi,,,alberto-grassi,A. Grassi,M,33,183,263,M,,186845,EUR,794534400,M,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Duccio Degli Innocenti,,,duccio-degli-innocenti,D. D. Innocenti,M,6,180,80,M,,1015856,EUR,1051488000,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Liam Henderson,,,liam-henderson,L. Henderson,M,16,183,304,M,,287573,EUR,830390400,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411703,away,Empoli,Nicolas Haas,,,nicolas-haas,N. Haas,M,32,178,93,M,,587126,EUR,822355200,M,32,32,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
