match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_goals,captain,stat_bigChanceCreated,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded,stat_totalOffside
10382028,home,Vitesse,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,16,16,False,22.0,10.0,16.0,4.0,8.0,10.0,2.0,12.0,1.0,10.0,1.0,2.0,3.0,90.0,33.0,6.5,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382028,home,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5896,M,794373,EUR,835920000,D,2,2,False,59.0,49.0,6.0,3.0,22.0,22.0,27.0,39.0,4.0,6.0,,,,90.0,86.0,7.1,12.0,1,2.0,1.0,2.0,5.0,7.0,3.0,1.0,5.0,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10382028,home,Vitesse,Ferro,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,5,5,False,50.0,34.0,8.0,2.0,23.0,26.0,11.0,24.0,,8.0,,,,55.0,52.0,6.3,16.0,0,,1.0,2.0,1.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10382028,home,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185,201,M,891795,EUR,931046400,D,20,20,False,64.0,53.0,14.0,8.0,32.0,36.0,21.0,28.0,1.0,9.0,,,,90.0,70.0,7.0,12.0,1,,,3.0,,5.0,,,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10382028,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,False,43.0,38.0,5.0,4.0,23.0,23.0,15.0,21.0,2.0,7.0,,,,90.0,54.0,6.6,9.0,0,1.0,2.0,,3.0,4.0,,,,3.0,2.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10382028,home,Vitesse,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,False,28.0,22.0,4.0,2.0,9.0,12.0,18.0,27.0,1.0,7.0,,,,90.0,61.0,7.4,15.0,3,11.0,,,3.0,3.0,,,,1.0,1.0,2.0,5.0,,,1.0,,,,2.0,1.0,5.0,1.0,2.0,,,,,,,,,,,
10382028,home,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,42,179,770,M,961677,EUR,1010016000,M,42,42,False,29.0,23.0,2.0,1.0,7.0,8.0,19.0,28.0,1.0,5.0,,,,90.0,78.0,6.1,27.0,4,7.0,1.0,,14.0,5.0,2.0,,1.0,3.0,2.0,4.0,1.0,,,2.0,,6.0,5.0,,,3.0,5.0,2.0,2.0,1.0,,,,,,,,,
10382028,home,Vitesse,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,M,3,3,False,48.0,41.0,,,15.0,17.0,26.0,31.0,1.0,4.0,,,,90.0,81.0,8.2,15.0,5,,,5.0,3.0,16.0,1.0,3.0,2.0,6.0,5.0,1.0,2.0,Ryan Flamingo,,1.0,,7.0,,2.0,,,4.0,1.0,3.0,,1.0,,,,,,,,
10382028,home,Vitesse,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,21,21,False,35.0,22.0,,,8.0,11.0,15.0,25.0,2.0,4.0,,,,90.0,56.0,6.8,18.0,3,1.0,3.0,5.0,10.0,8.0,3.0,,2.0,,,,2.0,,,1.0,,1.0,2.0,,,1.0,5.0,2.0,3.0,,1.0,True,,,,,,,
10382028,home,Vitesse,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,False,7.0,4.0,2.0,1.0,,,4.0,7.0,1.0,4.0,,,,55.0,17.0,7.0,8.0,0,,,,2.0,2.0,,,,,,2.0,2.0,Thomas,Buitink,,,5.0,,,,,2.0,,2.0,,,,1.0,,,,,,
