match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_keyPass,stat_fouls,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_unsuccessfulTouch,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_outfielderBlock,stat_errorLeadToAGoal,stat_lastManTackle,stat_clearanceOffLine
12530670,home,Bodrum FK,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181,144,M,952564,EUR,1006473600,F,41,41,True,3.0,2.0,,,0.0,,,3.0,6.0,,1.0,1.0,,,1.0,,,,,,,14.0,10.0,6.4,6.0,0.134044,0,,,,3.0,1.0,,2.0,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,
12530670,home,Bodrum FK,Celal Dumanli,celal-dumanli,C. Dumanli,F,48,189,27,M,903334,EUR,767491200,F,48,48,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,,,,19.0,7.0,6.6,5.0,0.00848214,1,,,,,,1.0,2.0,1.0,,,0.019,,,,,,2.0,,,,,,,,,,,,,,,
12530670,home,Bodrum FK,Rüzgar Adıyaman,ruzgar-adiyaman,R. Adıyaman,G,54,185,26,M,1643688,EUR,1164240000,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Rüzgar Adiyaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530670,home,Bodrum FK,Süleyman Özdamar,suleyman-ozdamar,S. Ozdamar,D,,182,11,M,124952,EUR,730598400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530670,home,Bodrum FK,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,65,M,225092,EUR,714441600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530670,home,Bodrum FK,Pedro Brazão,pedro-brazao,P. Brazão,M,10,172,167,M,981535,EUR,1041206400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530670,home,Bodrum FK,Erkan Degismez,erkan-degismez,E. Degismez,M,,180,9,M,130493,EUR,525484800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530670,away,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,32.0,8.0,27.0,3.0,0.0,6.0,9.0,2.0,23.0,,,,,2.0,13.0,,4.0,,5.0,,,90.0,45.0,6.9,24.0,0.00046182,0,0.8038,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12530670,away,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,35.0,32.0,7.0,4.0,0.0,20.0,20.0,12.0,19.0,,1.0,,,4.0,2.0,,,,,,,69.0,50.0,7.3,8.0,0.0110894,0,,,,4.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,True,,,,,,2.0,,,
12530670,away,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,37.0,33.0,5.0,3.0,1.0,20.0,22.0,13.0,15.0,6.0,6.0,,,17.0,4.0,,,,,,,90.0,59.0,7.9,4.0,0.130965,1,,,,,,2.0,3.0,,1.0,,0.0394,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,
12530670,away,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,24.0,16.0,7.0,,0.0,11.0,15.0,5.0,9.0,2.0,4.0,,,7.0,2.0,,,,,,,90.0,42.0,6.5,10.0,0.0560353,0,,,,,,2.0,5.0,,1.0,2.0,,,2.0,2.0,,1.0,2.0,,,,,,,,,,,,3.0,1.0,,
12530670,away,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,M,17,17,False,38.0,21.0,11.0,1.0,0.0,9.0,15.0,12.0,24.0,3.0,5.0,2.0,1.0,7.0,11.0,,,,,,,90.0,68.0,6.8,23.0,0.013885,0,,,,1.0,,1.0,3.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12530670,away,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,M,55,55,False,11.0,10.0,,,0.0,7.0,7.0,3.0,4.0,1.0,4.0,,,1.0,5.0,,,,,,,79.0,20.0,6.5,2.0,0.00442721,0,,Yunus Cift,,,,4.0,7.0,,1.0,3.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,
12530670,away,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,43.0,37.0,8.0,4.0,0.0,22.0,23.0,15.0,20.0,,1.0,,,2.0,4.0,,,,,,,90.0,52.0,7.1,8.0,0.0148126,2,,,,,,1.0,3.0,,,1.0,0.8242,,2.0,,,,1.0,,,2.0,1.0,1.0226,,,,,,,,,,
12530670,away,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,M,16,16,False,25.0,20.0,3.0,1.0,0.0,10.0,10.0,10.0,17.0,3.0,4.0,,,7.0,2.0,,,,,,,69.0,44.0,6.9,8.0,0.0107724,1,,,,2.0,,,1.0,,1.0,1.0,0.041,,1.0,,,,,,1.0,1.0,,0.1937,,,,,1.0,,,,,
12530670,away,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,F,21,21,False,24.0,18.0,3.0,,0.0,7.0,9.0,11.0,16.0,1.0,5.0,1.0,,6.0,1.0,,,,,,,90.0,41.0,6.3,9.0,0.011199,1,,,,1.0,,,6.0,,,3.0,0.0326,,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,
12530670,away,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,F,14,14,False,18.0,16.0,1.0,1.0,0.0,6.0,6.0,10.0,12.0,,10.0,1.0,1.0,,4.0,,,,,,,90.0,45.0,7.6,10.0,0.00439308,1,,,,,,7.0,13.0,,,3.0,0.0385,,5.0,3.0,6.0,1.0,5.0,,2.0,1.0,1.0,0.8531,,,,,2.0,,1.0,,,
12530670,away,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,F,11,11,False,27.0,21.0,2.0,2.0,0.0,2.0,3.0,20.0,27.0,2.0,4.0,2.0,1.0,2.0,4.0,,,,,,,88.0,44.0,7.3,16.0,0.566599,0,,,,3.0,1.0,3.0,5.0,,1.0,1.0,,3.0,,,,,4.0,,1.0,,,,,1.0,,,,,,,,
12530670,away,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,6.0,5.0,3.0,2.0,0.0,2.0,2.0,3.0,4.0,,4.0,,,2.0,1.0,,,,,,,21.0,15.0,7.5,2.0,0.00142241,0,,,,,,,2.0,,,4.0,,,1.0,3.0,,1.0,,,,,,,,,,,,,1.0,,,1.0
12530670,away,Samsunspor,Celil Yüksel,celil-yuksel,C. Yüksel,M,5,165,83,M,806972,EUR,883612800,M,5,5,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,1.0,2.0,,,,,,,21.0,6.0,6.6,1.0,0.00460101,0,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12530670,away,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,True,3.0,,,,0.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,11.0,4.0,6.6,3.0,,0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,
12530670,away,Samsunspor,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,F,7,7,True,1.0,,,,0.0,,,,1.0,,,,,1.0,,,,,,,,19.0,3.0,6.4,2.0,,0,,Arbnor,Muja,,,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12530670,away,Samsunspor,Halil Yeral,halil-yeral,H. Yeral,G,45,190,27,M,897441,EUR,946684800,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530670,away,Samsunspor,Bedirhan Çetin,bedirhan-cetin,B. Çetin,D,96,182,56,M,1215897,EUR,1151539200,D,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Bedirhan Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530670,away,Samsunspor,Nanú,nanu,Nanú,D,14,177,270,M,343965,EUR,769132800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530670,away,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530670,away,Samsunspor,Flavien Tait,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530670,away,Samsunspor,Muhammet Ali Özbaskıcı,muhammet-ali-ozbaskici,M. A. Özbaskıcı,M,20,176,36,M,1149024,EUR,1127779200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Muhammet Ali Özbaskici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
