match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded,confirmed,from
10407184,FT,2.0,5.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10407184,,,,,90,4.0,,1,,,substitution,121363289.0,False,False,regular,,,,,,,,
10407184,,2.0,5.0,,90,1.0,,1,,,goal,166488168.0,,False,regular,847147.0,Mario González,,,,,,
10407184,,,,,90,0.0,,1,,,injuryTime,,,,,,,6.0,,,,,
10407184,,,,,89,,,2,,,substitution,121363224.0,True,False,injury,,,,,,,,
10407184,,,,,88,,,3,,,substitution,121363223.0,False,True,regular,,,,,,,,
10407184,,,,,84,,,7,,,substitution,121363202.0,False,False,regular,,,,,,,,
10407184,,,,,83,,,8,,,card,120492671.0,,True,yellow,1388467.0,Stan Braem,,Stan Braem,Foul,False,,
10407184,,,,,81,,,10,,,varDecision,13628.0,,True,redCardGiven,1388467.0,Stan Braem,,,,,False,
10407184,,,,,80,,,11,,,card,120492657.0,,False,yellow,136688.0,Kristiyan Malinov,,Kristiyan Malinov,Argument,False,,
10407184,,,,,80,,,11,,,card,120492656.0,,True,yellow,989299.0,Nnamdi Chinonso Offor,,Nnamdi Chinonso Offor,Argument,False,,
10407184,,2.0,4.0,,77,,,14,,,goal,166487604.0,,False,regular,823654.0,Casper De Norre,,,,,,
10407184,,,,,75,,,16,,,substitution,121363116.0,False,True,regular,,,,,,,,
10407184,,,,,75,,,16,,,substitution,121363115.0,False,True,regular,,,,,,,,
10407184,,2.0,3.0,,74,,,17,,,goal,166487521.0,,True,ownGoal,823654.0,Casper De Norre,,,,,,owngoal
10407184,,1.0,3.0,,65,,,26,,,goal,166487063.0,,False,regular,847147.0,Mario González,,,,,,
10407184,,,,,63,,,28,,,substitution,121362992.0,False,True,regular,,,,,,,,
10407184,,,,,63,,,28,,,substitution,121362991.0,False,True,regular,,,,,,,,
10407184,,,,,62,,,29,,,card,120492549.0,,True,yellow,1145065.0,Lukas Willen,,Lukas Willen,Foul,False,,
10407184,,,,,61,,,30,,,card,120492538.0,,True,yellow,846330.0,Abdoulaye Sissako,,Abdoulaye Sissako,,False,,
10407184,,1.0,2.0,,58,,,33,,,goal,166486776.0,,False,regular,862372.0,Sofian Kiyine,,,,,,
10407184,,1.0,1.0,,51,,,40,,,goal,166486411.0,,False,regular,847147.0,Mario González,,,,,,
10407184,,,,,46,,,45,,,substitution,121362828.0,False,False,regular,,,,,,,,
10407184,,,,,46,,,45,,,substitution,121362827.0,False,False,regular,,,,,,,,
10407184,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10407184,,,,,45,0.0,,1,,,injuryTime,,,,,,,2.0,,,,,
10407184,,,,,41,,,5,,,card,120492319.0,,True,yellow,45946.0,Jelle Vossen,,Jelle Vossen,,False,,
10407184,,1.0,0.0,,40,,,6,,,goal,166484883.0,,True,regular,45946.0,Jelle Vossen,,,,,,
10407184,,,,,30,,,16,,,card,120492255.0,,False,yellow,1388434.0,Nachon Nsingi,,Nachon Nsingi,Foul,False,,
10407184,,,,,25,,,21,,,card,120492239.0,,True,yellow,787644.0,Ravy Tsouka,,Ravy Tsouka,Foul,False,,
