match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_fouls,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_clearanceOffLine,stat_ownGoals,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot,stat_wasFouled,stat_goalAssist,stat_goals
11352481,home,Sheffield United,Wesley Foderingham,,,wesley-foderingham,W. Foderingham,G,25,185.0,333,M,187861,EUR,663811200,G,18,18,False,32.0,4.0,30.0,2.0,2.0,2.0,2.0,30.0,11.0,1.0,5.0,7.0,1.0,1.0,90.0,41.0,6.8,28.0,0.0224305,0,-2.1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352481,home,Sheffield United,Mason Holgate,,,mason-holgate,M. Holgate,D,3,187.0,413,M,781544,EUR,845942400,D,30,30,False,,,,,,,,,,,,,,,13.0,1.0,3.0,,,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352481,home,Sheffield United,Anel Ahmedhodžić,,,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190.0,1549,M,825899,EUR,922406400,D,15,15,False,14.0,11.0,1.0,1.0,10.0,12.0,1.0,2.0,,,,,,,90.0,29.0,6.3,4.0,0.0013666,1,,1.0,1.0,True,1.0,1.0,8.0,2.0,2.0,0.3715,,,,,,,,,,,,,,,,,,,,,,,,,
11352481,home,Sheffield United,Jack Robinson,,,jack-robinson,J. Robinson,D,6,180.0,148,M,98454,EUR,746841600,D,19,19,False,20.0,16.0,4.0,2.0,10.0,12.0,7.0,9.0,1.0,,,,,,90.0,37.0,6.7,8.0,0.161279,0,,2.0,,,,,8.0,1.0,,,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11352481,home,Sheffield United,Jayden Bogle,,,bogle-jayden,J. Bogle,D,2,178.0,805,M,929132,EUR,964656000,M,20,20,False,23.0,16.0,6.0,2.0,9.0,13.0,8.0,12.0,6.0,,,,,,90.0,43.0,6.6,10.0,0.0082937,2,,5.0,,,,,6.0,3.0,,0.0476,2.0,1.0,1.0,2.0,3.0,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.289,,,,,,,,,
11352481,home,Sheffield United,Gustavo Hamer,,,gustavo-hamer,G. Hamer,M,8,169.0,1011,M,837495,EUR,867110400,M,8,8,False,22.0,14.0,5.0,1.0,3.0,5.0,12.0,19.0,3.0,,,,,,79.0,33.0,6.4,12.0,0.161025,1,,2.0,,,,,3.0,,,0.131,2.0,1.0,,,2.0,,,,,,1.0,,1.0,,,,3.0,2.0,1.0,,,,,,
11352481,home,Sheffield United,Vinícius Souza,,,vinicius-souza,Vinicius,M,5,187.0,1714,M,979290,EUR,929577600,M,21,21,False,24.0,20.0,,,15.0,17.0,5.0,7.0,4.0,,,,,,90.0,39.0,6.7,7.0,0.00205116,1,,4.0,1.0,,,1.0,2.0,2.0,1.0,0.0154,,,3.0,1.0,4.0,,,,,,,,,3.0,3.0,,,,2.0,,,,,,
11352481,home,Sheffield United,Ben Osborn,Ben,Osborn,ben-osborn,B. Osborn,M,23,176.0,72,M,282665,EUR,776044800,M,23,23,False,18.0,14.0,3.0,2.0,9.0,10.0,5.0,10.0,4.0,,,,,,79.0,30.0,6.4,9.0,0.00509108,1,,2.0,,,,,,,,0.0285,2.0,,,,3.0,,,,,,2.0,,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,
11352481,home,Sheffield United,Yasser Larouci,Yasser,Larouci,larouci-yasser,Y. Larouci,D,76,175.0,3600,M,927360,EUR,978307200,M,27,27,False,15.0,12.0,1.0,,4.0,6.0,8.0,9.0,,,,,,,63.0,27.0,6.4,6.0,0.00396625,0,,1.0,,,,,2.0,,,,,,,,4.0,,,,,,1.0,,,1.0,,,3.0,3.0,1.0,1.0,larouci.yasseroff,1.0,,,
11352481,home,Sheffield United,James McAtee,,,james-mcatee,J. McAtee,M,24,180.0,10550,M,1003334,EUR,1034899200,F,28,28,False,13.0,12.0,,,3.0,3.0,9.0,11.0,5.0,,,,,,79.0,30.0,6.4,11.0,0.0335698,0,,11.0,,,,,,,1.0,,1.0,,4.0,,3.0,,,,1.0,,1.0,,,,,,7.0,1.0,2.0,,jamesmcatee_,,2.0,,
11352481,home,Sheffield United,William Osula,,,osula-william,W. Osula,F,18,191.0,2934,M,1122603,EUR,1059955200,F,32,32,False,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,,,,31.0,6.0,6.5,2.0,0.00042976,0,,2.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11352481,home,Sheffield United,Auston Trusty,,,auston-trusty,A. Trusty,D,6,188.0,817,M,822459,EUR,902880000,D,5,5,True,14.0,11.0,3.0,1.0,6.0,7.0,5.0,7.0,,,,,,,59.0,25.0,6.2,5.0,0.00160399,0,,2.0,,,,,6.0,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,
11352481,home,Sheffield United,Andre Brooks,,,andre-brooks,A. Brooks,M,11,180.0,245,M,1396445,EUR,1061337600,M,35,35,True,9.0,8.0,1.0,,6.0,6.0,2.0,4.0,1.0,,,,,,27.0,15.0,6.2,3.0,0.00072842,0,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,
11352481,home,Sheffield United,Oliver Norwood,,,oliver-norwood,O. Norwood,M,26,180.0,223,M,100637,EUR,671414400,M,16,16,True,12.0,9.0,4.0,1.0,6.0,6.0,3.0,7.0,2.0,,,,,,11.0,16.0,6.8,4.0,0.00122257,0,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,
11352481,home,Sheffield United,Tom Davies,,,tom-davies,T. Davies,M,22,179.0,349,M,795058,EUR,899164800,M,22,22,True,2.0,1.0,,,1.0,2.0,,,,,,,,,11.0,3.0,6.5,1.0,2.358e-05,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352481,home,Sheffield United,Rhian Brewster,,,rhian-brewster,R. Brewster,F,10,180.0,874,M,878705,EUR,954547200,F,7,7,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,11.0,6.0,6.5,1.0,0.00041217,0,,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,
11352481,home,Sheffield United,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195.0,1121,M,283847,EUR,821923200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352481,home,Sheffield United,Billy Blacker,Billy,Blacker,billy-blacker,B. Blacker,M,24,,30,M,1515860,EUR,1148515200,F,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352481,home,Sheffield United,Oliver Arblaster,Oliver Arblaster,,oliver-arblaster,O. Arblaster,M,4,180.0,217,M,1191153,EUR,1073520000,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352481,home,Sheffield United,Oliver McBurnie,,,oliver-mcburnie,O. McBurnie,F,9,188.0,1008,M,367228,EUR,833846400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352481,away,Brighton & Hove Albion,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,193.0,4212,M,994363,EUR,1029628800,G,1,1,False,18.0,18.0,,,18.0,18.0,,,5.0,1.0,1.0,1.0,,,90.0,24.0,7.1,,4.867e-05,0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352481,away,Brighton & Hove Albion,Adam Webster,,,adam-webster,A. Webster,D,4,191.0,505,M,216308,EUR,789177600,D,4,4,False,48.0,45.0,2.0,2.0,9.0,9.0,36.0,39.0,1.0,,,,,,45.0,54.0,7.2,4.0,0.0395363,0,,2.0,,,,,,,1.0,,,,2.0,2.0,2.0,,,,2.0,,,,,,,,,,1.0,,,,,,
11352481,away,Brighton & Hove Albion,Jan Paul van Hecke,,,jan-paul-van-hecke,J. P. van Hecke,D,6,189.0,3186,M,962012,EUR,960422400,D,29,29,False,143.0,137.0,3.0,3.0,51.0,54.0,86.0,89.0,6.0,,,,,,90.0,156.0,8.2,9.0,0.484465,1,,4.0,,,,,4.0,,,0.0132,,,1.0,6.0,9.0,,,,3.0,2.0,,,1.0,3.0,3.0,,1.0,,2.0,,,,,,
11352481,away,Brighton & Hove Albion,Lewis Dunk,,,lewis-dunk,L. Dunk,D,5,190.0,1911,M,115365,EUR,690681600,D,5,5,False,164.0,155.0,8.0,4.0,72.0,75.0,83.0,90.0,8.0,,,,,,90.0,169.0,8.3,10.0,0.473429,2,,1.0,,True,,,1.0,,,0.1123,1.0,,,3.0,3.0,1.0,,,2.0,1.0,,1.0,1.0,,,0.0687,,,,,,,,1.0,
11352481,away,Brighton & Hove Albion,Tariq Lamptey,,,lamptey-tariq,T. Lamptey,D,48,165.0,4021,M,914691,EUR,970272000,D,2,2,False,27.0,26.0,1.0,1.0,8.0,9.0,18.0,19.0,,,,,,,45.0,38.0,6.8,4.0,0.0537633,1,,4.0,1.0,,,,,1.0,,0.0281,1.0,,2.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,TariqLamptey,,,,
11352481,away,Brighton & Hove Albion,Pascal Groß,,,pascal-gross,P. Groß,M,30,181.0,4733,M,48480,EUR,676944000,M,13,13,False,119.0,116.0,4.0,3.0,35.0,36.0,90.0,102.0,1.0,,,,,,90.0,148.0,9.1,13.0,0.7606,3,,1.0,,,1.0,1.0,,,,0.7265,19.0,9.0,1.0,,1.0,2.0,,,9.0,,,1.0,1.0,1.0,1.0,,,,,,pascalgross65,,,1.0,
11352481,away,Brighton & Hove Albion,Billy Gilmour,,,gilmour-billy,B. Gilmour,M,6,169.0,4342,M,907668,EUR,992217600,M,11,11,False,124.0,120.0,4.0,3.0,38.0,38.0,82.0,86.0,6.0,,,,,,90.0,133.0,7.6,7.0,0.121571,2,,3.0,1.0,,,1.0,1.0,,1.0,0.0366,,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,billygilmour,,,,
11352481,away,Brighton & Hove Albion,Simon Adingra,,,simon-adingra,S. Adingra,M,24,175.0,53010,M,1110842,EUR,1009843200,M,24,24,False,26.0,23.0,,,5.0,6.0,19.0,29.0,5.0,,,,,,90.0,51.0,8.7,15.0,0.0445528,6,,6.0,1.0,,,2.0,1.0,1.0,,0.4764,9.0,1.0,,,1.0,,,,,2.0,1.0,3.0,1.0,1.0,,0.3974,2.0,,1.0,,simon.adingra,,,,2.0
11352481,away,Brighton & Hove Albion,Facundo Buonanotte,Facundo Buonanotte,,facundo-buonanotte,F. Buonanotte,M,40,174.0,18092,M,1117025,EUR,1103760000,M,40,40,False,22.0,20.0,,,5.0,6.0,15.0,16.0,1.0,,,,,,66.0,33.0,7.5,3.0,0.0356527,1,,3.0,1.0,,,,,1.0,,0.455,,,,,5.0,,,,,2.0,,1.0,,4.0,2.0,0.7857,,,1.0,,facubuonanotte_,,1.0,,1.0
11352481,away,Brighton & Hove Albion,Kaoru Mitoma,,,mitoma-kaoru,K. Mitoma,M,22,178.0,20820,M,936849,EUR,864086400,M,22,22,False,45.0,33.0,1.0,,8.0,10.0,25.0,42.0,3.0,,,,,,76.0,64.0,7.8,23.0,0.116972,2,,,,,1.0,,1.0,,,0.2124,7.0,,,2.0,6.0,,,,1.0,,,1.0,1.0,1.0,1.0,0.2022,2.0,2.0,4.0,,KaoruM,,1.0,,
11352481,away,Brighton & Hove Albion,Danny Welbeck,,,danny-welbeck,D. Welbeck,F,18,185.0,4510,M,33902,EUR,659577600,F,18,18,False,30.0,25.0,,,5.0,6.0,20.0,24.0,3.0,,,,,,81.0,40.0,7.3,7.0,0.131102,2,,,1.0,,1.0,,2.0,,,0.697,,,,1.0,2.0,,,,,,,2.0,,1.0,1.0,1.3835,,,2.0,1.0,,,,,1.0
11352481,away,Brighton & Hove Albion,Igor Júlio,,,igor-julio,I. Júlio,D,3,185.0,1338,M,842513,EUR,886809600,D,3,3,True,58.0,56.0,1.0,1.0,16.0,16.0,40.0,42.0,2.0,,,,,,45.0,68.0,7.1,3.0,0.0311539,0,,1.0,,,,,2.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,1.0,,,,,,
11352481,away,Brighton & Hove Albion,Jakub Moder,,,jakub-moder,J. Moder,M,7,191.0,7174,M,886242,EUR,923443200,M,15,15,True,22.0,21.0,,,9.0,10.0,12.0,13.0,2.0,,,,,,45.0,29.0,7.0,3.0,0.0104347,2,,,,,,1.0,,,,0.0685,1.0,,,1.0,3.0,,,,,,,,1.0,1.0,,,,,1.0,,kubamoder,,1.0,,
11352481,away,Brighton & Hove Albion,Evan Ferguson,,,evan-ferguson,E. Ferguson,F,11,188.0,8346,M,999231,EUR,1098144000,F,28,28,True,3.0,2.0,,,,,2.0,3.0,1.0,,,,,,24.0,6.0,6.7,2.0,0.0011224,1,,1.0,,,,,,,,0.1466,,,,1.0,1.0,,,,,,1.0,1.0,,,,0.0319,,,,,EvanFerguson9,,,,
11352481,away,Brighton & Hove Albion,Ansu Fati,,,ansu-fati,A. Fati,F,31,178.0,169176,M,962883,EUR,1036022400,F,31,31,True,10.0,10.0,,,2.0,2.0,8.0,8.0,1.0,,,,,,14.0,12.0,6.6,,0.0179683,1,,,,,,,,,,0.0471,,,,,,,,,,,,,1.0,,,,,,,,AnsuFati,,,,
11352481,away,Brighton & Hove Albion,Pervis Estupiñán,,,pervis-estupinan,P. Estupiñán,D,2,175.0,14887,M,805465,EUR,885340800,D,30,30,True,12.0,12.0,,,3.0,3.0,9.0,11.0,1.0,,,,,,9.0,19.0,6.6,5.0,0.00661189,0,,2.0,,,,,1.0,,1.0,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,1.0,pervisestupinan,,,,
11352481,away,Brighton & Hove Albion,Jason Steele,,,jason-steele,J. Steele,G,23,188.0,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
