match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,stat_punches,stat_errorLeadToAShot
11396315,home,Bayer 04 Leverkusen,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,False,11.0,11.0,11.0,11.0,7.0,1.0,2.0,3.0,90.0,21.0,7.5,0.00012738,0,0.4401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396315,home,Bayer 04 Leverkusen,Josip Stanišić,,,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,2,2,False,113.0,105.0,23.0,23.0,6.0,,,,90.0,127.0,7.9,0.149015,3,,josip_stanisic,4.0,3.0,83.0,93.0,3.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,0.1549,0.1085,,,,,,,,,,,,
11396315,home,Bayer 04 Leverkusen,Robert Andrich,,,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,D,8,8,False,141.0,132.0,32.0,36.0,7.0,,,,90.0,151.0,7.8,0.0862674,1,,,6.0,4.0,100.0,106.0,1.0,,2.0,4.0,3.0,,,,,1.0,,,1.0,,1.0,,,12.0,0.0199,,True,3.0,1.0,2.0,1.0,2.0,,,,,,
11396315,home,Bayer 04 Leverkusen,Piero Hincapié,,,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,117.0,114.0,46.0,47.0,5.0,,,,90.0,129.0,7.6,0.184279,0,,pierohincapie,1.0,1.0,68.0,71.0,1.0,,1.0,4.0,2.0,,,,,,,,2.0,,1.0,,,6.0,,,,1.0,1.0,2.0,3.0,1.0,,,,,,
11396315,home,Bayer 04 Leverkusen,Jeremie Frimpong,,,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,41.0,36.0,6.0,7.0,3.0,,,,90.0,64.0,7.4,0.531747,2,,jeremie_frimpong,,,34.0,40.0,6.0,4.0,2.0,3.0,7.0,1.0,4.0,3.0,2.0,2.0,,,1.0,,2.0,1.0,,12.0,0.505,,,,,2.0,1.0,2.0,,,,,,
11396315,home,Bayer 04 Leverkusen,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,151.0,136.0,20.0,20.0,12.0,,,,90.0,166.0,8.1,0.305497,1,,Granit_Xhaka,5.0,5.0,116.0,133.0,2.0,,,6.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,,2.0,2.0,,22.0,0.0153,,,,1.0,2.0,2.0,2.0,2.0,,,,,
11396315,home,Bayer 04 Leverkusen,Nadiem Amiri,,,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,False,82.0,79.0,16.0,16.0,6.0,,,,68.0,90.0,7.7,0.120831,2,,,,,63.0,66.0,,,,3.0,3.0,,1.0,,,,2.0,,1.0,,2.0,2.0,1.0,4.0,0.0596,0.0666,,,,,1.0,1.0,1.0,,,,,
11396315,home,Bayer 04 Leverkusen,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,84.0,77.0,18.0,19.0,7.0,,,,90.0,110.0,7.9,1.21766,3,,grimaldo35,2.0,1.0,61.0,73.0,8.0,2.0,,5.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,,,1.0,20.0,0.2371,,,1.0,,4.0,,3.0,1.0,1.0,1.0,1.0,,
11396315,home,Bayer 04 Leverkusen,Jonas Hofmann,,,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,F,7,7,False,77.0,65.0,4.0,5.0,5.0,,,,84.0,97.0,8.0,0.197685,5,,,1.0,1.0,62.0,77.0,5.0,1.0,,4.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,,,1.0,1.0,,20.0,0.4041,0.0733,,,,1.0,1.0,3.0,,,,,,
11396315,home,Bayer 04 Leverkusen,Florian Wirtz,,,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,78.0,73.0,6.0,7.0,6.0,,,,90.0,102.0,8.2,0.781821,4,,FWirtz,,,69.0,76.0,5.0,2.0,1.0,10.0,3.0,3.0,2.0,,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,15.0,0.4959,0.4916,,,,2.0,3.0,6.0,2.0,1.0,,,,
11396315,home,Bayer 04 Leverkusen,Patrik Schick,,,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,31.0,29.0,1.0,1.0,,,,,90.0,42.0,7.1,0.708325,3,,p_shicky,,,28.0,30.0,,,1.0,4.0,3.0,1.0,1.0,1.0,,2.0,,1.0,,,,,1.0,7.0,0.5063,,,1.0,1.0,3.0,2.0,4.0,1.0,2.0,,,,
11396315,home,Bayer 04 Leverkusen,Nathan Tella,,,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,True,18.0,16.0,2.0,3.0,1.0,,,,22.0,28.0,6.8,0.159687,2,,,,,16.0,20.0,5.0,2.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,6.0,0.4628,0.8913,,,,,,1.0,,,,,,
11396315,home,Bayer 04 Leverkusen,Adam Hložek,,,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,3.0,1.0,,,,,,,11.0,9.0,6.7,0.00609028,2,,ahlozek,,,1.0,3.0,,,1.0,3.0,2.0,,1.0,,,,1.0,1.0,,,1.0,,,3.0,0.134,0.1699,,,,,1.0,,1.0,,,,,
11396315,home,Bayer 04 Leverkusen,Lukáš Hrádecký,,,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396315,home,Bayer 04 Leverkusen,Reno Münz,Reno Münz,,reno-munz,R. Münz,D,5,189,144,M,1403004,EUR,1128211200,D,48,48,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
