match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_goals,stat_totalOffside
10385651,home,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,19314,EUR,574560000,G,20,20,False,23.0,17.0,10.0,4.0,15.0,16.0,2.0,7.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,90.0,31.0,7.5,6.0,0.0,0.0,0.00010495,0,0.3354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385651,home,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,856123,EUR,916272000,D,12,12,False,57.0,51.0,3.0,2.0,37.0,39.0,14.0,18.0,1.0,7.0,3.0,4.0,,,,,,90.0,80.0,7.0,9.0,0.0,0.0,0.00374296,0,,emerson_royal,3.0,8.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
10385651,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,829932,EUR,893635200,D,17,17,False,84.0,75.0,5.0,3.0,65.0,68.0,10.0,16.0,6.0,9.0,8.0,12.0,,,,,,90.0,106.0,8.3,9.0,0.228,0.0,0.182765,2,,cutiromero2,3.0,3.0,,,,,5.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10385651,home,Tottenham Hotspur,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,580550,EUR,803347200,D,34,34,False,90.0,81.0,13.0,6.0,59.0,61.0,22.0,29.0,1.0,3.0,1.0,4.0,,,,,,88.0,98.0,6.8,9.0,0.0279,0.0,0.0103373,1,,clement_lenglet,,3.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,
10385651,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,913654,EUR,937180800,M,23,23,False,42.0,32.0,3.0,2.0,17.0,19.0,19.0,35.0,,4.0,2.0,3.0,,,,,,90.0,75.0,8.0,20.0,0.0561,0.0349,0.447037,2,,pedroporro29,,7.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,2.0,,1.0,,,4.0,1.0,12.0,4.0,1.0,,,,,
10385651,home,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,4,4,False,50.0,47.0,5.0,3.0,29.0,30.0,18.0,20.0,,3.0,,4.0,,,,,,90.0,60.0,6.5,6.0,0.0,0.0,0.0270776,0,,,,7.0,3.0,2.0,,,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,
10385651,home,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,149593,EUR,807580800,M,5,5,False,58.0,48.0,9.0,4.0,30.0,32.0,18.0,27.0,1.0,5.0,1.0,3.0,,,,,,90.0,67.0,6.5,13.0,0.1163,0.0,0.0153826,1,,hojbjerg23,1.0,7.0,3.0,,5.0,3.0,,1.0,1.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,
10385651,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,94758,EUR,735609600,M,33,33,False,47.0,35.0,4.0,2.0,19.0,22.0,16.0,27.0,3.0,8.0,2.0,3.0,,,,,,90.0,68.0,7.3,17.0,0.0,0.0,0.0184629,0,,,1.0,4.0,,,1.0,1.0,2.0,2.0,,2.0,3.0,,,,,,,,1.0,,2.0,,,,,,,
10385651,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,111505,EUR,710553600,F,7,7,False,23.0,21.0,1.0,1.0,8.0,9.0,14.0,17.0,,1.0,,4.0,,,,,,89.0,35.0,6.3,7.0,0.3446,0.3247,0.0244732,1,,HMSon,,4.0,2.0,1.0,1.0,,2.0,,,1.0,,,,,1.0,,,,,,3.0,1.0,1.0,,1.0,,,
10385651,home,Tottenham Hotspur,Harry Kane,harry-kane,H. Kane,F,9,188,297679,M,108579,EUR,743817600,F,10,10,False,27.0,16.0,2.0,2.0,2.0,3.0,14.0,24.0,4.0,8.0,1.0,4.0,,,,,,90.0,39.0,7.6,16.0,0.106,0.2753,0.228472,1,,HurriKane,,3.0,,1.0,2.0,,,,,4.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,True,1.0,
