match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_wonContest,stat_outfielderBlock,stat_dispossessed,stat_wasFouled,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_punches,stat_lastManTackle,stat_goals
12450172,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,94,94,False,True,25.0,20.0,14.0,9.0,0.0,18.0,19.0,2.0,6.0,8.0,1.0,2.0,90.0,32.0,6.5,5.0,0.00040585,0,-0.8189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450172,home,Stade de Reims,Hiroki Sekine,Hiroki Sekine,,hiroki-sekine,H. Sekine,D,3,187.0,678,M,1500627,EUR,1029024000,D,3,3,False,,47.0,39.0,6.0,4.0,0.0,23.0,24.0,18.0,29.0,3.0,,,90.0,69.0,6.8,14.0,0.121764,0,,6.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450172,home,Stade de Reims,Cédric Kipré,,,cedric-kipre,C. Kipré,D,4,196.0,670,M,886802,EUR,850089600,D,21,21,False,,60.0,52.0,9.0,5.0,0.0,26.0,26.0,28.0,38.0,1.0,,,90.0,75.0,7.3,10.0,0.164561,1,,4.0,2.0,3.0,2.0,7.0,,6.0,2.0,1.0,1.0,4.0,4.0,1.0,0.0195,,,,,,,,,,,,,,,,,
12450172,home,Stade de Reims,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193.0,662,M,985933,EUR,864604800,D,2,2,False,,39.0,28.0,13.0,6.0,0.0,17.0,19.0,11.0,20.0,1.0,,,45.0,49.0,6.9,11.0,0.00870342,0,,,,2.0,1.0,4.0,1.0,6.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12450172,home,Stade de Reims,Mory Gbane,,,gbane-mory,M. Gbane,M,24,188.0,509,M,1003400,EUR,977702400,D,24,24,False,,74.0,65.0,5.0,4.0,0.0,36.0,36.0,29.0,39.0,12.0,,,90.0,103.0,6.8,13.0,0.0264797,0,,1.0,,,5.0,3.0,2.0,7.0,1.0,1.0,,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
12450172,home,Stade de Reims,Sergio Akieme,,,sergio-akieme,S. Akieme,D,18,175.0,293,M,827942,EUR,882230400,D,18,18,False,,15.0,12.0,1.0,1.0,0.0,8.0,8.0,5.0,10.0,2.0,,,45.0,25.0,6.4,6.0,0.013299,1,,3.0,1.0,,3.0,1.0,,1.0,,1.0,,1.0,1.0,,0.036,1.0,,,1.0,,1.0,,,,,,,,,,,
12450172,home,Stade de Reims,Ange Tia,Ange Tia,,ange-tia,A. Tia,M,87,178.0,558,,1542709,EUR,1163980800,M,87,87,False,,17.0,16.0,,,0.0,4.0,4.0,12.0,14.0,3.0,,,60.0,32.0,6.3,7.0,0.0150603,2,,1.0,,,4.0,3.0,3.0,1.0,1.0,,,1.0,1.0,2.0,1.1876,1.0,2.0,,1.0,,,2.0,2.0,1.0,2.0,1.8953,,,,,,
12450172,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,1154611,EUR,1124928000,M,6,6,False,,19.0,14.0,1.0,,0.0,9.0,9.0,6.0,12.0,2.0,,,90.0,39.0,7.0,10.0,0.085951,2,,2.0,1.0,1.0,8.0,7.0,1.0,,1.0,2.0,2.0,5.0,3.0,2.0,0.1001,2.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,
12450172,home,Stade de Reims,Amadou Koné,,,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,False,,21.0,16.0,3.0,2.0,0.0,5.0,10.0,11.0,11.0,2.0,,,60.0,25.0,6.6,5.0,0.0431356,0,,,,3.0,2.0,6.0,,,1.0,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,
12450172,home,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180.0,3846,M,905352,EUR,964742400,M,17,17,False,,42.0,34.0,2.0,2.0,0.0,9.0,9.0,27.0,39.0,6.0,,,90.0,62.0,7.1,17.0,0.310771,5,,6.0,2.0,,2.0,2.0,2.0,,3.0,,1.0,1.0,,,0.1866,,1.0,,1.0,,4.0,,,,3.0,,,1.0,,,,
12450172,home,Stade de Reims,Jordan Siebatcheu,,,jordan-siebatcheu,J. Siebatcheu,F,29,190.0,662,M,788786,EUR,830476800,F,12,12,False,,11.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,6.0,,,,75.0,34.0,7.6,7.0,0.0986708,5,,,,1.0,5.0,6.0,2.0,,2.0,,3.0,1.0,,2.0,0.2851,,1.0,,2.0,3.0,1.0,,1.0,,3.0,0.1202,1.0,,,,,
12450172,home,Stade de Reims,Nhoa Sangui,,,nhoa-sangui,N. Sangui,D,19,178.0,286,M,1426221,EUR,1140998400,D,55,55,True,,32.0,29.0,1.0,,0.0,8.0,9.0,21.0,24.0,4.0,,,45.0,45.0,7.0,6.0,0.0216758,0,,1.0,,,3.0,2.0,2.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,
12450172,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,F,7,7,True,,19.0,19.0,1.0,1.0,0.0,5.0,5.0,16.0,21.0,1.0,,,45.0,40.0,6.7,13.0,0.133783,1,,7.0,2.0,1.0,4.0,2.0,3.0,,2.0,,,,,,0.0521,1.0,,,,1.0,1.0,,,,5.0,,,1.0,ItouJky,,,
