match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_fouls,player_lastName,stat_accurateCross,stat_aerialLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_totalOffside,stat_punches,stat_penaltyWon,stat_errorLeadToAGoal,stat_hitWoodwork,stat_penaltyMiss
12764120,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184.0,116471,M,HMSon,111505,EUR,710553600,F,7,7,False,32.0,28.0,,,0.0,12.0,12.0,21.0,,1.0,,,4.0,,,1.0,,,,,,,71.0,39.0,6.9,6.0,0.140465,2,,,17.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,0.0603,1.0,,0.0455,,,,True,1.0,,,,,
12764120,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186.0,5926,M,udogiethree,983572,EUR,1038441600,D,13,13,True,38.0,37.0,2.0,2.0,0.0,21.0,21.0,17.0,,3.0,2.0,1.0,2.0,3.0,2.0,,,,,,,,78.0,53.0,7.1,6.0,0.0285437,0,,,16.0,,2.0,,2.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,
12764120,home,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186.0,11670,M,dejan_k10,928124,EUR,956620800,M,21,21,True,11.0,8.0,,,0.0,3.0,5.0,10.0,,1.0,,1.0,3.0,,,,,,,,,,45.0,26.0,6.6,12.0,0.0571052,1,,,6.0,4.0,7.0,1.0,2.0,2.0,1.0,,,3.0,2.0,4.0,,1.0,,1.0,0.0254,,,,,,,,,,,,,
12764120,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187.0,8288,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,True,4.0,4.0,,,0.0,3.0,3.0,1.0,,1.0,5.0,,,1.0,,,,,,,,,19.0,11.0,6.5,1.0,0.00011,0,,,1.0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764120,home,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180.0,18927,M,timowerner,232306,EUR,826070400,F,16,16,True,7.0,5.0,,,0.0,1.0,2.0,5.0,,,,,,,,,,,,,,,19.0,8.0,6.5,2.0,0.00411731,0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,home,Tottenham Hotspur,Mikey Moore,mikey-moore,M. Moore,F,47,180.0,3947,M,,1403192,EUR,1186790400,F,47,47,True,2.0,1.0,,,0.0,,,2.0,,,,,,,,,,,,,,,8.0,2.0,6.5,1.0,0.00032847,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12764120,home,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201.0,1214,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,home,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188.0,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173.0,10892,M,pedroporro29,913654,EUR,937180800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,home,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175.0,15555,M,Madders,356398,EUR,848707200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,home,Tottenham Hotspur,Will Lankshear,will-lankshear,W. Lankshear,F,27,189.0,1483,M,,1391825,EUR,1113955200,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,away,Qarabağ FK,Mateusz Kochalski,kochalski-mateusz,M. Kochalski,G,99,190.0,11043,M,,851249,EUR,964483200,G,99,99,False,16.0,12.0,6.0,2.0,0.0,12.0,13.0,3.0,,,1.0,,6.0,,,,,1.0,,2.0,1.0,,90.0,22.0,6.0,5.0,8.453e-05,0,-0.136,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12764120,away,Qarabağ FK,Matheus Silva,matheus-silva,M. Silva,D,2,182.0,4356,M,,931496,EUR,875836800,D,2,2,False,31.0,26.0,1.0,,0.0,17.0,19.0,13.0,,2.0,1.0,2.0,4.0,1.0,1.0,1.0,,,,,,,79.0,42.0,6.4,7.0,0.0519121,0,,,10.0,1.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12764120,away,Qarabağ FK,Bahlul Mustafazada,bahlul-mustafazada,B. Mustafazada,D,13,190.0,6865,M,bahlul27,865434,EUR,857001600,D,13,13,False,41.0,38.0,4.0,3.0,0.0,27.0,28.0,13.0,,1.0,1.0,3.0,4.0,1.0,1.0,,,,,,,,90.0,48.0,6.7,3.0,0.00415585,0,,,11.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,
12764120,away,Qarabağ FK,Bədavi Hüseynov,bedavi-huseynov,B. Huseynov,D,55,184.0,3422,M,,149045,EUR,679190400,D,55,55,False,49.0,45.0,4.0,4.0,0.0,33.0,35.0,15.0,,3.0,3.0,2.0,8.0,3.0,1.0,,,,,,,,90.0,62.0,6.8,5.0,0.00718252,0,,,12.0,1.0,2.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,True,,,,,,
12764120,away,Qarabağ FK,Elvin Jafarguliyev,elvin-cafarquliyev,E. Cafarquliyev,D,44,180.0,7692,M,elvinjafarguliyev,1017996,EUR,972518400,D,44,44,False,51.0,43.0,3.0,,0.0,17.0,21.0,35.0,1.0,8.0,1.0,4.0,5.0,3.0,1.0,1.0,,,,,,,90.0,89.0,7.8,19.0,0.185113,1,,,27.0,5.0,3.0,1.0,,3.0,3.0,1.0,,6.0,2.0,1.0,,1.0,1.0,,0.0264,1.0,,0.1826,,,,,,,1.0,,,
12764120,away,Qarabağ FK,Júlio Romão,julio-romao,J. Romão,M,66,193.0,1668,M,,981624,EUR,891129600,M,6,6,False,34.0,32.0,2.0,1.0,0.0,18.0,19.0,15.0,,9.0,,1.0,6.0,7.0,4.0,,,,,,,,68.0,47.0,6.5,5.0,0.0066299,0,,,14.0,,4.0,,1.0,2.0,2.0,,,2.0,,3.0,,,,,,,,,,,,,,,,1.0,,
12764120,away,Qarabağ FK,Patrick Andrade,patrick-andrade,P. Andrade,M,6,176.0,1612,M,,789070,EUR,729216000,M,66,66,False,57.0,49.0,7.0,4.0,0.0,27.0,31.0,26.0,,6.0,,1.0,7.0,5.0,4.0,,,,,,,,90.0,73.0,7.4,9.0,0.0185558,1,,,22.0,,4.0,,,2.0,1.0,,1.0,,,2.0,,,1.0,,0.0194,,,,,,1.0,,,,,,,
12764120,away,Qarabağ FK,Toral Bayramov,toral-bayramov,T. Bayramov,D,27,185.0,7400,M,toralbayramov,981246,EUR,982886400,M,27,27,False,14.0,9.0,3.0,1.0,0.0,2.0,4.0,10.0,,3.0,,,3.0,3.0,2.0,,,,,,,,67.0,25.0,6.4,8.0,0.0481086,3,,,7.0,,2.0,,1.0,1.0,,,,,1.0,,,,,,0.9382,1.0,,0.0846,,1.0,2.0,,,,,,1.0,1.0
12764120,away,Qarabağ FK,Yassine Benzia,yassine-benzia,Y. Benzia,M,8,181.0,9531,M,benzia9,155718,EUR,778982400,M,7,7,False,60.0,48.0,8.0,6.0,0.0,9.0,11.0,58.0,,5.0,,,4.0,2.0,1.0,3.0,,,,,,,90.0,79.0,7.3,22.0,0.288254,0,,,42.0,9.0,7.0,1.0,2.0,,,1.0,,1.0,4.0,2.0,,3.0,2.0,,,,,,,,,,2.0,,,,,
12764120,away,Qarabağ FK,Abdellah Zoubir,abdellah-zoubir,A. Zoubir,M,10,180.0,11604,M,AZ10,214080,EUR,691891200,M,10,10,False,50.0,42.0,2.0,2.0,0.0,7.0,10.0,40.0,1.0,6.0,1.0,1.0,5.0,2.0,1.0,3.0,,,,,,,79.0,66.0,7.3,13.0,0.131323,3,,,35.0,,1.0,,1.0,,,,,2.0,,,,,,,0.3471,1.0,,0.0623,,1.0,2.0,,1.0,,,,,
12764120,away,Qarabağ FK,Juninho Vieira,juninho-vieira,Juninho,F,23,179.0,17811,M,juninhovieira_21,833236,EUR,848534400,F,18,18,False,9.0,8.0,,,0.0,3.0,3.0,6.0,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,90.0,17.0,6.7,3.0,0.022964,3,,,5.0,,6.0,,1.0,1.0,,,,,1.0,1.0,,,3.0,,0.6431,1.0,,0.0303,,1.0,2.0,,2.0,,,,1.0,
12764120,away,Qarabağ FK,Emmanuel Addai,addai-emmanuel,E. Addai,M,11,173.0,6318,M,,1398529,EUR,996624000,F,11,11,True,16.0,13.0,2.0,1.0,0.0,1.0,2.0,16.0,,2.0,,,1.0,1.0,,,,,,,,,23.0,31.0,6.9,7.0,0.139661,2,,Emmanuel Addai,14.0,2.0,2.0,,,2.0,1.0,,,3.0,2.0,,,2.0,1.0,1.0,0.1958,,,,,,1.0,,,,,,,
12764120,away,Qarabağ FK,Leandro Andrade,andrade-leandro,L. Andrade,M,15,176.0,7913,M,,1048905,EUR,938131200,M,15,15,True,16.0,16.0,,,0.0,4.0,4.0,15.0,,,,,1.0,,,,,,,,,,22.0,20.0,6.8,2.0,0.181495,1,,,13.0,3.0,,,,,,,,,,,,1.0,,,0.0212,1.0,,0.0699,,,,,,,,,,
12764120,away,Qarabağ FK,Abbas Hüseynov,abbas-huseynov,A. Hüseynov,D,30,179.0,2509,M,,548218,EUR,803001600,D,30,30,True,11.0,11.0,,,0.0,1.0,1.0,11.0,,,,,,,,,,,,,,,11.0,12.0,6.8,,0.0574565,0,,,11.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12764120,away,Qarabağ FK,Marko Janković,marko-jankovic,M. Janković,M,8,172.0,8159,M,marko10j,189009,EUR,805248000,M,8,8,True,20.0,20.0,3.0,3.0,0.0,6.0,6.0,14.0,,,,,1.0,,,,,,,,,,11.0,20.0,7.0,,0.226794,0,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,away,Qarabağ FK,Sadiq Mammadzada,sadiq-mammadzada,S. Mammadzada,G,12,,777,,,1395824,EUR,1162080000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,away,Qarabağ FK,Fabijan Buntić,fabijan-buntic,F. Buntić,G,97,194.0,2962,M,,827377,EUR,856742400,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,away,Qarabağ FK,Richard Almeida,richard-almeida,Richard,M,8,177.0,967,M,,128441,EUR,606355200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,away,Qarabağ FK,Oleksiy Kashchuk,oleksiy-kashchuk,O. Kashchuk,M,21,180.0,3346,M,,880229,EUR,962236800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,away,Qarabağ FK,Alexey Isayev,isayev-alexey,A. Isayev,M,46,177.0,1225,M,,1145242,EUR,815875200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,away,Qarabağ FK,Nariman Akhundzade,nariman-akhundzade,N. Akhundzade,F,7,185.0,13343,M,Akhundzade,1156696,EUR,1082678400,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Nariman Akhundzade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764120,away,Qarabağ FK,Musa Qurbanlı,musa-qurbanli,M. Qurbanlı,F,22,183.0,5334,M,,992237,EUR,1018656000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
