match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_onTargetScoringAttempt,stat_accurateCross,stat_wonContest,stat_keyPass,stat_goalAssist,captain,stat_totalOffside,stat_shotOffTarget,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_punches,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork
10382265,home,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187,669,M,943212,EUR,953942400,G,31,31,False,25.0,13.0,22.0,10.0,8.0,11.0,5.0,14.0,1.0,10.0,4.0,3.0,3.0,90.0,37.0,6.8,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382265,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,24.0,19.0,6.0,3.0,8.0,9.0,11.0,18.0,2.0,3.0,,,,90.0,48.0,6.1,12.0,0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
10382265,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,16.0,9.0,6.0,1.0,6.0,8.0,3.0,8.0,3.0,4.0,,,,90.0,28.0,6.9,8.0,0,,3.0,2.0,1.0,,,1.0,,,Rodrigo,Guth,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10382265,home,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,False,19.0,12.0,7.0,4.0,9.0,11.0,3.0,8.0,10.0,2.0,,,,90.0,41.0,7.5,8.0,0,,3.0,6.0,,,6.0,,,,Dimitrios,Siovas,2.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10382265,home,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,False,28.0,26.0,3.0,3.0,14.0,14.0,12.0,15.0,4.0,5.0,,,,90.0,47.0,6.7,3.0,1,1.0,4.0,3.0,3.0,,,,1.0,1.0,,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,
10382265,home,Fortuna Sittard,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182,50,M,257407,EUR,840672000,M,21,21,False,39.0,33.0,3.0,2.0,13.0,14.0,21.0,26.0,5.0,8.0,,,,84.0,54.0,6.8,9.0,0,1.0,5.0,6.0,3.0,,,,1.0,2.0,,,,1.0,,2.0,2.0,2.0,,1.0,2.0,,,,,,,,,,,,
10382265,home,Fortuna Sittard,Kristijan Bistrović,kristijan-bistrovic,K. Bistrović,M,23,182,365,M,796658,EUR,892080000,M,8,8,False,33.0,26.0,6.0,2.0,13.0,15.0,14.0,20.0,1.0,5.0,,,,89.0,46.0,6.2,12.0,0,2.0,6.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,
10382265,home,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,False,32.0,26.0,5.0,4.0,8.0,11.0,18.0,24.0,,7.0,,,,78.0,41.0,7.0,10.0,0,3.0,1.0,3.0,,,,,,,,,,,,1.0,,3.0,,,2.0,1.0,,,,,,,,,,,
10382265,home,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1224,M,1069244,EUR,931305600,F,77,77,False,27.0,16.0,2.0,,5.0,10.0,12.0,20.0,,7.0,,,,78.0,48.0,7.3,15.0,1,3.0,10.0,4.0,5.0,1.0,2.0,,,1.0,,,3.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,
10382265,home,Fortuna Sittard,Burak Yılmaz,burak-yilmaz,B. Yılmaz,F,,188,1198,,18864,EUR,490233600,F,17,17,False,26.0,22.0,2.0,1.0,8.0,9.0,14.0,17.0,3.0,1.0,,,,90.0,37.0,6.4,9.0,0,,8.0,1.0,,3.0,,,,2.0,,,1.0,,,,,3.0,,,1.0,2.0,,True,2.0,,,,,,,,
