match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_wasFouled,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_shotOffTarget,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals,stat_goalAssist
11391317,home,Lorient,Mohamed Bamba,mohamed-bamba,M. Bamba,F,9,185,944,M,1405239,EUR,1007942400,F,9,9,False,18.0,11.0,1.0,1.0,4.0,6.0,7.0,12.0,1.0,,,,74.0,32.0,6.2,12.0,0.0171556,1,,,,3.0,4.0,8.0,6.0,1.0,,,,,1.0,1.0,,,0.2063,3.0,,,2.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,
11391317,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,17.0,13.0,1.0,,6.0,6.0,7.0,13.0,1.0,,,,22.0,30.0,6.5,8.0,0.0116657,0,,,,,,1.0,1.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,
11391317,home,Lorient,Ayman Kari,ayman-kari,A. Kari,F,,180,678,M,1142673,EUR,1100822400,M,44,44,True,17.0,16.0,1.0,1.0,6.0,7.0,10.0,10.0,2.0,,,,22.0,23.0,7.1,1.0,0.0174364,0,,,,,,,5.0,,,,1.0,1.0,,2.0,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
11391317,home,Lorient,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,1426228,EUR,1151020800,M,22,22,True,16.0,10.0,2.0,,1.0,2.0,9.0,14.0,1.0,,,,16.0,18.0,6.7,7.0,0.0492745,0,,,,,,,1.0,,,,,,,1.0,1.0,,0.2507,,,,,,1.0,,,,,,,,,,,,,,,
11391317,home,Lorient,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,1102503,EUR,953769600,F,11,11,True,7.0,4.0,,,2.0,2.0,3.0,6.0,,,,,16.0,12.0,6.8,3.0,0.0327437,0,,Ahmadou Bamba Dieng,,,1.0,1.0,4.0,1.0,,,,,1.0,,,,,,,,3.0,,1.0,1.0,,,,,1.0,,1.0,dieng_ahmadou_bamba,,,,,,
11391317,home,Lorient,Imrân Louza,imran-louza,I. Louza,M,10,178,3377,M,965943,EUR,925516800,M,6,6,True,11.0,10.0,2.0,2.0,3.0,3.0,9.0,12.0,1.0,,,,8.0,20.0,7.3,4.0,0.41709,1,,,,,1.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,0.0385,,,,,,1.0,4.0,1.0,,,,2.0,,,,1.0,,,,,
11391317,home,Lorient,Alfred Gomis,alfred-gomis,A. Gomis,G,1,196,1220,M,143695,EUR,747187200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391317,home,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391317,home,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gedeon_K2,,,,,,
11391317,home,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391317,away,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,28.0,19.0,17.0,8.0,15.0,17.0,4.0,11.0,6.0,,,,90.0,37.0,8.0,9.0,0.00054506,0,0.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,
11391317,away,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,47.0,35.0,8.0,4.0,23.0,26.0,12.0,24.0,8.0,,,,90.0,66.0,7.1,17.0,0.0117902,1,,,,1.0,,4.0,4.0,2.0,,,3.0,2.0,,1.0,1.0,,0.0182,1.0,,,,,,3.0,1.0,,,2.0,,,,,,,,,,
11391317,away,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,52.0,41.0,8.0,1.0,38.0,42.0,3.0,10.0,3.0,,,,90.0,64.0,7.1,11.0,0.00075709,2,,,,3.0,3.0,7.0,5.0,5.0,1.0,,2.0,2.0,3.0,,,1.0,0.0909,,,,,,,,1.0,,True,1.0,,,,,,,,,,
11391317,away,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,56.0,49.0,10.0,6.0,40.0,43.0,9.0,13.0,7.0,,,,90.0,64.0,7.0,7.0,0.00354512,1,,,,2.0,1.0,5.0,2.0,5.0,,,,,2.0,1.0,1.0,,0.0286,,1.0,,,,,,,,,1.0,,,,,,,,,,
11391317,away,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,40.0,33.0,6.0,2.0,23.0,27.0,10.0,13.0,11.0,,,,90.0,62.0,7.3,9.0,0.00455628,0,,,,1.0,,4.0,6.0,2.0,,2.0,2.0,1.0,,2.0,2.0,,,,,,2.0,,,,,2.0,,3.0,,,,,,,,,,
11391317,away,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,False,55.0,50.0,4.0,3.0,31.0,31.0,19.0,25.0,7.0,,,,90.0,67.0,6.9,6.0,0.0106588,0,,,,,1.0,5.0,4.0,6.0,,1.0,2.0,1.0,3.0,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,
11391317,away,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,30.0,24.0,5.0,2.0,21.0,22.0,3.0,8.0,2.0,,,,64.0,34.0,6.3,9.0,0.00488892,1,,,,,,4.0,,,,,,,1.0,,,,0.0167,1.0,,,,,,,1.0,2.0,,2.0,,,,,,,,,,
11391317,away,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,False,16.0,9.0,1.0,,3.0,4.0,8.0,18.0,1.0,,,,73.0,31.0,6.7,17.0,0.0744751,0,,,,4.0,2.0,5.0,4.0,,,,1.0,,3.0,1.0,1.0,,,,,,,,2.0,6.0,,6.0,,,2.0,,,,,,,,,
11391317,away,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,28.0,24.0,2.0,,9.0,11.0,15.0,19.0,3.0,,,,89.0,41.0,6.8,8.0,0.022351,2,,,,2.0,,4.0,1.0,2.0,,3.0,,,2.0,,,1.0,0.146,,,,1.0,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,
11391317,away,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,M,22,22,False,10.0,5.0,2.0,,2.0,5.0,3.0,6.0,4.0,,,,64.0,26.0,6.7,11.0,0.0138258,1,,,,2.0,,5.0,4.0,2.0,,,,,2.0,2.0,1.0,,0.059,,,,3.0,,,1.0,1.0,4.0,,1.0,,,,,,,,,,
11391317,away,Stade Brestois,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,973536,EUR,982627200,F,7,7,False,24.0,20.0,2.0,2.0,8.0,8.0,12.0,16.0,3.0,,,,89.0,36.0,6.7,10.0,0.123753,0,,,,2.0,,5.0,,3.0,,,,,,2.0,,,,,,,,,2.0,,,4.0,,1.0,,,,,,,,,,
11391317,away,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,True,10.0,8.0,1.0,1.0,2.0,2.0,7.0,11.0,1.0,,,,26.0,17.0,7.3,6.0,0.0266823,1,,,,,,2.0,1.0,,,,,,,,,,0.1106,,1.0,,1.0,0.6711,1.0,3.0,,2.0,,2.0,1.0,,,,,,,,1.0,
11391317,away,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,23,23,True,9.0,9.0,,,3.0,3.0,6.0,7.0,1.0,,,,26.0,27.0,7.1,6.0,0.0394667,1,,Kamory Doumbia,,1.0,,3.0,5.0,1.0,,1.0,3.0,2.0,1.0,,,1.0,0.0215,1.0,,,2.0,,1.0,1.0,,4.0,,,,,,kamory_doumbia03,,,,,,1.0
11391317,away,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,True,1.0,,,,,,,1.0,,,,,17.0,2.0,6.6,2.0,,0,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11391317,away,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,8.0,3.0,6.7,,5.97e-06,0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391317,away,Stade Brestois,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,21,21,True,1.0,,,,,,,1.0,2.0,,,,7.0,2.0,6.0,2.0,,0,,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11391317,away,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391317,away,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391317,away,Stade Brestois,Antonin Cartillier,cartillier-antonin,A. Cartillier,M,3,176,21,M,1431926,EUR,1087948800,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391317,away,Stade Brestois,Adrien Lebeau,adrien-lebeau,A. Lebeau,M,14,175,66,M,993238,EUR,931392000,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
