match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_errorLeadToAShot,stat_fouls,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
12514229,home,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,False,,13.0,11.0,1.0,1.0,1.0,4.0,4.0,7.0,9.0,3.0,,,90.0,28.0,7.4,9.0,0.698262,4,,6.0,9.0,3.0,,1.0,,,1.0,1.0,,,,5.0,1.0,1.0,Samuel,Aghehowa,2.0,,3.0,,,,,1.0,0.14,3.0,,,,1.0,,,,,
12514229,home,FC Porto,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,10,10,True,,19.0,18.0,3.0,2.0,0.0,4.0,4.0,14.0,18.0,2.0,,,28.0,25.0,7.0,5.0,0.286233,0,,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,
12514229,home,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,,979221,EUR,985824000,F,70,70,True,,7.0,7.0,,,0.0,1.0,1.0,7.0,12.0,1.0,,,21.0,18.0,6.2,8.0,0.0225117,1,,1.0,5.0,,1.0,2.0,,,,,,,,,,,,,,,,,6.0,1.0,1.0,1.0,0.0139,,,,,,,,,,
12514229,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,True,,6.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,,,12.0,11.0,7.3,4.0,0.00219697,1,,,2.0,3.0,,,,,,,,,,,1.0,,,,2.0,,,,,,2.0,,0.6499,,,1.0,0.9658,,1.0,,,,
12514229,home,FC Porto,William Gomes,william-gomes,W. Gomes,F,7,171,4700,M,,1639250,EUR,1142380800,F,7,7,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,8.0,,,,12.0,15.0,6.8,6.0,0.0045085,0,,,1.0,2.0,,,,,,,,2.0,1.0,1.0,,1.0,William Gomes Carvalho Santos,,,,1.0,,3.0,,,,,,,,,,,,,,
12514229,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514229,home,FC Porto,Zaidu Sanusi,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,,987510,EUR,866160000,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514229,home,FC Porto,Vasco Sousa,vasco-sousa,V. Sousa,M,15,169,899,M,,1006995,EUR,1049328000,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514229,home,FC Porto,Tomás Pérez,tomas-perez,T. Pérez,M,25,182,1258,M,,1485090,EUR,1125014400,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Tomás Pérez,,,,,,,,,,,,,,,,,,,,
12514229,home,FC Porto,Deniz Gül,deniz-gul,D. Gül,F,27,190,3437,M,,1407720,EUR,1088726400,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514229,away,Sporting CP,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,,253809,EUR,760579200,G,24,24,False,,27.0,14.0,17.0,4.0,0.0,11.0,13.0,3.0,14.0,7.0,1.0,1.0,90.0,33.0,6.7,13.0,0.00037659,0,0.0699,,,,,,,,,,,,,,,,Rui,Silva,,,,,,,,,,,,,,,,2.0,2.0,1.0,
12514229,away,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,,1167818,EUR,1096243200,D,22,22,False,,38.0,29.0,2.0,,0.0,16.0,16.0,13.0,23.0,6.0,,,90.0,56.0,7.5,14.0,0.00441741,1,,1.0,6.0,2.0,1.0,1.0,,,2.0,1.0,,2.0,1.0,2.0,,,,,,,3.0,,1.0,,,,0.3051,,,1.0,0.8395,,1.0,,,,
12514229,away,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,ousdiomande,1394342,EUR,1070496000,D,26,26,False,,47.0,42.0,4.0,3.0,0.0,30.0,34.0,12.0,13.0,4.0,,,90.0,62.0,7.3,5.0,0.0062777,0,,,2.0,6.0,,,,8.0,3.0,,,1.0,,,1.0,1.0,Ousmane,Diomande,4.0,,2.0,,,,,,,,,,,,,,,,
12514229,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,goncaloinacio_25,1001196,EUR,998697600,D,25,25,False,,48.0,42.0,6.0,2.0,0.0,36.0,37.0,6.0,11.0,2.0,,,90.0,55.0,6.7,6.0,0.00159821,1,,1.0,1.0,4.0,,,,3.0,1.0,,,1.0,1.0,,,,Gonçalo,Inácio,3.0,1.0,,,,,,,0.103,1.0,,,,,,,,,1.0
12514229,away,Sporting CP,Maximiliano Araújo,maximiliano-araujo,M. Araújo,M,20,179,3576,M,,929193,EUR,950572800,D,20,20,False,,32.0,28.0,2.0,,0.0,13.0,14.0,15.0,18.0,3.0,,,86.0,57.0,7.2,7.0,0.0280923,0,,1.0,7.0,10.0,4.0,2.0,2.0,5.0,,1.0,,3.0,2.0,1.0,4.0,2.0,Maximiliano,Araújo,2.0,,2.0,,,,,,,,,,,,,,,,
12514229,away,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,,859917,EUR,930268800,M,42,42,False,True,57.0,52.0,5.0,4.0,0.0,33.0,36.0,19.0,21.0,13.0,,,90.0,76.0,7.4,8.0,0.0112176,1,,1.0,3.0,10.0,,3.0,1.0,3.0,,1.0,,5.0,2.0,1.0,3.0,1.0,Morten,Hjulmand,1.0,,,,,,,,0.0647,,,1.0,0.2642,,,,,,
12514229,away,Sporting CP,João Simões,joao-simoes,J. Simões,M,52,178,1481,M,,1410209,EUR,1168041600,M,52,52,False,,8.0,8.0,,,0.0,7.0,7.0,1.0,1.0,1.0,,,23.0,10.0,6.6,,0.00026159,0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,João Simões,,,,,,,,,,,,,,,,,,,,
12514229,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,trincao,830431,EUR,946425600,M,17,17,False,,27.0,22.0,2.0,2.0,0.0,10.0,10.0,13.0,18.0,2.0,,,90.0,57.0,6.9,12.0,0.0474366,2,,,7.0,8.0,,8.0,4.0,5.0,,,,2.0,1.0,2.0,2.0,1.0,Francisco,Trincão,,,2.0,,1.0,1.0,1.0,1.0,0.0455,1.0,,,,,,,,,
12514229,away,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,,861979,EUR,927763200,M,23,23,False,,24.0,19.0,2.0,1.0,0.0,10.0,13.0,9.0,12.0,3.0,,,69.0,40.0,7.2,10.0,0.0111773,0,,,2.0,6.0,,2.0,1.0,1.0,1.0,,,3.0,3.0,3.0,2.0,1.0,Daniel,Bragança,,,1.0,,1.0,,,,,,,,,,,,,,
12514229,away,Sporting CP,Geovany Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,GeoQuenda07,1403165,EUR,1177891200,M,57,57,False,,27.0,15.0,3.0,,1.0,9.0,14.0,9.0,18.0,5.0,,,90.0,52.0,7.5,17.0,0.217019,3,,2.0,4.0,6.0,,5.0,4.0,1.0,,1.0,,,,,1.0,3.0,Geovany,Quenda,1.0,,,,5.0,3.0,1.0,1.0,0.3391,2.0,,,,2.0,,,,,1.0
12514229,away,Sporting CP,Conrad Harder,harder-conrad,C. Harder,F,11,186,4727,M,,1494826,EUR,1112832000,F,19,19,False,,14.0,7.0,1.0,,0.0,5.0,7.0,2.0,7.0,5.0,,,69.0,30.0,6.7,13.0,0.00119033,3,,2.0,10.0,8.0,,4.0,3.0,1.0,,,,,,2.0,,,,,5.0,,4.0,,,,3.0,1.0,0.1743,2.0,,,,,,,,,
12514229,away,Sporting CP,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3313,M,,1126512,EUR,1066867200,D,6,6,True,,32.0,27.0,1.0,,0.0,14.0,15.0,13.0,17.0,2.0,,,67.0,40.0,6.5,6.0,0.0303287,0,,1.0,4.0,3.0,2.0,1.0,,2.0,,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12514229,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,,926560,EUR,800064000,M,5,5,True,,6.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,,,,21.0,11.0,6.9,2.0,0.00102171,0,,,,2.0,,,,1.0,1.0,2.0,,1.0,,,,,Hidemasa,Morita,1.0,,,,,,,,,,,,,,,,,,
12514229,away,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,VGyökeres,804508,EUR,896918400,F,9,9,True,,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,,,,21.0,12.0,7.2,3.0,0.0635533,2,,,,2.0,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,0.0733,,,1.0,0.0304,1.0,,,,,
12514229,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,,797648,EUR,793065600,D,2,2,True,,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,11.0,6.0,6.6,,0.00475948,0,,,,3.0,,,,2.0,,,,2.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12514229,away,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,,1084846,EUR,956361600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514229,away,Sporting CP,Jeremiah St. Juste,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,,787640,EUR,845683200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514229,away,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,,97000,EUR,737510400,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514229,away,Sporting CP,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,,989841,EUR,1015027200,D,72,72,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Eduardo,Quaresma,,,,,,,,,,,,,,,,,,,
12514229,away,Sporting CP,Biel,biel,Biel,F,20,169,2151,M,,1106140,EUR,986083200,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Gabriel,Teixeira Aragão,,,,,,,,,,,,,,,,,,,
