match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_dispossessed,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_clearanceOffLine
11352378,home,Sheffield United,Oliver McBurnie,,,oliver-mcburnie,O. McBurnie,F,9,188,1008,M,367228,EUR,833846400,F,9,9,False,31.0,14.0,1.0,,3.0,3.0,11.0,29.0,3.0,3.0,,,,90.0,50.0,7.6,22.0,0.0846918,3,,1.0,,6.0,6.0,16.0,,1.0,1.0,3.0,12.0,,,,,4.0,,,1.0,,0.8335,0.8399,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,
11352378,home,Sheffield United,James McAtee,,,james-mcatee,J. McAtee,M,24,180,10550,M,1003334,EUR,1034899200,M,28,28,True,5.0,5.0,,,,,5.0,6.0,,1.0,,,,14.0,9.0,6.7,3.0,0.0272604,0,,1.0,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,jamesmcatee_,,,,,,,,
11352378,home,Sheffield United,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,993451,EUR,1007856000,F,10,10,True,4.0,4.0,,,,,4.0,4.0,,,,,,12.0,4.0,7.2,,0.12643,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
11352378,home,Sheffield United,Vinícius Souza,,,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,21,21,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,8.0,3.0,6.7,,0.00719113,0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352378,home,Sheffield United,Wesley Foderingham,,,wesley-foderingham,W. Foderingham,G,25,185,333,M,187861,EUR,663811200,G,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352378,home,Sheffield United,Yasser Larouci,Yasser,Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,larouci.yasseroff,,,,,,,,
11352378,home,Sheffield United,Andre Brooks,,,andre-brooks,A. Brooks,M,11,180,245,M,1396445,EUR,1061337600,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352378,home,Sheffield United,Oliver Norwood,,,oliver-norwood,O. Norwood,M,26,180,223,M,100637,EUR,671414400,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352378,home,Sheffield United,Anis Ben Slimane,,,anis-ben-slimane,A. B. Slimane,M,20,188,2662,M,1006147,EUR,984700800,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352378,home,Sheffield United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,1122603,EUR,1059955200,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352378,away,Chelsea,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,882604,EUR,939340800,G,28,28,False,33.0,26.0,12.0,5.0,25.0,31.0,1.0,2.0,1.0,9.0,3.0,,,90.0,45.0,7.1,8.0,0.00010743,0,0.0145,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,dj.petrovic12,,,1.0,1.0,2.0,1.0,,
11352378,away,Chelsea,Axel Disasi,,,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,2,2,False,93.0,82.0,4.0,1.0,58.0,61.0,24.0,32.0,2.0,5.0,,,,90.0,101.0,6.3,11.0,0.00490971,0,,,,2.0,4.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,axel_disasi,,,,,,,,
11352378,away,Chelsea,Thiago Silva,,,thiago-silva,T. Silva,D,3,181,42659,M,33541,EUR,464659200,D,6,6,False,99.0,96.0,2.0,2.0,78.0,81.0,18.0,18.0,9.0,7.0,,,,90.0,113.0,7.7,3.0,0.00755359,1,,,,2.0,2.0,4.0,,1.0,1.0,,3.0,,,2.0,,,,,1.0,1.0,0.1143,0.3866,1.0,,,,,,ThiagoSilva,,,,,,,1.0,
11352378,away,Chelsea,Trevoh Chalobah,,,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,826134,EUR,931132800,D,14,14,False,100.0,91.0,8.0,4.0,72.0,77.0,19.0,23.0,5.0,7.0,,,,90.0,110.0,6.8,10.0,0.0142785,0,,,,6.0,7.0,7.0,,,,1.0,6.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,yungchalobah,,,,,,,,
11352378,away,Chelsea,Marc Cucurella,,,marc-cucurella,M. Cucurella,D,3,175,37239,M,794939,EUR,901065600,D,3,3,False,46.0,40.0,4.0,,30.0,33.0,10.0,13.0,,7.0,,,,89.0,64.0,6.4,8.0,0.00912422,0,,,,2.0,6.0,3.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,cucurella3,,,,,,,,
11352378,away,Chelsea,Moisés Caicedo,,,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,M,25,25,False,73.0,59.0,2.0,1.0,37.0,41.0,22.0,32.0,,3.0,,,,90.0,85.0,7.4,17.0,0.109421,0,,,,1.0,4.0,7.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,MoisesCaicedo55,,,,,,,,1.0
11352378,away,Chelsea,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,8,8,False,95.0,76.0,8.0,3.0,48.0,54.0,28.0,43.0,2.0,1.0,,,,90.0,104.0,6.6,24.0,0.0697513,0,,2.0,,2.0,7.0,3.0,1.0,,,,3.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,2.0,1.0,Enzo8,,,,,,,,
11352378,away,Chelsea,Noni Madueke,,,noni-madueke,N. Madueke,M,20,182,40178,M,966547,EUR,1015718400,M,11,11,False,39.0,37.0,1.0,1.0,10.0,10.0,27.0,30.0,1.0,3.0,,,,82.0,56.0,7.3,10.0,0.0376034,2,,1.0,,1.0,5.0,2.0,2.0,1.0,1.0,1.0,,2.0,,,,3.0,,,1.0,,0.1367,0.1121,1.0,,,1.0,,,nonzinoo10,,,,,,,,
11352378,away,Chelsea,Cole Palmer,,,cole-palmer,C. Palmer,M,10,185,363781,M,982780,EUR,1020643200,M,20,20,False,34.0,24.0,2.0,1.0,8.0,10.0,16.0,28.0,,3.0,,,,74.0,48.0,7.0,17.0,0.0657929,2,,4.0,,,2.0,2.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,0.0649,0.0498,,1.0,,,2.0,1.0,ColdPalmer,1.0,,,,,,,
11352378,away,Chelsea,Conor Gallagher,,,conor-gallagher,C. Gallagher,M,22,182,16658,M,904970,EUR,949795200,M,23,23,False,46.0,44.0,2.0,2.0,29.0,29.0,16.0,19.0,1.0,5.0,,,,90.0,62.0,7.1,7.0,0.0541134,1,,2.0,1.0,3.0,7.0,4.0,,1.0,1.0,3.0,,2.0,,1.0,,2.0,2.0,True,,,0.0331,,,1.0,1.0,1.0,2.0,,conorgallagher92,,,,,,,,
11352378,away,Chelsea,Nicolas Jackson,Nicolas Jackson,,nicolas-jackson,N. Jackson,F,11,186,89434,M,1085381,EUR,992995200,F,15,15,False,29.0,16.0,2.0,,6.0,9.0,10.0,20.0,,2.0,,,,89.0,43.0,6.5,21.0,0.0551509,0,,,,2.0,8.0,7.0,3.0,,,1.0,3.0,5.0,3.0,,,6.0,1.0,,,,,,,,,,,,NJackson11,,,,,,,,
11352378,away,Chelsea,Carney Chukwuemeka,,,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,994556,EUR,1066608000,M,17,17,True,8.0,6.0,,,2.0,3.0,4.0,5.0,,,,,,16.0,12.0,6.7,2.0,0.00298492,0,,,,1.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,chukwuemeka10,,,,,,,,
11352378,away,Chelsea,Mykhaylo Mudryk,,,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,958966,EUR,978652800,M,10,10,True,2.0,1.0,,,1.0,1.0,,3.0,,,,,,8.0,5.0,6.5,3.0,1.646e-05,0,,2.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,MMudryk10,,,,,,,,
11352378,away,Chelsea,Benoît Badiashile,,,benoit-badiashile,B. Badiashile,D,5,194,10555,M,904827,EUR,985564800,D,5,5,True,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,badiashile,,,,,,,,
11352378,away,Chelsea,Cesare Casadei,,,cesare-casadei,C. Casadei,M,22,192,6575,M,1016788,EUR,1042156800,M,31,31,True,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cesarecasadei,,,,,,,,
11352378,away,Chelsea,Teddy Sharman-Lowe,,,teddy-sharman-lowe,T. Sharman-Lowe,G,28,194,663,M,1009762,EUR,1048982400,G,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352378,away,Chelsea,Marcus Bettinelli,,,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcusbettss,,,,,,,,
11352378,away,Chelsea,Alfie Gilchrist,,,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,1114837,EUR,1069977600,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352378,away,Chelsea,Deivid Washington,Deivid Washington,,deivid-washington,D. Washington,F,36,186,6815,M,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deividwashington_,,,,,,,,
11352378,away,Chelsea,Raheem Sterling,,,raheem-sterling,R. Sterling,F,,170,36469,M,138534,EUR,786844800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sterling7,,,,,,,,
