match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_interceptionWon,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_dispossessed,stat_totalOffside,stat_goals,stat_lastManTackle,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_hitWoodwork
11399405,home,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,9,9,False,5.0,3.0,,,,,3.0,5.0,1.0,,,,74.0,15.0,8.7,4.0,0.5278,1.5704,0.0151062,3,,2.0,4.0,2.0,6.0,,,,1.0,,1.0,1.0,,,,Charles-Andreas,Brym,,,2.0,,,,,,3.0,,1.0,,,2.0,,,,,,
11399405,home,Sparta Rotterdam,Jeremy van Mullem,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,M,14,14,True,2.0,,,,,,,2.0,,,,,25.0,8.0,6.4,3.0,0.0464,0.4448,0.0,1,,1.0,1.0,3.0,3.0,1.0,,,1.0,,2.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11399405,home,Sparta Rotterdam,Agustin Anello,anello-agustin,A. Anello,M,28,181,271,M,1101444,EUR,1022025600,F,17,17,True,5.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,,,,25.0,10.0,6.5,4.0,0.0,0.0,0.129793,0,,,,2.0,,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
11399405,home,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,13,13,True,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,16.0,8.0,6.4,1.0,0.0,0.0,0.00224881,0,,1.0,,1.0,,,,,3.0,1.0,,,,,,Rick Meijssen,,,,,,,,,,,,,,,,,,,,,
11399405,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,16,16,True,4.0,4.0,,,2.0,2.0,2.0,2.0,3.0,,,,14.0,8.0,6.4,2.0,0.0,0.0,0.0103241,0,,,,1.0,2.0,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
11399405,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,19,19,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,,14.0,8.0,6.7,2.0,0.048,0.0,0.00498035,1,,,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
11399405,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399405,home,Sparta Rotterdam,Delano van Crooij,delano-van-crooy,D. v. Crooij,G,,182,15,M,108714,EUR,676080000,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399405,home,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399405,home,Sparta Rotterdam,Dylan van Wageningen,van-wageningen-dylan,D. v. Wageningen,D,16,189,17,M,1424792,EUR,1042848000,M,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Dylan van Wageningen,,,,,,,,,,,,,,,,,,,,,
11399405,home,Sparta Rotterdam,Pedro Alemañ,pedro-aleman-serna,P. Alemañ,M,8,182,58,M,996933,EUR,1016668800,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399405,home,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180,992,M,1089021,EUR,1005004800,F,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Camiel Neghli,,,,,,,,,,,,,,,,,,,,,
11399405,away,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,26.0,24.0,8.0,6.0,18.0,20.0,6.0,6.0,19.0,,1.0,3.0,90.0,45.0,7.3,2.0,0.0,0.0,0.00317526,0,0.2026,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,
11399405,away,Feyenoord,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,4,4,False,60.0,54.0,4.0,2.0,17.0,18.0,37.0,43.0,7.0,,,,90.0,76.0,6.7,9.0,0.0256,0.0,0.173654,1,,,,3.0,4.0,,1.0,1.0,1.0,,2.0,1.0,2.0,True,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,
11399405,away,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,21,21,False,45.0,44.0,2.0,1.0,25.0,26.0,19.0,19.0,2.0,,,,45.0,49.0,6.6,2.0,0.0,0.0,0.0246108,0,,3.0,1.0,3.0,2.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11399405,away,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,99.0,91.0,8.0,5.0,38.0,41.0,54.0,59.0,5.0,,,,90.0,116.0,7.4,11.0,0.1041,0.0133,0.200418,4,,3.0,3.0,7.0,6.0,,2.0,2.0,3.0,,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,1.0,,,1.0,2.0,,3.0,,,,,,,,
11399405,away,Feyenoord,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,5,5,False,47.0,39.0,1.0,1.0,16.0,17.0,23.0,31.0,6.0,,,,65.0,56.0,6.6,11.0,0.0,0.0,0.408549,0,,3.0,3.0,5.0,4.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,
11399405,away,Feyenoord,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,False,74.0,66.0,2.0,2.0,24.0,27.0,43.0,49.0,5.0,,,,90.0,95.0,7.6,11.0,0.1739,0.0,0.233235,3,,1.0,4.0,2.0,7.0,,,,4.0,1.0,2.0,2.0,,,,,,,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,
11399405,away,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,43.0,30.0,3.0,2.0,8.0,10.0,22.0,33.0,5.0,,,,89.0,58.0,7.4,16.0,0.0369,0.1826,0.363238,1,,,3.0,3.0,6.0,1.0,4.0,3.0,,,,,1.0,,1.0,,,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,
11399405,away,Feyenoord,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,M,7,7,False,20.0,17.0,,,4.0,4.0,13.0,21.0,3.0,,,,45.0,36.0,7.3,9.0,0.1742,0.0,0.0324877,2,,,,,5.0,,3.0,3.0,1.0,,2.0,2.0,,,,,,,2.0,,5.0,,,,,,,,,,,,,,,alirezajb,
11399405,away,Feyenoord,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1733,M,857480,EUR,913939200,M,10,10,False,41.0,37.0,,,12.0,13.0,27.0,32.0,2.0,,,,66.0,51.0,6.8,10.0,0.2744,0.43,0.496129,1,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,1.0,,2.0,4.0,2.0,4.0,,,1.0,,,1.0,,,,,,,,
11399405,away,Feyenoord,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,M,14,14,False,35.0,29.0,3.0,2.0,3.0,3.0,32.0,49.0,5.0,,,,90.0,72.0,8.3,25.0,0.1824,0.5394,0.421103,4,,1.0,1.0,5.0,6.0,,3.0,2.0,,,,,,,1.0,,,,1.0,4.0,17.0,6.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,,,,,,,,
11399405,away,Feyenoord,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,24.0,21.0,1.0,1.0,7.0,7.0,14.0,17.0,3.0,,,,90.0,36.0,7.9,8.0,0.61,0.4245,0.140848,4,,2.0,2.0,3.0,4.0,,2.0,1.0,,,,,,,,,,,2.0,4.0,,,1.0,,,2.0,,1.0,,,1.0,,,,,sant.gimenez,1.0
11399405,away,Feyenoord,Gernot Trauner,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,True,60.0,56.0,3.0,2.0,18.0,19.0,38.0,41.0,7.0,,,,45.0,62.0,6.9,4.0,0.0663,0.0788,0.0664986,1,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11399405,away,Feyenoord,Leo Sauer,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,F,62,62,True,16.0,14.0,,,3.0,3.0,11.0,16.0,1.0,,,,45.0,33.0,7.3,13.0,0.366,0.2566,0.036978,3,,1.0,1.0,6.0,4.0,,4.0,2.0,,,,,,,,Leo Sauer,,,1.0,3.0,3.0,,,,,1.0,1.0,1.0,3.0,,1.0,,,,,,
11399405,away,Feyenoord,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7047,M,1400106,EUR,1090454400,F,19,19,True,18.0,14.0,1.0,1.0,,,15.0,21.0,3.0,,,,25.0,27.0,7.0,9.0,0.0,0.0,0.397814,0,,,1.0,2.0,3.0,,3.0,1.0,,,1.0,,,,,,,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,,minteh01,
11399405,away,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,True,2.0,2.0,,,,,2.0,3.0,,,,,24.0,6.0,6.7,2.0,0.0,0.0,0.18168,0,,3.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,bee18,
11399405,away,Feyenoord,Javairô Dilrosun,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,F,11,11,True,3.0,3.0,,,1.0,1.0,3.0,3.0,,,,,8.0,5.0,6.7,,0.0,0.0,0.0241925,0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11399405,away,Feyenoord,Kostas Lamprou,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399405,away,Feyenoord,Mannou Berger,berger-mannou,M. Berger,G,37,193,116,M,1390118,EUR,1097798400,G,41,41,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Mannou Berger,,,,,,,,,,,,,,,,,,,,,
11399405,away,Feyenoord,Marcos López,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399405,away,Feyenoord,Neraysho Kasanwirjo,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,416,M,961678,EUR,1013990400,D,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399405,away,Feyenoord,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rramizz_,
11399405,away,Feyenoord,Gjivai Zechiël,gjivai-zechiel,G. Zechiël,M,21,179,686,M,1433802,EUR,1086048000,M,64,64,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399405,away,Feyenoord,Thomas Van den Belt,thomas-van-den-belt,T. V. d. Belt,M,20,181,290,M,945233,EUR,992822400,M,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
