match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,captain,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot,stat_outfielderBlock,stat_clearanceOffLine
12049873,home,Luton Town,Cauley Woodrow,cauley-woodrow,C. Woodrow,F,184,111,M,140487,EUR,786326400,F,10,10,False,14.0,12.0,1.0,1.0,7.0,8.0,5.0,6.0,4.0,,,,,56.0,21.0,6.5,4.0,1,12,2.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,
12049873,home,Luton Town,Joseph Johnson,joseph-johnson,J. Johnson,D,180,87,M,825550,EUR,1140480000,D,38,38,True,15.0,13.0,3.0,2.0,9.0,11.0,5.0,7.0,1.0,,,,,51.0,23.0,6.2,5.0,0,38,,2.0,2.0,2.0,,1.0,,2.0,2.0,,,,,,,3.0,,,,,,,,,2.0,1.0,,,1.0,,,,
12049873,home,Luton Town,Andros Townsend,andros-townsend,A. Townsend,F,181,595,M,47992,EUR,679622400,M,30,30,True,14.0,9.0,,,1.0,2.0,9.0,13.0,,,,,,34.0,20.0,6.6,6.0,2,30,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,2.0,1.0,,1.0,,,,,
12049873,home,Luton Town,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,185,1040,M,897334,EUR,926899200,D,27,27,True,11.0,10.0,2.0,1.0,5.0,5.0,5.0,7.0,2.0,,,,,28.0,18.0,6.6,2.0,0,4,,,3.0,,,2.0,,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12049873,home,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,175,295,M,387116,EUR,742867200,M,17,17,True,10.0,9.0,3.0,2.0,7.0,8.0,2.0,2.0,1.0,,,,,28.0,12.0,6.5,1.0,0,17,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12049873,home,Luton Town,James Shea,james-shea,J. Shea,G,180,48,M,137789,EUR,677030400,G,1,1,True,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049873,home,Luton Town,Gabriel Osho,gabriel-osho,G. Osho,D,185,1149,M,920680,EUR,903052800,D,2,2,True,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049873,home,Luton Town,Zack Nelson,zack-nelson,Z. Nelson,M,183,86,M,1394950,EUR,1095984000,M,43,43,True,,,,,,,,,,,,,,,,,,0,37,,,,,,,,,,,Zack Nelson,,,,,,,,,,,,,,,,,,,,,,
12049873,home,Luton Town,Luke Berry,luke-berry,L. Berry,M,177,74,M,97465,EUR,710899200,M,8,8,True,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049873,home,Luton Town,Axel Piesold,axel-piesold,A. Piesold,M,178,13,M,1468580,EUR,1112227200,D,44,44,True,,,,,,,,,,,,,,,,,,0,6,,,,,,,,,,,Axel Piesold,,,,,,,,,,,,,,,,,,,,,,
12049873,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,186,11780,M,125274,EUR,721008000,G,18,18,False,60.0,45.0,34.0,20.0,34.0,38.0,11.0,22.0,11.0,3.0,4.0,,,90.0,68.0,7.0,15.0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stefan.ortega1,1.0,,
12049873,away,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,183,26433,M,44614,EUR,643852800,D,2,2,False,53.0,49.0,8.0,5.0,23.0,24.0,26.0,30.0,2.0,,,,,90.0,69.0,6.6,8.0,0,2,2.0,4.0,1.0,,,3.0,,,,,,,,,,1.0,,,,3.0,1.0,,,,1.0,,True,,,KyleWalker2,,,
12049873,away,Manchester City,John Stones,john-stones,J. Stones,D,188,22291,M,152077,EUR,770083200,D,5,5,False,29.0,29.0,,,19.0,19.0,10.0,10.0,7.0,,,,,77.0,33.0,7.3,2.0,0,5,,,2.0,,,,,1.0,1.0,,,,1.0,2.0,,,,,1.0,,,1.0,,,3.0,,,,,johnstones5,,,
12049873,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,187,22626,M,383560,EUR,806112000,D,25,25,False,60.0,56.0,4.0,3.0,42.0,43.0,14.0,17.0,9.0,,,,,90.0,67.0,6.6,4.0,0,25,,1.0,1.0,,,5.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,manuel_akanji,,,
12049873,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,180,21204,M,149663,EUR,793065600,D,6,6,False,27.0,22.0,4.0,2.0,16.0,17.0,6.0,10.0,1.0,,,,,77.0,39.0,6.4,8.0,0,6,2.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,nathanake,,1.0,
12049873,away,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,178,33771,M,136710,EUR,768182400,M,8,8,False,60.0,53.0,,,37.0,41.0,16.0,19.0,3.0,,,,,90.0,69.0,7.3,9.0,1,8,,1.0,3.0,,1.0,,,3.0,2.0,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,Kova8,,,
12049873,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,183,19609,M,945122,EUR,904176000,M,27,27,False,47.0,41.0,3.0,1.0,17.0,20.0,24.0,28.0,4.0,,,,,90.0,62.0,7.6,8.0,3,27,2.0,4.0,8.0,1.0,,,,2.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,,,4.0,4.0,,,,1.0,,,1.0,,matheusnunes,,1.0,
12049873,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,173,62462,M,331209,EUR,776476800,M,20,20,False,55.0,49.0,5.0,,24.0,25.0,25.0,31.0,5.0,,,,,77.0,71.0,8.1,12.0,0,20,1.0,3.0,3.0,,1.0,,3.0,3.0,2.0,,,,,3.0,,1.0,,,1.0,1.0,,1.0,,,4.0,,,,,BSilva,,1.0,1.0
12049873,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,181,315719,M,70996,EUR,678067200,M,17,17,False,55.0,43.0,3.0,2.0,17.0,19.0,26.0,38.0,9.0,,,,,90.0,63.0,8.7,17.0,2,11,,3.0,1.0,,1.0,,,,,1.0,,,,1.0,,2.0,2.0,,4.0,2.0,1.0,3.0,2.0,,4.0,,,,,KDB,,,
12049873,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,180,57959,M,189061,EUR,810691200,M,10,10,False,16.0,13.0,1.0,1.0,5.0,6.0,8.0,11.0,4.0,,,,,38.0,20.0,6.8,5.0,1,18,,1.0,2.0,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,JGrealish,,,
12049873,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,194,849024,M,839956,EUR,964137600,F,9,9,False,23.0,20.0,,,3.0,3.0,17.0,21.0,,,,,,77.0,38.0,10.0,7.0,7,9,1.0,3.0,3.0,,2.0,1.0,,,,,,,1.0,1.0,2.0,1.0,7.0,5.0,,,,1.0,2.0,,2.0,,,,,EHaaland,,,
12049873,away,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,173,71179,M,934386,EUR,1022457600,F,11,11,True,17.0,16.0,1.0,1.0,9.0,9.0,7.0,8.0,1.0,,,,,52.0,30.0,6.9,6.0,2,11,,3.0,3.0,,2.0,,,1.0,1.0,,,,,2.0,,,1.0,,,3.0,2.0,,,,,,,1.0,,Dokss,,,
12049873,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,170,17470,M,1136731,EUR,1100995200,D,82,82,True,8.0,7.0,1.0,1.0,5.0,6.0,2.0,2.0,1.0,,,,,13.0,9.0,6.5,1.0,0,82,,1.0,,,,,,,,1.0,Rico Lewis,,,,,,,,,,,,,,,,,,,Rico_Lewis,,,
12049873,away,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,174,21379,M,1065216,EUR,1057968000,M,52,52,True,4.0,3.0,,,,,3.0,4.0,1.0,,,,,13.0,9.0,6.6,3.0,0,14,,2.0,1.0,,2.0,,,,,,Oscar Bobb,,,,1.0,,,,,,,,,,1.0,,,,,oscarbobb,,,
12049873,away,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,171,4433,M,855835,EUR,968025600,M,21,21,True,6.0,6.0,,,5.0,5.0,1.0,1.0,1.0,,,,,13.0,10.0,6.6,1.0,0,17,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,sergiogm_10,,,
12049873,away,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,170,225448,M,944656,EUR,949276800,F,19,19,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,,,,13.0,8.0,7.0,1.0,1,19,,,2.0,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,LaAraña,,,
12049873,away,Manchester City,Ederson,ederson,Ederson,G,188,48446,M,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ederson93,,,
12049873,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,188,40381,M,318941,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RúbenD,,,
12049873,away,Manchester City,Rodri,rodri,Rodri,M,191,87652,M,827606,EUR,835401600,M,16,16,True,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodri,,,
12049873,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,171,173851,M,859765,EUR,959472000,M,47,47,True,,,,,,,,,,,,,,,,,,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foden,,,
