match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,player_sofascoreId,stat_interceptionWon,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_bigChanceMissed
14083303,home,Villarreal,Georges Mikautadze,,,mikautadze-georges,G. Mikautadze,F,9,176.0,13076,M,1009372,EUR,972950400,F,9,9,False,9.0,7.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,,3.0,,2.0,2.0,,,73.0,18.0,8.7,6.0,0.350414,67.251687610579,7.0,49.892050620918,2.0,,2,,0.4,0.47,0.0,,3.0,,,,1.0,1.0,1.0,2.0,1.0,,georgesmkd,,18.232743537752,25.364781321435,,,1.0,0.2703,3.0,0.5,1.0,,1.0,,1.0,1.0,0.9239,,,,,,
14083303,home,Villarreal,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180.0,3785,M,345195,EUR,743385600,F,22,22,True,8.0,7.0,,,0.0,4.0,5.0,3.0,3.0,,2.0,,,,,,26.0,15.0,6.8,4.0,0.0181209,60.030373938564,4.0,55.400754885307,2.0,,0,,-0.03,0.25,0.18,,1.0,,2.0,2.0,2.0,,,1.0,,,,,26.111071358708,40.911751435673,1.0,1.0,,,1.0,,,,,,,,,,,,,,
14083303,home,Villarreal,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187.0,1066,M,843678,EUR,844473600,M,14,14,True,15.0,13.0,,,0.0,11.0,12.0,2.0,3.0,,,1.0,1.0,,,,25.0,20.0,6.2,4.0,0.00037322,25.257782650415,3.0,6.4042686157938,0.0,,0,,-0.06,0.02,-0.15,,2.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,
14083303,home,Villarreal,Alexander Freeman,Alexander Freeman,,alexander-freeman,A. Freeman,D,3,188.0,681,M,1184541,EUR,1092009600,D,3,3,True,12.0,11.0,,,0.0,8.0,8.0,3.0,4.0,1.0,1.0,1.0,,,,,17.0,17.0,6.3,1.0,0.00058146,8.0429735386531,2.0,7.627679520127,0.0,,0,,0.03,0.0,-0.22,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083303,home,Villarreal,Tani Oluwaseyi,Tani Oluwaseyi,,oluwaseyi-tani,T. Oluwaseyi,F,21,188.0,2594,M,1172477,EUR,958348800,F,21,21,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,17.0,3.0,6.2,2.0,2.014e-05,33.173852414213,1.0,24.27284112577,1.0,,0,,-0.02,0.01,0.0,,2.0,,,,1.0,,1.0,1.0,,,,,24.27284112577,33.173852414213,,,,,,,,,,,,,,,1.0,,,,
14083303,home,Villarreal,Hugo Lopez,Hugo Lopez,,hugo-lopez,H. Lopez,F,32,,54,M,1966890,EUR,1167609600,F,32,32,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,,1.0,,1.0,,,,10.0,4.0,6.4,2.0,4.46e-06,14.599482503215,2.0,-7.4072612865456,0.0,,0,,-0.05,0.0,0.13,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14083303,home,Villarreal,Arnau Tenas,,,arnau-tenas,A. Tenas,G,25,185.0,5097,M,908714,EUR,991180800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083303,home,Villarreal,Rafa Marín,,,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083303,home,Villarreal,Gerard Moreno,,,gerard-moreno,G. Moreno,F,7,180.0,4001,M,146866,EUR,702604800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,GerardMoreno9,,,,,,,,,,,,,,,,,,,,,,
14083303,away,Espanyol,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194.0,1184,M,94527,EUR,696211200,G,13,13,False,21.0,11.0,15.0,5.0,0.0,7.0,8.0,4.0,13.0,,,,3.0,,,,90.0,23.0,5.5,10.0,0.00368236,16.630277473619,4.0,3.991939405984,0.0,,0,-2.2058,0.07,0.0,-0.45,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
14083303,away,Espanyol,Omar El Hilali,,,omar-el-hilali,O. E. Hilali,D,23,183.0,6663,M,1064026,EUR,1063324800,D,23,23,False,55.0,48.0,5.0,4.0,0.0,25.0,26.0,23.0,29.0,,2.0,5.0,1.0,1.0,,,90.0,72.0,5.9,10.0,0.0244444,117.11384678558,17.0,59.117730164351,0.0,,0,,0.07,0.05,-0.65,,2.0,1.0,1.0,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
14083303,away,Espanyol,Fernando Calero,,,fernando-calero,F. Calero,D,5,183.0,302,M,857205,EUR,811036800,D,5,5,False,40.0,35.0,7.0,4.0,0.0,23.0,26.0,12.0,14.0,,,4.0,1.0,,,,45.0,46.0,6.3,5.0,0.00257561,91.717290738215,15.0,53.557865720629,0.0,,0,,0.04,0.04,-0.28,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083303,away,Espanyol,Leandro Cabrera,,,leandro-cabrera,L. Cabrera,D,6,190.0,819,M,81992,EUR,677116800,D,6,6,False,53.0,51.0,6.0,4.0,0.0,43.0,44.0,8.0,9.0,,4.0,3.0,1.0,,,,90.0,63.0,7.3,4.0,0.0026294,78.58020365398,16.0,30.700486903214,0.0,,1,,0.17,0.05,-0.59,,1.0,,4.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,0.0966,,0.51,,,,True,1.0,1.0,0.531,,,,,,
14083303,away,Espanyol,Jose Salinas,,,jose-salinas,J. Salinas,D,12,178.0,194,M,1068891,EUR,970272000,D,12,12,False,45.0,39.0,2.0,,0.0,26.0,29.0,13.0,16.0,2.0,4.0,4.0,1.0,1.0,,,90.0,69.0,4.9,9.0,0.0111002,141.077668894,16.0,38.745408018457,0.0,,0,,0.07,0.01,-1.0,,5.0,1.0,,,,2.0,2.0,1.0,1.0,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,
14083303,away,Espanyol,Urko González,,,urko-gonzalez,U. González,M,4,189.0,462,M,1064009,EUR,985046400,M,4,4,False,51.0,42.0,5.0,1.0,0.0,20.0,21.0,22.0,30.0,,4.0,2.0,3.0,2.0,,,90.0,61.0,7.0,10.0,0.0251552,121.04808688667,16.0,57.80467063431,1.0,,0,,0.09,0.28,0.23,,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,1.0,21.660123191023,22.398468719982,,,,,1.0,,,,,,,,,,,,,,
14083303,away,Espanyol,Pol Lozano,,,pol-lozano,P. Lozano,M,10,176.0,521,M,826010,EUR,939168000,M,10,10,False,52.0,46.0,4.0,3.0,0.0,21.0,23.0,25.0,29.0,,4.0,1.0,6.0,2.0,,,90.0,65.0,6.7,9.0,0.0342335,164.88370881609,22.0,42.617398012193,1.0,,1,,0.24,0.12,-0.25,,3.0,1.0,2.0,2.0,,2.0,,,,,,2.0,22.359781667721,22.61042140253,3.0,,,0.0251,1.0,-0.06,,,,,1.0,,0.4221,,,,,,
14083303,away,Espanyol,Pere Milla,,,pere-milla,P. Milla,M,11,179.0,867,M,175185,EUR,717206400,M,11,11,False,23.0,20.0,3.0,2.0,0.0,7.0,7.0,13.0,16.0,,1.0,,1.0,1.0,,,72.0,31.0,6.4,7.0,0.166237,65.065989701268,11.0,44.220621477682,1.0,,0,,0.24,0.1,-0.22,,3.0,,,,1.0,1.0,1.0,1.0,,,,,9.6471068087047,9.6488807641094,3.0,1.0,,,3.0,,1.0,,,,,,,,,,,,
14083303,away,Espanyol,Edu Expósito,,,edu-exposito,E. Expósito,M,8,175.0,1017,M,877262,EUR,838857600,M,8,8,False,20.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,16.0,1.0,2.0,,3.0,,,,59.0,33.0,6.0,14.0,0.0242081,62.160523338461,6.0,42.532066859748,1.0,,2,,0.09,0.08,-0.33,,4.0,2.0,,,2.0,1.0,1.0,1.0,1.0,,,1.0,21.608050327328,22.133046875656,5.0,,1.0,0.2718,,-0.51,,1.0,,,,,,,,,,,1.0
14083303,away,Espanyol,Tyrhys Dolan,Tyrhys Dolan,,tyrhys-dolan,T. Dolan,M,24,170.0,687,M,1063015,EUR,1009497600,M,24,24,False,17.0,16.0,,,0.0,7.0,7.0,9.0,10.0,,6.0,,2.0,2.0,,,59.0,36.0,6.6,10.0,0.0928393,182.06918424553,17.0,94.73555687534,4.0,,1,,0.05,0.1,-0.21,,3.0,,1.0,1.0,3.0,,1.0,5.0,3.0,,,,16.224136881774,69.888919492745,4.0,1.0,1.0,0.0309,,-0.13,,,,,,,,,,,,,
14083303,away,Espanyol,Roberto Fernández,,,roberto-fernandez,R. Fernández,F,9,186.0,2068,M,1392592,EUR,1025654400,F,9,9,False,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,1.0,3.0,,1.0,3.0,,,59.0,14.0,6.1,5.0,0.00414058,22.269678159424,3.0,9.3485299444718,0.0,,0,,-0.11,0.08,-0.1,,7.0,1.0,,,2.0,1.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14083303,away,Espanyol,Clemens Riedel,,,clemens-riedel,C. Riedel,D,38,186.0,353,M,1129360,EUR,1058572800,D,38,38,True,20.0,19.0,1.0,1.0,0.0,17.0,18.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,45.0,24.0,6.2,1.0,0.00076066,62.686984103439,9.0,48.077607010203,1.0,,0,,-0.01,0.04,-0.32,,2.0,1.0,1.0,1.0,,1.0,,,,,,,16.729819556295,20.674009988389,,,,,,,,,,,,,,,,,,,
14083303,away,Espanyol,Charles Pickel,,,charles-pickel,C. Pickel,M,18,184.0,11753,M,758664,EUR,863654400,M,18,18,True,13.0,11.0,,,0.0,4.0,5.0,7.0,8.0,,1.0,1.0,,,,,31.0,20.0,6.5,4.0,0.00265128,7.9764826237663,2.0,6.8314530195091,0.0,,1,,0.0,0.01,0.16,,3.0,,1.0,1.0,1.0,,2.0,,,,charlespickel,,,,,,,0.0151,,-0.11,,1.0,1.0,,,,,,,,,,
14083303,away,Espanyol,Kike García,,,kike-garcia,K. García,F,19,186.0,1005,M,84972,EUR,627955200,F,19,19,True,9.0,9.0,,,0.0,2.0,2.0,7.0,7.0,1.0,2.0,1.0,,1.0,,,31.0,14.0,6.3,1.0,0.00607014,13.436921671276,1.0,0.59755734637484,0.0,,1,,-0.14,-0.01,-0.02,,4.0,1.0,,,,1.0,2.0,,,,,1.0,,,1.0,,1.0,0.0254,,-0.2,,,,,,,,,,,,,
14083303,away,Espanyol,Cyril Ngonge,,,cyril-ngonge,C. Ngonge,F,16,179.0,1937,M,877037,EUR,959299200,F,16,16,True,14.0,10.0,1.0,,1.0,5.0,5.0,5.0,9.0,1.0,5.0,,2.0,2.0,,,31.0,27.0,7.2,9.0,0.063288,57.605212544658,10.0,10.997557090987,1.0,,2,,0.01,-0.31,0.34,,2.0,,2.0,1.0,,,,2.0,,,,1.0,10.23610782184,12.661219885935,4.0,1.0,2.0,0.0491,1.0,0.01,,,,,,,,,,,,,
14083303,away,Espanyol,Antoniu Roca,,,antoniu-roca,A. Roca,M,20,180.0,175,M,1099344,EUR,1031184000,F,20,20,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,18.0,7.0,6.3,4.0,0.00158413,6.1929214430671,1.0,5.3677795862223,0.0,,0,,0.01,-0.21,0.0,,5.0,,,,,,2.0,3.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
14083303,away,Espanyol,Pol Tristan Jimenez,,,pol-tristan-jimenez,P. T. Jimenez,G,30,188.0,23,M,962624,EUR,1016409600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083303,away,Espanyol,Angel Fortuno,,,fortuno-angel,A. Fortuno,G,1,183.0,108,M,1082734,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083303,away,Espanyol,Miguel Rubio,,,miguel-rubio,M. Rubio,D,15,191.0,184,M,934351,EUR,889574400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083303,away,Espanyol,Rubén Sánchez,,,sanchez-saez-ruben,R. Sánchez,D,2,184.0,124,M,1021165,EUR,981244800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083303,away,Espanyol,Jofre Carreras,,,jofre,J. Carreras,M,17,175.0,337,M,1019236,EUR,992736000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
