match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_totalCross,stat_wonContest,stat_fouls,stat_totalOffside,stat_unsuccessfulTouch,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,captain,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12530782,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,107,M,934201,EUR,966988800,G,71,71,False,5.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,51.0,13.0,6.8,2.0,1.837e-05,0,0.0398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530782,home,Gaziantep FK,Cyril Mandouki,cyril-mandouki,C. Mandouki,M,14,180,38,M,821461,EUR,682732800,D,14,14,False,49.0,45.0,4.0,2.0,0.0,23.0,23.0,26.0,6.0,3.0,1.0,,,90.0,73.0,7.4,7.0,0.0124019,0,,,,22.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,
12530782,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,127,M,904228,EUR,908409600,D,4,4,False,54.0,49.0,8.0,4.0,0.0,40.0,42.0,12.0,1.0,,,,,90.0,62.0,7.3,5.0,0.00742484,1,,,,9.0,,1.0,,,,5.0,1.0,,,1.0,0.0722,0.1585,1.0,,,,,,,,,,,,,,,,
12530782,home,Gaziantep FK,Bruno Viana,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,36,36,False,67.0,55.0,7.0,3.0,0.0,36.0,39.0,28.0,4.0,7.0,,,,90.0,87.0,7.6,14.0,0.00867786,0,,,,19.0,3.0,2.0,5.0,,,5.0,1.0,2.0,2.0,,,,,2.0,3.0,,,,,,,,,,,,,,
12530782,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,899069,EUR,862790400,D,7,7,False,54.0,49.0,5.0,4.0,0.0,24.0,26.0,31.0,11.0,5.0,3.0,,,90.0,82.0,7.3,13.0,0.0250438,0,,,,25.0,1.0,2.0,9.0,3.0,7.0,2.0,1.0,1.0,1.0,,,,,2.0,,3.0,5.0,1.0,1.0,,,,,,,,,,
12530782,home,Gaziantep FK,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180,427,M,228342,EUR,656985600,M,20,20,False,59.0,51.0,3.0,3.0,0.0,27.0,31.0,28.0,11.0,4.0,4.0,,,90.0,75.0,7.6,10.0,0.0213609,1,,,,24.0,1.0,1.0,3.0,,3.0,1.0,1.0,3.0,2.0,1.0,0.0209,0.0661,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,
12530782,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175,703,M,797602,EUR,872812800,M,18,18,False,44.0,35.0,2.0,1.0,0.0,7.0,8.0,44.0,1.0,4.0,1.0,,,90.0,72.0,6.9,24.0,0.10696,2,,,,29.0,,,3.0,,3.0,,1.0,,,,0.0545,,,,,8.0,,,1.0,3.0,1.0,2.0,1.0,,,,,,
12530782,home,Gaziantep FK,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182,3151,M,984602,EUR,1066262400,M,10,10,False,34.0,25.0,5.0,2.0,0.0,6.0,8.0,27.0,11.0,4.0,5.0,,,90.0,57.0,7.5,14.0,0.326384,1,,,,20.0,,3.0,4.0,,5.0,3.0,1.0,,,,0.0392,,2.0,1.0,,1.0,4.0,2.0,1.0,3.0,1.0,1.0,,,,,,,
12530782,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,False,43.0,39.0,8.0,8.0,0.0,16.0,17.0,32.0,,5.0,,,,73.0,58.0,7.3,10.0,0.116439,1,,,,26.0,1.0,,5.0,,,1.0,,,,1.0,0.2078,0.728,3.0,3.0,,6.0,,1.0,,,3.0,,,True,,,,,
12530782,home,Gaziantep FK,David Okereke,david-okereke,D. Okereke,F,77,182,891,M,831290,EUR,872812800,M,77,77,False,32.0,26.0,3.0,1.0,0.0,14.0,16.0,17.0,4.0,3.0,1.0,,,87.0,42.0,6.9,8.0,0.0241663,4,,,,12.0,2.0,1.0,8.0,2.0,2.0,,,,,,0.1307,,,1.0,,1.0,2.0,3.0,,,,1.0,,,3.0,,,,
