match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,captain
10382103,home,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187,669,M,943212,EUR,953942400,G,31,31,False,34.0,30.0,10.0,7.0,26.0,29.0,4.0,5.0,1.0,1.0,11.0,1.0,2.0,3.0,90.0,43.0,7.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,
10382103,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,46.0,41.0,3.0,3.0,26.0,28.0,17.0,23.0,,6.0,3.0,,,,90.0,78.0,7.2,15.0,0,5.0,2.0,2.0,8.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,
10382103,home,Fortuna Sittard,Ximo Navarro,ximo-navarro,X. Navarro,D,23,176,95,M,150864,EUR,633052800,D,2,2,False,67.0,66.0,4.0,3.0,58.0,58.0,8.0,9.0,,1.0,2.0,,,,90.0,73.0,7.0,1.0,0,,,1.0,2.0,,,,,4.0,,,1.0,1.0,,1.0,,,,,,,,,
10382103,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,68.0,56.0,9.0,2.0,47.0,51.0,9.0,17.0,3.0,5.0,3.0,,,,90.0,77.0,7.1,12.0,0,,,1.0,2.0,,,,,5.0,,,2.0,1.0,,1.0,,Rodrigo,Guth,,,,,,
10382103,home,Fortuna Sittard,George Cox,george-cox,G. Cox,M,,171,91,M,920556,EUR,884736000,D,5,5,False,54.0,40.0,19.0,8.0,21.0,23.0,20.0,38.0,,2.0,6.0,,,,90.0,77.0,6.9,22.0,3,7.0,1.0,,3.0,1.0,,1.0,,1.0,,,1.0,,1.0,2.0,,George,Cox,1.0,1.0,1.0,1.0,,
10382103,home,Fortuna Sittard,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170,335,M,901857,EUR,989107200,M,85,85,False,17.0,12.0,2.0,1.0,6.0,9.0,6.0,10.0,1.0,4.0,3.0,,,,73.0,31.0,6.6,12.0,0,2.0,,,4.0,1.0,2.0,1.0,,,,,2.0,1.0,1.0,,1.0,,,,,,2.0,1.0,
10382103,home,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,False,52.0,48.0,10.0,7.0,26.0,26.0,22.0,28.0,1.0,5.0,8.0,,,,88.0,65.0,7.1,9.0,1,2.0,,,5.0,2.0,1.0,3.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,,
10382103,home,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168,71,M,548088,EUR,873590400,M,19,19,False,48.0,43.0,13.0,11.0,25.0,26.0,18.0,24.0,,1.0,6.0,,,,79.0,62.0,7.1,10.0,1,2.0,,3.0,4.0,,,1.0,,2.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,2.0,,
10382103,home,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,M,7,7,False,16.0,8.0,1.0,,4.0,6.0,4.0,13.0,,3.0,4.0,,,,45.0,27.0,6.8,13.0,0,3.0,,,2.0,1.0,,,,1.0,,,3.0,2.0,,1.0,1.0,,,,,,2.0,,
10382103,home,Fortuna Sittard,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,F,10,10,False,23.0,19.0,3.0,2.0,9.0,10.0,10.0,16.0,,4.0,2.0,,,,79.0,36.0,6.7,9.0,1,3.0,,,4.0,2.0,,1.0,,1.0,,,3.0,1.0,1.0,1.0,,,,,,1.0,1.0,,True
10382103,home,Fortuna Sittard,Burak Yılmaz,burak-yilmaz,B. Yılmaz,F,,188,1198,,18864,EUR,490233600,F,17,17,False,17.0,14.0,1.0,1.0,3.0,3.0,12.0,15.0,1.0,3.0,1.0,,,,90.0,29.0,6.9,7.0,3,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,,
10382103,home,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,True,9.0,9.0,,,6.0,6.0,3.0,4.0,,1.0,5.0,,,,45.0,15.0,6.5,3.0,0,1.0,,,3.0,1.0,,2.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,
10382103,home,Fortuna Sittard,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,M,34,34,True,7.0,6.0,1.0,1.0,3.0,4.0,3.0,3.0,,1.0,,,,,17.0,12.0,6.4,2.0,0,,,1.0,3.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,
10382103,home,Fortuna Sittard,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182,50,M,257407,EUR,840672000,M,21,21,True,3.0,1.0,1.0,,,,1.0,3.0,,2.0,,,,,11.0,6.0,6.9,2.0,0,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,
10382103,home,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188,61,M,148615,EUR,700876800,F,11,11,True,5.0,3.0,,,1.0,1.0,2.0,4.0,2.0,2.0,1.0,,,,11.0,6.0,6.6,3.0,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,
10382103,home,Fortuna Sittard,Cole Bassett,cole-bassett,C. Bassett,M,23,180,214,M,945420,EUR,996278400,M,8,8,True,2.0,1.0,1.0,,,,2.0,3.0,,,,,,,10.0,5.0,6.8,1.0,0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,
10382103,home,Fortuna Sittard,Yanick van Osch,yanick-van-osch,Y. van Osch,G,1,183,70,M,361764,EUR,859161600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10382103,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10382103,home,Fortuna Sittard,Roel Janssen,roel-janssen,R. Janssen,D,,177,10,M,110360,EUR,645494400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10382103,home,Fortuna Sittard,Mike van Beijnen,mike-van-beijnen,M. v. Beijnen,D,,187,18,M,1010516,EUR,920764800,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10382103,home,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Dimitrios,Siovas,,,,,,
10382103,home,Fortuna Sittard,Vasilios Sourlis,vasilios-sourlis,V. Sourlis,M,90,182,132,M,983032,EUR,1037232000,F,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Vasilios,Sourlis,,,,,,
10382103,away,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,23.0,13.0,17.0,7.0,8.0,9.0,5.0,14.0,,1.0,9.0,1.0,2.0,3.0,90.0,34.0,7.6,11.0,0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10382103,away,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,35.0,34.0,,,17.0,17.0,17.0,19.0,1.0,7.0,5.0,,,,90.0,55.0,7.7,3.0,1,1.0,,1.0,2.0,,,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,,1.0,,,1.0,,,,,
10382103,away,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,False,41.0,35.0,6.0,5.0,22.0,24.0,13.0,20.0,,1.0,7.0,,,,90.0,54.0,7.3,11.0,0,3.0,,,2.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,
10382103,away,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,39.0,37.0,3.0,1.0,24.0,25.0,13.0,14.0,1.0,3.0,7.0,,,,90.0,55.0,7.2,4.0,0,,,1.0,2.0,,,2.0,2.0,8.0,,,,,,1.0,1.0,,,,,,1.0,,
10382103,away,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,24,24,False,43.0,37.0,7.0,2.0,19.0,19.0,19.0,25.0,,3.0,4.0,,,,60.0,56.0,7.0,6.0,1,1.0,1.0,,2.0,,,,,6.0,,,3.0,3.0,,2.0,1.0,,,1.0,,,,,
10382103,away,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,False,33.0,28.0,,,12.0,14.0,16.0,20.0,1.0,8.0,7.0,,,,83.0,62.0,6.8,16.0,2,1.0,,,9.0,2.0,4.0,4.0,2.0,1.0,1.0,,5.0,3.0,,1.0,,,,1.0,1.0,,3.0,,
10382103,away,RKC Waalwijk,Iliass Bel Hassani,iliass-bel-hassani,I. Bel Hassani,M,,173,104,M,128799,EUR,716601600,M,11,11,False,17.0,14.0,2.0,1.0,5.0,5.0,10.0,16.0,1.0,4.0,1.0,,,,60.0,30.0,7.2,7.0,2,4.0,1.0,,1.0,,,2.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,2.0,,,,
10382103,away,RKC Waalwijk,Vurnon Anita,vurnon-anita,V. Anita,M,,166,66,M,15007,EUR,607651200,M,6,6,False,38.0,27.0,8.0,3.0,6.0,9.0,21.0,29.0,,2.0,6.0,,,,90.0,44.0,6.6,12.0,1,,,1.0,3.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,
10382103,away,RKC Waalwijk,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,14,14,False,22.0,19.0,1.0,,3.0,3.0,16.0,20.0,2.0,3.0,2.0,,,,70.0,33.0,6.7,7.0,0,1.0,,,2.0,,2.0,,,,,,1.0,,,,2.0,,,,,,1.0,,
10382103,away,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,False,17.0,9.0,1.0,1.0,2.0,2.0,7.0,15.0,,,,,,,90.0,23.0,6.5,9.0,1,,,4.0,7.0,,1.0,,,1.0,,,,,,2.0,,,,1.0,,,,2.0,True
10382103,away,RKC Waalwijk,Julen Lobete,julen-lobete,J. Lobete,F,24,176,172,M,1006232,EUR,969235200,F,7,7,False,20.0,15.0,,,5.0,8.0,10.0,13.0,2.0,6.0,3.0,,,,70.0,36.0,6.8,14.0,1,1.0,,,4.0,,2.0,2.0,,,,,1.0,1.0,4.0,,2.0,,,,,1.0,4.0,1.0,
10382103,away,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,8,175,12,M,991846,EUR,943833600,M,8,8,True,27.0,22.0,1.0,,5.0,6.0,18.0,24.0,,1.0,2.0,,,,30.0,35.0,6.6,8.0,2,3.0,1.0,1.0,3.0,1.0,1.0,,,,,,1.0,1.0,,,,Patrick,Vroegh,1.0,,1.0,,,
10382103,away,RKC Waalwijk,Roy Kuijpers,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,11.0,10.0,1.0,,,,11.0,16.0,,1.0,1.0,,,,30.0,21.0,6.6,6.0,0,5.0,1.0,,2.0,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,
10382103,away,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,33,33,True,16.0,14.0,,,2.0,2.0,12.0,14.0,,1.0,,,,,20.0,19.0,6.8,2.0,0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,
10382103,away,RKC Waalwijk,Mika Biereth,mika-biereth,M. Biereth,F,14,187,5311,M,1083007,EUR,1044662400,F,9,9,True,3.0,2.0,,,,1.0,2.0,2.0,1.0,2.0,,,,,20.0,6.0,6.7,1.0,0,,,,1.0,,,,,1.0,,,1.0,1.0,,1.0,,Mika Biereth,,,,,,,
10382103,away,RKC Waalwijk,Luuk Wouters,luuk-wouters,L. Wouters,D,15,190,33,M,1048222,EUR,928800000,D,34,34,True,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,,,1.0,,,,15.0,5.0,6.5,,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10382103,away,RKC Waalwijk,Joel Pereira,joel-pereira,J. Pereira,G,1,188,279,M,788135,EUR,835920000,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10382103,away,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10382103,away,RKC Waalwijk,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10382103,away,RKC Waalwijk,Lars Nieuwpoort,lars-nieuwpoort,L. Nieuwpoort,D,,189,9,,339893,EUR,783388800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10382103,away,RKC Waalwijk,Sebbe Augustijns,sebbe-augustijns,S. Augustijns,M,,179,19,M,997507,EUR,936316800,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10382103,away,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10382103,away,RKC Waalwijk,Zakaria Bakkali,zakaria-bakkali,Z. Bakkali,M,99,168,156,M,285941,EUR,822614400,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
