match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,player_sofascoreId,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork
12437534,home,Real Valladolid,André Ferreira,,,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,1,1,False,31.0,11.0,30.0,10.0,0.0,1.0,3.0,10.0,28.0,5.0,8.0,1.0,3.0,4.0,4.0,90.0,42.0,6.6,21.0,0.0012184,0,0.2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Anuar,,,anuar,Anuar,M,23,172,810,M,601962,EUR,790128000,D,23,23,False,4.0,2.0,1.0,,0.0,2.0,3.0,,3.0,3.0,2.0,,,,,64.0,27.0,6.3,10.0,1.004e-05,0,,True,2.0,3.0,9.0,6.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Antonio Candela,,,candela-antonio,A. Candela,D,26,182,271,M,862464,EUR,956793600,D,22,22,False,9.0,6.0,4.0,1.0,0.0,4.0,7.0,2.0,2.0,6.0,1.0,,,,,90.0,25.0,7.2,5.0,0.00052557,0,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Eray Cömert,,,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,15,15,False,16.0,13.0,5.0,3.0,0.0,6.0,7.0,7.0,9.0,7.0,1.0,,,,,90.0,28.0,6.8,3.0,0.00913535,0,,,,,,3.0,,,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Cenk Özkaçar,,,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,953097,EUR,970790400,D,6,6,False,7.0,6.0,3.0,2.0,0.0,3.0,4.0,3.0,3.0,8.0,2.0,,,,,90.0,20.0,6.9,2.0,0.00060499,1,,,,,1.0,2.0,,,,,1.0,,,,1.0,,1.0,1.0,1.0,0.0721,,,,,,,,,,,,
12437534,home,Real Valladolid,Adam Aznou,Adam Aznou,,adam-aznou,A. Aznou,D,39,178,13456,M,1466124,EUR,1149206400,D,39,39,False,10.0,5.0,2.0,1.0,0.0,3.0,4.0,2.0,6.0,2.0,3.0,,,,,90.0,35.0,6.3,15.0,0.00081541,0,,,,,8.0,4.0,4.0,1.0,2.0,,1.0,,4.0,2.0,2.0,,2.0,,,,adamaznou,1.0,,,,,,,,,,
12437534,home,Real Valladolid,Iván Sánchez,,,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,10,10,False,7.0,6.0,1.0,,0.0,4.0,4.0,2.0,6.0,1.0,2.0,,,,,72.0,21.0,7.2,5.0,0.00254141,1,,,3.0,,2.0,4.0,1.0,1.0,,,3.0,2.0,,1.0,1.0,,,,,0.0186,,,1.0,1.0,1.0,0.1634,,,,,,
12437534,home,Real Valladolid,Stanko Jurić,,,juric-stanko,S. Jurić,M,24,189,498,M,921417,EUR,840153600,M,20,20,False,21.0,16.0,2.0,2.0,0.0,9.0,11.0,7.0,10.0,,5.0,,,,,85.0,34.0,6.8,6.0,0.00581432,0,,,,3.0,7.0,6.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,3.0,5.0,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Selim Amallah,,,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,M,21,21,False,18.0,16.0,2.0,1.0,0.0,11.0,12.0,5.0,6.0,1.0,8.0,,,,,72.0,33.0,7.1,5.0,0.00592269,0,,,,,3.0,6.0,1.0,,2.0,4.0,4.0,1.0,1.0,1.0,,,,1.0,,,selim_amallah,,,,,,1.0,1.0,,,,
12437534,home,Real Valladolid,Raúl Moro,,,raul-moro,R. Moro,M,18,169,1584,M,980383,EUR,1039046400,M,11,11,False,14.0,7.0,1.0,1.0,1.0,2.0,2.0,7.0,18.0,1.0,1.0,,,,,90.0,31.0,6.4,18.0,0.0367593,1,,,6.0,1.0,5.0,1.0,,2.0,3.0,,,,3.0,,,,,,,0.2158,,1.0,1.0,,1.0,0.1692,,2.0,2.0,1.0,,
12437534,home,Real Valladolid,Mamadou Sylla,,,mamadou-sylla,M. Sylla,F,9,184,1357,M,793761,EUR,764121600,F,7,7,False,8.0,4.0,,,0.0,1.0,2.0,3.0,6.0,1.0,2.0,,,,,64.0,16.0,6.2,6.0,0.00320461,0,,,,6.0,8.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,
12437534,home,Real Valladolid,Amath Ndiaye,,,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,19,19,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,1.0,,,,,26.0,6.0,6.6,1.0,4.2e-07,0,,,,2.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Juanmi Latasa,,,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,True,2.0,,,,0.0,,,,2.0,,,,,,,26.0,7.0,6.6,2.0,,2,,,,2.0,3.0,4.0,1.0,,,,,,,2.0,,,,3.0,,0.2875,,,2.0,,,0.648,,,,1.0,,
12437534,home,Real Valladolid,Florian Grillitsch,,,florian-grillitsch,F. Grillitsch,M,27,187,750,M,186719,EUR,807753600,M,8,8,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,18.0,6.0,6.6,,0.00029241,0,,,,,3.0,3.0,1.0,,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Chuky,,,chuky,Chuky,M,20,176,232,M,1137584,EUR,1083196800,M,28,28,True,1.0,1.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,18.0,7.0,6.9,4.0,0.117817,0,,,2.0,,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,1.0,2.0,2.0,,,
12437534,home,Real Valladolid,Mario Martín,,,martin-mario,M. Martín,M,6,177,16546,M,1154549,EUR,1078444800,M,12,12,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,11.0,4.0,6.3,1.0,4.12e-06,0,,,,,5.0,2.0,1.0,,,,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Karl Hein,,,karl-hein,K. Hein,G,13,193,4102,M,991591,EUR,1018656000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,David Torres,,,david-torres,D. Torres,D,4,182,147,M,1214359,EUR,1046822400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Iago Parente,Iago Parente,,iago-parente,I. Parente,D,33,180,24,M,1493486,EUR,1140825600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Luis Pérez,,,luis-perez,L. Pérez,D,2,173,199,M,843180,EUR,791856000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Tamás Nikitscher,,,nikitscher-tamas,T. Nikitscher,M,44,193,971,M,1393242,EUR,941587200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Marcos André,,,marcos-andre,M. André,F,10,184,480,M,880157,EUR,845769600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437534,home,Real Valladolid,Darwin Machís,,,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
