match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_interceptionWon,stat_bigChanceCreated,stat_goalAssist,stat_hitWoodwork,stat_totalOffside,stat_clearanceOffLine,stat_errorLeadToAShot
11407446,home,Genoa,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2160,M,992912,EUR,885686400,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407446,home,Genoa,Filip Jagiełło,filip-jagiello,F. Jagiełło,M,24,182,481,M,335887,EUR,870998400,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407446,home,Genoa,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1069,M,386230,EUR,851904000,M,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407446,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,30.0,19.0,19.0,8.0,12.0,15.0,7.0,15.0,,9.0,,3.0,4.0,90.0,41.0,7.2,11.0,0.0080346,0,-0.1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407446,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,False,42.0,36.0,7.0,4.0,27.0,29.0,9.0,14.0,8.0,4.0,,,,90.0,61.0,7.5,11.0,0.00579648,0,,,1.0,,1.0,2.0,2.0,,,,,,,,2.0,1.0,1.0,,,,2.0,,,1.0,1.0,,True,,,2.0,,,,,1.0,
11407446,away,Hellas Verona,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,6,6,False,52.0,45.0,7.0,3.0,38.0,44.0,7.0,8.0,6.0,12.0,,,,90.0,71.0,6.6,10.0,0.0056026,1,,,,1.0,5.0,7.0,6.0,1.0,,,0.0118,,,,1.0,1.0,1.0,,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,
11407446,away,Hellas Verona,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,990050,EUR,1010016000,D,2,2,False,37.0,30.0,5.0,2.0,23.0,26.0,7.0,12.0,2.0,5.0,,,,70.0,47.0,6.8,10.0,0.00210375,1,,,1.0,2.0,2.0,2.0,3.0,,,,0.0476,,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,
11407446,away,Hellas Verona,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,M,24,24,False,29.0,21.0,2.0,1.0,14.0,15.0,9.0,17.0,,3.0,,,,90.0,56.0,6.9,12.0,0.0854771,1,,,3.0,1.0,,7.0,7.0,1.0,,,0.0501,,,,1.0,3.0,1.0,3.0,3.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,,2.0,,,1.0,,,
11407446,away,Hellas Verona,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,False,18.0,11.0,3.0,1.0,6.0,8.0,5.0,10.0,2.0,2.0,,,,85.0,27.0,6.3,9.0,0.0012257,1,,,,2.0,2.0,8.0,5.0,1.0,,,0.0144,,,,,,,1.0,4.0,,,,,,3.0,2.0,,,1.0,,,,,,,
11407446,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,M,31,31,False,21.0,17.0,3.0,2.0,12.0,13.0,5.0,9.0,,3.0,,,,63.0,34.0,6.5,8.0,0.00343126,1,,,1.0,,,5.0,4.0,1.0,,,0.0223,,,,,2.0,1.0,2.0,4.0,,1.0,,,,1.0,,,,1.0,,,,,,,
11407446,away,Hellas Verona,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,856062,EUR,890006400,M,18,18,False,38.0,35.0,3.0,2.0,24.0,25.0,11.0,14.0,3.0,7.0,,,,90.0,49.0,6.8,6.0,0.0161169,0,,,1.0,1.0,,3.0,2.0,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,
11407446,away,Hellas Verona,Josh Doig,josh-doig,J. Doig,D,3,189,836,M,989276,EUR,1021680000,M,3,3,False,18.0,12.0,4.0,3.0,8.0,13.0,4.0,6.0,,3.0,,,,63.0,33.0,6.1,13.0,0.00140251,0,,,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,1.0
11407446,away,Hellas Verona,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,284363,EUR,864172800,F,99,99,False,19.0,15.0,2.0,2.0,5.0,5.0,10.0,14.0,,2.0,,,,45.0,23.0,6.6,5.0,0.0600166,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407446,away,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,11,11,False,18.0,10.0,,,4.0,5.0,6.0,13.0,1.0,1.0,,,,90.0,26.0,7.1,10.0,0.00808026,1,,,,1.0,10.0,3.0,12.0,1.0,1.0,,0.0511,0.1523,,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,,
11407446,away,Hellas Verona,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,12.0,8.0,,,1.0,2.0,7.0,11.0,,2.0,,,,45.0,21.0,6.8,9.0,0.0406517,1,,,1.0,,1.0,1.0,3.0,1.0,,,0.0416,,,,,,,1.0,,,3.0,1.0,,,1.0,1.0,,,1.0,,,,,,,
11407446,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,5,5,True,12.0,7.0,4.0,2.0,3.0,4.0,6.0,11.0,,1.0,,,,27.0,26.0,6.5,11.0,0.0490642,0,,,3.0,1.0,,4.0,,,,,,,,,,,,,1.0,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
11407446,away,Hellas Verona,Juan Manuel Cruz,juan-manuel-cruz,J. Cruz,F,18,184,211,M,1017372,EUR,932342400,F,13,13,True,8.0,6.0,,,1.0,1.0,5.0,7.0,,,,,,27.0,10.0,6.8,3.0,0.0265443,0,,,,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11407446,away,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,246319,EUR,786585600,M,33,33,True,14.0,12.0,5.0,4.0,3.0,4.0,10.0,13.0,,2.0,,,,20.0,20.0,6.7,6.0,0.0446185,0,,,3.0,3.0,,4.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,
11407446,away,Hellas Verona,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184,174,M,126236,EUR,693273600,M,20,20,True,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,,1.0,,,,10.0,5.0,6.5,2.0,9.618e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407446,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407446,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407446,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407446,away,Hellas Verona,Charlys,charlys,Charlys,M,8,186,163,M,1466543,EUR,1077148800,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Charlys,,,,,,,,,,,,,,,,,,,,,,,
11407446,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,F,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407446,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407446,away,Hellas Verona,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
