match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,captain,stat_wasFouled,stat_penaltyWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_errorLeadToAShot,stat_lastManTackle,stat_clearanceOffLine,stat_penaltyConceded,stat_bigChanceCreated
14025141,home,Newcastle United,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,32,32,False,24.0,17.0,8.0,1.0,0.0,16.0,17.0,1.0,7.0,1.0,6.0,1.0,1.0,90.0,29.0,6.0,7.0,0.00012814,33.008817009224,6.0,19.53,6.615,0,-0.6368,0.01,0.0,-0.28,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025141,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,,980634,EUR,1037059200,D,21,21,False,58.0,56.0,1.0,,0.0,26.0,27.0,30.0,31.0,7.0,9.0,,,90.0,93.0,6.7,10.0,0.0536071,114.72478978262,19.0,17.955,20.475,1,,0.1,0.11,-0.04,,4.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,0.0321,1.0,-0.06,,,,,,,,,,,,,,,,,,,,,,
14025141,home,Newcastle United,Malick Thiaw,,,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,12,12,False,61.0,56.0,3.0,1.0,0.0,35.0,35.0,21.0,26.0,2.0,1.0,,,90.0,70.0,6.4,7.0,0.00808603,124.32373567215,21.0,51.765,14.49,1,,0.21,0.07,-0.31,,,,3.0,5.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,0.0543,,-0.15,3.0,1.0,,,,,,,,,,,,,,,,,,,,
14025141,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,62.0,54.0,4.0,,0.0,43.0,44.0,11.0,18.0,9.0,4.0,,,90.0,83.0,7.9,8.0,0.036334,188.64001688399,22.0,88.41,16.275,0,,0.18,0.37,-0.23,,,,2.0,2.0,12.0,,,,,,3.0,2.0,2.0,,,,,,9.0,,True,1.0,1.0,,,,,,,,,,,,,,,,,
14025141,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,D,3,3,False,43.0,36.0,5.0,3.0,0.0,20.0,21.0,16.0,22.0,4.0,6.0,,,90.0,75.0,7.1,14.0,0.0337361,60.322301447566,9.0,36.96,7.875,3,,0.13,0.19,-0.18,,3.0,,2.0,5.0,10.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,,,0.1147,,-0.35,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
14025141,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3304,M,,1400650,EUR,1146441600,M,67,67,False,37.0,28.0,,,0.0,10.0,12.0,18.0,25.0,,1.0,,,89.0,56.0,6.8,17.0,0.0214019,89.477520187961,10.0,24.57,11.025,3,,-0.19,0.12,0.17,,5.0,1.0,1.0,5.0,10.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.2493,1.0,0.12,7.0,1.0,,2.0,,,2.0,0.5337,,,,,,,,,,,,,,
14025141,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,25.0,24.0,2.0,2.0,0.0,11.0,11.0,13.0,14.0,,3.0,,,45.0,31.0,7.1,4.0,0.0577528,75.379378571902,8.0,17.22,7.875,0,,0.25,0.05,0.21,,4.0,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14025141,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,M,7,7,False,35.0,29.0,,,0.0,10.0,14.0,19.0,21.0,2.0,10.0,,,90.0,49.0,6.7,11.0,0.0536009,123.17710922904,14.0,80.22,18.165,1,,0.16,0.26,-0.22,,,,1.0,9.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.0148,1.0,0.28,,3.0,,2.0,,,1.0,0.1589,1.0,,,,,,,,,,,,,
14025141,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,F,23,23,False,19.0,17.0,2.0,1.0,0.0,5.0,5.0,12.0,14.0,,3.0,,,66.0,44.0,6.9,12.0,0.108728,111.19720285041,12.0,52.5,18.795,4,,0.37,0.28,0.0,,10.0,3.0,,2.0,3.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,0.2435,3.0,-0.56,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,
14025141,home,Newcastle United,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198,55466,M,,980623,EUR,1013644800,F,27,27,False,11.0,7.0,,,1.0,3.0,3.0,4.0,8.0,2.0,3.0,,,90.0,36.0,6.8,12.0,0.0472678,31.547399273063,5.0,25.62,8.505,2,,-0.14,-0.42,-0.01,,1.0,,4.0,10.0,10.0,3.0,3.0,1.0,,,,5.0,2.0,1.0,,0.2644,3.0,-0.02,3.0,1.0,,1.0,,1.0,1.0,,,3.0,,,,,,,,,,,,
