match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_aerialWon,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside
14053762,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197.0,38,M,1189737,EUR,1047772800,G,16,16,False,40.0,24.0,30.0,14.0,0.0,12.0,14.0,12.0,26.0,1.0,6.0,1.0,1.0,4.0,5.0,1.0,90.0,48.0,4.6,16.0,0.00857597,0.1935,1.0,0,-2.252,0.04,0.01,-0.88,-0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053762,home,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188.0,36,M,984880,EUR,965174400,D,3,3,False,14.0,11.0,3.0,3.0,0.0,6.0,8.0,5.0,6.0,,1.0,,,,,,45.0,23.0,5.9,6.0,0.00284868,,,0,,0.02,0.04,-0.69,,,,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14053762,home,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,D,4,4,False,45.0,38.0,10.0,4.0,0.0,27.0,27.0,11.0,18.0,6.0,2.0,,,,,,90.0,58.0,5.7,7.0,0.00648067,,,0,,0.04,0.04,-0.45,,,,,1.0,4.0,1.0,,,1.0,1.0,,True,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
14053762,home,Heracles Almelo,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187.0,120,M,974203,EUR,914976000,D,18,18,False,41.0,37.0,4.0,2.0,0.0,30.0,30.0,7.0,11.0,16.0,3.0,,,,,,90.0,65.0,5.7,5.0,0.00473649,,,1,,0.07,0.06,-0.71,,,,,3.0,3.0,4.0,,,1.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,0.0926,-0.19,,,,,,,,,,,,
14053762,home,Heracles Almelo,Ivan Mesík,ivan-mesik,I. Mesík,D,24,187.0,163,M,918484,EUR,991353600,D,24,24,False,24.0,18.0,2.0,,0.0,12.0,14.0,6.0,10.0,7.0,7.0,,,,,,90.0,50.0,5.4,11.0,0.0851571,,1.0,0,,0.25,0.12,-1.0,,,,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
14053762,home,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183.0,342,M,788284,EUR,836524800,M,70,70,False,35.0,26.0,7.0,3.0,0.0,18.0,20.0,8.0,15.0,1.0,6.0,2.0,,,,,90.0,49.0,5.1,14.0,0.0305189,,1.0,0,,-0.06,0.09,-1.0,,,,3.0,,3.0,3.0,3.0,2.0,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,
14053762,home,Heracles Almelo,Jan Žambůrek,jan-zamburek,J. Žambůrek,M,13,182.0,81,M,930295,EUR,982022400,M,13,13,False,26.0,22.0,1.0,1.0,0.0,12.0,13.0,10.0,13.0,1.0,6.0,,,,,,90.0,41.0,6.0,6.0,0.00603476,,,0,,0.0,0.1,-0.35,,,,,,4.0,3.0,,,,,1.0,,1.0,,5.0,,1.0,,2.0,,,,2.0,1.0,,,,,,,,,
14053762,home,Heracles Almelo,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175.0,442,M,1123613,EUR,1085356800,M,21,21,False,9.0,8.0,,,0.0,5.0,5.0,3.0,4.0,,2.0,,,,,,45.0,13.0,6.2,3.0,0.00181794,,,0,,-0.06,0.01,-0.21,,Yvandro Borges Sanches,,,,2.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
14053762,home,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177.0,36,M,146401,EUR,694742400,M,10,10,False,20.0,13.0,1.0,,0.0,6.0,6.0,7.0,14.0,4.0,2.0,,,,,,90.0,33.0,5.7,12.0,0.0162651,,1.0,1,,-0.21,0.21,-0.39,,,,2.0,1.0,7.0,3.0,,,,,1.0,,1.0,,,,2.0,,1.0,0.0282,-0.08,,3.0,2.0,1.0,,,,,,,,
14053762,home,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183.0,72,M,132674,EUR,751248000,M,8,8,False,10.0,8.0,,,0.0,3.0,4.0,5.0,6.0,,3.0,,,,,,63.0,23.0,5.8,10.0,0.00436031,,,0,,-0.03,0.08,-0.37,,,,2.0,,6.0,3.0,2.0,,,,1.0,,,,,,,,3.0,,,,2.0,2.0,,,,,,,,,
