match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,stat_aerialLost,stat_interceptionWon,stat_errorLeadToAShot,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_wonContest,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
14109790,home,Eyüpspor,Jankat Yılmaz,jankat-yilmaz,J. Yılmaz,G,24,193.0,1049,M,1210422,EUR,1092614400,G,24,24,False,45.0,34.0,21.0,11.0,0.0,33.0,37.0,1.0,8.0,1.0,14.0,1.0,4.0,9.0,1.0,1.0,1.0,90.0,67.0,9.9,12.0,0.00045997,111.53331336353,17.0,31.341411403696,0.0,1.302,0,0.5416,0.01,0.01,-0.05,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109790,home,Eyüpspor,Talha Ülvan,talha-ulvan,T. Ülvan,D,17,179.0,42,M,1084164,EUR,987724800,D,17,17,False,25.0,20.0,3.0,,0.0,15.0,17.0,5.0,8.0,3.0,1.0,,,,,,,72.0,46.0,6.1,8.0,0.00610553,85.086530159343,7.0,58.290243863473,2.0,,2,,0.06,0.14,-0.32,,Talha Gür,,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0763,23.244410554288,44.221122112592,-0.42,,,,,,,,,,,,,,,,,,,
14109790,home,Eyüpspor,Jérôme Onguene,jerome-onguene,J. Onguene,D,68,186.0,225,M,580750,EUR,882748800,D,68,68,False,55.0,42.0,5.0,2.0,0.0,39.0,46.0,3.0,9.0,4.0,1.0,,,,,,,90.0,61.0,5.5,14.0,0.00181407,225.1978423361,24.0,103.86624330363,2.0,,0,,-0.12,0.07,-0.51,,Jérôme,Onguene,,,5.0,,,,,,,1.0,,24.7306855412,53.414109334419,,4.0,1.0,1.0,,,,,,,,,,,,,,,,
14109790,home,Eyüpspor,Bedirhan Özyurt,bedirhan-ozyurt,B. Özyurt,D,5,195.0,17,M,1138102,EUR,1048550400,D,5,5,False,56.0,54.0,3.0,2.0,0.0,42.0,44.0,12.0,12.0,3.0,,,,,,,,90.0,71.0,6.7,4.0,0.00264391,259.49181155727,30.0,17.094317189976,0.0,,0,,0.05,0.03,-0.14,,Bedirhan Özyurt,,,2.0,4.0,4.0,1.0,,,2.0,2.0,1.0,,,,,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,,
14109790,home,Eyüpspor,Umut Meraş,umut-meras,U. Meraş,D,77,178.0,154,M,609746,EUR,819417600,D,77,77,False,42.0,30.0,3.0,1.0,0.0,21.0,24.0,9.0,18.0,1.0,4.0,,,,,,,90.0,62.0,6.5,13.0,0.0184838,114.10994438379,14.0,44.899561731312,0.0,,0,,-0.1,0.01,0.14,,,,1.0,2.0,5.0,5.0,1.0,,,2.0,,3.0,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,
14109790,home,Eyüpspor,Taşkın Ilter,taskin-ilter,T. Ilter,M,28,185.0,82,M,171911,EUR,773366400,M,28,28,False,43.0,36.0,3.0,1.0,0.0,28.0,32.0,8.0,11.0,1.0,4.0,,,,,,,72.0,48.0,6.2,8.0,0.00916489,131.04931463256,21.0,-36.720213746194,0.0,,0,,0.03,0.05,-0.16,,,,,,4.0,1.0,1.0,,,,1.0,1.0,,,,,2.0,,,,,1.0,True,,,,,,,,,,,,
14109790,home,Eyüpspor,Metehan Altunbaş,metehan-altunbas,M. Altunbaş,F,26,184.0,71,M,957798,EUR,1041897600,M,26,26,False,9.0,7.0,,,0.0,4.0,5.0,3.0,4.0,1.0,3.0,,,,,,,58.0,19.0,6.6,4.0,0.00561695,64.287979376129,7.0,30.337258522003,1.0,,1,,-0.02,0.15,-0.03,,,,,,3.0,4.0,,,,1.0,1.0,,0.0228,7.7298201966214,8.5275685280155,-0.12,2.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,
14109790,home,Eyüpspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180.0,414,M,343527,EUR,718156800,M,8,8,False,18.0,10.0,2.0,,0.0,7.0,9.0,3.0,9.0,,3.0,,,,,,,85.0,38.0,6.8,13.0,0.00078328,48.946497589424,6.0,22.501362418306,0.0,,1,,-0.14,0.09,-0.04,,,,,,4.0,10.0,2.0,1.0,1.0,6.0,3.0,,0.0996,,,-0.52,,1.0,,1.0,5.0,3.0,,2.0,,1.0,1.0,,,,,,,,
14109790,home,Eyüpspor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182.0,95,M,1215110,EUR,1125014400,M,55,55,False,40.0,36.0,1.0,1.0,0.0,23.0,25.0,13.0,15.0,,8.0,,,,,,,90.0,45.0,6.7,5.0,0.0126923,88.505250228272,13.0,8.7969806917686,1.0,,0,,-0.13,0.21,0.13,,Baran Ali Gezek,,,1.0,3.0,3.0,1.0,1.0,,,,1.0,,12.068590170005,15.578206443619,,,,,2.0,,1.0,,1.0,,,1.0,1.0,,,,,,,
14109790,home,Eyüpspor,Lenny Pintor,lenny-pintor,L. Pintor,F,23,179.0,147,M,896596,EUR,965433600,M,23,23,False,17.0,16.0,,,0.0,6.0,6.0,10.0,11.0,,2.0,,,,,,,58.0,28.0,6.7,5.0,0.149807,39.940602235996,7.0,16.523565347252,1.0,,0,,0.27,0.05,-0.14,,,,1.0,,5.0,3.0,2.0,2.0,,1.0,1.0,,,10.720287455029,10.721464871929,,1.0,,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,,
14109790,home,Eyüpspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178.0,386,M,869839,EUR,843091200,F,19,19,False,18.0,16.0,1.0,1.0,0.0,7.0,7.0,9.0,11.0,1.0,,,,,,,,90.0,28.0,7.9,5.0,0.00481295,22.241492060354,5.0,11.819281492479,0.0,,2,,-0.03,0.03,0.22,,,,,1.0,2.0,3.0,,,,1.0,2.0,,0.1861,,,0.55,1.0,,,,,1.0,,1.0,,,,1.0,,2.0,1.0,0.4348,,,
14109790,home,Eyüpspor,Ángel Torres,angel-torres,Á. Torres,M,10,182.0,417,M,954090,EUR,954979200,F,10,10,True,17.0,12.0,1.0,1.0,1.0,7.0,11.0,5.0,6.0,2.0,5.0,,,,,,,32.0,26.0,7.3,8.0,0.111217,100.1852179857,12.0,18.762256094447,2.0,,0,,0.14,0.33,0.0,,,,,,3.0,3.0,1.0,4.0,,,1.0,,,22.080816540275,30.172458088816,,,,,,,,,1.0,,1.0,3.0,2.0,,,,,,,
14109790,home,Eyüpspor,Prince Ampem,prince-ampem,P. Ampem,M,40,171.0,278,M,923888,EUR,892425600,F,40,40,True,13.0,10.0,,,0.0,8.0,8.0,2.0,5.0,,,,,,,,,32.0,20.0,6.9,5.0,0.0162148,125.98899364872,10.0,55.194659208827,3.0,,0,,-0.12,0.32,-0.02,,,,1.0,,,4.0,,3.0,,,1.0,,,28.551772404681,80.480231639368,,,,,,,1.0,,,,,3.0,,,,,,,,
14109790,home,Eyüpspor,Calegari,calegari,Calegari,D,2,171.0,473,M,988906,EUR,1014768000,D,2,2,True,8.0,6.0,1.0,,0.0,6.0,6.0,,2.0,,1.0,,,,,,,18.0,14.0,6.6,3.0,0.00022157,21.531483036741,3.0,9.0935834104488,0.0,,0,,-0.01,-0.05,-0.01,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
