match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_shotOffTarget,stat_bigChanceCreated,stat_goals,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_penaltyMiss,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
14573028,home,Lech Poznań,Mikael Ishak,mikael-ishak,M. Ishak,F,9,183,1731,M,114062,EUR,733536000,F,9,9,False,20.0,16.0,,,0.0,9.0,9.0,11.0,,4.0,,,,,68.0,31.0,6.0,7.0,0.0146564,,4,,-0.58,0.22,-0.07,,,,7.0,,,1.0,5.0,2.0,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,2.0,,1.5808,1.4239,-0.61,1.0,2.0,,1.0,,True,1.0,1.0,,,,,,,
14573028,home,Lech Poznań,Mateusz Skrzypczak,skrzypczak-mateusz,M. Skrzypczak,D,72,191,671,M,981527,EUR,966902400,D,72,72,True,18.0,18.0,2.0,2.0,0.0,18.0,18.0,,1.0,1.0,,,,,22.0,20.0,6.8,,9.61e-05,,0,,0.01,0.01,0.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14573028,home,Lech Poznań,Antoni Kozubal,kozubal-antoni,A. Kozubal,M,43,177,1024,M,1101198,EUR,1092787200,M,43,43,True,11.0,5.0,1.0,,0.0,3.0,7.0,4.0,,,,,,,22.0,19.0,7.0,6.0,0.00349779,,4,,-0.14,0.01,-0.02,,,,2.0,,,,,3.0,,,,,2.0,,,,,,1.0,,1.0,,0.462,0.3013,0.26,,1.0,,,2.0,,,,,,,,,,
14573028,home,Lech Poznań,Yannick Agnero,yannick-agnero,Y. Agnero,F,7,184,352,M,1154114,EUR,1045699200,F,7,7,True,4.0,2.0,1.0,,0.0,1.0,1.0,3.0,,2.0,,,,,22.0,11.0,6.7,4.0,0.00277479,,1,,-0.04,0.19,0.0,,Yannick Agnero,,1.0,,,1.0,2.0,4.0,2.0,2.0,1.0,2.0,,1.0,,,,,1.0,,,,0.0227,,-0.13,,1.0,,,,,1.0,,,,,,,,
14573028,home,Lech Poznań,Leo Bengtsson,leo-bengtsson,L. Bengtsson,M,14,179,240,M,860157,EUR,887673600,M,14,14,True,7.0,6.0,,,0.0,1.0,2.0,5.0,,2.0,,,,,14.0,11.0,7.7,3.0,0.00208597,,1,,0.0,-0.06,-0.01,,,,5.0,,,,,2.0,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,0.3152,0.5275,0.51,,,,1.0,,,,,,,,,,,
14573028,home,Lech Poznań,Bryan Fiabema,bryan-fiabema,B. Fiabema,F,9,183,498,M,988833,EUR,1045353600,F,19,19,True,3.0,3.0,,,0.0,,,3.0,,,,,,,9.0,5.0,6.5,1.0,0.0212529,,0,,0.12,0.04,-0.06,,,,3.0,,,1.0,3.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14573028,home,Lech Poznań,Mateusz Pruchniewski,mateusz-pruchniewski,M. Pruchniewski,G,33,184,117,M,1513699,EUR,1171497600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mateusz Pruchniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,home,Lech Poznań,Krzysztof Bąkowski,krzysztof-bakowski,K. Bąkowski,G,31,190,159,M,974612,EUR,1041638400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,home,Lech Poznań,Wojciech Mońka,monka-wojciech,W. Mońka,D,27,188,362,M,1562120,EUR,1169078400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Wojciech Monka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,home,Lech Poznań,Robert Gumny,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,home,Lech Poznań,João Moutinho,joao-moutinho,J. Moutinho,D,4,183,347,M,928431,EUR,884563200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,home,Lech Poznań,Pablo Rodríguez,pablo-rodriguez,P. Rodríguez,M,99,178,313,M,1014682,EUR,996883200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,home,Lech Poznań,Gisli Thordarson,gisli-gottskalk-thordarson,G. Thordarson,M,23,191,275,M,1388767,EUR,1094947200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Gisli Gottskalk,Thordarson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Niklas Hedl,niklas-hedl,N. Hedl,G,1,188,295,M,918421,EUR,984787200,G,1,1,False,22.0,12.0,17.0,7.0,0.0,8.0,12.0,10.0,1.0,6.0,5.0,1.0,,,90.0,34.0,6.6,12.0,0.00079775,1.2043,0,-0.5228,0.01,-0.01,-0.79,0.52,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,
14573028,away,SK Rapid Wien,Bendegúz Bolla,bendeguz-bolla,B. Bolla,D,77,179,1205,M,921140,EUR,943228800,D,77,77,False,33.0,30.0,2.0,1.0,0.0,21.0,21.0,16.0,1.0,6.0,,,,,90.0,60.0,5.7,9.0,0.0203082,,1,,0.06,0.01,-0.73,,,,9.0,4.0,,1.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,1.0,3.0,,,,,0.0394,,-0.08,1.0,1.0,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Nenad Cvetković,nenad-cvetkovic,N. Cvetković,D,55,194,154,M,878471,EUR,820886400,D,55,55,False,47.0,37.0,7.0,4.0,0.0,26.0,29.0,18.0,6.0,2.0,,,,,90.0,60.0,5.8,11.0,0.00508286,,0,,0.02,0.0,-0.68,,,,11.0,,,,2.0,2.0,,,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,True,,,,,,,,,
14573028,away,SK Rapid Wien,Kouadio Ange Ahoussou,ahoussou-kouadio-ange,K. A. Ahoussou,D,20,194,229,M,1397914,EUR,1072051200,D,20,20,False,62.0,52.0,9.0,3.0,0.0,35.0,39.0,23.0,3.0,3.0,,,,,90.0,70.0,6.3,10.0,0.00737739,,1,,0.27,0.07,-0.61,,Kouadio Ange Ahoussou,,17.0,,,,,4.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,0.0058,,-0.11,,,,,1.0,,,,,,,,,1.0,
14573028,away,SK Rapid Wien,Jannes Horn,jannes-horn,J. Horn,D,38,186,73,M,827688,EUR,855187200,D,38,38,False,47.0,41.0,6.0,3.0,1.0,22.0,23.0,29.0,2.0,3.0,,,,,79.0,72.0,6.4,13.0,0.325268,,0,,0.55,0.07,-0.65,,,,22.0,5.0,3.0,3.0,5.0,1.0,1.0,,1.0,1.0,,,3.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Romeo Amane,romeo-amane,R. Amane,M,29,176,421,M,1173222,EUR,1045699200,M,29,29,False,49.0,40.0,4.0,4.0,0.0,12.0,17.0,32.0,1.0,4.0,,,,,79.0,62.0,6.2,13.0,0.0350098,,0,,0.02,0.1,-0.32,,Amane Romeo,,28.0,,,1.0,5.0,3.0,1.0,1.0,2.0,3.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Lukas Grgić,lukas-grgic,L. Grgić,M,8,183,183,M,576080,EUR,808617600,M,8,8,False,34.0,30.0,4.0,3.0,0.0,17.0,20.0,14.0,,4.0,,,,,65.0,38.0,6.4,4.0,0.00784938,,0,,0.14,0.04,-0.17,,,,13.0,,,,2.0,1.0,,,1.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Andrija Radulović,andrija-radulovic,A. Radulović,M,49,177,334,M,997198,EUR,1025654400,M,49,49,False,20.0,14.0,1.0,,0.0,3.0,5.0,18.0,1.0,7.0,,,,,90.0,35.0,7.3,10.0,0.0329608,,1,,-0.13,0.13,-0.15,,,,12.0,3.0,1.0,,2.0,2.0,,,2.0,2.0,,2.0,2.0,,1.0,1.0,,,1.0,,0.3534,0.4094,0.51,,,,1.0,,,,,,,,,,,
14573028,away,SK Rapid Wien,Tobias Fjeld Gulliksen,gulliksen-tobias-fjeld,T. F. Gulliksen,M,17,177,672,M,996734,EUR,1057708800,M,17,17,False,37.0,30.0,4.0,1.0,0.0,14.0,15.0,23.0,,5.0,,,,,90.0,48.0,6.4,10.0,0.0700602,,1,,0.1,0.1,-0.25,,,,17.0,1.0,1.0,2.0,5.0,6.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,3.0,,,,,0.036,,-0.06,1.0,,,,1.0,,,,,,,,,,
14573028,away,SK Rapid Wien,Nikolaus Wurmbrand,nikolaus-wurmbrand,N. Wurmbrand,F,15,173,323,M,1897251,EUR,1136419200,M,15,15,False,4.0,1.0,,,0.0,1.0,3.0,2.0,,2.0,,,,,45.0,15.0,6.1,10.0,6.4e-07,,1,,-0.04,0.01,-0.2,,Nikolaus Wurmbrand,,,1.0,,,1.0,1.0,2.0,1.0,,5.0,,,1.0,,2.0,,,,,,0.0399,,-0.09,,1.0,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Claudy Mbuyi,claudy-mbuyi,C. Mbuyi,F,71,183,174,M,895631,EUR,928368000,F,71,71,False,14.0,9.0,,,0.0,3.0,3.0,13.0,2.0,2.0,,,,,65.0,24.0,6.4,9.0,0.0226302,,2,,-0.38,0.08,0.17,,,,6.0,2.0,,2.0,2.0,3.0,,,1.0,2.0,,,,,,,2.0,,,,0.1343,,-0.1,,,,,2.0,,,,,,,,,,2.0
14573028,away,SK Rapid Wien,Marco Tilio,marco-tilio,M. Tilio,M,7,170,356,M,927279,EUR,998524800,F,7,7,True,17.0,14.0,2.0,1.0,0.0,3.0,5.0,13.0,,1.0,,,,,45.0,29.0,6.6,7.0,0.00938598,,2,,-0.12,0.09,-0.06,,,,11.0,1.0,,1.0,4.0,3.0,1.0,1.0,,2.0,2.0,2.0,,1.0,1.0,,,,1.0,,0.0558,0.0085,0.0,1.0,,,,1.0,,,,,,,,,,
14573028,away,SK Rapid Wien,Martin Ndzie,martin-ndzie,M. Ndzie,M,14,188,408,M,1517711,EUR,1042675200,M,14,14,True,10.0,8.0,1.0,1.0,0.0,2.0,2.0,8.0,1.0,1.0,,,,,25.0,17.0,6.1,4.0,0.0032478,,0,,0.0,-0.01,-0.06,,,,6.0,,,2.0,6.0,,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Ercan Kara,ercan-kara,E. Kara,F,9,192,253,M,843039,EUR,820627200,F,9,9,True,4.0,2.0,,,0.0,1.0,1.0,3.0,2.0,1.0,,,,,25.0,12.0,7.0,2.0,0.00031035,,0,,-0.13,0.0,0.4,,,,1.0,,,2.0,3.0,6.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,3.0,,,2.0,,,,1.0,,,,,,,,,,,,,,1.0
14573028,away,SK Rapid Wien,Furkan Demir,furkan-demir,F. Demir,D,61,165,163,M,1391308,EUR,1101686400,D,61,61,True,7.0,4.0,3.0,,0.0,,,8.0,1.0,1.0,,,,,11.0,13.0,6.8,4.0,0.0259482,,0,,0.08,0.01,-0.01,,Furkan Demir,,4.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Louis Schaub,louis-schaub,L. Schaub,M,21,177,185,M,138146,EUR,788659200,M,21,21,True,2.0,1.0,,,0.0,,,2.0,,1.0,,,,,11.0,4.0,6.5,2.0,6.967e-05,,0,,-0.01,,0.0,,,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Paul Gartler,paul-gartler,P. Gartler,G,25,185,68,M,355478,EUR,857952000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Benjamin Göschl,goschl-benjamin,B. Göschl,G,51,188,45,M,1120312,EUR,1132099200,G,51,51,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Jakob Schöller,jakob-scholler,J. Schöller,D,4,194,79,M,1149220,EUR,1134086400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jakob Schöller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Jonas Antonius Auer,jonas-antonius-auer,J. A. Auer,D,23,182,189,M,978405,EUR,965433600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Serge-Philippe Raux-Yao,serge-philippe-raux-yao,S. Raux-Yao,D,6,196,187,M,989887,EUR,928022400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Matthias Seidl,matthias-seidl,M. Seidl,M,18,175,248,M,1006268,EUR,980294400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573028,away,SK Rapid Wien,Dominik Weixelbraun,dominik-weixelbraun,D. Weixelbraun,F,41,180,55,M,1129537,EUR,1071619200,F,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Dominik Weixelbraun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
