match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_penaltyConceded,stat_fouls,player_sofascoreId,captain,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_lastManTackle,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_totalCross,stat_wonTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_wasFouled,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyWon,stat_penaltyMiss
14773712,home,Al-Qadsiah,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186.0,15780,M,914501,EUR,925344000,F,32,32,False,24.0,19.0,,,0.0,6.0,8.0,13.0,16.0,,4.0,,,,,90.0,33.0,6.8,7.0,0.0653083,41.139338347697,8.0,-5.4785196790059,,2,,0.31,0.02,-0.04,,5.0,5.0,,,,3.0,mateoretegui,,2.0,3.0,,1.0,,0.1003,-0.05,,,,,,,,,2.0,,2.0,,,1.0,,,0.0193,,,,,,,,,,
14773712,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,4.0,2.0,,,0.0,,,2.0,4.0,,1.0,,,,,10.0,5.0,6.3,2.0,0.0003584,,,,,0,,-0.15,,-0.05,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,home,Al-Qadsiah,Yasir Al-Shahrani,yasir-al-shahrani,Y. Al-Shahrani,D,12,171.0,762,M,160923,EUR,706752000,D,12,12,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,home,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,home,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,home,Al-Qadsiah,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,home,Al-Qadsiah,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,home,Al-Qadsiah,Eyad Houssa,eyad-houssa,E. Houssa,M,27,172.0,17,M,2172397,EUR,1164067200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,home,Al-Qadsiah,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,home,Al-Qadsiah,Haitham Mohammed Asiri,asiri-haitham-mohammed,H. M. Asiri,F,19,173.0,106,M,1118489,EUR,993945600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,away,Al-Hilal,Bono,bono,Bono,G,37,195.0,54623,M,360938,EUR,670809600,G,37,37,False,19.0,15.0,11.0,7.0,0.0,12.0,12.0,3.0,7.0,2.0,4.0,,,,1.0,90.0,26.0,6.5,5.0,0.00040686,29.25601072691,6.0,1.7543639768933,-0.0002,0,-0.3601,0.07,-0.05,-0.2,0.0,,,,,,,BonoY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,
14773712,away,Al-Hilal,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,981158,EUR,926899200,D,88,88,False,37.0,33.0,2.0,,0.0,17.0,19.0,16.0,18.0,3.0,3.0,,,,,82.0,56.0,6.4,7.0,0.00517483,80.376971110747,10.0,40.572042749973,,0,,0.09,0.06,-0.24,,1.0,3.0,,2.0,,,,,1.0,,,,3.0,,,,20.105176494796,22.0526211594,1.0,Hamad,Al Yami,2.0,,,,1.0,,,,,,,,,,,,,,,,
14773712,away,Al-Hilal,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,881837,EUR,918518400,D,87,87,False,44.0,37.0,7.0,2.0,0.0,26.0,29.0,11.0,15.0,1.0,5.0,,,,,82.0,50.0,5.8,7.0,0.0115784,154.03999232155,18.0,17.745388829802,,2,,0.02,0.06,-0.48,,4.0,3.0,,,,2.0,,,2.0,2.0,,1.0,2.0,0.1775,-0.16,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
14773712,away,Al-Hilal,Pablo Marí,pablo-mari,P. Marí,D,30,191.0,1742,M,208988,EUR,746755200,D,30,30,False,34.0,31.0,4.0,3.0,0.0,23.0,26.0,8.0,8.0,4.0,5.0,,,,,90.0,53.0,6.2,7.0,0.00298987,32.173121738021,4.0,7.563910293619,,0,,0.08,0.0,-0.57,,4.0,6.0,,4.0,,2.0,,,2.0,2.0,,,3.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,1.0,,
14773712,away,Al-Hilal,Theo Hernández,theo-hernandez,T. Hernández,D,19,184.0,26472,M,788027,EUR,876096000,D,19,19,False,48.0,40.0,3.0,1.0,0.0,17.0,19.0,23.0,29.0,,6.0,,,,,90.0,70.0,6.9,13.0,0.0962666,264.17826634103,21.0,170.00010720453,,0,,-0.14,0.52,0.13,,5.0,5.0,1.0,2.0,,2.0,TheoHdez,,2.0,,,,,,,,49.181773068088,124.58115193458,4.0,,,3.0,2.0,1.0,,3.0,,,,,,,,1.0,2.0,1.0,,,,,,
14773712,away,Al-Hilal,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191.0,13384,M,331447,EUR,793843200,M,22,22,False,36.0,25.0,6.0,4.0,0.0,7.0,11.0,18.0,25.0,1.0,6.0,,,,,90.0,56.0,7.3,19.0,0.58719,69.064938582454,13.0,-7.2246920036005,,2,,0.45,-0.19,-0.07,,5.0,8.0,,2.0,,,sms,,2.0,3.0,2.0,2.0,,0.0626,0.0,,,,,,,3.0,2.0,2.0,,3.0,,,,,1.0,,,2.0,2.0,1.0,,,,,,
14773712,away,Al-Hilal,Rúben Neves,ruben-neves,R. Neves,M,8,181.0,15472,M,280955,EUR,858211200,M,8,8,False,57.0,45.0,15.0,7.0,0.0,24.0,28.0,21.0,29.0,1.0,5.0,,,,,90.0,83.0,8.0,22.0,0.140424,94.668738949008,16.0,39.125671045236,,4,,0.22,0.05,-0.09,,5.0,6.0,,2.0,,2.0,rubenneves,,3.0,1.0,,1.0,,0.0813,0.54,,,,,,,12.0,,1.0,1.0,3.0,3.0,,2.0,1.0,,0.2295,1.0,1.0,2.0,,,,,,,
14773712,away,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,828524,EUR,780192000,M,28,28,False,24.0,22.0,2.0,2.0,0.0,9.0,10.0,13.0,14.0,1.0,3.0,,,,,67.0,33.0,6.9,5.0,0.0107328,39.349026755274,7.0,-13.087912433351,,0,,0.1,0.0,-0.04,,1.0,6.0,,3.0,,,,,,3.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,
14773712,away,Al-Hilal,Malcom,malcom,Malcom,M,10,171.0,13905,M,551772,EUR,856915200,F,10,10,False,37.0,31.0,4.0,3.0,0.0,6.0,8.0,25.0,29.0,,4.0,,,,,90.0,48.0,7.0,11.0,0.45853,110.79357916728,15.0,60.654683773392,,1,,0.35,0.13,0.13,,2.0,1.0,,,,1.0,malcomoliveira_97,,1.0,,,,,0.2312,0.11,,21.577457783674,21.931938377626,1.0,,,2.0,,3.0,,,1.0,1.0,1.0,,,0.5181,,1.0,3.0,1.0,1.0,,,,,
14773712,away,Al-Hilal,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188.0,70302,M,924871,EUR,930182400,F,7,7,False,17.0,14.0,,,0.0,6.0,7.0,8.0,10.0,,3.0,,,,,90.0,32.0,6.4,5.0,0.0409473,145.08810929554,11.0,101.27296994059,,4,,-0.01,0.33,0.14,,1.0,5.0,1.0,1.0,,,Darwin,,1.0,1.0,,1.0,,1.1087,-0.89,,32.957144279365,84.386751669534,3.0,,,,,2.0,3.0,3.0,,3.0,,,2.0,,,,1.0,,,,,,,
14773712,away,Al-Hilal,Salem Al-Dawsari,salem-al-dawsari,S. Al-Dawsari,M,29,171.0,11126,M,160893,EUR,682560000,F,29,29,False,26.0,21.0,2.0,1.0,0.0,6.0,7.0,15.0,19.0,,,,,,,90.0,44.0,7.5,11.0,0.0405168,94.713635213985,12.0,51.546838923786,,6,,-0.14,0.37,-0.01,,3.0,2.0,,1.0,,,29salem,True,,,2.0,3.0,,1.2011,0.28,,13.144178283944,31.308269849993,1.0,,,3.0,1.0,,,1.0,,1.0,3.0,1.0,,1.6354,,,1.0,1.0,,,,,1.0,1.0
14773712,away,Al-Hilal,Nasser Al-Dawsari,nasser-al-dawsari,N. Al-Dawsari,M,16,178.0,1153,M,872607,EUR,914025600,M,16,16,True,10.0,9.0,2.0,2.0,0.0,7.0,7.0,2.0,3.0,1.0,2.0,,,,,23.0,15.0,6.4,2.0,0.0024085,40.227625789494,4.0,27.031539094207,,0,,0.01,0.03,-0.04,,2.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14773712,away,Al-Hilal,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177.0,22653,M,1047227,EUR,1051833600,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,8.0,2.0,6.5,,5.367e-05,,,,,0,,0.06,,0.16,,1.0,,,,,,marcosleonardo09,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,away,Al-Hilal,Abdulkarim Darisi,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,1548394,EUR,1050537600,F,14,14,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,,,,,,8.0,11.0,6.6,3.0,0.0022914,31.508339287843,3.0,11.110651758687,,0,,-0.05,0.05,0.19,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
14773712,away,Al-Hilal,Mohammed Al-Rubaie,mohammed-al-rubaie,M. Al-Rubaie,G,17,190.0,648,M,920497,EUR,871516800,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,away,Al-Hilal,Saad Al Mutairy,saad-al-muthary,S. A. Muthary,D,44,182.0,229,M,2163360,EUR,1165363200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Saad Al Muthary,,,,,,,,,,,,,,,,,,,,,,
14773712,away,Al-Hilal,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,1022679,EUR,950918400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,away,Al-Hilal,Ali Lajami,ali-lajami,A. Lajami,D,78,175.0,1281,M,818667,EUR,830390400,D,78,78,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773712,away,Al-Hilal,Murad Al Hawsawi,murad-al-hawsawi,M. A. Hawsawi,M,18,180.0,332,M,1549082,EUR,991440000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Murad Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,
14773712,away,Al-Hilal,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
