match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,player_lastName,stat_totalCross,stat_penaltyWon,stat_keyPass,captain,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyConceded,stat_hitWoodwork
12624935,home,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600,G,82,82,False,23.0,12.0,16.0,5.0,0.0,8.0,12.0,4.0,11.0,1.0,1.0,1.0,11.0,2.0,1.0,90.0,35.0,6.8,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624935,home,Al-Riyadh,Marzouq Tambakti,marzouq-tambakti,M. Tambakti,D,87,187.0,50,M,1544937,EUR,1044921600,D,87,87,False,38.0,33.0,1.0,1.0,0.0,18.0,19.0,15.0,19.0,3.0,1.0,4.0,6.0,,,89.0,63.0,7.0,10.0,1,Marzouq Tambakti,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12624935,home,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800,D,29,29,False,54.0,47.0,7.0,4.0,0.0,35.0,39.0,12.0,15.0,1.0,,3.0,3.0,,,90.0,66.0,7.2,9.0,1,,,4.0,,,,2.0,,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12624935,home,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000,D,5,5,False,69.0,59.0,15.0,10.0,0.0,31.0,33.0,28.0,38.0,4.0,1.0,6.0,3.0,,,90.0,83.0,7.9,14.0,0,,1.0,3.0,,,,2.0,1.0,2.0,,,,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,
12624935,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200,D,8,8,False,41.0,35.0,2.0,,0.0,11.0,12.0,26.0,36.0,9.0,3.0,2.0,2.0,,,90.0,68.0,7.2,16.0,0,Abdulelah Al Khaibari,1.0,6.0,2.0,1.0,,3.0,1.0,2.0,1.0,,,3.0,1.0,,7.0,,3.0,True,2.0,2.0,,,,,,,,,,,,
12624935,home,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,920815,EUR,957139200,M,11,11,False,27.0,19.0,2.0,,0.0,4.0,4.0,15.0,23.0,7.0,1.0,2.0,6.0,,,90.0,58.0,7.5,19.0,1,,,13.0,5.0,3.0,1.0,5.0,3.0,1.0,2.0,,,4.0,5.0,,,,2.0,,,3.0,,,,,,,,,,,,
12624935,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,88,88,False,34.0,31.0,4.0,3.0,0.0,11.0,11.0,20.0,23.0,2.0,,,5.0,,,84.0,47.0,7.1,6.0,1,,,1.0,,,,1.0,,1.0,,,2.0,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,
12624935,home,Al-Riyadh,Lucas Kal,lucas-kal,Lucas Kal,M,21,186.0,179,M,840118,EUR,826934400,M,21,21,False,43.0,39.0,3.0,3.0,0.0,19.0,19.0,20.0,24.0,1.0,,,5.0,,,90.0,52.0,7.2,5.0,2,,1.0,2.0,2.0,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12624935,home,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,37.0,31.0,4.0,1.0,0.0,13.0,13.0,19.0,29.0,4.0,2.0,1.0,8.0,,,90.0,54.0,7.1,11.0,0,,,3.0,,,,1.0,2.0,2.0,,,1.0,1.0,1.0,,5.0,,1.0,,1.0,,,1.0,,,,,,,,,,
12624935,home,Al-Riyadh,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600,M,17,17,False,20.0,14.0,4.0,2.0,0.0,4.0,4.0,11.0,18.0,7.0,1.0,,3.0,,,69.0,40.0,6.7,14.0,1,,2.0,3.0,1.0,,,2.0,1.0,1.0,,,,,3.0,,2.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,
