match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_blockedScoringAttempt,stat_challengeLost,player_firstName,player_lastName,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_punches,stat_clearanceOffLine,stat_errorLeadToAShot,stat_goals,player_sofascoreId
13760426,home,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,False,26.0,23.0,7.0,4.0,0.0,21.0,22.0,2.0,4.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,37.0,6.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13760426,home,Al-Taawoun,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,893514,EUR,800064000,D,14,14,False,58.0,48.0,2.0,,0.0,33.0,37.0,15.0,23.0,2.0,5.0,,,6.0,,2.0,2.0,,,73.0,77.0,6.5,14.0,0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13760426,home,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600,D,23,23,False,51.0,47.0,6.0,4.0,0.0,34.0,35.0,13.0,16.0,3.0,5.0,,,3.0,,,,,,90.0,62.0,7.2,5.0,2,,4.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
13760426,home,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181.0,105,M,847379,EUR,840412800,D,32,32,False,61.0,48.0,12.0,6.0,0.0,33.0,37.0,15.0,24.0,4.0,6.0,,,6.0,,3.0,2.0,,,90.0,80.0,6.9,14.0,1,,3.0,,,,1.0,3.0,,,11.0,,,,1.0,,,,,,,,,,,,,,
13760426,home,Al-Taawoun,Renné Rivas,rivas-renne,R. Rivas,D,18,178.0,311,M,973568,EUR,1048204800,D,16,16,False,41.0,33.0,4.0,,0.0,13.0,13.0,20.0,28.0,8.0,7.0,2.0,1.0,2.0,,2.0,1.0,,,90.0,64.0,6.6,11.0,0,,3.0,1.0,1.0,1.0,1.0,5.0,,,3.0,,,1.0,,,,,,,,,,,,,,,
13760426,home,Al-Taawoun,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,6,6,False,58.0,50.0,7.0,3.0,0.0,31.0,31.0,19.0,27.0,4.0,10.0,1.0,1.0,5.0,,5.0,3.0,,,90.0,72.0,7.0,8.0,0,,1.0,,,3.0,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,
13760426,home,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,M,7,7,False,21.0,17.0,4.0,3.0,0.0,6.0,7.0,15.0,30.0,4.0,1.0,4.0,1.0,1.0,,,,,,73.0,50.0,6.8,22.0,1,16.0,,1.0,2.0,,,,1.0,,1.0,,2.0,3.0,1.0,,,,4.0,1.0,,,,,,,,,
13760426,home,Al-Taawoun,Lucas Chávez,lucas-chavez,L. Chávez,M,20,170.0,354,M,1116671,EUR,1050537600,M,19,19,False,22.0,19.0,,,0.0,7.0,7.0,14.0,18.0,4.0,4.0,1.0,,4.0,,4.0,1.0,,,58.0,38.0,6.7,9.0,1,3.0,,2.0,2.0,,1.0,,,,,,1.0,2.0,1.0,,Lucas Chávez,,2.0,,,,,,,,,,
13760426,home,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,M,8,8,False,56.0,49.0,6.0,4.0,0.0,28.0,29.0,21.0,29.0,2.0,11.0,4.0,3.0,9.0,,5.0,4.0,,,90.0,77.0,7.5,10.0,2,2.0,1.0,,,2.0,,1.0,,2.0,2.0,,2.0,,,,,,,,1.0,,,,,,,,
13760426,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,M,21,21,False,20.0,17.0,2.0,2.0,0.0,6.0,6.0,11.0,17.0,5.0,3.0,4.0,1.0,1.0,,,,,,58.0,35.0,6.4,12.0,0,3.0,1.0,,2.0,1.0,,2.0,,,,,,,,,Fahad Al Abdulrazzaq,,,,,,,,,,,,
