match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_accurateCross,player_firstName,player_lastName,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim
11396353,home,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,Choupo,21626,EUR,606614400,F,13,13,True,,5.0,1.0,,,,1.0,1.0,4.0,,,,1.0,,,,,,10.0,5.0,6.5,4.0,0.00016425,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396353,home,FC Bayern München,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,,1142249,EUR,1042502400,M,41,41,True,,6.0,5.0,,,5.0,6.0,,,,,,,,,,,,1.0,8.0,,1.0,3.104e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396353,home,FC Bayern München,Daniel Peretz,daniel-peretz,D. Peretz,G,41,190,3561,M,,1048265,EUR,963187200,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396353,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,mdeligt,803031,EUR,934416000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396353,home,FC Bayern München,Noël Aséko,noel-aseko,N. Aséko,M,15,178,897,M,,1410926,EUR,1132617600,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396353,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2048,M,,584722,EUR,844041600,G,33,33,False,,34.0,31.0,8.0,5.0,30.0,32.0,1.0,2.0,,,,8.0,3.0,5.0,,2.0,2.0,90.0,45.0,7.2,3.0,0.00049915,0,-0.5502,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11396353,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,,906278,EUR,976492800,D,4,4,False,,40.0,36.0,2.0,1.0,16.0,17.0,20.0,25.0,,2.0,2.0,1.0,,,,,,83.0,64.0,5.9,12.0,0.0293637,0,,2.0,9.0,5.0,2.0,,,1.0,1.0,,2.0,2.0,,,,,2.0,1.0,,,,,2.0,,,,,,,
11396353,away,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,,799046,EUR,837820800,D,2,2,False,True,70.0,66.0,5.0,4.0,38.0,39.0,28.0,31.0,1.0,2.0,1.0,1.0,,,,,,59.0,78.0,6.8,7.0,0.0163065,0,,,1.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,
11396353,away,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,,826205,EUR,928368000,D,23,23,False,,117.0,110.0,11.0,9.0,68.0,70.0,42.0,47.0,1.0,3.0,4.0,6.0,,,,,,90.0,135.0,7.7,7.0,0.0306014,1,,,,,1.0,,,3.0,1.0,1.0,,,0.1649,,,1.0,,1.0,,3.0,,,,,,,,,,
11396353,away,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,,788949,EUR,858643200,D,7,7,False,,98.0,92.0,2.0,1.0,48.0,50.0,44.0,49.0,1.0,8.0,3.0,6.0,,,,,,90.0,130.0,7.0,14.0,0.0420573,1,,1.0,11.0,2.0,5.0,1.0,,1.0,3.0,3.0,1.0,1.0,0.0289,0.0887,2.0,,4.0,3.0,,2.0,,1.0,,,,,,,,
11396353,away,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,,957889,EUR,1026864000,M,8,8,False,,35.0,29.0,2.0,1.0,10.0,12.0,19.0,24.0,,6.0,,4.0,,,,,,59.0,45.0,6.9,10.0,0.0832617,0,,1.0,3.0,1.0,1.0,,,,4.0,3.0,2.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,
11396353,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,,801030,EUR,845164800,M,16,16,False,,69.0,62.0,,,24.0,26.0,38.0,43.0,2.0,7.0,1.0,7.0,,,,,,90.0,83.0,6.4,10.0,0.0326418,1,,,6.0,3.0,1.0,,1.0,1.0,5.0,3.0,1.0,1.0,0.0464,,,,1.0,,,,,,,,,,,,,
11396353,away,VfB Stuttgart,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,,901882,EUR,986342400,M,6,6,False,,87.0,80.0,3.0,,28.0,30.0,53.0,60.0,,2.0,,3.0,,,,,,90.0,103.0,6.6,15.0,0.252082,0,,3.0,6.0,1.0,1.0,,,,2.0,2.0,3.0,2.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,
11396353,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,,891510,EUR,884304000,M,27,27,False,,33.0,29.0,,,8.0,10.0,21.0,23.0,,4.0,,3.0,,,,,,59.0,48.0,6.2,12.0,0.0318857,0,,,10.0,,5.0,,,,3.0,3.0,,,,,2.0,,4.0,1.0,,,,,,,,,,,,
11396353,away,VfB Stuttgart,Deniz Undav,deniz-undav,D. Undav,F,26,179,7593,M,denizundav,794298,EUR,837734400,F,26,26,False,,22.0,14.0,1.0,1.0,6.0,8.0,8.0,15.0,,3.0,,1.0,,,,,,77.0,35.0,7.0,13.0,0.0313053,1,,1.0,3.0,,2.0,,,1.0,1.0,,2.0,,0.0706,,1.0,1.0,2.0,2.0,,,,,,,,,,,,
11396353,away,VfB Stuttgart,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,guirassy19off,328027,EUR,826588800,F,9,9,False,,32.0,31.0,1.0,1.0,10.0,10.0,21.0,23.0,,3.0,2.0,,,,,,,90.0,49.0,6.9,8.0,0.191565,1,,1.0,4.0,,1.0,,1.0,,,,5.0,,0.0761,,3.0,,1.0,1.0,,,,2.0,,,,,,,,
11396353,away,VfB Stuttgart,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,602,M,,991479,EUR,991094400,D,29,29,True,,37.0,34.0,2.0,,14.0,16.0,20.0,23.0,,2.0,,1.0,,,,,,31.0,42.0,6.6,5.0,0.0116036,0,,2.0,1.0,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
11396353,away,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,silas,949062,EUR,907632000,F,14,14,True,,7.0,3.0,,,2.0,3.0,1.0,5.0,,1.0,,1.0,,,,,,31.0,14.0,6.5,8.0,0.00051388,0,,1.0,2.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,
11396353,away,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,,990201,EUR,983145600,F,18,18,True,,14.0,11.0,,,2.0,3.0,9.0,11.0,,1.0,,4.0,,,,,,31.0,20.0,6.5,7.0,0.00884255,1,,,4.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,0.0209,0.0661,,,1.0,,,,,,,,,,,,,
11396353,away,VfB Stuttgart,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,,927405,EUR,937785600,M,10,10,True,,7.0,5.0,,,,,5.0,7.0,,,,,,,,,,13.0,8.0,6.4,3.0,0.0141308,0,,,2.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11396353,away,VfB Stuttgart,Leonidas Stergiou,leonidas-stergiou,L. Stergiou,D,25,180,684,M,,962898,EUR,1015113600,D,20,20,True,,6.0,5.0,,,2.0,2.0,3.0,4.0,,,,1.0,,,,,,10.0,7.0,6.6,1.0,0.00869197,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396353,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396353,away,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396353,away,VfB Stuttgart,Samuele Di Benedetto,di-benedetto-samuele,S. d. Benedetto,M,8,175,94,M,,1152502,EUR,1121472000,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Samuele di Benedetto,,,,
11396353,away,VfB Stuttgart,Luca Raimund,raimund-luca,L. Raimund,F,7,188,162,M,,1409371,EUR,1113004800,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Luca Raimund,,,,
