match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyMiss,stat_penaltyWon,stat_totalOffside,stat_hitWoodwork,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10437961,away,Rio Ave,Gonçalo Rodrigues,,,goncalo-rodrigues,G. Rodrigues,M,16,168,231,M,357740,EUR,869184000,M,6,6,False,41.0,34.0,2.0,1.0,16.0,16.0,19.0,31.0,,4.0,,,,,90.0,60.0,7.4,13.0,2,6.0,,6.0,5.0,2.0,4.0,3.0,1.0,4.0,True,,,1.0,1.0,2.0,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,
10437961,away,Rio Ave,Fábio Ronaldo,,,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,M,77,77,False,32.0,28.0,1.0,1.0,11.0,13.0,19.0,23.0,1.0,5.0,,,,,74.0,56.0,7.3,12.0,1,4.0,,5.0,6.0,,1.0,1.0,3.0,1.0,,,,,2.0,,2.0,1.0,,,2.0,6.0,2.0,1.0,,,,,,,,,,
10437961,away,Rio Ave,Aziz,,,aziz,Aziz,F,9,187,741,M,984147,EUR,910656000,F,19,19,False,15.0,11.0,,,1.0,1.0,10.0,15.0,,,,,,,90.0,19.0,6.4,6.0,1,1.0,2.0,2.0,3.0,,,,1.0,,,2.0,,,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,
10437961,away,Rio Ave,André Pereira,,,andre-pereira,A. Pereira,F,,188,56,M,804313,EUR,799632000,F,95,95,False,27.0,21.0,4.0,1.0,4.0,5.0,17.0,22.0,,5.0,,,,,75.0,42.0,6.8,13.0,2,,1.0,5.0,4.0,,,,2.0,,,1.0,3.0,,3.0,1.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,
10437961,away,Rio Ave,Andreas Samaris,,,andreas-samaris,A. Samaris,M,,189,309,,108398,EUR,613699200,M,30,30,True,8.0,7.0,,,3.0,3.0,4.0,5.0,2.0,2.0,,,,,31.0,15.0,6.7,1.0,1,,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
10437961,away,Rio Ave,Hernâni,,,hernani,Hernâni,F,27,181,163,M,143587,EUR,682646400,M,27,27,True,5.0,3.0,,,1.0,1.0,5.0,8.0,,1.0,,,,,22.0,12.0,6.9,4.0,1,4.0,,1.0,,,,,,,,,1.0,,,,3.0,,,,1.0,,,1.0,,,,,,,,,,
10437961,away,Rio Ave,Paulo Vitor,,,paulo-vitor,P. Vitor,M,7,170,121,M,881153,EUR,930182400,M,93,93,True,,,,,,,,1.0,,1.0,,,,,16.0,5.0,6.5,1.0,0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437961,away,Rio Ave,Leonardo Ruiz,,,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,True,6.0,4.0,,,2.0,2.0,2.0,4.0,,,,,,,15.0,12.0,6.5,5.0,2,,,1.0,2.0,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,
10437961,away,Rio Ave,Magrão,Magrão,,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437961,away,Rio Ave,Renato Pantalon,,,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437961,away,Rio Ave,Vítor Gomes,,,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437961,away,Rio Ave,Miguel Baeza,,,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437961,away,Rio Ave,Emmanuel Boateng,,,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
