match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialWon,stat_interceptionWon,player_sofascoreId,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_errorLeadToAGoal
14566783,home,Villarreal,Gerard Moreno,,,gerard-moreno,G. Moreno,F,7,180.0,3996,M,146866,EUR,702604800,F,7.0,7,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,,,,,18.0,11.0,6.5,3.0,0.0149019,28.584,2.98052,3.0,46.029109768657,4.0,9.87,16.17,,1.0,,-0.04,0.02,0.13,,0.76,1.45,0.56,0.18,0.04,,,,,,,,,,,1.0,,,GerardMoreno9,,,1.0,,,0.0737,-0.23,,,2.0,,,,,,,,,,
14566783,home,Villarreal,Georges Mikautadze,,,mikautadze-georges,G. Mikautadze,F,9,176.0,13228,M,1009372,EUR,972950400,F,9.0,9,True,7.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0,1.0,,,,,18.0,10.0,6.7,2.0,0.00344072,29.052,3.11732,5.0,77.794333946469,6.0,59.115,47.985,,0.0,,-0.09,0.31,0.0,,0.76,1.47,0.52,0.27,0.1,1.0,1.0,,,,,,1.0,48.175853713245,1.0,,,,georgesmkd,,,,,,,,,,,,,1.0,1.0,,,,,,
14566783,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180.0,2000,M,39182,EUR,608688000,M,10.0,10,True,13.0,13.0,3.0,3.0,0.0,4.0,4.0,9.0,9.0,2.0,,,,,16.0,16.0,6.9,,0.0736789,25.884,2.8047,1.0,29.119944999022,6.0,-11.865,3.045,,0.0,,0.17,0.08,-0.01,,0.64,1.39,0.55,0.2,0.02,,2.0,,,2.0,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
14566783,home,Villarreal,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192.0,2366,M,1066603,EUR,979430400,G,1.0,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188.0,453,M,951008,EUR,909532800,G,13.0,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,home,Villarreal,Alfonso Pedraza,,,alfonso-pedraza,A. Pedraza,D,24,184.0,604,M,797290,EUR,829008000,D,24.0,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,home,Villarreal,Pau Navarro,,,pau-navarro,P. Navarro,D,6,185.0,343,M,1525863,EUR,1114387200,D,26.0,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,home,Villarreal,Hugo López Cortés,Hugo,López Cortés,hugo-lopez-cortes,H. L. Cortés,M,10,180.0,3,M,2284997,EUR,1172966400,M,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,home,Villarreal,Hugo Lopez,Hugo Lopez,,hugo-lopez,H. Lopez,F,32,,74,M,1966890,EUR,1167609600,F,32.0,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,away,AFC Ajax,Vítězslav Jaroš,,,vitezslav-jaros,V. Jaroš,G,1,190.0,4413,M,927359,EUR,995846400,G,1.0,1,False,41.0,34.0,17.0,10.0,0.0,30.0,31.0,4.0,10.0,7.0,5.0,6.0,1.0,1.0,90.0,53.0,7.4,7.0,0.00058955,23.184,5.69717,0.0,30.051326966134,5.0,-2.31,3.675,0.3838,0.0,0.668,0.13,-0.08,-0.01,0.29,3.58,1.86,0.22,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,away,AFC Ajax,Anton Gaaei,,,anton-gaaei,A. Gaaei,D,3,183.0,906,M,1120315,EUR,1037664000,D,3.0,3,False,55.0,50.0,4.0,3.0,1.0,27.0,29.0,23.0,26.0,4.0,,,,,90.0,71.0,6.7,11.0,0.310371,32.58,11.20616,24.0,146.20153170909,20.0,38.535,21.735,,3.0,,0.38,0.16,-0.26,,3.03,5.03,1.76,0.88,0.51,5.0,1.0,2.0,2.0,,,,2.0,33.831821410535,2.0,2.0,,,,1.0,,,,,0.0964,-0.28,,,6.0,,,1.0,1.0,3.0,,,1.0,,
14566783,away,AFC Ajax,Aaron Bouwman,Aaron Bouwman,,aaron-bouwman,A. Bouwman,D,3,188.0,789,M,1586649,EUR,1188259200,D,30.0,30,False,89.0,85.0,5.0,2.0,0.0,72.0,74.0,13.0,15.0,1.0,,,,,90.0,92.0,6.2,4.0,0.0189596,31.572,10.24577,11.0,231.65041724601,38.0,118.335,14.175,,0.0,,0.18,0.09,-0.53,,2.92,5.26,1.31,0.54,0.2,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0
14566783,away,AFC Ajax,Youri Baas,,,youri-baas,Y. Baas,D,15,182.0,1217,M,1000228,EUR,1047859200,D,15.0,15,False,85.0,80.0,5.0,2.0,0.0,62.0,64.0,18.0,21.0,3.0,,,,,90.0,99.0,7.3,6.0,0.00578886,32.94,10.0117,12.0,111.70720205328,20.0,49.56,10.71,,0.0,,0.16,0.04,0.47,,3.14,4.79,1.25,0.54,0.29,3.0,3.0,1.0,6.0,2.0,1.0,,1.0,,,,1.0,2.0,,,,,,2.0,,,,,,,1.0,,,,,,,,
14566783,away,AFC Ajax,Owen Wijndal,,,owen-wijndal,O. Wijndal,D,5,174.0,795,M,836673,EUR,943747200,D,5.0,5,False,54.0,51.0,2.0,1.0,0.0,25.0,25.0,26.0,29.0,2.0,,,,,84.0,68.0,6.3,7.0,0.116492,30.708,9.14312,14.0,77.710925026147,10.0,18.375,12.075,,1.0,,0.06,0.04,-0.02,,2.89,4.18,1.18,0.57,0.31,6.0,1.0,1.0,2.0,,,1.0,2.0,,,3.0,,,,,1.0,,1.0,1.0,0.1665,0.0,,0.3583,2.0,1.0,2.0,1.0,,,,,,,
14566783,away,AFC Ajax,Davy Klaassen,,,davy-klaassen,D. Klaassen,M,18,179.0,1573,M,97410,EUR,730252800,M,18.0,18,False,37.0,35.0,2.0,2.0,0.0,19.0,20.0,16.0,17.0,4.0,,,,,90.0,45.0,6.3,2.0,0.0354396,29.916,12.46932,11.0,49.289116810173,7.0,-16.695,10.5,,2.0,,-0.05,0.0,-0.01,,2.8,6.01,2.36,1.09,0.22,3.0,1.0,,3.0,,,1.0,2.0,,,2.0,,,,1.0,,1.0,1.0,,0.1605,-0.53,,0.1209,,,,,,,True,,,,
14566783,away,AFC Ajax,Youri Regeer,,,youri-regeer,Y. Regeer,M,6,177.0,744,M,996940,EUR,1061164800,M,6.0,6,False,66.0,63.0,7.0,4.0,0.0,33.0,34.0,30.0,32.0,4.0,,,,,54.0,81.0,7.5,3.0,0.0248989,30.888,6.48829,7.0,143.86847640007,19.0,75.81,9.66,,0.0,,0.2,0.07,0.27,,1.7,3.29,0.98,0.36,0.17,3.0,8.0,,2.0,4.0,4.0,3.0,2.0,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
14566783,away,AFC Ajax,Jorthy Mokio,,,jorthy-mokio,J. Mokio,M,24,182.0,3131,M,1563462,EUR,1204243200,M,24.0,24,False,58.0,50.0,4.0,1.0,0.0,24.0,25.0,26.0,33.0,2.0,,,,,71.0,65.0,6.3,10.0,0.0312003,30.168,9.07978,8.0,115.2546067687,20.0,41.58,11.34,,2.0,,-0.06,0.1,-0.18,,2.04,4.92,1.44,0.5,0.18,4.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,0.0744,-0.19,1.0,0.0487,,,,1.0,,1.0,,,,,
14566783,away,AFC Ajax,Oscar Gloukh,Oscar Gloukh,,oscar-gloukh,O. Gloukh,M,10,170.0,4707,M,1155158,EUR,1080777600,F,10.0,10,False,28.0,24.0,3.0,2.0,0.0,11.0,11.0,13.0,17.0,4.0,,,,,84.0,38.0,7.6,12.0,0.039887,33.012,10.02106,10.0,110.03746429394,15.0,19.215,17.01,,1.0,,-0.2,0.52,-0.05,,2.67,4.79,1.66,0.66,0.24,3.0,2.0,1.0,,,,1.0,,20.688534427334,2.0,1.0,1.0,,,,1.0,,1.0,,0.0388,0.56,5.0,0.2721,1.0,,1.0,1.0,,,,,,1.0,
14566783,away,AFC Ajax,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187.0,4192,M,795761,EUR,876096000,F,9.0,9,False,11.0,11.0,,,0.0,6.0,6.0,5.0,5.0,1.0,,,,,71.0,20.0,6.6,4.0,0.0067457,30.384,8.00999,5.0,89.20487484686,5.0,-9.135,18.69,,2.0,,-0.06,0.04,0.19,,2.34,4.16,1.06,0.35,0.1,3.0,3.0,,,,,1.0,,18.721641060548,1.0,,,,KDolberg,1.0,,2.0,,,0.0954,-0.2,1.0,,,,1.0,3.0,2.0,,,,,,
14566783,away,AFC Ajax,Mika Godts,Mika Godts,,mika-godts,M. Godts,F,11,176.0,3970,M,1149146,EUR,1118102400,F,11.0,11,False,58.0,53.0,6.0,6.0,0.0,22.0,22.0,31.0,36.0,5.0,,,,,90.0,83.0,7.4,18.0,0.0586275,32.004,10.96433,15.0,389.46069622844,42.0,63.735,19.425,,1.0,,-0.17,0.35,0.15,,3.18,4.96,1.77,0.78,0.27,7.0,10.0,,,1.0,1.0,2.0,,82.78262419856,5.0,1.0,,,,,,1.0,,,0.036,-0.17,3.0,,3.0,,1.0,13.0,7.0,,,,,,
14566783,away,AFC Ajax,Ko Itakura,,,ko-itakura,K. Itakura,D,4,189.0,3072,M,790989,EUR,854323200,D,4.0,4,True,22.0,21.0,,,0.0,15.0,16.0,6.0,6.0,1.0,,,,,36.0,25.0,6.8,1.0,0.0171957,27.468,4.72572,2.0,26.254536249804,4.0,14.49,8.295,,0.0,,0.01,0.07,0.15,,1.44,2.36,0.64,0.25,0.04,1.0,1.0,,2.0,,,,1.0,11.307116387479,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
14566783,away,AFC Ajax,Rayane Bounida,Rayane Bounida,,rayane-bounida,R. Bounida,M,43,179.0,3969,M,1403090,EUR,1141344000,F,43.0,43,True,15.0,15.0,2.0,2.0,0.0,7.0,7.0,8.0,8.0,2.0,,,,,19.0,23.0,6.7,3.0,0.14771,27.72,3.20023,3.0,62.225148384984,7.0,38.115,26.565,,1.0,,0.25,0.14,0.0,,0.73,1.48,0.69,0.25,0.05,2.0,,,,,,,,35.152781010906,2.0,1.0,,1.0,,,,1.0,,,0.0379,-0.24,,,2.0,1.0,,2.0,,,,,,,
14566783,away,AFC Ajax,Sean Steur,Sean Steur,,sean-steur,S. Steur,M,48,180.0,725,M,1859920,EUR,1200009600,M,48.0,48,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,1.0,,,,,19.0,9.0,6.8,,0.0250781,30.42,3.39319,3.0,34.144721614169,4.0,15.12,19.215,,0.0,,0.02,0.08,0.17,,0.71,1.56,0.73,0.32,0.07,,,,1.0,,,,,19.222699108086,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14566783,away,AFC Ajax,Oliver Edvardsen,,,oliver-valaker-edvardsen,O. Edvardsen,M,17,175.0,592,M,878599,EUR,921801600,F,17.0,17,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,,,,14.0,8.0,7.7,2.0,0.0118618,25.92,1.54877,1.0,5.3214968758799,1.0,-4.725,-4.725,,1.0,,-0.02,-0.06,0.13,,0.37,0.7,0.32,0.15,0.02,1.0,3.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,,0.1545,0.51,1.0,0.5642,,,,,,,,,,1.0,
14566783,away,AFC Ajax,Kian Fitz-Jim,,,kian-fitz-jim,K. Fitz-Jim,M,28,173.0,1156,M,1001945,EUR,1057363200,M,28.0,28,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,1.0,,,,,14.0,10.0,6.8,,0.0136157,29.772,1.63666,2.0,39.534559738866,4.0,7.665,11.865,,1.0,,0.03,0.2,0.13,,0.37,0.75,0.33,0.14,0.04,,2.0,,,,,1.0,,14.062379919487,1.0,,,,,,,,,,0.0519,-0.25,,,,,,1.0,1.0,1.0,,,,,
14566783,away,AFC Ajax,Joeri Heerkens,,,jesse-joeri-heerkens,J. J. Heerkens,G,1,193.0,492,M,1424337,EUR,1147046400,G,12.0,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,away,AFC Ajax,Remko Pasveer,,,remko-pasveer,R. Pasveer,G,22,186.0,799,M,2622,EUR,437097600,G,22.0,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,away,AFC Ajax,Lucas Rosa,,,lucas-rosa,L. Rosa,D,2,177.0,710,M,970860,EUR,954720000,D,2.0,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,away,AFC Ajax,Josip Šutalo,,,josip-sutalo,J. Šutalo,D,37,190.0,4307,M,954836,EUR,951696000,D,37.0,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,josip.sutalo,,,,,,,,,,,,,,,,,,,,
14566783,away,AFC Ajax,Gerald Alders,Gerald Alders,,gerald-alders,G. Alders,D,3,179.0,240,M,1403075,EUR,1115424000,D,41.0,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,away,AFC Ajax,Raúl Moro,,,raul-moro,R. Moro,M,18,169.0,1582,M,980383,EUR,1039046400,F,7.0,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566783,away,AFC Ajax,Abdellah Ouazane,Abdellah Ouazane,,abdellah-ouazane,A. Ouazane,M,7,184.0,4544,M,1931396,EUR,1231977600,M,68.0,68,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
