match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_totalContest,stat_keyPass,stat_wonContest,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals
14025120,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,23.0,11.0,18.0,6.0,0.0,5.0,5.0,6.0,18.0,2.0,7.0,2.0,3.0,1.0,90.0,34.0,7.0,12.0,0.00113673,12.848298820111,2.0,8.925,6.72,0.6627,0,-0.3651,0.05,0.0,-0.13,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025120,home,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,863653,EUR,880502400,D,29,29,False,40.0,32.0,1.0,,0.0,10.0,11.0,22.0,29.0,4.0,3.0,,,,90.0,60.0,5.9,13.0,0.0377408,161.67065774263,16.0,86.205,26.88,,0,,-0.1,0.21,-0.32,,,,awbissaka,3.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
14025120,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,False,38.0,33.0,3.0,1.0,0.0,20.0,22.0,13.0,16.0,5.0,3.0,,,,90.0,52.0,6.9,6.0,0.00379623,67.843146319123,12.0,28.245,10.29,,0,,0.1,0.04,-0.07,,,,,,,1.0,1.0,2.0,6.0,,1.0,1.0,4.0,3.0,,,1.0,,,,,,,,,,,,,,,
14025120,home,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,False,51.0,47.0,4.0,2.0,0.0,34.0,36.0,13.0,15.0,4.0,8.0,,,,90.0,56.0,6.3,4.0,0.0147596,143.01900556038,24.0,43.89,11.55,,0,,0.07,0.12,-0.3,,,,,,,2.0,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
14025120,home,West Ham United,El Hadji Malick Diouf,diouf-el-hadji-malick,E. H. M. Diouf,M,12,183,14539,M,1471764,EUR,1104192000,D,12,12,False,36.0,26.0,5.0,,0.0,17.0,21.0,9.0,15.0,3.0,4.0,,,,90.0,65.0,6.1,23.0,0.00767892,146.6681120661,14.0,96.075,26.355,,0,,-0.21,0.12,-0.21,,El Hadji Malick Diouf,,,5.0,,,,2.0,2.0,,,3.0,,,3.0,,2.0,2.0,1.0,,,,,,,,,,,,,
14025120,home,West Ham United,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,27,27,False,29.0,21.0,3.0,,0.0,9.0,12.0,12.0,17.0,,3.0,,,,68.0,34.0,6.5,8.0,0.0110747,46.922832645386,5.0,36.015,16.485,,0,,0.03,0.05,-0.08,,Soungoutou Magassa,,,,,1.0,1.0,4.0,5.0,1.0,,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14025120,home,West Ham United,Freddie Potts,freddie-potts,F. Potts,M,32,183,468,M,1089582,EUR,1063324800,M,32,32,False,41.0,33.0,2.0,,0.0,8.0,9.0,25.0,32.0,1.0,3.0,,,,88.0,55.0,6.7,16.0,0.0146968,116.44356105227,13.0,81.165,38.85,,0,,-0.21,0.18,-0.03,,Freddie Potts,,,8.0,,,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
14025120,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,M,20,20,False,17.0,13.0,,,0.0,2.0,2.0,11.0,15.0,,3.0,,,,90.0,34.0,6.5,12.0,0.0300076,226.7178884149,13.0,140.49,36.12,,3,,-0.18,0.52,-0.12,,,,jarrodbowen,4.0,,2.0,,5.0,4.0,1.0,2.0,,2.0,,2.0,1.0,2.0,,,,True,1.0,2.0,1.0,0.1219,-0.48,,,,,,
14025120,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,False,45.0,37.0,5.0,4.0,0.0,8.0,9.0,29.0,36.0,1.0,7.0,,,,84.0,60.0,6.2,14.0,0.0157418,98.000172547113,17.0,43.995,6.195,,1,,0.02,0.27,-0.11,,,,Paqueta,2.0,,2.0,,8.0,4.0,2.0,1.0,,,,2.0,3.0,2.0,2.0,,2.0,,1.0,,1.0,0.0111,-0.05,,,,,,
14025120,home,West Ham United,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,18,18,False,40.0,36.0,5.0,2.0,0.0,11.0,12.0,25.0,28.0,1.0,3.0,,,,90.0,64.0,7.0,10.0,0.183497,189.35683201515,17.0,120.96,34.02,,1,,0.32,0.15,0.14,,,,,2.0,1.0,,1.0,6.0,6.0,,2.0,,2.0,2.0,,2.0,2.0,3.0,3.0,1.0,,,1.0,,0.0166,-0.03,,,,,,
