match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_interceptionWon,stat_blockedScoringAttempt,stat_challengeLost,stat_wasFouled,stat_totalOffside,stat_penaltyWon,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
10665975,home,Al-Hilal,Odion Ighalo,odion-ighalo,O. Ighalo,F,183.0,2180,M,29774,EUR,613958400.0,F,9,9,False,,21.0,15.0,,,3.0,3.0,12.0,18.0,,2.0,,,,,,,90.0,34.0,7.1,10.0,5,,,,,,,,4.0,4.0,2.0,2.0,1.0,,,1.0,,2.0,1.0,,5.0,1.0,,,2.0,,,,3.0,,1.0,1.0,,,,
10665975,home,Al-Hilal,Luciano Vietto,luciano-vietto,L. Vietto,F,173.0,1084,M,249407,EUR,755049600.0,F,10,10,True,,24.0,22.0,1.0,1.0,2.0,2.0,20.0,22.0,,1.0,,,,,,,22.0,28.0,6.4,5.0,1,,,19,,,,,3.0,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
10665975,home,Al-Hilal,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,184.0,1112,M,818779,EUR,752112000.0,F,11,11,True,,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,,1.0,,,,,,,22.0,10.0,6.7,2.0,1,,,11,,,,,1.0,3.0,1.0,,,2.0,2.0,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,
10665975,home,Al-Hilal,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,170.0,585,M,981158,EUR,926899200.0,D,88,88,True,,14.0,14.0,,,3.0,3.0,11.0,11.0,,2.0,,,,,,,13.0,15.0,6.7,,0,Hamad,Al Yami,88,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10665975,home,Al-Hilal,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,170.0,376,M,818840,EUR,781833600.0,M,26,26,True,,17.0,15.0,,,7.0,7.0,8.0,10.0,,,,,,,,,13.0,21.0,6.7,3.0,0,,,88,,,,,1.0,2.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10665975,home,Al-Hilal,Habib Al-Wutaian,habib-al-wutaian,H. Al-Wutaian,G,183.0,101,M,818596,EUR,839462400.0,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665975,home,Al-Hilal,Khalifah Al-Dawsari,khalifah-al-dawsari,K. Al-Dawsari,D,176.0,460,M,931837,EUR,915235200.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665975,home,Al-Hilal,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,175.0,850,M,1106234,EUR,1056067200.0,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,Musab Fahz Aljuwayr,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665975,home,Al-Hilal,Abdullah Otayf,abdullah-otayf,A. Otayf,M,176.0,163,M,160925,EUR,712800000.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665975,home,Al-Hilal,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,167.0,790,M,1134261,EUR,1027382400.0,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,0,Mohammed Al-Qahtani,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665975,away,Al Batin,Martín Campaña,martin-campana,M. Campaña,G,186.0,179,M,243045,EUR,612403200.0,G,25,25,False,True,35.0,16.0,32.0,14.0,7.0,10.0,9.0,25.0,1.0,9.0,3.0,7.0,9.0,,1.0,1.0,90.0,52.0,9.5,19.0,0,,,25,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,3.0,,
10665975,away,Al Batin,Bader Alhwidy Alshammary,bader-alhwidy-alshammary,B. A. Alshammary,D,,2,M,1085356,EUR,,D,29,29,False,,13.0,9.0,2.0,,6.0,9.0,3.0,4.0,4.0,8.0,,,,,,,90.0,28.0,6.2,9.0,0,Bader Alhwidy Alshammary,,29,,,,,1.0,,,1.0,,,,4.0,,1.0,,,,,,,,2.0,,,,1.0,,,,,,
10665975,away,Al Batin,Mohammed Naji,mohammed-naji,M. Naji,D,170.0,4,M,893173,EUR,751939200.0,D,3,3,False,,11.0,6.0,3.0,1.0,5.0,7.0,1.0,4.0,11.0,4.0,,,,,,,90.0,33.0,6.9,6.0,0,Mohammed,Naji,4,,,,2.0,3.0,6.0,,1.0,,3.0,2.0,,1.0,,,,,,,,,3.0,,1.0,1.0,,,,,,1.0,
10665975,away,Al Batin,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,175.0,126,M,1085357,EUR,954288000.0,D,6,6,False,,12.0,8.0,4.0,1.0,7.0,9.0,1.0,3.0,6.0,5.0,,,,,,,90.0,31.0,5.7,7.0,0,Mohammed Bassam Alhurayji,,66,,,,1.0,6.0,4.0,1.0,,,2.0,2.0,1.0,3.0,,,,,,,,,4.0,,2.0,1.0,,,,,,1.0,2.0
10665975,away,Al Batin,Maurício Antônio,mauricio-antonio,M. Antônio,D,183.0,71,M,583824,EUR,697334400.0,D,4,4,False,,20.0,14.0,7.0,3.0,10.0,13.0,4.0,7.0,7.0,5.0,,,,,,,90.0,33.0,6.1,6.0,0,,,13,,,,2.0,2.0,4.0,,,,2.0,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0
10665975,away,Al Batin,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,170.0,52,M,917232,EUR,881625600.0,D,7,7,False,,18.0,10.0,3.0,,8.0,9.0,2.0,9.0,9.0,2.0,,,,,,,89.0,46.0,6.8,8.0,1,,,7,,,,2.0,5.0,9.0,,1.0,1.0,3.0,2.0,,1.0,,4.0,1.0,,,,,,3.0,,,3.0,,,,,,,
10665975,away,Al Batin,Abdul Al-Jumaili,abdul-al-jumaili,A. Al-Jumaili,F,170.0,1,M,1445993,EUR,1061510400.0,M,45,45,False,,13.0,7.0,4.0,,5.0,6.0,2.0,7.0,1.0,5.0,,,,,,,69.0,25.0,6.9,9.0,0,Abdul Al Jumaili,,23,,,,,3.0,2.0,1.0,,,1.0,,2.0,,3.0,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,
10665975,away,Al Batin,Tariq Al Mutairi,tariq-al-mutairi,T. A. Mutairi,M,172.0,3,M,1168579,EUR,988243200.0,M,20,20,False,,15.0,13.0,,,11.0,11.0,2.0,4.0,6.0,6.0,,,,,,,90.0,27.0,6.4,3.0,0,Tariq Al Mutairi,,20,,,,,4.0,3.0,,1.0,,2.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,
10665975,away,Al Batin,Abdulrahman Saad Al Dhafiri,abdulrahman-saad-al-dhafiri,A. S. A. Dhafiri,F,,2,M,1134413,EUR,,M,19,19,False,,15.0,10.0,2.0,,9.0,12.0,1.0,3.0,,4.0,,,,,,,90.0,26.0,6.3,8.0,0,Abdulrahman Saad,,15,,,,,8.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,3.0,,,,,,,2.0,,1.0,,,,,,,2.0,
10665975,away,Al Batin,Yousef Fawaz,yousef-fawaz,Y. Fawaz,M,173.0,9,M,1214204,EUR,1013644800.0,M,77,77,False,,12.0,9.0,1.0,,9.0,10.0,,2.0,2.0,5.0,,,,,,,81.0,22.0,6.9,5.0,2,Yousef Fawaz,,77,,,,,4.0,3.0,,2.0,,2.0,,,,,,,2.0,1.0,,,,,,2.0,1.0,,,,,,,
10665975,away,Al Batin,Mohammed Al-Shammari,mohammed-alshammari,M. Alshammari,M,162.0,7,M,1092808,EUR,953510400.0,F,18,18,False,,20.0,14.0,2.0,,10.0,12.0,4.0,9.0,,5.0,,,,,,,90.0,36.0,6.6,14.0,2,Mohammed Al-Shammari,,10,,1.0,,,4.0,5.0,1.0,3.0,1.0,2.0,,3.0,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,
10665975,away,Al Batin,Turki Al-Dhafiri,turki-al-dhafiri,T. Al-Dhafiri,M,,0,M,1104953,EUR,,M,37,37,True,,3.0,2.0,,,2.0,3.0,,,1.0,2.0,,,,,,,21.0,9.0,6.3,2.0,0,Turki Al-Dhafiri,,37,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
10665975,away,Al Batin,Mohamed Tayseer,mohamed-tayseer,M. Tayseer,F,169.0,1,M,1404264,EUR,1047168000.0,F,41,41,True,,9.0,7.0,,,6.0,6.0,1.0,3.0,,2.0,,,,,,,9.0,10.0,6.5,2.0,0,Mohamed Tayseer,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665975,away,Al Batin,Ibrahim Jamal,ibrahim-jamal,I. Jamal,D,180.0,7,M,1184652,EUR,1030752000.0,D,5,5,True,,2.0,1.0,,,1.0,2.0,,,2.0,1.0,,,,,,,13.0,5.0,6.8,1.0,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10665975,away,Al Batin,Hammad Al Shammari,hammad-al-shammari,H. A. Shammari,G,,0,M,1431494,EUR,1067904000.0,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,Hammad Al Shammari,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665975,away,Al Batin,Meshaal Huriss,meshaal-huriss,M. Huriss,G,185.0,2,M,1085983,EUR,846892800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,Meshaal Huriss,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665975,away,Al Batin,Ali Al-Shammari,ali-al-shammari,A. Al-Shammari,D,,0,M,1399521,EUR,,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,Ali Al-Shammari,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665975,away,Al Batin,Jathob Muslet,jathob-muslet,J. Muslet,M,,1,M,1407146,EUR,,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,Jathob Muslet,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665975,away,Al Batin,Omar Al Shammari,omar-al-shammari,O. A. Shammari,M,,1,M,1445994,EUR,1104278400.0,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,Omar Al Shammari,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665975,away,Al Batin,Abdulah Mohamed,abdulah-mohamed,A. Mohamed,F,,1,M,1399511,EUR,,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,Abdulah Mohamed,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
