match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_errorLeadToAShot,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_totalOffside,stat_aerialLost,stat_bigChanceCreated,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_goodHighClaim,stat_punches,stat_bigChanceMissed,player_sofascoreId
14773700,home,Al-Kholood,Juan Cozzani,juan-cozzani,J. Cozzani,G,31,184.0,130,M,874969,EUR,907891200.0,G,31,31,False,22.0,17.0,6.0,1.0,0.0,17.0,17.0,5.0,8.0,3.0,4.0,90.0,30.0,8.0,5.0,5.184e-05,45.574975802799,8.0,12.18,6.09,1.1095,0,0.5002,0.01,0.01,-0.16,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773700,home,Al-Kholood,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600.0,D,15,15,False,43.0,33.0,7.0,4.0,0.0,18.0,23.0,20.0,1.0,,,90.0,67.0,6.9,11.0,0.0793144,102.91785653522,19.0,65.94,9.135,,0,,0.1,0.04,-0.36,,15.0,9.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773700,home,Al-Kholood,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,303,M,224456,EUR,710121600.0,D,23,23,False,50.0,41.0,7.0,1.0,0.0,30.0,34.0,16.0,7.0,,,90.0,63.0,6.8,10.0,0.043432,218.08097549969,21.0,140.175,14.07,,1,,0.17,0.18,-0.04,,11.0,4.0,,,5.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0405,-0.18,,,,,,,,,,,,,,,,,,,,,,
14773700,home,Al-Kholood,Shaquille Pinas,shaquille-pinas,S. Pinas,D,38,182.0,296,M,867530,EUR,890265600.0,D,38,38,False,43.0,36.0,8.0,3.0,0.0,22.0,23.0,20.0,2.0,,,90.0,55.0,6.1,10.0,0.0721295,96.960443389437,15.0,43.575,14.175,,0,,0.24,0.07,-0.59,,14.0,3.0,,,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,,,,,4.0,1.0,2.0,1.0,12.149345702547,1.0,,,,,,,,,,,,,,
14773700,home,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600.0,D,7,7,False,17.0,10.0,1.0,,0.0,6.0,9.0,8.0,3.0,,,57.0,31.0,6.0,13.0,0.0022698,79.099977162245,8.0,55.65,28.875,,0,,-0.06,0.04,-0.26,,4.0,1.0,1.0,,,1.0,1.0,,,,5.0,2.0,,,1.0,,,,Sultan Al Shehri,,1.0,,,1.0,37.275138862396,2.0,1.0,,,,,,,,,,,,,
14773700,home,Al-Kholood,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600.0,M,46,46,False,31.0,20.0,3.0,2.0,0.0,6.0,8.0,23.0,4.0,,,90.0,49.0,6.2,19.0,0.036332,158.35163684556,17.0,-21.105,13.02,,0,,-0.17,0.12,-0.15,,14.0,6.0,5.0,1.0,,1.0,,4.0,,,7.0,,,,4.0,3.0,,,,,1.0,,,4.0,13.683763955871,1.0,,1.0,,,,,,,,,,,,
14773700,home,Al-Kholood,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184.0,92,M,823476,EUR,822268800.0,M,96,96,False,13.0,12.0,,,1.0,6.0,6.0,7.0,3.0,,,63.0,23.0,6.9,4.0,0.0703661,40.205797724223,6.0,19.005,9.45,,1,,0.12,0.29,-0.02,,6.0,3.0,,,2.0,1.0,,2.0,1.0,,3.0,,1.0,,1.0,1.0,0.0553,-0.14,,,,,,,9.4851650486431,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,
14773700,home,Al-Kholood,John Buckley,john-buckley,J. Buckley,M,6,173.0,168,M,970441,EUR,939772800.0,M,6,6,False,27.0,23.0,4.0,2.0,0.0,11.0,11.0,16.0,5.0,,,90.0,34.0,6.8,5.0,0.0203106,43.215388483065,7.0,21.63,9.975,,0,,0.19,0.04,-0.19,,12.0,6.0,1.0,1.0,,2.0,1.0,2.0,,1.0,5.0,3.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
14773700,home,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200.0,M,70,70,False,17.0,12.0,1.0,,0.0,4.0,6.0,11.0,5.0,,,90.0,35.0,6.8,11.0,0.0888191,66.59278610634,8.0,53.655,12.915,,0,,0.27,0.13,-0.07,,8.0,6.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,,4.0,1.0,,,,3.0,,,Muhammad Sawan,,2.0,,,1.0,13.484086954629,1.0,,,1.0,,,,,,,,,,,
14773700,home,Al-Kholood,Ramiro Enrique,ramiro-enrique,R. Enrique,F,18,171.0,1218,M,1087010,EUR,988934400.0,F,18,18,False,11.0,10.0,1.0,1.0,0.0,4.0,4.0,7.0,,,,90.0,25.0,7.7,7.0,0.019176,97.659110381781,9.0,64.995,23.1,,4,,-0.08,0.39,0.22,,6.0,2.0,,,3.0,,,1.0,,1.0,1.0,,1.0,,,2.0,0.3529,0.44,Ramiro Enrique,,3.0,,,,64.324846154484,3.0,1.0,2.0,,,,1.0,2.0,1.0,0.6623,,,,,
