match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_accurateCross,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded
14573044,home,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,139,M,94312,EUR,663638400,G,33,33,False,31.0,17.0,17.0,3.0,0.0,15.0,19.0,2.0,12.0,1.0,3.0,2.0,2.0,2.0,2.0,90.0,35.0,6.5,14.0,0.00204551,32.272292992497,6.0,19.425,7.35,0.5797,0,1.3518,0.02,0.01,0.13,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573044,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,345,M,152206,EUR,759974400,D,31,31,False,44.0,38.0,6.0,1.0,0.0,29.0,31.0,9.0,13.0,4.0,3.0,,,,,90.0,58.0,6.9,8.0,0.0146924,178.70062088955,11.0,142.8,52.395,,1,,0.14,0.17,0.18,,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,0.1355,0.02,,,,,,,,,,,,,,,,,,,,,,,,
14573044,home,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,371,M,794294,EUR,853459200,D,25,25,False,38.0,29.0,7.0,1.0,0.0,24.0,26.0,5.0,12.0,8.0,7.0,,,,,90.0,57.0,7.2,10.0,0.00313376,162.14893219578,17.0,110.775,26.67,,0,,0.06,0.17,0.44,,,2.0,3.0,5.0,,2.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
14573044,home,1. FSV Mainz 05,Kacper Potulski,kacper-potulski,K. Potulski,D,48,195,1288,M,1548910,EUR,1192752000,D,48,48,False,47.0,36.0,5.0,,0.0,28.0,30.0,8.0,17.0,1.0,3.0,,,,,90.0,53.0,6.5,12.0,0.00325419,75.257230059117,14.0,8.61,9.765,,0,,0.07,-0.3,0.13,,,1.0,3.0,2.0,,1.0,,,,,,Kacper Potulski,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
14573044,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,309,M,97926,EUR,742521600,M,21,21,False,39.0,28.0,9.0,4.0,0.0,18.0,21.0,10.0,18.0,3.0,6.0,,,,,90.0,59.0,7.2,13.0,0.00396708,78.130249985521,10.0,19.95,17.115,,0,,0.03,0.06,0.17,,,2.0,2.0,6.0,,,3.0,3.0,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
14573044,home,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1153,M,980621,EUR,1034208000,M,8,8,False,35.0,31.0,1.0,,0.0,20.0,21.0,11.0,14.0,1.0,5.0,,,,,90.0,66.0,6.8,21.0,0.0947315,121.7557064508,13.0,53.445,28.98,,0,,0.31,-0.08,-0.03,,5.0,,9.0,5.0,,,2.0,2.0,,,,,,,4.0,1.0,,5.0,2.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,
14573044,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2319,M,1028307,EUR,978134400,M,6,6,False,41.0,30.0,11.0,4.0,0.0,14.0,18.0,16.0,23.0,,4.0,,,,,90.0,53.0,6.9,16.0,0.0579829,120.67837045107,12.0,51.87,22.26,,1,,0.29,0.23,0.15,,,,4.0,3.0,1.0,2.0,2.0,,1.0,0.0383,-0.12,,,2.0,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,
14573044,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2656,M,537552,EUR,713404800,M,7,7,False,38.0,32.0,,,1.0,13.0,15.0,19.0,23.0,1.0,4.0,,,,,89.0,51.0,7.4,9.0,0.247558,101.62077844848,15.0,13.23,18.9,,3,,0.48,0.15,0.18,,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0,0.2419,-0.6,,,,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,
14573044,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,534,M,157377,EUR,731289600,M,30,30,False,21.0,18.0,1.0,1.0,0.0,12.0,12.0,6.0,9.0,,2.0,,,,,78.0,44.0,7.9,9.0,0.012858,61.488703080809,6.0,43.575,15.855,,2,,0.15,0.24,-0.04,,3.0,,1.0,2.0,,3.0,2.0,1.0,,0.2095,0.51,,,1.0,,,,2.0,,,,1.0,,,,True,2.0,1.0,0.7505,,,,,,
14573044,home,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2903,M,327755,EUR,846374400,F,10,10,False,32.0,23.0,2.0,1.0,0.0,12.0,14.0,11.0,18.0,,7.0,,,,,89.0,52.0,7.4,18.0,0.193678,89.793856515218,12.0,5.46,11.34,,5,,0.27,0.12,0.0,,8.0,,4.0,1.0,1.0,2.0,,,2.0,1.1841,0.45,,,2.0,,,,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,3.0,1.0,1.86,1.0,,,,,
