match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyWon,stat_hitWoodwork,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed
14573103,home,Raków Częstochowa,Oliwier Zych,zych-oliwier,O. Zych,G,48,193,733,M,1009362,EUR,1088380800,G,48,48,False,34.0,26.0,14.0,6.0,0.0,22.0,25.0,4.0,9.0,8.0,1.0,2.0,2.0,90.0,40.0,7.4,8.0,0.00045834,47.524512628306,7.0,22.995,7.35,0.1818,0,0.2322,0.03,0.02,-0.08,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573103,home,Raków Częstochowa,Fran Tudor,fran-tudor,F. Tudor,M,7,172,249,M,792659,EUR,812160000,D,7,7,False,34.0,28.0,3.0,2.0,0.0,21.0,23.0,6.0,11.0,5.0,,,,45.0,45.0,7.0,10.0,0.00871739,175.0336031038,16.0,107.73,24.36,,0,,0.08,0.26,0.17,,True,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573103,home,Raków Częstochowa,Bogdan Racovițan,bogdan-racovitan,B. Racovițan,D,25,185,549,M,1048102,EUR,960249600,D,25,25,False,48.0,43.0,3.0,1.0,0.0,37.0,41.0,6.0,7.0,3.0,,,,90.0,71.0,8.0,7.0,0.00276357,187.18982350454,23.0,50.715,15.855,,1,,0.15,0.11,0.82,,,,,1.0,12.0,,1.0,4.0,3.0,2.0,1.0,,,3.0,1.0,6.0,2.0,1.0,5.0,0.0285,-0.01,,,,,,,,,,,,,,,,,,,
14573103,home,Raków Częstochowa,Stratos Svarnas,stratos-svarnas,S. Svarnas,D,4,183,205,M,793267,EUR,879206400,D,4,4,False,52.0,47.0,4.0,3.0,0.0,32.0,33.0,14.0,19.0,6.0,,,,90.0,65.0,7.1,8.0,0.0420851,282.17131335854,20.0,241.71,59.01,,0,,0.28,0.23,-0.03,,,1.0,,1.0,3.0,,,1.0,1.0,,,,,2.0,,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14573103,home,Raków Częstochowa,Michael Ameyaw,michael-ameyaw,M. Ameyaw,F,19,175,588,M,971393,EUR,969062400,M,19,19,False,33.0,23.0,3.0,1.0,0.0,12.0,15.0,5.0,18.0,3.0,,,,90.0,56.0,6.2,21.0,0.0461961,137.00728729926,16.0,64.68,21.945,,1,,-0.19,-0.52,-0.06,,,7.0,,5.0,4.0,1.0,,1.0,1.0,2.0,1.0,,,2.0,,3.0,1.0,,1.0,0.0383,-0.11,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
14573103,home,Raków Częstochowa,Péter Baráth,peter-barath,P. Baráth,M,88,184,263,M,1002518,EUR,1014249600,M,88,88,False,55.0,43.0,4.0,3.0,0.0,26.0,28.0,16.0,27.0,8.0,,,,90.0,73.0,6.9,14.0,0.0359857,129.17492348545,17.0,26.88,14.385,,2,,0.27,0.27,-0.04,,,1.0,3.0,6.0,5.0,1.0,1.0,1.0,,,1.0,Péter Baráth,,2.0,1.0,1.0,5.0,,1.0,0.1004,-0.44,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
14573103,home,Raków Częstochowa,Oskar Repka,oskar-repka,O. Repka,M,6,190,282,M,940867,EUR,915321600,M,6,6,False,35.0,30.0,3.0,2.0,0.0,14.0,15.0,16.0,20.0,7.0,,,,87.0,50.0,7.0,10.0,0.109161,158.99098809063,18.0,64.26,24.465,,2,,0.36,0.26,-0.12,,,,2.0,7.0,4.0,2.0,,1.0,1.0,2.0,,,,1.0,2.0,3.0,1.0,,1.0,0.1036,-0.18,1.0,,,2.0,1.0,3.0,,,,,,,,,,,,,
14573103,home,Raków Częstochowa,Adriano,adriano,Adriano,F,11,175,148,M,1175494,EUR,1013731200,M,11,11,False,21.0,18.0,4.0,3.0,1.0,9.0,9.0,8.0,12.0,2.0,,,,61.0,31.0,6.8,7.0,0.158795,164.52065183508,17.0,57.015,23.415,,1,,0.28,0.13,-0.01,,,3.0,,6.0,2.0,,,,,,3.0,Adriano,,,,,1.0,,,0.0144,0.0,4.0,2.0,,1.0,2.0,1.0,1.0,1.0,0.0151,,,,,,,,,,
14573103,home,Raków Częstochowa,Lamine Diaby-Fadiga,lamine-diaby-fadiga,L. Diaby-Fadiga,F,80,188,824,M,911850,EUR,979862400,F,80,80,False,8.0,4.0,,,0.0,2.0,3.0,2.0,5.0,2.0,,,,61.0,26.0,9.9,13.0,0.00270365,38.279240913289,5.0,19.95,8.925,,3,,-0.1,-0.33,-0.02,,,,,7.0,4.0,,,1.0,,4.0,2.0,,,2.0,,,1.0,,,0.8631,1.0,4.0,,,,1.0,2.0,3.0,,2.0961,3.0,,,,,,,,,
14573103,home,Raków Częstochowa,Patryk Makuch,makuch-patryk,P. Makuch,F,9,187,130,M,979393,EUR,923788800,F,9,9,False,21.0,15.0,,,0.0,4.0,4.0,10.0,17.0,3.0,,,,90.0,33.0,7.2,11.0,0.00922314,128.71071617308,9.0,85.47,24.045,,1,,-0.18,0.42,-0.01,,,1.0,6.0,9.0,8.0,,,,,1.0,1.0,,,4.0,1.0,,,,2.0,0.0714,-0.43,2.0,,,1.0,2.0,2.0,,,,,1.0,,,,,,,,
