match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_accurateCross,stat_challengeLost,stat_errorLeadToAGoal,player_sofascoreId,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,captain,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_wonContest,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox
13472810,home,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,28.0,20.0,14.0,6.0,0.0,16.0,18.0,4.0,10.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,90.0,37.0,6.9,9.0,0.00066039,40.371243177997,5.0,23.926569840807,0.0,1.0,0,0.0208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472810,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,45.0,42.0,2.0,1.0,0.0,20.0,21.0,22.0,24.0,4.0,6.0,3.0,1.0,,,,90.0,59.0,7.0,4.0,0.0179815,174.36533622356,20.0,50.627842022648,0.0,1.0,0,,,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472810,home,Atlético Mineiro,Ruan,ruan,Ruan,D,4,187,1236,M,914487,EUR,928713600,D,16,16,False,33.0,30.0,,,0.0,24.0,26.0,6.0,7.0,5.0,5.0,1.0,,,,,90.0,42.0,7.7,3.0,0.00538042,51.912381827708,9.0,18.56657368392,0.0,,1,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0218,0.2043,,,,,,,,,,,,,,,,,,
13472810,home,Atlético Mineiro,Iván Román,ivan-roman,I. Román,D,3,183,2607,M,1464929,EUR,1152662400,D,23,23,False,24.0,20.0,3.0,2.0,0.0,12.0,14.0,8.0,10.0,2.0,4.0,1.0,2.0,,,,60.0,34.0,6.6,4.0,0.00315868,72.850314877013,11.0,23.909646971257,0.0,,1,,Iván Román,,,,,2.0,1.0,,,,,,2.0,0.0122,,1.0,,,,,,,,,,,,,,,,,
13472810,home,Atlético Mineiro,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,974556,EUR,970185600,M,25,25,False,22.0,20.0,1.0,,0.0,9.0,10.0,11.0,12.0,3.0,4.0,4.0,,,,,69.0,33.0,6.3,2.0,0.0218935,86.089838115016,12.0,28.259768963267,0.0,2.0,0,,,,1.0,,2.0,4.0,2.0,1.0,,,,1.0,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
13472810,home,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,559036,EUR,757728000,M,10,10,False,73.0,67.0,12.0,9.0,0.0,18.0,20.0,49.0,53.0,2.0,1.0,3.0,1.0,,,,90.0,86.0,7.7,7.0,0.166434,368.31350338968,42.0,215.74260071891,5.0,1.0,8,,,,,,1.0,1.0,1.0,,1.0,,,,,0.2549,0.1077,3.0,,1.0,,gustavoscarpa10,4.0,1.0,26.845781020714,85.368623405734,,,,,,,,,
13472810,home,Atlético Mineiro,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,930690,EUR,954028800,M,8,8,False,55.0,51.0,,,0.0,21.0,22.0,30.0,33.0,3.0,2.0,6.0,,,,,90.0,61.0,6.9,4.0,0.0316964,212.00799280682,24.0,101.49442944836,2.0,,1,,,,,,2.0,5.0,2.0,1.0,,,,1.0,5.0,0.0364,,1.0,,,,,,,30.130143747597,42.882042966138,,,,,,,,,
13472810,home,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,M,13,13,False,21.0,17.0,2.0,1.0,1.0,6.0,6.0,11.0,15.0,1.0,,3.0,,,,,60.0,32.0,7.0,6.0,0.0650739,66.74808546913,9.0,26.325467565477,1.0,2.0,1,,,,1.0,,,4.0,2.0,1.0,,,,,3.0,0.0275,,1.0,1.0,,,guiarana,,1.0,13.267176277676,13.372159287116,True,1.0,,,,,,,
13472810,home,Atlético Mineiro,Rony,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,33,33,False,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,4.0,1.0,2.0,2.0,,,,84.0,19.0,6.9,7.0,0.010414,116.35717825993,11.0,54.39437130217,2.0,,2,,,,4.0,2.0,1.0,3.0,,1.0,,,,1.0,,0.1194,,2.0,1.0,,,Rony,,1.0,33.245732965633,65.512945090262,,,1.0,,,,,,
13472810,home,Atlético Mineiro,Dudu,dudu,Dudu,F,92,167,5188,M,147464,EUR,694742400,F,92,92,False,18.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,14.0,2.0,,1.0,1.0,,,,69.0,31.0,6.7,8.0,0.135409,177.2472003833,15.0,128.29867301368,8.0,5.0,2,,,,,1.0,,4.0,,1.0,,,,,1.0,0.0849,,1.0,,,,7_dudu,1.0,2.0,20.761316457314,119.60742450989,,1.0,2.0,1.0,1.0,1.0,,,
13472810,home,Atlético Mineiro,Bernard,bernard,Bernard,M,11,164,2389,M,241488,EUR,715910400,F,11,11,False,37.0,31.0,3.0,3.0,0.0,7.0,7.0,24.0,30.0,5.0,,4.0,1.0,,,,90.0,52.0,7.4,8.0,0.183518,186.46975486543,24.0,90.74994348535,4.0,1.0,2,,,,3.0,,,4.0,,2.0,,,,2.0,2.0,0.3424,,,2.0,1.0,,,2.0,,24.951126019874,75.644797805591,,1.0,2.0,,,,2.0,,
13472810,home,Atlético Mineiro,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,M,38,38,True,22.0,19.0,,,0.0,4.0,4.0,15.0,18.0,1.0,1.0,1.0,,,,,30.0,29.0,7.3,4.0,0.182769,80.093474017519,9.0,48.167113996577,1.0,3.0,1,,,,1.0,,,,,1.0,,,,,,0.0135,,1.0,1.0,,,,,1.0,28.933623803235,33.285781123477,,,,,,,,1.0,
13472810,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,True,13.0,9.0,,,0.0,,,9.0,13.0,4.0,,3.0,2.0,,,,30.0,21.0,7.1,7.0,0.0122594,66.117538445283,9.0,23.316002335576,1.0,,2,,,,1.0,,2.0,2.0,,,2.0,,,,1.0,0.0873,0.4036,,,,,Hulk,,1.0,9.7432078808773,11.484896560266,,,1.0,,,,,,
13472810,home,Atlético Mineiro,Natanael,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,D,2,2,True,21.0,20.0,,,0.0,7.0,7.0,13.0,14.0,3.0,2.0,1.0,1.0,,,,21.0,35.0,6.9,5.0,0.114432,71.996507704546,10.0,32.521977537174,0.0,1.0,0,,,,5.0,,1.0,3.0,1.0,1.0,,,,,1.0,,,,2.0,1.0,,,,,,,,1.0,,,,,,,
13472810,home,Atlético Mineiro,Biel,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,77,77,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,2.0,,2.0,1.0,,,,21.0,18.0,6.7,4.0,0.0889734,43.337470378175,5.0,27.739849903951,1.0,1.0,0,,Gabriel,Teixeira Aragão,2.0,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,2.0,16.506166476358,16.798130372157,,1.0,,,,,,,
13472810,home,Atlético Mineiro,Reinier,reinier,Reinier,F,19,185,23795,M,978562,EUR,1011398400,M,18,18,True,3.0,2.0,,,0.0,,,2.0,3.0,2.0,,,,,,,17.0,6.0,6.7,1.0,0.00096831,,,,,,2,,,,,2.0,2.0,3.0,,,,,,,1.0,0.1152,,1.0,,,,reinier.jesus,1.0,,,,,,,,,,,,
13472810,home,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472810,home,Atlético Mineiro,Robert Alves,robert-pinto-alves-assuncao,R. Alves,G,31,191,345,M,1633621,EUR,1107388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Robert,Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472810,home,Atlético Mineiro,Vitor Fernandes Chaves Teixeira,vitor-fernandes-chaves-teixeira,V. F. C. Teixeira,D,40,194,377,M,1829020,EUR,1204675200,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Vitor,Fernandes Chaves Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
