match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalOffside,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,captain,stat_wonContest,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12116986,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,21.0,12.0,15.0,6.0,8.0,9.0,4.0,12.0,1.0,4.0,1.0,1.0,2.0,90.0,25.0,6.5,9.0,0.00047088,0,-0.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116986,home,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,False,33.0,27.0,1.0,1.0,11.0,13.0,17.0,21.0,7.0,4.0,3.0,,,90.0,55.0,6.5,7.0,0.0186095,0,,,,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12116986,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,34.0,26.0,5.0,1.0,20.0,24.0,6.0,10.0,6.0,2.0,1.0,,,90.0,46.0,7.2,8.0,0.00640032,0,,Gabriel Xavier,,,,2.0,2.0,,6.0,1.0,2.0,2.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12116986,home,Bahia,Víctor Cuesta,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,False,31.0,26.0,2.0,1.0,15.0,16.0,11.0,16.0,6.0,4.0,,,,90.0,45.0,7.1,8.0,0.0100896,1,,,,1.0,,,,,4.0,,6.0,5.0,,,,,,1.0,1.0,2.0,0.1825,0.3061,,,,,,,,,,,,,
12116986,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,D,46,46,False,35.0,25.0,5.0,2.0,6.0,11.0,19.0,26.0,4.0,4.0,,,,90.0,56.0,7.2,12.0,0.0757552,1,,,,2.0,,2.0,3.0,,,1.0,3.0,3.0,,1.0,1.0,1.0,,,,,0.0306,,1.0,1.0,,,,,,,,,,,
12116986,home,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,34.0,30.0,2.0,,16.0,18.0,14.0,16.0,6.0,5.0,1.0,,,72.0,51.0,7.2,7.0,0.0395544,3,,,,,,,5.0,,1.0,,5.0,2.0,,2.0,,,,,1.0,2.0,0.0932,0.3721,1.0,,2.0,1.0,1.0,1.0,,,,,,,
12116986,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,6,6,False,37.0,30.0,2.0,1.0,6.0,8.0,24.0,29.0,4.0,6.0,2.0,,,90.0,56.0,7.3,15.0,0.0936818,2,,,,,,,5.0,1.0,,1.0,2.0,1.0,,,,,2.0,,,3.0,0.1174,,1.0,,1.0,3.0,1.0,,1.0,1.0,,,,,
12116986,home,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,44.0,37.0,2.0,1.0,7.0,8.0,30.0,37.0,4.0,5.0,3.0,,,83.0,62.0,6.8,14.0,0.301856,0,,,,1.0,,,10.0,1.0,,3.0,,,,4.0,,,2.0,,,2.0,,,,,3.0,4.0,,,,,evertonri,True,1.0,,
12116986,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,30.0,24.0,2.0,1.0,2.0,2.0,25.0,35.0,6.0,5.0,1.0,,,89.0,51.0,9.1,15.0,0.568826,1,,,,7.0,3.0,,4.0,3.0,1.0,,2.0,1.0,,1.0,,,4.0,,1.0,2.0,0.1515,0.4645,,1.0,1.0,3.0,,1.0,1.0,2.0,,,3.0,,
12116986,home,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,M,7,7,False,23.0,17.0,1.0,,4.0,5.0,13.0,20.0,6.0,5.0,4.0,,,71.0,39.0,6.8,13.0,0.017656,1,,,,2.0,,,3.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,3.0,0.2694,0.3913,,1.0,1.0,1.0,,,,,,,1.0,,
