match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_totalCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyMiss,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_totalOffside,stat_goals,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded,stat_hitWoodwork,stat_bigChanceCreated
14573124,home,Universitatea Craiova,Pavlo Isenko,,,isenko-pavlo,P. Isenko,G,77,195.0,146,M,985279,EUR,1058745600,G,77,77,False,30.0,22.0,15.0,7.0,0.0,20.0,24.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,90.0,38.0,6.7,9.0,0.00077787,45.93050356748,8.0,21.735,4.62,0.1914,0,0.1075,0.02,-0.05,-0.16,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573124,home,Universitatea Craiova,Oleksandr Romanchuk,,,oleksandr-romanchuk,O. Romanchuk,D,3,193.0,178,M,937188,EUR,945302400,D,3,3,False,56.0,46.0,13.0,6.0,0.0,41.0,46.0,5.0,10.0,6.0,5.0,1.0,10.0,4.0,,,,90.0,76.0,6.8,11.0,0.00192273,117.90731918106,12.0,23.31,16.38,,0,,0.09,0.04,-0.08,,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14573124,home,Universitatea Craiova,Adrian Rus,,,adrian-rus,A. Rus,D,28,188.0,445,M,887011,EUR,827107200,D,28,28,False,46.0,39.0,6.0,3.0,0.0,35.0,39.0,4.0,7.0,3.0,3.0,1.0,7.0,2.0,1.0,,,90.0,63.0,6.9,7.0,0.00223636,30.970843385784,5.0,3.36,6.51,,0,,-0.07,0.0,-0.04,,1.0,1.0,,4.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14573124,home,Universitatea Craiova,Juraj Badelj,,,badelj-juraj,J. Badelj,D,15,190.0,140,M,1216815,EUR,1061683200,D,15,15,False,38.0,30.0,6.0,3.0,0.0,20.0,27.0,10.0,11.0,1.0,3.0,,7.0,3.0,1.0,,,90.0,57.0,6.7,9.0,0.00230118,47.145811781197,6.0,15.225,8.085,,0,,0.0,0.03,-0.12,,,,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14573124,home,Universitatea Craiova,Vasile Mogoș,,,vasile-mogos,V. Mogoș,D,19,186.0,170,M,369056,EUR,720489600,M,19,19,False,25.0,18.0,3.0,,0.0,11.0,13.0,7.0,12.0,5.0,5.0,1.0,5.0,2.0,1.0,,,90.0,56.0,6.7,12.0,0.00339847,13.348792293067,2.0,2.835,7.035,,1,,0.0,-0.07,0.13,,1.0,,,,1.0,4.0,2.0,1.0,2.0,,,1.0,1.0,0.015,-0.06,,,,,,,,,,,,,,,,,,
14573124,home,Universitatea Craiova,Alexandru Crețu,,,alexandru-cretu,A. Crețu,M,4,189.0,120,M,229678,EUR,704073600,M,4,4,False,18.0,18.0,2.0,2.0,1.0,14.0,14.0,4.0,4.0,5.0,3.0,1.0,2.0,4.0,,,,90.0,30.0,6.9,5.0,0.00301879,18.829739010102,3.0,18.69,9.45,,0,,0.0,0.0,0.26,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,
14573124,home,Universitatea Craiova,Anzor Mekvabishvili,,,anzor-mekvabishvili,A. Mekvabishvili,M,5,174.0,670,M,965260,EUR,991699200,M,5,5,False,16.0,14.0,3.0,1.0,0.0,9.0,10.0,5.0,6.0,,1.0,,1.0,1.0,1.0,,,57.0,21.0,5.9,2.0,0.00954863,43.825800257751,5.0,-8.925,6.615,,1,,0.09,0.04,-0.08,,,,,,1.0,,,,,,,,,0.7884,-1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14573124,home,Universitatea Craiova,Samuel Teles,,,samuel-teles,S. Teles,M,23,180.0,78,M,1001667,EUR,857088000,M,23,23,False,30.0,20.0,1.0,,0.0,11.0,15.0,9.0,15.0,5.0,4.0,1.0,,6.0,1.0,,,71.0,45.0,6.5,15.0,0.0346949,89.861115501656,11.0,48.3,20.895,,0,,-0.01,0.07,-0.08,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,
14573124,home,Universitatea Craiova,Alexandru Cicâldău,,,alexandru-cicaldau,A. Cicâldău,M,20,178.0,682,M,827540,EUR,868320000,F,20,20,False,33.0,25.0,5.0,1.0,0.0,6.0,7.0,19.0,26.0,4.0,2.0,,2.0,3.0,1.0,,,90.0,50.0,7.0,12.0,0.0557834,42.044513434132,7.0,-7.665,5.04,,1,,0.34,0.03,0.2,,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,2.0,,,0.0346,0.02,,,,,1.0,True,1.0,0.0117,,,,,,,,,,
14573124,home,Universitatea Craiova,Monday Etim,,,monday-etim,M. Etim,F,12,176.0,160,M,882446,EUR,912729600,F,12,12,False,11.0,8.0,1.0,1.0,0.0,6.0,8.0,2.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,,,71.0,22.0,7.2,5.0,0.00804496,21.836713679768,4.0,-14.385,3.045,,2,,-0.13,0.18,0.23,,2.0,1.0,1.0,,,,,,1.0,,,,,0.0834,-0.2,1.0,,1.0,,,,1.0,0.2673,1.0,1.0,,,,,,,,
14573124,home,Universitatea Craiova,Ștefan Baiaram,,,stefan-baiaram,Ș. Baiaram,M,10,185.0,651,M,988473,EUR,1041292800,F,10,10,False,19.0,13.0,1.0,1.0,0.0,5.0,7.0,8.0,12.0,3.0,12.0,,,2.0,3.0,,,82.0,37.0,7.5,13.0,0.0055614,89.381350969909,6.0,32.76,17.535,,0,,-0.18,0.16,0.15,,1.0,6.0,1.0,,,4.0,4.0,2.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,
14573124,home,Universitatea Craiova,Steven Nsimba,,,steven-nsimba,S. Nsimba,F,7,183.0,255,M,1102081,EUR,833500800,F,39,39,True,12.0,12.0,,,0.0,7.0,7.0,5.0,5.0,1.0,1.0,,,1.0,1.0,,,33.0,17.0,7.9,3.0,0.0961303,34.884057477736,5.0,-3.36,12.81,,1,,0.3,0.09,0.0,,,,1.0,,,,,,,,,,2.0,0.0187,0.54,1.0,,,,,,1.0,0.0227,,,1.0,,,,,,,
