match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_totalCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_challengeLost,stat_wonContest,stat_accurateCross,stat_keyPass,captain,stat_goals,player_sofascoreId,stat_errorLeadToAShot,stat_bigChanceCreated,stat_outfielderBlock,stat_goalAssist
11368742,home,Las Palmas,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,13,13,False,57.0,51.0,13.0,9.0,48.0,48.0,3.0,9.0,3.0,1.0,1.0,2.0,2.0,90.0,60.0,6.7,7.0,0.00137201,0,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368742,home,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,55.0,43.0,9.0,1.0,25.0,26.0,18.0,29.0,1.0,,,,,89.0,69.0,6.3,14.0,0.00526381,1,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.2082,0.3682,,,,,,,,,,,,,,,,,,,,,,,,
11368742,home,Las Palmas,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,73.0,67.0,2.0,,47.0,50.0,20.0,23.0,1.0,,,,,90.0,85.0,6.8,6.0,0.00776003,1,,1.0,2.0,2.0,,,,2.0,,0.0307,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11368742,home,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,15,15,False,101.0,90.0,8.0,1.0,64.0,70.0,26.0,31.0,4.0,,,,,90.0,111.0,6.5,13.0,0.0155988,0,,5.0,6.0,3.0,,,,4.0,,,,2.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11368742,home,Las Palmas,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,3,3,False,87.0,70.0,6.0,1.0,38.0,46.0,32.0,43.0,3.0,,,,,90.0,115.0,7.4,23.0,0.041288,3,,,2.0,5.0,1.0,,,2.0,1.0,0.1595,,3.0,2.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,
11368742,home,Las Palmas,Marvin Park,park-marvin,M. Park,D,2,177,650,M,960401,EUR,952387200,M,2,2,False,20.0,18.0,1.0,,8.0,9.0,10.0,13.0,2.0,,,,,77.0,37.0,6.6,9.0,0.00652487,0,,1.0,6.0,3.0,,,,1.0,,,,,,,3.0,2.0,2.0,,,3.0,2.0,,2.0,,,,,,,,,,,,
11368742,home,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,M,5,5,False,45.0,40.0,,,14.0,14.0,26.0,33.0,3.0,,,,,90.0,55.0,6.8,8.0,0.0168617,1,,1.0,3.0,4.0,,,,,2.0,0.075,,,1.0,,1.0,1.0,1.0,,,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,
11368742,home,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,False,42.0,39.0,1.0,1.0,20.0,21.0,20.0,26.0,6.0,,,,,77.0,61.0,6.9,9.0,0.104113,0,,1.0,5.0,7.0,,,,,4.0,,,,,,2.0,,,,,2.0,5.0,,1.0,,3.0,1.0,1.0,1.0,,,,,,,
11368742,home,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,102.0,94.0,5.0,4.0,49.0,54.0,45.0,48.0,4.0,,,,,90.0,115.0,7.8,10.0,0.222051,1,,1.0,4.0,2.0,2.0,,1.0,2.0,,0.1081,0.7404,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,,True,1.0,,,,,
11368742,home,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,1012444,EUR,1064880000,M,10,10,False,21.0,15.0,,,4.0,5.0,11.0,17.0,2.0,,,,,65.0,33.0,6.4,15.0,0.263528,0,,,3.0,2.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,2.0,1.0,,4.0,,,,,1.0,,,,,,,
