match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,confirmed,length,injury,from
10389749,FT,3.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10389749,,,,,90,9.0,,1,,,card,André Gomes,Foul,False,120655631.0,True,yellow,235460.0,André Gomes,,,,
10389749,,,,,90,8.0,,1,,,card,Jonathan Bamba,Simulation,False,120655628.0,True,yellow,595576.0,Jonathan Bamba,,,,
10389749,,,,,90,8.0,,1,,,varDecision,,,,15876.0,True,penaltyAwarded,595576.0,Jonathan Bamba,False,,,
10389749,,,,,90,5.0,,1,,,card,Dejan Lovren,Argument,False,120655625.0,False,yellow,39480.0,Dejan Lovren,,,,
10389749,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,
10389749,,3.0,3.0,,89,,,2,,,goal,,,,168306990.0,False,regular,50070.0,Alexandre Lacazette,,,,
10389749,,,,,86,,,5,,,substitution,,,,121614779.0,False,regular,,,,,False,
10389749,,,,,85,,,6,,,card,Sael Kumbedi,Foul,False,120655609.0,False,yellow,1155226.0,Saël Kumbedi,,,,
10389749,,,,,84,,,7,,,substitution,,,,121614764.0,True,regular,,,,,False,
10389749,,3.0,2.0,,83,,,8,,,goal,,,,168306950.0,False,regular,50070.0,Alexandre Lacazette,,,,
10389749,,3.0,1.0,,79,,,12,,,goal,,,,168306933.0,True,penalty,935564.0,Jonathan David,,,,penalty
10389749,,,,,78,,,13,,,varDecision,,,,15875.0,True,penaltyNotAwarded,72998.0,Rémy Cabella,False,,,
10389749,,,,,75,,,16,,,card,Lucas Chevalier,Time wasting,False,120655588.0,True,yellow,996953.0,Lucas Chevalier,,,,
10389749,,,,,74,,,17,,,substitution,,,,121614693.0,True,regular,,,,,False,
10389749,,,,,72,,,19,,,card,Benjamin André,Argument,False,120655576.0,True,yellow,51665.0,Benjamin André,,,,
10389749,,,,,72,,,19,,,substitution,,,,121614683.0,False,regular,,,,,False,
10389749,,,,,71,,,20,,,substitution,,,,121614682.0,False,regular,,,,,False,
10389749,,2.0,1.0,,64,,,27,,,goal,,,,168306820.0,False,regular,996952.0,Bradley Barcola,,,,
10389749,,2.0,0.0,,61,,,30,,,goal,,,,168306798.0,True,penalty,935564.0,Jonathan David,,,,penalty
10389749,,,,,60,,,31,,,card,Rayan Cherki,Foul,False,120655546.0,False,yellow,979128.0,Rayan Cherki,,,,
10389749,,1.0,0.0,,46,,,45,,,goal,,,,168306654.0,True,regular,935564.0,Jonathan David,,,,
10389749,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10389749,,,,,38,,,8,,,card,Gabriel Gudmundsson,Foul,False,120655469.0,True,yellow,834308.0,Gabriel Gudmundsson,,,,
10389749,,,,,24,,,22,,,card,Johann Lepenant,Foul,False,120655435.0,False,yellow,963299.0,Johann Lepenant,,,,
