match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal
14131963,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,True,35.0,23.0,16.0,5.0,0.0,21.0,27.0,2.0,8.0,8.0,2.0,90.0,41.0,6.9,12.0,0.00076645,64.684196035132,12.0,35.49,9.03,0.1337,0,0.2163,0.04,0.01,0.14,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131963,home,FC Porto,Alberto Costa,alberto-baio,A. Costa,D,20,185,2748,M,,1160957,EUR,1064793600,D,20,20,False,,18.0,11.0,3.0,1.0,0.0,9.0,12.0,2.0,6.0,1.0,,59.0,36.0,7.1,11.0,0.278192,86.928684102071,8.0,49.77,40.635,,0,,0.37,0.06,0.18,,Alberto Baio,,3.0,2.0,1.0,6.0,5.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
14131963,home,FC Porto,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,5,5,False,,65.0,60.0,5.0,3.0,0.0,41.0,42.0,19.0,23.0,5.0,,90.0,82.0,7.9,6.0,0.00571586,225.057960528,31.0,129.885,17.64,,1,,0.11,0.15,0.65,,,,,,5.0,4.0,6.0,,,6.0,3.0,1.0,1.0,1.0,,,3.0,1.0,1.0,3.0,1.0,0.0174,-0.03,,,,,,,,,,,,,,
14131963,home,FC Porto,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,4,4,False,,85.0,76.0,6.0,2.0,0.0,61.0,65.0,15.0,20.0,5.0,,90.0,99.0,8.1,10.0,0.224493,325.50077205103,39.0,57.33,13.965,,1,,0.31,0.17,0.56,,,,,,2.0,1.0,8.0,,,5.0,,6.0,4.0,,,,,,1.0,,,0.1285,-0.54,1.0,,,,,,,,,,,,,
14131963,home,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,,985138,EUR,934761600,D,74,74,False,,27.0,23.0,3.0,2.0,0.0,17.0,20.0,6.0,7.0,1.0,,45.0,40.0,6.7,7.0,0.00247682,80.12807662101,10.0,61.11,23.835,,0,,0.04,0.05,0.17,,,,,,1.0,3.0,2.0,,,3.0,,,,1.0,2.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
14131963,home,FC Porto,Victor Froholdt,victor-froholdt,V. Froholdt,M,8,187,3948,M,,1406639,EUR,1140825600,M,8,8,False,,28.0,24.0,,,0.0,17.0,20.0,7.0,8.0,5.0,,90.0,52.0,6.9,11.0,0.0214387,175.02026725259,17.0,120.96,44.625,,1,,-0.04,0.41,0.0,,,,1.0,,,6.0,6.0,3.0,,2.0,2.0,2.0,2.0,3.0,,1.0,,3.0,,,3.0,0.0764,-0.42,1.0,1.0,1.0,,,,,,,,,,,
14131963,home,FC Porto,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188,1208,M,,804472,EUR,852595200,M,13,13,False,,37.0,30.0,2.0,1.0,0.0,21.0,23.0,9.0,14.0,5.0,,90.0,47.0,7.0,8.0,0.00832107,113.52347409123,12.0,-6.09,21.105,,0,,-0.02,0.12,0.14,,,,,,,,3.0,,,1.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14131963,home,FC Porto,Rodrigo Mora,mora-rodrigo,R. Mora,M,86,168,13996,M,,1410240,EUR,1178323200,M,86,86,False,,24.0,19.0,1.0,1.0,0.0,12.0,14.0,7.0,10.0,6.0,,59.0,38.0,6.9,8.0,0.052652,65.608728525396,10.0,22.26,11.76,,0,,-0.12,0.26,0.17,,Rodrigo Mora,,2.0,1.0,,4.0,2.0,1.0,,3.0,1.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
14131963,home,FC Porto,William Gomes,william-gomes,W. Gomes,F,7,171,4700,M,,1639250,EUR,1142380800,F,7,7,False,,21.0,13.0,1.0,1.0,0.0,,,13.0,21.0,3.0,,90.0,43.0,7.8,19.0,0.133066,141.95583317642,15.0,93.66,37.59,,2,,0.27,0.28,-0.06,,William Gomes Carvalho Santos,,3.0,,,7.0,3.0,3.0,,,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,,,,0.0997,0.54,2.0,2.0,,2.0,1.0,0.2049,,,,,,,,
14131963,home,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,False,,10.0,8.0,,,0.0,5.0,5.0,3.0,5.0,3.0,,68.0,30.0,6.9,12.0,0.00263231,97.321797440072,11.0,26.88,26.145,,3,,0.03,0.36,-0.01,,Samuel,Aghehowa,,,1.0,7.0,8.0,,,,,1.0,1.0,7.0,3.0,,1.0,,1.0,,2.0,0.6524,0.05,7.0,4.0,,2.0,,0.7181,1.0,1.0,,,,,,
14131963,home,FC Porto,Borja Sainz,borja-sainz,B. Sainz,F,17,174,2639,M,,992567,EUR,980985600,F,17,17,False,,21.0,19.0,,,0.0,11.0,11.0,8.0,10.0,10.0,,82.0,38.0,6.7,9.0,0.164334,145.52116384155,15.0,91.455,35.91,,2,,0.3,0.36,0.16,,,,1.0,,,8.0,3.0,2.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,1.0,,,2.0,0.2477,-0.37,2.0,,1.0,1.0,,0.0633,1.0,1.0,,,,,,
14131963,home,FC Porto,Zaidu Sanusi,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,,987510,EUR,866160000,D,12,12,True,,24.0,22.0,,,0.0,11.0,13.0,11.0,11.0,1.0,,45.0,38.0,7.0,4.0,0.00465386,122.03847746383,17.0,51.03,17.115,,0,,0.04,0.08,0.32,,,,1.0,,,1.0,2.0,1.0,,3.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14131963,home,FC Porto,Martim Fernandes,martim-fernandes,M. Fernandes,D,52,181,1999,M,,1142585,EUR,1137542400,D,52,52,True,,18.0,15.0,2.0,1.0,0.0,6.0,6.0,9.0,12.0,3.0,,31.0,26.0,7.3,6.0,0.0261176,102.76567341302,10.0,76.965,17.115,,0,,0.19,0.08,0.18,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14131963,home,FC Porto,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,,1010505,EUR,1022457600,M,10,10,True,,14.0,13.0,,,0.0,6.0,6.0,7.0,8.0,1.0,,31.0,26.0,6.5,5.0,0.0307183,20.661097503301,3.0,-2.31,7.455,,1,,0.09,-0.21,-0.06,,,,1.0,1.0,,3.0,2.0,1.0,,,1.0,1.0,,2.0,,2.0,,1.0,,,,0.0495,-0.21,2.0,1.0,,1.0,,0.0304,,,,,,,,
14131963,home,FC Porto,Luuk de Jong,luuk-de-jong,L. de Jong,F,26,188,8648,M,luukdejong9,40878,EUR,651715200,F,26,26,True,,12.0,9.0,,,0.0,4.0,4.0,5.0,8.0,1.0,,22.0,20.0,6.3,6.0,0.244073,5.5316942250996,1.0,-4.515,-4.515,,1,,-0.28,0.02,0.13,,,,,,1.0,1.0,2.0,,,,1.0,,,3.0,,,1.0,,,,1.0,0.0789,-0.51,,,1.0,,,,,1.0,,,,,,
14131963,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,6,6,True,,4.0,2.0,,,0.0,2.0,3.0,,1.0,1.0,,8.0,6.0,6.6,2.0,3.745e-05,23.223495882403,1.0,22.365,22.365,,0,,-0.08,0.04,0.13,,,,,,,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14131963,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131963,home,FC Porto,Dominik Prpić,dominik-prpic,D. Prpić,D,21,188,2177,M,,1146484,EUR,1084924800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131963,home,FC Porto,Ángel Alarcón,angel-alarcon,Á. Alarcón,M,77,175,1302,M,,1153261,EUR,1084579200,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ángel,Alarcón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131963,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131963,away,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,,93796,EUR,645580800,G,1,1,False,,24.0,14.0,12.0,3.0,0.0,12.0,14.0,2.0,10.0,8.0,5.0,90.0,35.0,7.0,10.0,0.00065854,40.526523170028,7.0,1.575,4.305,0.5291,0,0.0167,0.02,-0.05,-0.01,0.37,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,4.0,1.0,1.0,1.0,,
14131963,away,Estoril Praia,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,,986726,EUR,951177600,D,2,2,False,,18.0,14.0,3.0,2.0,0.0,8.0,8.0,6.0,10.0,4.0,,56.0,40.0,6.4,11.0,0.0135346,60.023040500137,7.0,-41.475,-3.045,,1,,0.04,0.05,-0.18,,,,1.0,,,3.0,4.0,,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,1.0,,3.0,0.1797,-0.26,1.0,,,,,,,,,,,,,
14131963,away,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,,1049465,EUR,1037750400,D,44,44,False,,48.0,42.0,1.0,,0.0,26.0,29.0,16.0,19.0,4.0,,90.0,63.0,7.3,8.0,0.00513968,162.38669619976,20.0,-122.745,4.725,,0,,-0.15,0.17,0.51,,Kévin Boma,,,,1.0,4.0,5.0,,,5.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,,
14131963,away,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,,943525,EUR,972432000,D,25,25,False,,53.0,50.0,2.0,1.0,0.0,40.0,41.0,10.0,12.0,7.0,,90.0,66.0,7.6,4.0,0.00766993,102.72826434689,16.0,-12.915,8.82,,0,,0.06,0.09,0.72,,,,,,3.0,7.0,9.0,,,3.0,2.0,4.0,3.0,1.0,2.0,,2.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,
14131963,away,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,,834247,EUR,872467200,D,24,24,False,,23.0,17.0,3.0,1.0,0.0,7.0,9.0,10.0,14.0,2.0,,56.0,36.0,6.4,8.0,0.00340843,50.466816748546,7.0,-24.99,1.785,,0,,-0.05,0.04,-0.19,,,,1.0,,,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
14131963,away,Estoril Praia,Jandro Orellana,jandro-orellana,J. Orellana,M,6,178,224,M,,877920,EUR,965606400,M,6,6,False,,31.0,25.0,,,0.0,13.0,13.0,12.0,18.0,,,66.0,42.0,6.7,9.0,0.0293356,61.125781435839,7.0,-12.81,8.295,,0,,0.08,0.05,-0.1,,,,,,2.0,4.0,6.0,1.0,,,1.0,3.0,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
14131963,away,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,,920684,EUR,936921600,M,10,10,False,,84.0,75.0,11.0,7.0,0.0,29.0,32.0,46.0,52.0,5.0,,90.0,101.0,6.3,16.0,0.341508,205.32754357744,30.0,-36.12,4.62,,1,,0.38,0.03,-0.4,,,,4.0,,,6.0,3.0,,,3.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,0.01,-0.03,3.0,,,,,,,,,,,,,1.0
14131963,away,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,,548044,EUR,857865600,M,12,12,False,True,59.0,50.0,2.0,,0.0,23.0,24.0,27.0,35.0,7.0,,90.0,81.0,6.0,20.0,0.0170068,176.68613761051,20.0,-81.165,4.095,,3,,-0.3,0.12,-0.13,,,,2.0,,,6.0,3.0,2.0,,1.0,,3.0,1.0,4.0,,,,1.0,1.0,,,0.1994,-0.48,3.0,,,2.0,,0.2163,,,,,,,,
14131963,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,,826210,EUR,927676800,F,99,99,False,,52.0,42.0,1.0,,0.0,15.0,19.0,27.0,33.0,7.0,,90.0,74.0,7.4,21.0,0.289644,216.25116131335,26.0,-107.625,6.195,,0,,0.04,0.48,-0.01,,,,,,,5.0,9.0,4.0,1.0,,,2.0,1.0,5.0,,3.0,,,,,1.0,,,7.0,6.0,,,,,,,,,,,,
