match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_wonTackle,stat_expectedGoalsOnTarget,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_keyPass,stat_unsuccessfulTouch,player_sofascoreId,stat_goals,stat_errorLeadToAShot,stat_totalOffside
12450262,home,Nantes,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,16,16,False,37.0,21.0,19.0,3.0,0.0,20.0,23.0,1.0,14.0,1.0,10.0,3.0,3.0,1.0,1.0,90.0,51.0,7.5,16.0,0.00010783,0,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450262,home,Nantes,Marcus Coco,,,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,D,11,11,False,26.0,20.0,4.0,2.0,0.0,13.0,16.0,8.0,11.0,5.0,6.0,,,,,90.0,48.0,8.1,9.0,0.057956,1,,1.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0378,,,,,,,,,,,,,,,
12450262,home,Nantes,Saïdou Sow,Saïdou,Sow,saidou-sow,S. Sow,D,4,185,2742,M,1063237,EUR,1025740800,D,24,24,False,40.0,36.0,6.0,3.0,0.0,33.0,34.0,3.0,6.0,3.0,1.0,,,,,90.0,53.0,7.6,4.0,0.0020359,2,,,,2.0,2.0,3.0,6.0,,,,1.0,,1.0,2.0,3.0,1.0,1.0,0.2329,1.0,1.0,1.0,1.0,0.0893,,,,,,,,,,
12450262,home,Nantes,Jean-Charles Castelletto,,,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,29.0,24.0,3.0,,0.0,22.0,24.0,2.0,5.0,4.0,4.0,,,,,74.0,35.0,6.0,5.0,0.00042145,0,,,,,,3.0,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,2.0,,,,,,,,,
12450262,home,Nantes,Nicolas Cozza,,,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,3,3,False,22.0,19.0,3.0,3.0,0.0,12.0,14.0,7.0,8.0,2.0,2.0,,,,,90.0,34.0,7.3,4.0,0.00698691,0,,,,1.0,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12450262,home,Nantes,Douglas Augusto,,,douglas-augusto,D. Augusto,M,66,173,491,M,809034,EUR,853113600,M,6,6,False,24.0,23.0,,,0.0,18.0,18.0,5.0,6.0,2.0,2.0,,,,,90.0,41.0,7.1,2.0,0.00593925,2,,,,1.0,1.0,3.0,6.0,,1.0,,,,,1.0,3.0,2.0,1.0,0.3485,,1.0,,1.0,,,1.0,,,,,,,,
12450262,home,Nantes,Pedro Chirivella,,,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,40.0,35.0,5.0,3.0,0.0,20.0,20.0,15.0,20.0,2.0,2.0,,,,,77.0,47.0,7.0,5.0,0.528967,0,,,,,,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,True,1.0,1.0,,,,,
12450262,home,Nantes,Louis Leroux,,,louis-leroux,L. Leroux,M,66,184,364,M,1405998,EUR,1137974400,M,66,66,False,18.0,14.0,2.0,1.0,0.0,9.0,12.0,5.0,6.0,1.0,3.0,,,,,70.0,30.0,7.1,7.0,0.0428256,1,,,,,1.0,4.0,5.0,2.0,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,0.1528,,,1.0,1.0,,,,,,2.0,,,,,
12450262,home,Nantes,Sorba Thomas,,,sorba-thomas,S. Thomas,M,7,185,586,M,911039,EUR,917222400,F,22,22,False,14.0,12.0,1.0,,0.0,7.0,7.0,7.0,15.0,,6.0,,,,,70.0,30.0,6.7,11.0,0.121517,2,,8.0,2.0,,,2.0,2.0,1.0,,,2.0,,,,2.0,,1.0,0.2251,1.0,,1.0,1.0,,,,,,1.0,2.0,,,,
12450262,home,Nantes,Matthis Abline,,,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,39,39,False,16.0,9.0,1.0,,0.0,5.0,7.0,4.0,11.0,1.0,5.0,,,,,89.0,31.0,6.4,15.0,0.00143656,0,,2.0,,2.0,2.0,6.0,6.0,1.0,4.0,1.0,,,,,,3.0,,,,,,,,,,,,,2.0,,,,
12450262,home,Nantes,Moses Simon,,,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,False,15.0,12.0,1.0,,1.0,6.0,7.0,8.0,14.0,,6.0,,,,,89.0,35.0,6.9,15.0,0.346754,1,,6.0,2.0,,,9.0,2.0,4.0,3.0,1.0,,,,,,1.0,1.0,0.0345,,,,,,2.0,1.0,,1.0,3.0,1.0,,,,
12450262,home,Nantes,Francis Coquelin,,,francis-coquelin,F. Coquelin,M,13,178,472,M,40672,EUR,674092800,M,13,13,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,1.0,1.0,,,,,20.0,9.0,6.6,2.0,0.00586392,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
12450262,home,Nantes,Mostafa Mohamed,,,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,5.0,4.0,,,0.0,,,4.0,5.0,1.0,1.0,,,,,20.0,13.0,7.6,3.0,0.00187168,1,,,,1.0,2.0,1.0,6.0,,1.0,1.0,,,,,,3.0,,0.1807,,1.0,,,0.8767,,,,,,2.0,mostafamohamed11,1.0,,
12450262,home,Nantes,Nicolas Pallois,,,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,True,4.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,,,,,,13.0,5.0,6.5,2.0,0.00079204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450262,home,Nantes,Sékou Doucoure,Sékou,Doucoure,sekou-doucoure,S. Doucoure,D,72,186,145,M,1415436,EUR,1114473600,D,72,72,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450262,home,Nantes,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,8,8,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,1.0,5.0,,2.0,0.0014686,0,,,,,,2.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12450262,home,Nantes,Patrik Carlgren,,,patrik-carlgren,P. Carlgren,G,30,188,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450262,home,Nantes,Florent Mollet,,,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450262,home,Nantes,Meschack Elia,,,meschack-elia,M. Elia,F,12,173,23062,M,862078,EUR,870825600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meschackelialina,,,
12450262,home,Nantes,Bahereba Guirassy,,,bahereba-guirassy,B. Guirassy,F,11,177,1755,M,1406007,EUR,1156809600,F,62,62,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450262,away,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,23.0,23.0,2.0,2.0,0.0,23.0,23.0,,,1.0,10.0,1.0,1.0,,,90.0,31.0,6.5,,0.00010148,0,-0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
