match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_defensiveValueNormalized,stat_totalLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_dribbleValueNormalized,captain,stat_accurateLongBalls,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,player_sofascoreId,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
14064448,home,AS Monaco,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2560,M,15219,EUR,627868800,G,1,1,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,2.0,6.6,2.96e-06,0,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064448,home,AS Monaco,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,13,13,False,9.0,4.0,0.0,2.0,5.0,1.0,2.0,,2.0,36.0,14.0,6.8,0.00238845,0,0.04,-0.01,1.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,17.05051744526,3.0,15.015,8.19,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064448,home,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,281277,EUR,843264000,D,5,5,False,53.0,51.0,0.0,35.0,35.0,,2.0,,7.0,90.0,59.0,6.3,0.0384746,0,0.35,-0.55,7.0,16.0,18.0,,,1.0,,2.0,98.835211978553,14.0,37.275,7.56,0.05,True,6.0,1.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064448,home,AS Monaco,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,False,53.0,44.0,0.0,34.0,38.0,3.0,5.0,3.0,3.0,90.0,61.0,6.1,0.00213923,0,0.04,-0.46,2.0,10.0,15.0,,,,,9.0,150.84221575509,19.0,7.98,19.32,0.01,,,1.0,3.0,1.0,2.0,1.0,1.0,salisu_sarki,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064448,home,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,False,48.0,38.0,0.0,11.0,14.0,1.0,3.0,2.0,4.0,90.0,79.0,5.9,0.0226464,1,0.01,-0.54,9.0,27.0,34.0,,,1.0,1.0,22.0,132.82802850072,18.0,85.05,21.105,0.09,,5.0,2.0,6.0,1.0,1.0,,,,,,7.0,3.0,1.0,1.0,0.1337,38.487554042804,2.0,0.01,,,,,,,,,,,,,,,,,
14064448,home,AS Monaco,Mamadou Coulibaly,mamadou-coulibaly,M. Coulibaly,M,28,179,1437,M,1410148,EUR,1082505600,M,28,28,False,35.0,29.0,0.0,22.0,22.0,,3.0,,6.0,70.0,48.0,7.1,0.0438587,1,0.25,-0.11,6.0,7.0,13.0,,,2.0,2.0,8.0,79.087221348405,12.0,-37.275,6.825,0.01,,3.0,2.0,6.0,1.0,2.0,1.0,3.0,,,,,,,1.0,0.2944,,,0.55,1.0,1.0,0.8043,,,,,,,,,,,,,,
14064448,home,AS Monaco,Jordan Teze,jordan-teze,J. Teze,D,4,183,1060,M,825846,EUR,938649600,M,4,4,False,37.0,31.0,0.0,19.0,22.0,1.0,3.0,1.0,2.0,90.0,50.0,6.0,0.0134522,0,0.02,-0.3,1.0,12.0,15.0,,,2.0,,10.0,66.769522946438,11.0,-15.33,9.45,0.02,,,,5.0,,,,3.0,,,,2.0,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
14064448,home,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,10,10,False,28.0,25.0,0.0,7.0,7.0,1.0,3.0,,2.0,77.0,51.0,6.9,0.178317,1,0.31,-0.1,1.0,18.0,21.0,,,2.0,4.0,16.0,126.08632135119,14.0,52.92,31.185,0.22,,1.0,1.0,2.0,1.0,1.0,,,alex_golovin17,,,10.0,,,1.0,0.0219,45.564287994369,2.0,-0.12,1.0,,0.076,,1.0,1.0,,,,,,,,,,,
14064448,home,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,11,11,False,28.0,21.0,0.0,10.0,10.0,,3.0,1.0,4.0,90.0,40.0,6.4,0.0474242,1,0.05,-0.17,,11.0,18.0,1.0,,,2.0,11.0,99.807945411013,11.0,61.635,24.15,0.17,,,1.0,3.0,,2.0,2.0,1.0,,,,1.0,,,1.0,0.0436,28.883469943897,1.0,0.01,,,,,,1.0,1.0,,,,,,,,,,
14064448,home,AS Monaco,Mika Biereth,mika-biereth,M. Biereth,F,14,187,5335,M,1083007,EUR,1044662400,F,14,14,False,6.0,4.0,0.0,1.0,1.0,,2.0,,3.0,77.0,16.0,6.4,0.0219256,0,0.01,0.16,,3.0,5.0,1.0,,,4.0,10.0,70.661877250959,3.0,26.04,21.42,-0.26,,,,3.0,,1.0,1.0,1.0,,Mika Biereth,,1.0,2.0,,1.0,,57.643548259974,1.0,,,,,,,,,,,,,,,,,,
