match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_accurateOwnHalfPasses,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_wasFouled,stat_totalCross,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,captain,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_accurateCross,stat_goals,stat_bigChanceCreated
14025130,home,Burnley,Lyle Foster,,,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,9,9,False,13.0,3.0,1.0,,0.0,5.0,2.0,8.0,1.0,4.0,4.0,3.0,,,,,,86.0,23.0,6.2,12.0,0.00173162,,0,,-0.05,0.13,0.32,,,1.0,13.0,1.0,,,,2.0,2.0,9.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,
14025130,home,Burnley,Hannibal Mejbri,,,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,1009386,EUR,1043107200,M,28,28,True,3.0,3.0,,,0.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,,27.0,11.0,6.2,3.0,0.00053494,,0,,0.01,-0.02,-0.06,,hannibal_mj,2.0,6.0,,1.0,,,1.0,,4.0,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,
14025130,home,Burnley,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,16,16,True,8.0,7.0,1.0,1.0,0.0,3.0,4.0,5.0,1.0,4.0,,2.0,,,,,,27.0,16.0,6.8,2.0,0.00147055,,0,,0.02,0.04,0.14,,,3.0,2.0,1.0,1.0,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14025130,home,Burnley,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193,320,M,838399,EUR,852854400,D,4,4,True,,,,,0.0,,,,1.0,1.0,1.0,,,,,,,11.0,3.0,6.3,2.0,,,0,,-0.03,0.0,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025130,home,Burnley,Armando Broja,,,armando-broja,A. Broja,F,27,191,8716,M,996985,EUR,1000080000,F,27,27,True,,,,,0.0,,,,1.0,1.0,1.0,,,,,,,8.0,1.0,6.6,,,,0,,,,0.13,,armando.broja,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14025130,home,Burnley,Max Weiss,,,max-weiss,M. Weiss,G,13,190,244,M,1128801,EUR,1087257600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025130,home,Burnley,Bashir Humphreys,,,bashir-humphreys,B. Humphreys,D,12,186,1285,M,996910,EUR,1047686400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025130,home,Burnley,Lucas Pires,,,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025130,home,Burnley,Marcus Edwards,,,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025130,home,Burnley,Zian Flemming,,,flemming-zian,Z. Flemming,F,19,183,1606,M,875137,EUR,901929600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025130,away,Liverpool,Alisson,,,alisson,Alisson,G,1,193,64760,M,243609,EUR,717984000,G,1,1,False,22.0,20.0,3.0,1.0,0.0,17.0,3.0,5.0,,,,5.0,,,,,,90.0,25.0,6.7,2.0,0.00070801,,0,,0.12,0.0,0.21,,AlissonBecker,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025130,away,Liverpool,Dominik Szoboszlai,,,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,869856,EUR,972432000,D,8,8,False,70.0,62.0,8.0,7.0,0.0,20.0,46.0,50.0,1.0,3.0,2.0,4.0,,,,,,90.0,98.0,7.1,14.0,0.0675168,,6,,0.01,0.34,-0.05,,DomSzobo,16.0,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,,1.0,,0.245,-0.27,,4.0,1.0,,1.0,,,1.0,3.0,0.0562,,,,
14025130,away,Liverpool,Ibrahima Konaté,,,ibrahima-konate,I. Konaté,D,5,195,27499,M,826215,EUR,927590400,D,5,5,False,90.0,77.0,2.0,1.0,0.0,35.0,47.0,55.0,8.0,14.0,2.0,3.0,,,,,,87.0,105.0,7.7,14.0,0.049463,,1,,0.19,0.33,0.17,,ibrahimakonate,30.0,4.0,,,,2.0,4.0,3.0,3.0,1.0,,1.0,,0.4923,-0.62,2.0,1.0,,2.0,,,,,,,1.0,,,
14025130,away,Liverpool,Virgil van Dijk,,,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,151545,EUR,678931200,D,4,4,False,105.0,94.0,3.0,2.0,0.0,30.0,66.0,75.0,8.0,10.0,4.0,1.0,,,,,,90.0,112.0,8.3,11.0,0.0579105,,0,,0.47,0.28,0.25,,VvD,28.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,True,,,,,,,,
14025130,away,Liverpool,Miloš Kerkez,Milos,Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,1097425,EUR,1068163200,D,6,6,False,24.0,23.0,1.0,,0.0,8.0,15.0,16.0,,,,,,,,,,38.0,36.0,6.2,6.0,0.0240939,,1,,0.02,-0.57,-0.01,,miloskerkez,8.0,2.0,,,,,,,1.0,1.0,,2.0,,0.1664,-0.21,,4.0,2.0,1.0,,,,,,,,1.0,,
14025130,away,Liverpool,Ryan Gravenberch,,,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,904897,EUR,1021507200,M,38,38,False,94.0,86.0,2.0,2.0,0.0,25.0,66.0,69.0,3.0,7.0,2.0,3.0,,,,,,90.0,110.0,7.1,11.0,0.108265,,4,,-0.23,0.39,0.15,,ryanjiro,20.0,5.0,,6.0,3.0,,1.0,1.0,2.0,1.0,,,,0.1331,-0.23,,,,4.0,,,,,3.0,,,,,
14025130,away,Liverpool,Alexis Mac Allister,,,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,895324,EUR,914457600,M,10,10,False,37.0,31.0,4.0,1.0,0.0,9.0,23.0,28.0,,3.0,,2.0,,,,,,45.0,46.0,6.7,9.0,0.0314968,,0,,-0.14,0.15,0.14,,Macca10,8.0,2.0,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,,,1.0,,,,,,,,,
14025130,away,Liverpool,Mohamed Salah,,,mohamed-salah,M. Salah,M,11,175,565083,M,159665,EUR,708566400,M,11,11,False,43.0,37.0,1.0,,0.0,6.0,31.0,37.0,1.0,1.0,,3.0,,,,,,90.0,55.0,6.6,15.0,0.149657,,1,,-0.59,0.36,-0.01,,MoSalah,6.0,5.0,,,,,,,2.0,,,1.0,,0.7884,0.32,,3.0,3.0,1.0,2.0,,,1.0,,0.9845,,,1.0,
14025130,away,Liverpool,Florian Wirtz,,,florian-wirtz,F. Wirtz,F,7,175,149387,M,1019322,EUR,1051920000,M,7,7,False,58.0,46.0,1.0,1.0,0.0,9.0,38.0,49.0,1.0,3.0,,2.0,,,,,,87.0,82.0,5.9,21.0,0.259894,,3,,-0.59,0.27,-0.07,,FWirtz,8.0,7.0,1.0,2.0,,1.0,1.0,,3.0,1.0,,1.0,,0.1723,-0.53,1.0,6.0,2.0,4.0,1.0,,,,2.0,,,2.0,,
14025130,away,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51371,M,862967,EUR,926035200,M,18,18,False,40.0,35.0,,,0.0,2.0,33.0,38.0,1.0,4.0,,,,,,,,90.0,68.0,7.3,21.0,0.322692,,5,,0.39,0.53,-0.02,,CodyGakpo,2.0,2.0,,3.0,2.0,1.0,,,,3.0,,,,0.1976,-0.57,1.0,13.0,3.0,2.0,1.0,,,,2.0,,,2.0,,1.0
14025130,away,Liverpool,Hugo Ekitiké,Hugo Ekitiké,,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,1048422,EUR,1024531200,F,22,22,False,15.0,14.0,,,0.0,3.0,11.0,12.0,,4.0,1.0,3.0,,,,,,72.0,28.0,6.6,4.0,0.0563597,,2,,-0.06,0.27,-0.02,,hekitike,3.0,3.0,,4.0,4.0,,,,1.0,1.0,,1.0,,0.1185,-0.41,,,2.0,,1.0,,,,1.0,,,,,
14025130,away,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178,24820,M,262911,EUR,763344000,D,26,26,True,52.0,45.0,1.0,,0.0,12.0,36.0,40.0,1.0,2.0,,2.0,,,,,,52.0,65.0,6.9,12.0,0.370696,,1,,0.2,0.11,-0.01,,andyrobertson94,9.0,2.0,,1.0,1.0,,,,2.0,,,,1.0,0.1008,0.01,,8.0,,5.0,,,,1.0,,0.0529,,3.0,,1.0
14025130,away,Liverpool,Conor Bradley,,,bradley-conor,C. Bradley,D,12,181,15946,M,1008402,EUR,1057708800,D,12,12,True,35.0,29.0,2.0,,0.0,8.0,24.0,27.0,3.0,6.0,1.0,3.0,,,,,,45.0,49.0,6.8,9.0,0.0810072,,1,,-0.01,0.1,,,conorbradley03,5.0,4.0,,3.0,1.0,,1.0,1.0,,,,1.0,,0.026,-0.07,1.0,1.0,,,1.0,,,,1.0,,,1.0,,
14025130,away,Liverpool,Federico Chiesa,,,federico-chiesa,F. Chiesa,F,14,175,40294,M,845386,EUR,877737600,F,14,14,True,4.0,3.0,,,0.0,1.0,3.0,3.0,,,,,,,,,,18.0,8.0,6.3,2.0,0.0251083,,1,,-0.04,,0.0,,FedeChiesa,,,,,,,,,,1.0,,,,0.1376,-0.21,,,1.0,,,,,,,,1.0,,,
14025130,away,Liverpool,Jeremie Frimpong,,,jeremie-frimpong,J. Frimpong,M,30,171,32543,M,970361,EUR,976406400,D,30,30,True,3.0,3.0,,,0.0,,3.0,3.0,,,,,,,,,,10.0,6.0,6.7,1.0,0.0531757,,1,,-0.01,0.08,0.0,,jeremie_frimpong,,,,,,,,,,,,,,0.0707,-0.14,,2.0,,,,,,1.0,,0.0912,,1.0,,
14025130,away,Liverpool,Rio Ngumoha,Rio Ngumoha,,rio-ngumoha,R. Ngumoha,F,73,174,27091,M,1881902,EUR,1219881600,F,73,73,True,5.0,5.0,,,0.0,,5.0,5.0,,,,,,,,,,10.0,6.0,6.7,1.0,0.104063,,0,,0.08,0.28,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
14025130,away,Liverpool,Giorgi Mamardashvili,,,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,930997,EUR,970185600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025130,away,Liverpool,Joe Gomez,,,joe-gomez,J. Gomez,D,2,188,14125,M,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,joegomez5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025130,away,Liverpool,Wataru Endo,,,wataru-endo,W. Endo,M,3,178,19869,M,143040,EUR,729216000,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,endowataru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025130,away,Liverpool,Trey Nyoni,,,nyoni-trey,T. Nyoni,M,42,180,9744,M,1445945,EUR,1183161600,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,TNyoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
