match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAGoal,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_errorLeadToAShot
11369990,away,Royale Union Saint-Gilloise,Christian Burgess,,,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,48.0,40.0,12.0,8.0,31.0,33.0,9.0,15.0,4.0,3.0,,,,,90.0,57.0,7.2,8.0,0.00285536,1,,1.0,4.0,1.0,6.0,,1.0,1.0,,,,,,,,2.0,,,,,0.1048,,,1.0,,0.0296,,,,,,,,
11369990,away,Royale Union Saint-Gilloise,Koki Machida,,,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,False,56.0,47.0,9.0,2.0,23.0,25.0,25.0,32.0,,3.0,,,,,90.0,70.0,6.5,9.0,0.0205826,0,,6.0,3.0,6.0,3.0,,,,,,,1.0,,,,,3.0,,1.0,,,1.0,,,,,,,,,,,,
11369990,away,Royale Union Saint-Gilloise,Alessio Castro-Montes,,,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,False,45.0,38.0,4.0,3.0,15.0,16.0,23.0,33.0,,6.0,,,,,89.0,64.0,7.4,17.0,0.0279836,2,,,2.0,7.0,8.0,2.0,,,3.0,2.0,,4.0,4.0,1.0,2.0,2.0,1.0,,,1.0,0.1075,,1.0,1.0,1.0,0.4817,,,,,,,,
11369990,away,Royale Union Saint-Gilloise,Mathias Rasmussen,,,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,False,47.0,38.0,4.0,1.0,11.0,13.0,29.0,38.0,2.0,5.0,,,,,90.0,64.0,8.3,12.0,0.246937,1,,,1.0,4.0,5.0,2.0,,3.0,3.0,3.0,,4.0,,,1.0,1.0,2.0,,2.0,,0.2868,7.0,,1.0,1.0,0.4995,,,,,,,,
11369990,away,Royale Union Saint-Gilloise,Charles Vanhoutte,,,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,41.0,35.0,15.0,11.0,13.0,14.0,23.0,28.0,1.0,8.0,,,,,69.0,53.0,7.1,9.0,0.132742,1,,4.0,,7.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,,1.0,,0.0228,2.0,1.0,1.0,,0.0725,,,,,,,,
11369990,away,Royale Union Saint-Gilloise,Cameron Puertas,,,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,23,23,False,43.0,32.0,4.0,4.0,8.0,8.0,24.0,37.0,1.0,7.0,,,,,69.0,64.0,7.2,21.0,0.0909384,3,,1.0,1.0,11.0,6.0,1.0,,,,,,2.0,7.0,3.0,1.0,2.0,2.0,1.0,,1.0,0.1233,1.0,3.0,,,,2.0,,,,1.0,1.0,,
11369990,away,Royale Union Saint-Gilloise,Henok Teklab,,,henok-teklab,H. Teklab,M,14,174,150,M,940558,EUR,911174400,M,11,11,False,23.0,17.0,3.0,1.0,4.0,4.0,13.0,19.0,,4.0,,,,,80.0,34.0,6.9,9.0,0.0126852,0,,2.0,1.0,5.0,5.0,1.0,,,3.0,2.0,,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,
11369990,away,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,,,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,9,9,False,28.0,23.0,2.0,1.0,7.0,7.0,17.0,22.0,1.0,1.0,,,,,90.0,48.0,7.4,11.0,0.346031,5,,1.0,4.0,7.0,5.0,,,,,,,1.0,2.0,1.0,2.0,,2.0,,1.0,1.0,1.0054,2.0,3.0,3.0,,1.1382,1.0,1.0,,,1.0,1.0,,
11369990,away,Royale Union Saint-Gilloise,Mohamed Amoura,Mohamed El Amine Amoura,,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,47,47,False,19.0,15.0,,,2.0,2.0,13.0,17.0,,2.0,,,,,80.0,32.0,7.9,7.0,0.555447,5,,2.0,,5.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,0.6716,1.0,1.0,2.0,1.0,1.0051,3.0,,,,,1.0,amoura9,
11369990,away,Royale Union Saint-Gilloise,Noah Sadiki,,,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,D,27,27,True,12.0,11.0,3.0,3.0,3.0,3.0,8.0,9.0,,2.0,,,,,21.0,17.0,6.9,1.0,0.00192053,0,,,,,5.0,,,,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369990,away,Royale Union Saint-Gilloise,Lazare Amani,Jean Thierry Lazare,Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,M,8,8,True,14.0,7.0,,,2.0,5.0,5.0,9.0,,5.0,,,,,21.0,23.0,6.7,10.0,0.00561127,0,,,,3.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,jtl_amani_8,
11369990,away,Royale Union Saint-Gilloise,Elton Kabangu,,,elton-kabangu,E. Kabangu,F,7,178,243,M,844745,EUR,886896000,F,7,7,True,7.0,6.0,,,,,6.0,7.0,,1.0,,,,,10.0,11.0,6.8,1.0,0.00338665,0,,1.0,,2.0,2.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
11369990,away,Royale Union Saint-Gilloise,Casper Terho,,,terho-casper,C. Terho,F,17,184,347,M,1050672,EUR,1056412800,F,17,17,True,9.0,5.0,,,1.0,1.0,4.0,9.0,,,,,,,10.0,14.0,6.4,6.0,0.00130364,0,,,,,2.0,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0
11369990,away,Royale Union Saint-Gilloise,Guillaume François,,,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,1.0,2.0,,2.0,,0,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11369990,away,Royale Union Saint-Gilloise,Heinz Lindner,,,heinz-lindner,H. Lindner,G,12,187,149,M,37432,EUR,648172800,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369990,away,Royale Union Saint-Gilloise,Gustaf Nilsson,,,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
