match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_accurateCross,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11406830,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,47.0,20.0,41.0,14.0,6.0,7.0,14.0,40.0,2.0,1.0,3.0,90.0,51.0,7.3,27.0,0.00783178,0,0.6845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406830,home,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,158235,EUR,723081600,D,26,26,False,27.0,25.0,2.0,2.0,21.0,22.0,4.0,5.0,1.0,,,90.0,38.0,7.3,3.0,0.00136388,0,,,,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11406830,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,16.0,11.0,,,5.0,5.0,6.0,11.0,,,,90.0,30.0,7.4,5.0,0.0027698,0,,,,2.0,5.0,2.0,7.0,,7.0,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,
11406830,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,False,35.0,26.0,4.0,1.0,20.0,23.0,6.0,12.0,6.0,,,90.0,46.0,6.7,13.0,0.00702072,1,,,,3.0,4.0,10.0,5.0,2.0,,1.0,,,,,2.0,,3.0,1.0,1.0,0.0116,1.0,,,,,,,,,,,,
11406830,home,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,19,19,False,19.0,16.0,,,8.0,9.0,8.0,13.0,4.0,,,90.0,44.0,7.1,10.0,0.0452925,1,,,,1.0,2.0,4.0,5.0,,4.0,,,,,1.0,1.0,,1.0,,3.0,0.0612,1.0,3.0,2.0,1.0,1.0,0.2381,,,,,,,
11406830,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,13.0,10.0,1.0,1.0,7.0,8.0,3.0,6.0,1.0,,,87.0,24.0,6.6,6.0,0.00066426,0,,,,2.0,1.0,6.0,5.0,,1.0,,,3.0,1.0,1.0,3.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,
11406830,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,1.0,,,,,,,1.0,,,,9.0,4.0,6.3,3.0,,0,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11406830,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,M,13,13,False,14.0,11.0,1.0,,5.0,6.0,6.0,8.0,3.0,,,90.0,19.0,6.6,3.0,0.0151572,1,,,,1.0,,1.0,,,2.0,,,,,,,,,,,0.0142,,,,,,,True,1.0,1.0,,,,
11406830,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,22.0,22.0,1.0,1.0,9.0,9.0,13.0,13.0,5.0,,,90.0,33.0,6.8,3.0,0.0211023,1,,,,2.0,,5.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,0.1249,,,1.0,,1.0,0.4925,,,,niksivlasic_,,,
11406830,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,False,12.0,9.0,,,4.0,4.0,5.0,8.0,1.0,,,45.0,19.0,6.8,6.0,0.00337866,1,,,,,2.0,1.0,4.0,,,,,,,2.0,,,,,2.0,0.1622,,,1.0,,,,,1.0,,,,,
11406830,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,17.0,11.0,2.0,1.0,6.0,8.0,5.0,9.0,4.0,,,84.0,42.0,6.6,18.0,0.00165136,2,,,,6.0,2.0,14.0,6.0,,,,,1.0,,7.0,4.0,,1.0,,2.0,0.1684,,,4.0,1.0,,,,2.0,,duvanzapata91,,,
11406830,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,True,14.0,12.0,1.0,1.0,7.0,7.0,6.0,9.0,3.0,,,43.0,19.0,6.0,3.0,0.222658,0,,,,1.0,,1.0,1.0,,2.0,,,,,,1.0,,,,1.0,,2.0,2.0,,,,,,,,,1.0,,
11406830,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,11.0,8.0,2.0,1.0,1.0,1.0,8.0,13.0,1.0,,,45.0,19.0,6.9,5.0,0.039925,1,,,,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,0.0625,2.0,3.0,1.0,1.0,,,,1.0,,,1.0,,
