match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_ownGoals,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside
14062180,home,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,True,11.0,9.0,,,0.0,4.0,6.0,5.0,5.0,1.0,1.0,1.0,,,1.0,3.0,,,18.0,15.0,6.5,3.0,0.00618001,34.603343632437,3.0,-3.99,1.365,,1,,-0.11,0.07,0.13,,Jean Bahoya,,,,,,1.0,,,,,,,1.0,0.0364,8.1930351518836,1.0,-0.05,,,,,,,,,,,,,,,,
14062180,home,Eintracht Frankfurt,Ayoube Amaimouni-Echghouyab,amaimouni-echghouyab-ayoube,A. A. Echghouyab,F,29,178,1445,M,1898148,EUR,1101772800,F,29,29,True,3.0,3.0,,,0.0,,,3.0,3.0,,4.0,1.0,2.0,,,,,,18.0,11.0,6.3,6.0,0.00170314,9.6330784799046,1.0,9.555,9.555,,0,,-0.04,-0.22,-0.01,,,,,,,1.0,1.0,1.0,,,,,1.0,,,9.6330784799046,1.0,,,,,1.0,,,,,,,,,,,,
14062180,home,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062180,home,Eintracht Frankfurt,Keita Kosugi,kosugi-keita,K. Kosugi,D,26,172,1309,M,1501641,EUR,1142640000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062180,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062180,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,MarioGotze,,,,,,,,,,,,,,,
14062180,home,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1040,M,1149113,EUR,1104796800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Oscar Höjlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062180,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,44.0,32.0,19.0,7.0,0.0,25.0,25.0,7.0,19.0,,,,,,1.0,11.0,1.0,2.0,90.0,52.0,7.0,13.0,0.00605074,126.59576673111,18.0,93.135,13.125,0.1796,0,-0.303,0.25,0.02,-0.06,-0.41,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,
14062180,away,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,56.0,47.0,7.0,2.0,0.0,39.0,39.0,8.0,17.0,2.0,2.0,11.0,1.0,1.0,5.0,4.0,,,90.0,76.0,8.1,10.0,0.0072107,65.124920036651,9.0,31.92,11.76,,4,,0.11,0.12,-0.07,,,,2.0,3.0,3.0,,,,,7.0,,,,3.0,0.6834,,,0.46,,1.0,0.1592,1.0,,,,,,1.0,,,,1.0,,
14062180,away,TSG Hoffenheim,Albian Hajdari,albian-hajdari,A. Hajdari,D,21,189,835,M,1000269,EUR,1053216000,D,21,21,False,87.0,77.0,9.0,4.0,0.0,57.0,59.0,20.0,28.0,1.0,4.0,4.0,,,4.0,6.0,,,90.0,104.0,7.1,12.0,0.0207006,279.45522591543,38.0,59.01,14.28,,0,,0.25,0.08,0.33,,,,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
14062180,away,TSG Hoffenheim,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,13,13,False,56.0,41.0,7.0,,0.0,24.0,26.0,17.0,30.0,3.0,6.0,9.0,2.0,1.0,5.0,4.0,,,90.0,89.0,6.8,21.0,0.0088488,68.657899040984,8.0,49.875,14.7,,0,,0.08,0.12,-0.01,,,,,3.0,1.0,3.0,,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
14062180,away,TSG Hoffenheim,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1730,M,138024,EUR,714441600,M,34,34,False,32.0,28.0,2.0,1.0,0.0,10.0,10.0,18.0,22.0,,8.0,3.0,6.0,2.0,1.0,5.0,,,90.0,56.0,6.8,13.0,0.109704,182.42464544838,13.0,117.705,37.485,,0,,0.33,0.13,0.14,,,,4.0,1.0,,1.0,,3.0,,,,1.0,,,,61.579295188703,2.0,,,,,3.0,1.0,1.0,,,,,,,,,,
14062180,away,TSG Hoffenheim,Leon Avdullahu,avdullahu-leon,L. Avdullahu,M,7,185,842,M,1493305,EUR,1077494400,M,7,7,False,48.0,40.0,3.0,2.0,0.0,26.0,28.0,14.0,20.0,1.0,3.0,2.0,,,,2.0,,,90.0,53.0,6.5,9.0,0.0229849,131.78835022673,13.0,27.51,23.205,,0,,0.16,0.05,-0.1,,,,1.0,2.0,2.0,1.0,,2.0,,,,,,,,23.560951275362,1.0,,,,,,,,,,,,,,,,,
14062180,away,TSG Hoffenheim,Wouter Burger,wouter-burger,W. Burger,M,18,190,820,M,916946,EUR,982281600,M,18,18,False,52.0,38.0,6.0,2.0,1.0,21.0,23.0,17.0,29.0,1.0,2.0,3.0,,,1.0,8.0,,,90.0,72.0,7.6,21.0,0.510634,145.12775039338,13.0,113.295,34.44,,2,,0.68,0.3,0.26,,,,1.0,2.0,1.0,,,1.0,,1.0,,,,1.0,0.3299,84.742470118476,3.0,-0.59,,1.0,0.2271,8.0,3.0,2.0,1.0,,1.0,,,,,,1.0,
14062180,away,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,M,22,22,False,27.0,21.0,3.0,1.0,0.0,5.0,7.0,16.0,20.0,,9.0,5.0,2.0,,,3.0,,,90.0,46.0,6.4,16.0,0.0735989,68.734576331207,9.0,25.305,20.37,,1,,0.12,-0.47,-0.2,,,,,1.0,1.0,4.0,1.0,3.0,,3.0,,3.0,2.0,,0.0392,,,0.11,,1.0,0.3951,2.0,1.0,1.0,,,,,,,,,,1.0
14062180,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,False,21.0,16.0,1.0,1.0,0.0,7.0,8.0,9.0,13.0,,2.0,,,,1.0,3.0,,,67.0,29.0,6.4,9.0,0.0222627,104.00211683855,8.0,61.53,30.765,,1,,-0.24,0.16,-0.09,,,,,,,1.0,,,,,,2.0,,1.0,0.0685,62.299346435804,2.0,0.0,andrejkramaric,,,3.0,,,,,,,,,,,,
14062180,away,TSG Hoffenheim,Fisnik Asllani,fisnik-asllani,F. Asllani,F,11,186,3700,M,1010117,EUR,1028764800,F,11,11,False,19.0,10.0,,,0.0,4.0,5.0,6.0,14.0,2.0,7.0,6.0,4.0,1.0,,5.0,,,89.0,37.0,6.5,16.0,0.282567,49.649633862219,8.0,17.535,12.495,,1,,-0.16,0.3,-0.04,,,,,1.0,1.0,3.0,4.0,,,,,1.0,1.0,,0.0515,,,-0.25,,1.0,0.0955,1.0,1.0,1.0,1.0,,,,,,,,,1.0
14062180,away,TSG Hoffenheim,Max Moerstedt,max-moerstedt,M. Moerstedt,F,33,194,1285,M,1418703,EUR,1137283200,F,33,33,False,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,,4.0,3.0,1.0,,1.0,,,,76.0,27.0,7.3,9.0,0.00494703,14.58238768612,2.0,-3.78,5.355,,1,,-0.28,-0.23,0.0,,Max Moerstedt,,,,,3.0,1.0,1.0,,2.0,,,2.0,,0.1781,,,0.51,,1.0,0.3662,,,,,,,1.0,,,,,,1.0
14062180,away,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,True,24.0,20.0,2.0,1.0,0.0,12.0,13.0,8.0,11.0,,,4.0,,,,3.0,,,23.0,29.0,6.9,5.0,0.00533246,38.603446041663,5.0,14.07,9.24,,0,,-0.1,0.03,0.2,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14062180,away,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,14.0,8.0,6.4,2.0,0.00544627,,,,,,0,,0.01,,0.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14062180,away,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,1128638,EUR,1081468800,M,10,10,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062180,away,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062180,away,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062180,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062180,away,TSG Hoffenheim,Robin Hranáč,robin-hranac,R. Hranáč,D,2,189,292,M,957615,EUR,949104000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062180,away,TSG Hoffenheim,Bazoumana Touré,bazoumana-toure,B. Touré,M,29,175,3686,M,1568123,EUR,1141257600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Bazoumana Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
