match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_shotValueNormalized,stat_fouls,stat_totalOffside,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_goals,stat_goodHighClaim,stat_bigChanceMissed
15365492,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2848,M,845291,EUR,896227200,G,13,13,False,28.0,26.0,6.0,4.0,0.0,24.0,24.0,2.0,4.0,1.0,1.0,8.0,1.0,2.0,3.0,1.0,90.0,38.0,6.5,2.0,13.930233274915,3.0,12.330712769409,0.0639,0,0.03,0.0,-0.04,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15365492,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5703,M,91046,EUR,697248000,D,6,6,False,95.0,88.0,6.0,2.0,0.0,38.0,41.0,50.0,54.0,5.0,4.0,3.0,1.0,,,,90.0,112.0,6.9,10.0,323.00882481244,36.0,182.86362442965,,1,0.19,0.27,-0.08,,,,Stefandevrij,True,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.01,,,,,,,,,,,,,,,,,
15365492,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5620,M,126816,EUR,571449600,D,15,15,False,109.0,103.0,9.0,6.0,0.0,50.0,51.0,53.0,58.0,1.0,2.0,3.0,,,,,90.0,116.0,6.7,7.0,493.9006348252,49.0,340.39633411145,,0,0.23,0.38,-0.1,,,,,,1.0,,3.0,1.0,5.0,,,,1.0,,,,2.0,1.0,25.252160087461,142.65075019185,7.0,,,,,,,,,,,,
15365492,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7421,M,929199,EUR,915667200,D,30,30,False,86.0,79.0,5.0,2.0,0.0,42.0,43.0,37.0,43.0,3.0,1.0,4.0,1.0,,,,90.0,99.0,6.6,11.0,314.71126517393,36.0,120.26108297865,,1,0.05,0.26,-0.2,,,,,,1.0,,,1.0,5.0,2.0,1.0,,1.0,1.0,1.0,-0.1,1.0,,16.283690474555,46.104784289096,3.0,1.0,1.0,1.0,,,,,,,,,
15365492,home,Inter,Issiaka Kamate,kamate-issiaka,I. Kamate,M,41,186,936,M,1176557,EUR,1091404800,M,41,41,False,49.0,46.0,1.0,1.0,1.0,12.0,12.0,34.0,37.0,5.0,,5.0,,,,,80.0,64.0,7.5,8.0,172.17195708758,22.0,98.094160769672,,0,0.5,0.22,-0.1,,,,,,4.0,1.0,1.0,1.0,4.0,1.0,1.0,,2.0,2.0,2.0,,1.0,,15.183934976215,60.774031162561,4.0,2.0,,,2.0,1.0,1.0,1.0,,,,,
15365492,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5645,M,835600,EUR,937958400,M,16,16,False,34.0,30.0,1.0,1.0,0.0,6.0,6.0,24.0,28.0,4.0,,3.0,3.0,,,,90.0,49.0,6.6,7.0,86.424201180206,13.0,35.178067964183,,2,0.07,0.14,-0.09,,,,davidefrrattesi_22,,,,,1.0,3.0,1.0,1.0,,,,,-0.54,,,10.219713459031,20.093042117698,2.0,1.0,1.0,,,,1.0,,1.0,,,,
15365492,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8726,M,37151,EUR,601344000,M,22,22,False,72.0,67.0,3.0,3.0,0.0,17.0,18.0,50.0,54.0,3.0,,7.0,,,,,56.0,81.0,7.5,8.0,198.98806035391,26.0,76.422487714995,,0,0.34,0.2,0.3,,,,micki_taryan,,,,,,3.0,2.0,,,,3.0,2.0,,1.0,,17.40844315981,18.066417575159,1.0,,,,,,2.0,2.0,,2.0,,,
15365492,home,Inter,Andy Diouf,andy-diouf,A. Diouf,M,17,187,4046,M,1048889,EUR,1053129600,M,17,17,False,45.0,43.0,,,0.0,15.0,15.0,28.0,30.0,3.0,,7.0,1.0,,,,90.0,57.0,7.4,9.0,154.27369388605,18.0,90.922521995531,,1,-0.22,0.29,-0.05,,,,,,,,1.0,,5.0,,1.0,,,1.0,1.0,0.51,1.0,,18.021784523478,34.585565316338,2.0,3.0,,,1.0,,4.0,1.0,1.0,,1.0,,
15365492,home,Inter,Matteo Cocchi,matteo-cocchi,M. Cocchi,D,43,178,1008,M,1416579,EUR,1170288000,M,43,43,False,26.0,18.0,1.0,,0.0,7.0,11.0,11.0,15.0,4.0,1.0,4.0,1.0,,,,74.0,47.0,6.8,18.0,84.343902876326,11.0,24.406649695022,,1,0.23,0.0,0.26,,Matteo Cocchi,,,,6.0,1.0,,,5.0,,2.0,,1.0,3.0,1.0,-0.09,1.0,,13.087087600159,21.735425484678,1.0,2.0,1.0,,,,1.0,1.0,,,,,
15365492,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25604,M,791702,EUR,870825600,F,9,9,False,13.0,11.0,,,1.0,1.0,1.0,10.0,12.0,1.0,,,,,,,56.0,16.0,6.6,4.0,58.234866115732,8.0,20.165010657042,,0,0.08,0.1,-0.05,,,,m_thuram,,1.0,,1.0,,4.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,,
