match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_wonContest,stat_interceptionWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437528,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,34.0,18.0,23.0,8.0,0.0,13.0,15.0,5.0,19.0,9.0,1.0,2.0,90.0,45.0,6.7,16.0,0.00135646,0,0.0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437528,home,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,False,34.0,26.0,4.0,3.0,0.0,11.0,13.0,16.0,25.0,3.0,,,81.0,57.0,6.6,15.0,0.0395602,1,,4.0,1.0,2.0,2.0,7.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0276,1.0,,,,,,,,,,,,,,,,,,
12437528,home,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,53.0,44.0,11.0,6.0,0.0,32.0,34.0,12.0,19.0,1.0,,,90.0,67.0,6.8,9.0,0.0090217,0,,,,3.0,2.0,5.0,3.0,,1.0,,9.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12437528,home,Sevilla,Ramón Martínez,,,ramon-martinez,R. Martínez,D,5,185,237,M,1090681,EUR,1035244800,D,35,35,False,39.0,35.0,10.0,7.0,0.0,27.0,29.0,8.0,10.0,3.0,,,90.0,58.0,7.3,5.0,0.00347659,0,,,,1.0,2.0,2.0,4.0,,,,14.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,
12437528,home,Sevilla,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,30.0,22.0,8.0,2.0,0.0,15.0,18.0,7.0,13.0,3.0,,,90.0,59.0,6.9,12.0,0.00528179,1,,1.0,,,,3.0,6.0,1.0,1.0,,2.0,5.0,1.0,,1.0,0.0086,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12437528,home,Sevilla,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,False,19.0,12.0,3.0,,1.0,5.0,7.0,7.0,15.0,3.0,,,60.0,33.0,7.2,12.0,0.00820364,0,,3.0,,5.0,4.0,7.0,7.0,,1.0,,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,,,,1.0,2.0,,,,,,,,,,,
12437528,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,M,6,6,False,22.0,20.0,3.0,1.0,0.0,12.0,13.0,8.0,9.0,2.0,,,90.0,36.0,6.8,3.0,0.00777548,0,,,,1.0,2.0,3.0,4.0,1.0,,,5.0,2.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,True,,,,,,,,,,
12437528,home,Sevilla,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,M,11,11,False,17.0,16.0,1.0,1.0,0.0,4.0,4.0,13.0,16.0,,,,90.0,41.0,6.4,14.0,0.131448,1,,3.0,1.0,4.0,1.0,12.0,7.0,,5.0,,2.0,1.0,,3.0,1.0,0.4745,1.0,2.0,,4.0,,,1.0,3.0,,DLukebakio,1.0,1.0,1.0,0.5433,,,,,
12437528,home,Sevilla,Peque Fernández,,,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,M,14,14,False,12.0,8.0,1.0,1.0,0.0,1.0,2.0,7.0,10.0,1.0,,,81.0,18.0,7.5,5.0,0.0115707,1,,,,,2.0,,6.0,,1.0,,,2.0,1.0,1.0,,0.2073,,1.0,,,,,,,,,,1.0,,0.3815,1.0,,,,
12437528,home,Sevilla,Chidera Ejuke,,,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,M,21,21,False,11.0,8.0,4.0,3.0,0.0,2.0,4.0,7.0,8.0,1.0,,,45.0,22.0,6.7,7.0,0.0651064,0,,1.0,1.0,1.0,,4.0,4.0,1.0,1.0,,,2.0,2.0,2.0,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,
12437528,home,Sevilla,Isaac Romero,,,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,False,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,,59.0,20.0,6.2,6.0,0.00111294,2,,,,2.0,1.0,7.0,4.0,,1.0,1.0,,2.0,1.0,1.0,1.0,0.4614,,,1.0,3.0,1.0,,,1.0,,,1.0,,,,,,,,
12437528,home,Sevilla,Saúl Ñíguez,,,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,True,16.0,7.0,3.0,1.0,0.0,2.0,3.0,5.0,13.0,3.0,,,45.0,26.0,6.6,11.0,0.174808,3,,,,1.0,4.0,4.0,5.0,,2.0,1.0,1.0,1.0,1.0,,1.0,0.4065,,,,,2.0,,,,,Saul,1.0,,,,,,,,
12437528,home,Sevilla,Suso,,,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,10,10,True,20.0,16.0,,,0.0,4.0,6.0,12.0,19.0,1.0,,,31.0,36.0,7.0,13.0,0.0271446,1,,5.0,,,,2.0,2.0,,2.0,,,,,1.0,,0.1362,,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,
12437528,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,True,17.0,15.0,1.0,,0.0,9.0,10.0,7.0,8.0,3.0,,,30.0,22.0,7.0,5.0,0.343492,0,,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,2.0,,,1.0,,,2.0,1.0,,,,,,,,,,,
12437528,home,Sevilla,Manu Bueno,,,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,8.0,8.0,1.0,1.0,0.0,6.0,6.0,2.0,3.0,,,,9.0,9.0,6.6,1.0,0.00090406,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437528,home,Sevilla,Juanlu Sánchez,,,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,10.0,9.0,,,0.0,5.0,5.0,5.0,6.0,2.0,,,9.0,19.0,7.0,3.0,0.0734283,0,,1.0,1.0,,,,2.0,,,,,2.0,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,
12437528,home,Sevilla,Álvaro Fernández,,,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437528,home,Sevilla,Diego Hormigo,,,diego-hormigo,D. Hormigo,D,3,182,41,M,1142091,EUR,1050451200,D,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437528,home,Sevilla,Marcão,,,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437528,home,Sevilla,Stanis Idumbo Muzambo,Stanis Idumbo Muzambo,,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437528,home,Sevilla,Isra Dominguez,,,dominguez-isra,I. Domínguez,M,23,175,18,M,1487790,EUR,1052265600,F,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437528,home,Sevilla,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437528,home,Sevilla,Leandro Antonetti,Leandro Antonetti,,leandro-antonetti,L. Antonetti,F,7,189,330,M,1158547,EUR,1042416000,F,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437528,away,Deportivo Alavés,Antonio Sivera,,,antonio-sivera,A. Sivera,G,1,184,563,M,369004,EUR,839721600,G,1,1,False,25.0,14.0,22.0,11.0,0.0,6.0,6.0,8.0,19.0,5.0,1.0,1.0,90.0,32.0,7.0,11.0,0.00180242,0,-0.0752,,,,1.0,,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0
12437528,away,Deportivo Alavés,Nahuel Tenaglia,,,nahuel-tenaglia,N. Tenaglia,D,14,182,1025,M,896073,EUR,824860800,D,14,14,False,59.0,55.0,8.0,7.0,0.0,21.0,21.0,36.0,42.0,3.0,,,90.0,92.0,7.4,10.0,0.165308,0,,4.0,2.0,1.0,,6.0,6.0,1.0,3.0,,4.0,3.0,2.0,2.0,1.0,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
12437528,away,Deportivo Alavés,Facundo Garcés,,,facundo-garces,F. Garcés,D,2,191,1959,M,879875,EUR,936489600,D,2,2,False,41.0,38.0,4.0,1.0,0.0,28.0,29.0,10.0,12.0,2.0,,,90.0,53.0,7.2,3.0,0.00639254,1,,,,2.0,5.0,3.0,6.0,1.0,,,7.0,1.0,,,,0.0201,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,
12437528,away,Deportivo Alavés,Aleksandar Sedlar,,,aleksandar-sedlar,A. Sedlar,D,4,180,222,M,799195,EUR,692582400,D,4,4,False,50.0,45.0,6.0,5.0,0.0,25.0,26.0,20.0,24.0,4.0,,,90.0,63.0,6.9,5.0,0.00834391,0,,,,3.0,,5.0,3.0,,,,5.0,2.0,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,
12437528,away,Deportivo Alavés,Moussa Diarra,,,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,22,22,False,32.0,24.0,2.0,2.0,0.0,2.0,3.0,23.0,32.0,1.0,,,90.0,60.0,7.4,13.0,0.0550439,0,,3.0,1.0,,2.0,3.0,8.0,,,,2.0,6.0,4.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,
12437528,away,Deportivo Alavés,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,24,24,False,52.0,47.0,5.0,5.0,0.0,15.0,15.0,33.0,42.0,3.0,,,77.0,69.0,7.2,14.0,0.0863629,1,,5.0,1.0,2.0,2.0,5.0,3.0,,,1.0,1.0,1.0,,,1.0,0.0299,3.0,,,2.0,,,,3.0,,,,,,,,,,,
12437528,away,Deportivo Alavés,Antonio Blanco,,,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,8,8,False,60.0,50.0,8.0,5.0,0.0,15.0,17.0,35.0,43.0,8.0,,,90.0,73.0,6.9,15.0,0.0462986,0,,,,2.0,2.0,7.0,3.0,2.0,,,2.0,1.0,1.0,,2.0,,,,,1.0,,,,2.0,,,,,,,,,,,
12437528,away,Deportivo Alavés,Carlos Vicente,,,vicente-carlos,C. Vicente,M,23,179,1926,M,1084399,EUR,924825600,M,7,7,False,26.0,22.0,,,1.0,8.0,8.0,15.0,27.0,,,,90.0,56.0,6.9,22.0,0.0616437,3,,9.0,1.0,1.0,,9.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,0.1052,2.0,1.0,,2.0,1.0,,1.0,3.0,,,,1.0,,0.035,,,,,
12437528,away,Deportivo Alavés,Jon Guridi,,,jon-guridi,J. Guridi,M,18,179,324,M,788141,EUR,793929600,M,18,18,False,25.0,13.0,,,0.0,2.0,2.0,11.0,25.0,2.0,,,69.0,34.0,6.6,16.0,0.0308008,2,,2.0,,3.0,5.0,5.0,6.0,,1.0,,1.0,1.0,1.0,,1.0,0.4182,,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,
12437528,away,Deportivo Alavés,Carles Aleñá,,,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,21,21,False,34.0,28.0,1.0,1.0,0.0,5.0,7.0,23.0,28.0,2.0,,,69.0,42.0,6.8,10.0,0.0591029,0,,1.0,,1.0,,3.0,3.0,1.0,1.0,,,,,2.0,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,
12437528,away,Deportivo Alavés,Kike García,,,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,17,17,False,23.0,15.0,1.0,,0.0,1.0,1.0,14.0,23.0,,,,90.0,43.0,7.5,15.0,0.00909108,3,,1.0,,3.0,2.0,6.0,7.0,,2.0,,,1.0,,3.0,2.0,0.4212,,1.0,,1.0,2.0,,,4.0,True,,,1.0,1.0,0.7661,1.0,,,,
