match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,player_jerseyNumber,stat_aerialWon,stat_wonTackle,stat_unsuccessfulTouch,stat_blockedScoringAttempt,captain,stat_aerialLost,stat_shotOffTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside
10382210,home,SC Cambuur,Robbin Ruiter,,,robbin-ruiter,R. Ruiter,G,196.0,25,M,40935,EUR,543628800,G,12,12,False,36.0,21.0,23.0,8.0,18.0,20.0,3.0,16.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,90.0,44.0,5.9,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Sai Van Wermeskerken,,,wermeskerken-sai-van,S. V. Wermeskerken,D,178.0,82,M,795221,EUR,772761600,D,24,24,False,29.0,21.0,5.0,2.0,19.0,21.0,2.0,8.0,2.0,,,2.0,4.0,,,,90.0,42.0,5.9,9.0,0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Marco Tol,,,marco-tol,M. Tol,D,188.0,40,M,860162,EUR,893462400,D,15,15,False,33.0,25.0,8.0,5.0,23.0,30.0,2.0,3.0,4.0,,,5.0,4.0,,,,90.0,44.0,6.2,8.0,0,1.0,1.0,,,1.0,3.0,,,3,1.0,2.0,,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Floris Smand,Floris Smand,,floris-smand,F. Smand,D,185.0,51,M,1394011,EUR,1043020800,D,33,33,False,15.0,13.0,,,10.0,11.0,3.0,4.0,,,,2.0,2.0,,,,45.0,21.0,6.3,3.0,0,1.0,1.0,,1.0,2.0,,,,3,,,1.0,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Leon Bergsma,,,leon-bergsma,L. Bergsma,D,185.0,33,M,795134,EUR,854150400,D,4,4,False,38.0,32.0,4.0,2.0,28.0,31.0,4.0,7.0,3.0,,,2.0,5.0,,,,90.0,49.0,6.6,6.0,1,1.0,,,2.0,2.0,3.0,,1.0,21,,1.0,,1.0,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Alex Bangura,,,alex-bangura,A. Bangura,D,183.0,149,M,967178,EUR,931824000,D,16,16,False,21.0,13.0,6.0,3.0,9.0,14.0,4.0,7.0,3.0,,,2.0,4.0,,,,90.0,38.0,5.6,12.0,0,7.0,1.0,1.0,1.0,2.0,,3.0,5.0,24,,,2.0,,True,,,,,,,,,,,,,
10382210,home,SC Cambuur,Michael Breij,,,michael-breij,M. Breij,M,181.0,83,M,915171,EUR,853286400,M,14,14,False,8.0,2.0,1.0,,2.0,4.0,,4.0,3.0,,,,5.0,,,,74.0,14.0,6.1,8.0,1,6.0,1.0,1.0,,,1.0,,2.0,14,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,
10382210,home,SC Cambuur,Daniel van Kaam,,,daniel-van-kaam,D. v. Kaam,M,175.0,86,M,876257,EUR,961718400,M,21,21,False,17.0,11.0,1.0,,7.0,8.0,4.0,9.0,2.0,2.0,1.0,4.0,4.0,,,,90.0,28.0,6.1,10.0,0,3.0,1.0,1.0,,,1.0,,,8,,,2.0,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Mees Hoedemakers,,,mees-hoedemakers,M. Hoedemakers,M,181.0,102,M,893748,EUR,887760000,M,6,6,False,11.0,9.0,2.0,1.0,3.0,3.0,6.0,8.0,3.0,1.0,1.0,2.0,,,,,58.0,20.0,6.5,4.0,0,4.0,2.0,1.0,,1.0,2.0,,,4,,,1.0,,,1.0,,1.0,,,,,,,,,,
10382210,home,SC Cambuur,Navarone Foor,,,navarone-foor,N. Foor,M,170.0,71,M,156562,EUR,697161600,M,19,19,False,14.0,11.0,1.0,1.0,4.0,5.0,8.0,13.0,1.0,2.0,,2.0,6.0,,,,80.0,37.0,5.8,12.0,0,7.0,1.0,2.0,,,1.0,,2.0,25,,1.0,2.0,,,,,1.0,4.0,1.0,,,,,,,,
10382210,home,SC Cambuur,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,184.0,93,M,807145,EUR,844041600,F,11,11,False,8.0,6.0,,,5.0,5.0,1.0,4.0,3.0,4.0,3.0,,3.0,,,,58.0,21.0,6.5,8.0,2,4.0,,1.0,,,,,1.0,,,,3.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,
10382210,home,SC Cambuur,Mitchell Paulissen,,,mitchell-paulissen,M. Paulissen,M,183.0,32,M,192290,EUR,735350400,M,10,10,True,15.0,13.0,,,5.0,6.0,8.0,9.0,1.0,,,,3.0,,,,45.0,20.0,6.3,2.0,0,3.0,1.0,,,,1.0,,2.0,6,,1.0,,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Remco Balk,,,remco-balk,R. Balk,F,176.0,183,M,1023004,EUR,983491200,F,30,30,True,8.0,7.0,,,3.0,3.0,4.0,6.0,3.0,1.0,,1.0,3.0,,,,32.0,18.0,6.4,4.0,0,4.0,1.0,,,1.0,1.0,1.0,2.0,7,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
10382210,home,SC Cambuur,Björn Johnsen,,,bjorn-johnsen,B. Johnsen,F,195.0,238,M,258739,EUR,689385600,F,9,9,True,5.0,4.0,,,2.0,3.0,2.0,2.0,2.0,,,2.0,1.0,,,,32.0,10.0,6.7,3.0,0,1.0,,,1.0,,,,,28,2.0,,2.0,,,1.0,,1.0,,,,,,,,,,
10382210,home,SC Cambuur,Mimoun Mahi,Mimoun,Mahi,mimoun-mahi,M. Mahi,F,181.0,195,M,252253,EUR,763516800,F,25,25,True,1.0,,,,,,1.0,4.0,1.0,2.0,,1.0,2.0,,,,16.0,11.0,6.6,5.0,0,2.0,,,1.0,,,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,
10382210,home,SC Cambuur,Vincent Pichel,,,pichel-vincent,V. Pichel,M,,4,M,1445599,EUR,1005523200,M,38,38,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,10.0,6.0,6.7,,0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,191.0,817,M,930666,EUR,939513600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12,,,,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Bret Minnema,,,bret-minnema,B. Minnema,G,192.0,13,M,981601,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Doke Schmidt,Doke,Schmidt,doke-schmidt,D. Schmidt,D,177.0,10,M,163571,EUR,702604800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15,,,,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Sekou Sylla,,,sekou-sylla,S. Sylla,D,180.0,1147,M,948720,EUR,915840000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,18,,,,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Ben Rienstra,,,ben-rienstra,B. Rienstra,M,182.0,17,,123879,EUR,644544000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Roberts Uldriķis,,,roberts-uldrikis,R. Uldriķis,F,198.0,415,M,883327,EUR,891561600,F,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,28,,,,,,,,,,,,,,,,,,
10382210,home,SC Cambuur,Milan Smit,Milan Smit,,milan-smit,M. Smit,F,191.0,546,M,1199214,EUR,1045094400,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,49,,,,,,,,,,,,,,,,,,
