match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_wasFouled,stat_dispossessed,stat_keyPass,stat_shotOffTarget,captain,player_sofascoreId,stat_accurateCross,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_totalOffside,stat_blockedScoringAttempt
11406896,home,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,False,25.0,17.0,10.0,3.0,16.0,19.0,1.0,6.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,90.0,31.0,6.9,8.0,0.00027756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406896,home,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,31.0,24.0,4.0,,15.0,17.0,9.0,15.0,4.0,1.0,,2.0,7.0,,,,,90.0,44.0,7.0,10.0,0.00485084,1,,,1.0,5.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,0.1149,0.8091,,,,,,,,,,,,,,
11406896,home,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188,270,M,250547,EUR,755481600,D,13,13,False,30.0,24.0,7.0,2.0,18.0,20.0,6.0,10.0,4.0,,,5.0,,,,,,90.0,39.0,7.0,6.0,0.0022892,0,,,,,3.0,2.0,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,
11406896,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,41.0,29.0,9.0,4.0,18.0,23.0,11.0,21.0,5.0,,,6.0,4.0,,,,,90.0,65.0,7.3,18.0,0.00948431,1,,,3.0,1.0,3.0,2.0,1.0,1.0,,,,,0.0487,0.0525,,2.0,1.0,,,,,,,,,,,
11406896,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,M,20,20,False,28.0,19.0,5.0,,4.0,6.0,15.0,24.0,2.0,,,,5.0,,,,,87.0,45.0,6.9,13.0,0.0311498,0,,,2.0,2.0,,3.0,,2.0,1.0,,,,,,1.0,1.0,,3.0,,,,,,,,,,
11406896,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,M,10,10,False,22.0,14.0,,,3.0,6.0,11.0,17.0,6.0,4.0,3.0,1.0,2.0,,,,,71.0,36.0,6.9,12.0,0.013174,2,,,1.0,3.0,1.0,7.0,,,1.0,1.0,1.0,1.0,0.0893,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,
11406896,home,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,44.0,36.0,2.0,,12.0,13.0,24.0,31.0,3.0,,,1.0,8.0,,,,,88.0,52.0,7.1,9.0,0.0859477,0,,,,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,
11406896,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,False,50.0,37.0,7.0,3.0,19.0,22.0,19.0,30.0,4.0,,,,8.0,,,,,90.0,59.0,7.1,14.0,0.0376357,3,,,2.0,1.0,1.0,4.0,2.0,,3.0,1.0,,2.0,0.0772,0.4381,1.0,,,1.0,1.0,,malinovskyi18,1.0,,,,,,
11406896,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,M,3,3,False,16.0,12.0,1.0,,5.0,6.0,8.0,17.0,4.0,,,,2.0,,,,,82.0,33.0,6.8,11.0,0.10411,0,,,7.0,,1.0,2.0,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,
11406896,home,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,19,19,False,13.0,10.0,,,5.0,5.0,5.0,8.0,5.0,,,,1.0,,,,,90.0,28.0,7.0,10.0,0.00726638,2,,,,3.0,2.0,9.0,,,2.0,2.0,5.0,3.0,0.1005,,1.0,1.0,2.0,1.0,2.0,,mateoretegui,,1.0,,,,,
