match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_lastManTackle,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_goalAssist,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
11352429,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,9.0,4.0,,,1.0,1.0,3.0,9.0,2.0,,,,,,67.0,20.0,6.6,8.0,0.00296277,2,,1.0,3.0,4.0,,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,0.1316,1.0,1.0,,1.0,,0.1232,,,,,,,,,1.0,
11352429,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,True,6.0,4.0,1.0,1.0,2.0,2.0,2.0,6.0,,1.0,,,,,23.0,9.0,6.6,4.0,0.00084281,0,,2.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11352429,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,True,7.0,6.0,1.0,,3.0,3.0,3.0,4.0,,3.0,,,,,22.0,13.0,6.6,1.0,0.00329309,0,,,2.0,2.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11352429,home,Everton,Youssef Chermiti,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,,1145627,EUR,1085356800,F,28,28,True,1.0,,,,,,,1.0,,,,,,,8.0,5.0,6.6,2.0,,0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352429,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,
11352429,home,Everton,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,614,M,,754698,EUR,884822400,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352429,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352429,home,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352429,home,Everton,Lewis Warrington,lewis-warrington,L. Warrington,M,25,182,56,M,,1113799,EUR,1034208000,M,51,51,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352429,home,Everton,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,,827064,EUR,854668800,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352429,away,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,,78152,EUR,699062400,G,26,26,False,28.0,23.0,9.0,4.0,22.0,23.0,1.0,5.0,2.0,3.0,,1.0,2.0,1.0,90.0,35.0,6.3,5.0,0.00790519,0,-1.096,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11352429,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,7,7,False,62.0,45.0,9.0,1.0,25.0,29.0,21.0,36.0,3.0,9.0,,,,,90.0,91.0,6.8,25.0,0.0547087,1,,3.0,5.0,6.0,1.0,4.0,3.0,1.0,2.0,1.0,,2.0,,1.0,,,0.0663,,,,1.0,,0.0255,,,2.0,,,,1.0,,,
11352429,away,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,niakhate,758168,EUR,826243200,D,19,19,False,86.0,77.0,7.0,2.0,64.0,71.0,13.0,15.0,2.0,9.0,,,,,90.0,97.0,6.4,10.0,0.00549895,0,,,3.0,3.0,3.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,
11352429,away,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,murillosantiago40,1199282,EUR,1025740800,D,40,40,False,63.0,47.0,15.0,5.0,38.0,44.0,9.0,19.0,4.0,3.0,,,,,90.0,75.0,6.2,19.0,0.017885,0,,,4.0,4.0,,2.0,,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,Murillo,,,,,
11352429,away,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,,800417,EUR,844732800,D,43,43,False,52.0,43.0,8.0,4.0,20.0,23.0,24.0,31.0,1.0,8.0,,,,,90.0,84.0,7.1,16.0,0.138738,1,,2.0,3.0,12.0,1.0,5.0,3.0,,4.0,,,1.0,1.0,,,1.0,0.0202,,3.0,2.0,,,,,1.0,,,,,1.0,,,
11352429,away,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,16,16,False,73.0,66.0,4.0,2.0,40.0,41.0,26.0,32.0,1.0,5.0,,,,,80.0,83.0,6.8,10.0,0.0103832,0,,,2.0,2.0,3.0,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,
11352429,away,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,Danilo,1064039,EUR,988502400,M,28,28,False,39.0,33.0,7.0,2.0,19.0,20.0,14.0,22.0,2.0,6.0,,,,,80.0,46.0,6.4,11.0,0.0117668,0,,3.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,
11352429,away,Nottingham Forest,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5030,M,gioareyna,989056,EUR,1037145600,M,20,20,False,28.0,25.0,1.0,1.0,12.0,12.0,14.0,19.0,,2.0,,,,,53.0,38.0,6.7,9.0,0.0990566,0,,3.0,1.0,1.0,,,,4.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,1.0,,,
11352429,away,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,M,10,10,False,62.0,49.0,8.0,4.0,21.0,22.0,30.0,44.0,,5.0,,,,,90.0,82.0,7.0,21.0,0.0491691,2,,4.0,8.0,5.0,1.0,,,3.0,2.0,,True,4.0,3.0,,,,0.371,2.0,,,,,,2.0,1.0,3.0,,,,2.0,1.0,1.0,1.0
11352429,away,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,Calteck10,867442,EUR,973555200,M,14,14,False,25.0,18.0,2.0,2.0,9.0,10.0,9.0,18.0,,1.0,,,,,80.0,38.0,6.6,14.0,0.0133742,1,,3.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,0.0368,,1.0,,1.0,,0.04,,,2.0,,,,,,,
11352429,away,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,wodsy39,50480,EUR,692064000,F,11,11,False,20.0,17.0,,,6.0,6.0,11.0,14.0,1.0,1.0,,,,,90.0,29.0,6.6,6.0,0.0311924,3,,,9.0,6.0,,,,2.0,1.0,2.0,,6.0,5.0,,,2.0,0.4531,,,,1.0,,0.6526,,,1.0,,,,,,1.0,
11352429,away,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,anthonyelanga,979232,EUR,1019865600,F,21,21,True,15.0,13.0,,,6.0,6.0,7.0,11.0,,2.0,,,,,37.0,25.0,6.4,10.0,0.0048529,0,,2.0,3.0,1.0,,,,2.0,,,,,,,,,,,3.0,1.0,,,,,1.0,,,,,,,,
11352429,away,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,True,16.0,13.0,3.0,3.0,7.0,7.0,6.0,9.0,,3.0,,,,,10.0,18.0,6.7,3.0,0.0165504,0,,,1.0,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11352429,away,Nottingham Forest,Divock Origi,divock-origi,D. Origi,F,,189,3653,M,divockorigi,190399,EUR,798163200,F,27,27,True,2.0,2.0,,,2.0,2.0,,,,,,,,,10.0,3.0,6.4,1.0,4.664e-05,0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11352429,away,Nottingham Forest,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,,1215904,EUR,1114646400,F,37,37,True,2.0,2.0,,,,,2.0,2.0,,,,,,,10.0,5.0,6.3,2.0,0.001572,0,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,
11352429,away,Nottingham Forest,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352429,away,Nottingham Forest,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,2,188,720,M,,983066,EUR,1024790400,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352429,away,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352429,away,Nottingham Forest,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,gonzalo_montiel29,822933,EUR,852076800,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352429,away,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,ibrahim_sangare,843754,EUR,881020800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
