match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,player_sofascoreId
12117310,home,Red Bull Bragantino,Douglas Mendes,douglas-mendes,D. Mendes,D,39,189,257,M,1134472,EUR,1087084800,D,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Douglas Mendes,,,,,,,,,,,,,,,,,,
12117310,home,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,905459,EUR,981072000,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117310,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117310,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,F,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117310,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,7,175,55,M,2125637,EUR,1059264000,M,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117310,home,Red Bull Bragantino,Ivan Cavaleiro,ivan-cavaleiro,I. Cavaleiro,F,8,175,373,M,110950,EUR,750902400,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117310,away,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,,33.0,24.0,16.0,7.0,0.0,18.0,19.0,14.0,8.0,3.0,4.0,90.0,45.0,7.5,9.0,0.00581935,0,-0.2174,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12117310,away,São Paulo,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,False,,48.0,42.0,2.0,1.0,0.0,27.0,31.0,20.0,5.0,,,90.0,75.0,6.5,14.0,0.00525122,0,,15.0,3.0,,4.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,1.0,
12117310,away,São Paulo,Ruan,ruan,Ruan,D,4,187,1236,M,914487,EUR,928713600,D,22,22,False,,41.0,39.0,2.0,1.0,0.0,28.0,30.0,11.0,4.0,,,90.0,52.0,7.1,2.0,0.00191992,1,,11.0,,,3.0,6.0,1.0,1.0,3.0,,3.0,3.0,,1.0,,2.0,,,,1.0,1.0,0.0255,1.0,,,,,1.0,,,,,,,
12117310,away,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,,53.0,43.0,16.0,8.0,0.0,35.0,39.0,14.0,1.0,,,90.0,60.0,6.8,10.0,0.00563976,0,,8.0,,,2.0,,,,4.0,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
12117310,away,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,False,,34.0,23.0,4.0,1.0,0.0,9.0,14.0,20.0,2.0,,,61.0,47.0,6.5,15.0,0.00839508,0,,14.0,,,1.0,1.0,,,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117310,away,São Paulo,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,3050,M,905453,EUR,960854400,M,20,20,False,,26.0,24.0,3.0,2.0,0.0,11.0,12.0,14.0,3.0,,,60.0,30.0,7.0,2.0,0.0693992,1,,13.0,,,3.0,3.0,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,0.0162,1.0,,,,,,,,1.0,,,,
12117310,away,São Paulo,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,16,16,False,,56.0,51.0,11.0,7.0,1.0,26.0,27.0,29.0,6.0,,,90.0,70.0,7.3,9.0,0.0112141,1,,25.0,,,5.0,5.0,,1.0,3.0,,3.0,2.0,2.0,2.0,2.0,1.0,,,1.0,1.0,,0.0226,1.0,,,,,,1.0,,1.0,,,,
12117310,away,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,M,7,7,False,True,34.0,27.0,2.0,2.0,0.0,9.0,10.0,27.0,1.0,,,90.0,63.0,7.4,23.0,0.0273783,1,,18.0,3.0,,11.0,12.0,1.0,8.0,1.0,,4.0,3.0,5.0,,1.0,4.0,,,3.0,,,0.2649,2.0,1.0,,,0.436,3.0,,,1.0,,1.0,,lucasmoura7
12117310,away,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,,26.0,22.0,3.0,2.0,0.0,6.0,8.0,18.0,4.0,,,90.0,38.0,6.7,7.0,0.0463541,3,,16.0,,,7.0,5.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,,0.0641,2.0,,,,,1.0,,2.0,2.0,,,,luciano10
12117310,away,São Paulo,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,M,47,47,False,,25.0,21.0,2.0,1.0,0.0,9.0,11.0,14.0,5.0,,,71.0,50.0,7.1,13.0,0.0575335,2,,12.0,,,6.0,8.0,,7.0,,2.0,2.0,1.0,3.0,2.0,1.0,,,,2.0,,,0.0861,,1.0,,,0.6649,3.0,,1.0,3.0,,,,
12117310,away,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,False,,21.0,14.0,3.0,2.0,0.0,5.0,8.0,14.0,3.0,,,82.0,29.0,6.6,11.0,0.0141912,0,,9.0,1.0,,3.0,2.0,,,,,,,2.0,,,1.0,,,1.0,,,,2.0,,,,,,,,1.0,,,,
12117310,away,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,True,,24.0,22.0,6.0,5.0,0.0,9.0,11.0,13.0,2.0,,,30.0,26.0,6.6,2.0,0.017922,0,,13.0,,,2.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
12117310,away,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,11.0,10.0,3.0,2.0,0.0,7.0,7.0,8.0,,,,29.0,22.0,6.8,6.0,0.00121563,0,,3.0,4.0,,2.0,3.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,
12117310,away,São Paulo,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,True,,8.0,8.0,,,0.0,5.0,5.0,5.0,1.0,,,19.0,13.0,6.6,3.0,0.0173517,1,,4.0,2.0,1.0,,,,,,,,,2.0,1.0,1.0,,,,,,,0.0215,,,,,,,,1.0,,,,,
12117310,away,São Paulo,Erick,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,F,33,33,True,,6.0,6.0,,,0.0,1.0,1.0,5.0,1.0,,,8.0,10.0,6.6,2.0,0.00998335,0,,5.0,,,2.0,2.0,,2.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,
12117310,away,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117310,away,São Paulo,Rafinha,rafinha,Rafinha,D,13,172,1493,M,12634,EUR,494899200,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117310,away,São Paulo,Igão,igor-odoni-gomes,Igão,D,34,187,641,M,1637906,EUR,1187481600,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Igão,,,,,,,,,,,,,,,,,,
12117310,away,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Rodriguinho,,,,,,,,,,,,,,,,,,
12117310,away,São Paulo,Santiago Longo,longo-santiago,S. Longo,M,5,177,449,M,990171,EUR,892339200,F,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Santiago,Longo,,,,,,,,,,,,,,,,,
12117310,away,São Paulo,Michel Araújo,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117310,away,São Paulo,Henrique Carmo,henrique,Henrique,M,37,178,1458,M,1807899,EUR,1163030400,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Henrique,,,,,,,,,,,,,,,,,,
12117310,away,São Paulo,William Gomes,william-gomes,W. Gomes,F,7,171,4704,M,1639250,EUR,1142380800,F,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,William Gomes Carvalho Santos,,,,,,,,,,,,,,,,,,
