match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_wasFouled,stat_totalContest,stat_wonContest,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goalAssist,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10406930,home,KAS Eupen,Lennart Moser,lennart-moser,L. Moser,G,99,196,55,M,886064,EUR,944438400,G,1,1,False,15.0,12.0,8.0,5.0,10.0,10.0,2.0,5.0,2.0,8.0,2.0,3.0,4.0,2.0,90.0,28.0,7.8,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406930,home,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191,44,M,921951,EUR,966556800,D,2,2,False,36.0,32.0,3.0,2.0,14.0,14.0,19.0,29.0,1.0,1.0,,,,,90.0,57.0,7.0,14.0,0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10406930,home,KAS Eupen,Boris Lambert,lambert-boris,B. Lambert,M,35,187,94,M,936240,EUR,955324800,D,35,35,False,59.0,53.0,12.0,8.0,29.0,30.0,24.0,29.0,3.0,2.0,,,,,90.0,71.0,7.3,8.0,0,,,3.0,5.0,1.0,,2.0,,1.0,,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
10406930,home,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187,34,M,1020435,EUR,1017273600,D,28,28,False,63.0,61.0,9.0,8.0,37.0,38.0,24.0,25.0,1.0,7.0,,,,,90.0,70.0,7.4,2.0,0,,,2.0,3.0,,,2.0,2.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
10406930,home,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180,75,M,105350,EUR,678153600,D,3,3,False,73.0,63.0,8.0,5.0,32.0,36.0,31.0,40.0,3.0,9.0,,,,,90.0,102.0,7.6,19.0,3,3.0,,3.0,5.0,,1.0,2.0,2.0,3.0,1.0,,1.0,2.0,1.0,,,1.0,,2.0,2.0,3.0,,,,,,,,,,,,
10406930,home,KAS Eupen,Stef Peeters,stef-peeters,S. Peeters,M,8,188,81,M,201988,EUR,697593600,M,8,8,False,72.0,61.0,12.0,12.0,20.0,22.0,42.0,54.0,1.0,10.0,,,,,90.0,94.0,8.7,18.0,1,4.0,1.0,4.0,7.0,3.0,1.0,3.0,3.0,2.0,,4.0,1.0,3.0,,,,,1.0,2.0,2.0,,True,1.0,1.0,1.0,,,,,,,,
10406930,home,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173,145,M,990265,EUR,939686400,M,15,15,False,35.0,29.0,3.0,2.0,8.0,10.0,21.0,25.0,1.0,9.0,,,,,90.0,55.0,7.3,11.0,2,,,5.0,4.0,1.0,1.0,3.0,1.0,4.0,,,,3.0,,,,3.0,1.0,,,2.0,,,,,1.0,,,,,,,
10406930,home,KAS Eupen,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174,429,M,978327,EUR,972604800,M,11,11,False,12.0,9.0,,,4.0,4.0,5.0,9.0,,2.0,,,,,62.0,29.0,6.5,10.0,3,1.0,,8.0,5.0,2.0,1.0,2.0,1.0,2.0,,,,,1.0,,,2.0,2.0,3.0,1.0,1.0,,,1.0,,,1.0,,,,,,
10406930,home,KAS Eupen,Nathan Bitumazala,nathan-bitumazala,N. Bitumazala,M,10,178,85,M,1010227,EUR,1039478400,M,17,17,False,30.0,27.0,,,15.0,16.0,12.0,18.0,,6.0,,,,,80.0,41.0,6.5,12.0,0,4.0,,2.0,1.0,,1.0,,,4.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10406930,home,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175,62,M,803116,EUR,857174400,M,10,10,False,24.0,19.0,4.0,3.0,9.0,9.0,10.0,17.0,,1.0,,,,,62.0,41.0,6.5,12.0,1,2.0,,4.0,3.0,,2.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,
