match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_aerialWon,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId,stat_goals,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12421231,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,30.0,23.0,15.0,8.0,0.0,17.0,19.0,6.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,90.0,33.0,6.6,7.0,0.0034065,0,-0.4807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421231,home,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1482,M,1395881,EUR,1111968000,D,65,65,False,67.0,59.0,3.0,3.0,0.0,22.0,27.0,37.0,40.0,,1.0,3.0,3.0,,,,,89.0,84.0,7.3,11.0,0.070324,0,,,,5.0,1.0,1.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421231,home,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,False,74.0,70.0,5.0,3.0,0.0,46.0,46.0,24.0,29.0,1.0,2.0,6.0,6.0,1.0,,,,90.0,87.0,6.6,7.0,0.00690636,0,,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12421231,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,68.0,63.0,5.0,4.0,0.0,47.0,49.0,16.0,19.0,2.0,3.0,3.0,2.0,,,,,90.0,77.0,7.2,5.0,0.412206,0,,,,4.0,,1.0,1.0,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12421231,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,63.0,48.0,11.0,4.0,1.0,21.0,25.0,30.0,45.0,,1.0,1.0,4.0,1.0,,,,90.0,83.0,7.2,21.0,0.370899,0,,,,4.0,,,1.0,,,7.0,1.0,,,,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,
12421231,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,17.0,16.0,1.0,1.0,0.0,8.0,8.0,8.0,10.0,,,,3.0,,,,,23.0,19.0,6.7,2.0,0.00491436,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12421231,home,Club Brugge KV,Ardon Jashari,ardon-jashari,A. Jashari,M,30,180,4830,M,1034082,EUR,1027987200,M,30,30,False,47.0,42.0,3.0,1.0,0.0,11.0,11.0,31.0,38.0,,8.0,,3.0,1.0,,,,89.0,60.0,6.1,12.0,0.0560054,2,,,,4.0,3.0,,1.0,1.0,1.0,2.0,,1.0,,,3.0,,,3.0,,,1.0,2.0,0.1439,,,,,,,,,,,
12421231,home,Club Brugge KV,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12536,M,1142675,EUR,1115596800,M,68,68,False,24.0,21.0,1.0,,0.0,5.0,6.0,18.0,21.0,1.0,1.0,,1.0,,,,,59.0,34.0,7.0,5.0,0.267771,2,,,,2.0,,,2.0,2.0,1.0,3.0,,,,,,,,,,2.0,,1.0,0.1183,1.0,0.4268,,,,,,,,,
12421231,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,48.0,44.0,6.0,5.0,0.0,15.0,15.0,30.0,35.0,1.0,8.0,3.0,5.0,2.0,,,,90.0,71.0,7.1,10.0,0.279668,1,,,,6.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,,0.0658,,,True,1.0,1.0,,,,,,
12421231,home,Club Brugge KV,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,M,8,8,False,21.0,20.0,1.0,1.0,0.0,4.0,4.0,18.0,22.0,1.0,4.0,,2.0,3.0,,,,55.0,32.0,6.3,5.0,0.0643498,1,,,,3.0,,,1.0,,,5.0,1.0,1.0,,,,,,1.0,2.0,2.0,,1.0,0.0648,,,,,,absolute_christostzolis,,,,,
12421231,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,False,23.0,19.0,,,0.0,5.0,7.0,14.0,18.0,1.0,7.0,1.0,4.0,2.0,,,,89.0,42.0,7.7,8.0,0.110306,3,,,,7.0,,,1.0,1.0,,2.0,1.0,4.0,2.0,,2.0,,,3.0,2.0,,1.0,1.0,0.6785,2.0,1.7488,,,,,1.0,,,,
12421231,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,True,22.0,17.0,2.0,1.0,0.0,9.0,10.0,10.0,16.0,,1.0,,3.0,1.0,,,,67.0,32.0,7.4,9.0,0.615813,1,,,,7.0,,,2.0,2.0,2.0,4.0,5.0,,,,,1.0,,,2.0,2.0,,1.0,0.0176,,,,,,,,1.0,,,
12421231,home,Club Brugge KV,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,19,19,True,10.0,4.0,1.0,,0.0,2.0,3.0,2.0,7.0,3.0,4.0,,1.0,,,,,31.0,19.0,6.5,8.0,0.0308093,1,,,,6.0,1.0,,,,1.0,,4.0,1.0,1.0,,,,,2.0,,,1.0,,0.3073,1.0,0.3445,,,,,,,,,
12421231,home,Club Brugge KV,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,D,41,41,True,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,,,,1.0,,,,,11.0,6.0,6.6,2.0,0.00515246,0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
