match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,captain,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,player_sofascoreId,stat_punches,stat_errorLeadToAShot
13472901,home,Mirassol,Negueba,negueba,Negueba,M,11,175,664,M,872007,EUR,944179200,F,11,11,True,5.0,3.0,,,0.0,1.0,2.0,3.0,3.0,1.0,,1.0,,,,32.0,13.0,7.4,4.0,0.119909,2,,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,0.0507,2.0,,,,,1.0,0.2402,,1.0,,,,,
13472901,home,Mirassol,Chico,chico,Chico,M,10,174,731,M,880132,EUR,674352000,M,10,10,True,11.0,10.0,,,0.0,3.0,3.0,8.0,2.0,1.0,,,,,,20.0,19.0,6.8,2.0,0.0792594,1,,7.0,1.0,1.0,,,3.0,,,1.0,,,,1.0,1.0,1.0,,1.0,2.0,0.0631,,,,,,,,,,,,,,
13472901,home,Mirassol,Alesson,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,77,77,True,5.0,5.0,,,0.0,2.0,2.0,3.0,1.0,,,1.0,,,,20.0,9.0,6.8,3.0,0.499444,0,,3.0,1.0,,1.0,,2.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,
13472901,home,Mirassol,Matheus Bianqui,matheus-bianqui,M. Bianqui,M,17,187,122,M,981746,EUR,886204800,M,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,13.0,6.0,6.8,1.0,0.00329526,3,,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,1.0,,,0.6231,,,,,,,,1.0,,,1.0,,,
13472901,home,Mirassol,Cristian Renato,cristian-renato,C. Renato,F,17,189,259,M,1148306,EUR,950832000,F,17,17,True,3.0,2.0,1.0,1.0,0.0,,,3.0,1.0,,,2.0,,,,13.0,5.0,6.5,2.0,0.00154881,0,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
13472901,home,Mirassol,Alex Muralha,alex-muralha,A. Muralha,G,23,188,332,M,340113,EUR,626659200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Alex,Santana,,,,,,,,,,,
13472901,home,Mirassol,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176,464,M,931574,EUR,887500800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472901,home,Mirassol,Luiz Otávio,luiz-otavio,L. Otávio,D,4,194,170,M,874778,EUR,718588800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472901,home,Mirassol,Daniel Borges,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472901,home,Mirassol,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472901,home,Mirassol,Maceió,maceio,Maceió,M,99,173,188,M,1645837,EUR,1058140800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Maceió,,,,,,,,,,,,
13472901,home,Mirassol,Roni,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Roni,,,,,,,,,,,,
13472901,away,Cruzeiro,Cássio,cassio,Cássio,G,1,195,4592,M,27756,EUR,549936000,G,1,1,False,30.0,19.0,19.0,8.0,0.0,14.0,16.0,14.0,,,,10.0,,1.0,2.0,90.0,39.0,6.7,11.0,0.00453273,0,-0.5184,5.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,rcassio12,1.0,
13472901,away,Cruzeiro,Jonathan Jesus,jonathan,J. Jesus,D,34,187,1356,M,1498670,EUR,1085616000,D,34,34,False,24.0,16.0,5.0,1.0,0.0,4.0,6.0,18.0,6.0,3.0,2.0,2.0,,,,90.0,58.0,7.1,13.0,0.0067288,0,,12.0,,,2.0,2.0,5.0,,,,,4.0,1.0,2.0,2.0,2.0,3.0,,2.0,,,,,,,,,,,,,,,
13472901,away,Cruzeiro,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,44.0,36.0,13.0,9.0,0.0,27.0,31.0,13.0,6.0,,,2.0,,,,90.0,62.0,7.2,10.0,0.00326179,0,,9.0,1.0,1.0,3.0,1.0,4.0,,,,,6.0,1.0,,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,fabriciobruno96,,1.0
13472901,away,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,260077,EUR,777254400,D,25,25,False,44.0,37.0,7.0,1.0,0.0,29.0,30.0,14.0,1.0,,,4.0,,,,90.0,52.0,6.6,7.0,0.00310316,0,,8.0,,,2.0,1.0,2.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
13472901,away,Cruzeiro,Kauã Prates,kaua-prates-de-almeida,K. Prates,D,36,182,1703,M,1887796,EUR,1218412800,D,36,36,False,34.0,28.0,3.0,2.0,0.0,18.0,21.0,13.0,7.0,,,4.0,,,,90.0,67.0,7.2,15.0,0.00851791,0,,10.0,2.0,1.0,,1.0,3.0,,,,,8.0,1.0,,5.0,4.0,3.0,1.0,3.0,,,,,,,,,,,,,,,
13472901,away,Cruzeiro,Walace,walace,Walace,M,5,188,1459,M,553686,EUR,796953600,M,5,5,False,33.0,29.0,2.0,1.0,0.0,16.0,19.0,14.0,3.0,,,5.0,,,,71.0,52.0,6.7,10.0,0.0134806,0,,13.0,2.0,,,1.0,5.0,2.0,1.0,,,2.0,,4.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,
13472901,away,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,47.0,41.0,2.0,,0.0,16.0,20.0,27.0,9.0,5.0,3.0,5.0,,,,90.0,69.0,7.3,11.0,0.0279234,0,,25.0,,,2.0,1.0,6.0,,1.0,,,4.0,,1.0,3.0,3.0,2.0,2.0,1.0,,2.0,,,True,,,,,,,,,,
13472901,away,Cruzeiro,Eduardo,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,21,21,False,34.0,27.0,1.0,1.0,0.0,12.0,14.0,20.0,7.0,,,7.0,,,,90.0,49.0,7.1,8.0,0.00926876,1,,15.0,,,1.0,3.0,2.0,,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,2.0,,0.0599,,,,,,,,,,,,,,
13472901,away,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,M,10,10,False,38.0,30.0,,,1.0,15.0,16.0,22.0,6.0,3.0,,4.0,,,,90.0,58.0,7.5,16.0,0.196967,2,,15.0,4.0,1.0,,1.0,5.0,,1.0,1.0,,,2.0,,1.0,,1.0,4.0,1.0,0.0756,1.0,,,,,1.0,0.0848,,,1.0,,matheus_pereira,,
13472901,away,Cruzeiro,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,M,94,94,False,15.0,14.0,,,0.0,3.0,3.0,12.0,3.0,2.0,1.0,2.0,,,,83.0,28.0,6.7,8.0,0.0314759,2,,11.0,2.0,,2.0,2.0,6.0,,1.0,1.0,,1.0,,,,,3.0,,2.0,0.1543,1.0,,,,2.0,1.0,0.0618,,,,,,,
13472901,away,Cruzeiro,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26963,M,954888,EUR,1011830400,F,19,19,False,21.0,14.0,3.0,2.0,0.0,5.0,9.0,12.0,8.0,6.0,2.0,2.0,,,,90.0,48.0,7.0,22.0,0.00502028,3,,9.0,,,2.0,2.0,12.0,1.0,4.0,,2.0,1.0,,,,,6.0,4.0,1.0,0.793,,,,,,1.0,0.8253,,1.0,,,kaiojorge,,
13472901,away,Cruzeiro,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175,2964,M,912786,EUR,882489600,M,8,8,True,16.0,12.0,2.0,1.0,0.0,6.0,7.0,9.0,1.0,,,1.0,,,,19.0,18.0,6.6,5.0,0.00396962,0,,6.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
13472901,away,Cruzeiro,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181,1860,M,992093,EUR,895708800,F,26,26,True,2.0,1.0,,,0.0,1.0,2.0,,2.0,,,,,,,8.0,4.0,6.6,1.0,4.54e-06,0,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13472901,away,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Leonardo,,,,,,,,,,,,
13472901,away,Cruzeiro,Marcelo Eraclito  de Souza Filho,marcelo-eraclito-de-souza-filho,Marcelo,G,24,191,94,M,1633746,EUR,1139702400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Marcelo Eraclito,de Souza Filho,,,,,,,,,,,
13472901,away,Cruzeiro,Bruno Alves,bruno-ferreira-alves,B. Alves,D,44,186,401,M,1589355,EUR,1123113600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Bruno,Ferreira Alves,,,,,,,,,,,
13472901,away,Cruzeiro,Mateo Gamarra,gamarra-mateo,M. Gamarra,D,14,185,727,M,1085451,EUR,972000000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472901,away,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,1459623,EUR,1073001600,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472901,away,Cruzeiro,Murilo Rhikman,murilo-rhikman-alves-pimentel,M. Rhikman,M,35,188,621,M,1589354,EUR,1142208000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Murilo,Rhikman,,,,,,,,,,,
13472901,away,Cruzeiro,Kaique Kenji,kenji,K. Kenji,M,70,178,1279,M,1647579,EUR,1138579200,F,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472901,away,Cruzeiro,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472901,away,Cruzeiro,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabigol,,
