match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_wasFouled,captain,stat_interceptionWon,stat_errorLeadToAShot,stat_accurateCross,stat_wonContest,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
14773699,home,Al-Khaleej,Anthony Moris,anthony-moris,A. Moris,G,49,184.0,295,M,39457,EUR,641347200.0,G,49,49,False,35.0,30.0,14.0,9.0,0.0,27.0,28.0,3.0,7.0,8.0,2.0,90.0,42.0,7.1,6.0,0.00087263,100.94023379032,17.0,66.15,8.715,0.0194,0,0.0596,0.05,0.02,0.2,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773699,home,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600.0,D,39,39,False,36.0,33.0,3.0,,0.0,19.0,20.0,14.0,16.0,3.0,,90.0,63.0,7.2,10.0,0.0105281,137.07684260416,16.0,89.67,35.595,,0,,0.1,0.17,0.28,,3.0,1.0,1.0,7.0,7.0,3.0,1.0,8.0,1.0,6.0,3.0,2.0,2.0,36.117287065891,1.0,,,,,,,,,,,,,,,,,,,,,,,
14773699,home,Al-Khaleej,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600.0,D,17,17,False,50.0,45.0,3.0,1.0,0.0,32.0,33.0,13.0,17.0,3.0,,90.0,57.0,7.2,6.0,0.00303073,177.13486277106,22.0,32.76,13.965,,0,,0.0,0.07,0.35,,,1.0,2.0,1.0,3.0,,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14773699,home,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800.0,D,3,3,False,51.0,46.0,2.0,,0.0,32.0,34.0,14.0,17.0,4.0,,68.0,60.0,6.1,6.0,0.0202245,239.71133467129,30.0,108.57,15.225,,0,,-0.13,0.1,0.18,,,,3.0,2.0,3.0,,,3.0,1.0,,,1.0,2.0,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,
14773699,home,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200.0,D,5,5,False,55.0,46.0,4.0,1.0,0.0,24.0,25.0,22.0,30.0,7.0,,90.0,75.0,7.2,13.0,0.0514067,202.81259672229,29.0,114.765,16.59,,0,,0.34,0.07,0.15,,3.0,1.0,1.0,2.0,4.0,,2.0,2.0,,1.0,1.0,1.0,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14773699,home,Al-Khaleej,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400.0,M,21,21,False,51.0,41.0,5.0,3.0,0.0,20.0,23.0,21.0,28.0,9.0,,90.0,66.0,6.9,11.0,0.0220959,176.36367167146,20.0,11.97,14.07,,1,,0.13,0.12,0.16,,,1.0,,5.0,4.0,1.0,,1.0,,4.0,2.0,,2.0,,,,,3.0,,,,,1.0,1.0,0.0315,-0.06,,,,,,,,,,,,
14773699,home,Al-Khaleej,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,False,33.0,28.0,4.0,2.0,0.0,14.0,16.0,14.0,17.0,1.0,,82.0,49.0,7.1,8.0,0.0600342,73.718755538947,11.0,35.385,11.235,,0,,0.24,0.15,0.14,,1.0,,1.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,9.8000899995867,1.0,,,2.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,
14773699,home,Al-Khaleej,Paolo Fernandes,fernandes-paolo,P. Fernandes,M,11,167.0,402,M,851099,EUR,902620800.0,M,11,11,False,30.0,22.0,4.0,1.0,0.0,7.0,10.0,15.0,20.0,5.0,,78.0,59.0,7.9,20.0,0.0395594,172.9663159857,17.0,114.135,23.415,,2,,0.27,0.31,0.21,,4.0,,3.0,4.0,15.0,,5.0,,,5.0,3.0,6.0,2.0,99.288733028493,5.0,3.0,,,,,4.0,,1.0,,0.3418,0.01,1.0,1.0,1.0,0.1885,,,,,,,,
14773699,home,Al-Khaleej,Kostas Fortounis,kostas-fortounis,K. Fortounis,M,10,183.0,2903,M,115577,EUR,719193600.0,M,10,10,False,46.0,37.0,3.0,1.0,0.0,13.0,15.0,24.0,31.0,,,73.0,62.0,6.8,18.0,0.242083,177.32266871708,24.0,58.065,18.48,,2,,0.1,0.2,-0.02,,8.0,,,1.0,2.0,,1.0,,,,,1.0,,18.525109014524,1.0,1.0,,,,1.0,1.0,,1.0,,0.2221,-0.03,,,2.0,,,,,,,,,
14773699,home,Al-Khaleej,Giorgos Masouras,giorgos-masouras,G. Masouras,M,9,184.0,1890,M,592560,EUR,757382400.0,M,9,9,False,26.0,19.0,1.0,1.0,0.0,4.0,5.0,15.0,21.0,4.0,,90.0,45.0,6.9,16.0,0.155078,103.98676603457,12.0,89.88,15.96,,1,,0.18,0.12,0.13,,7.0,2.0,2.0,5.0,6.0,,4.0,,,1.0,1.0,2.0,2.0,31.297753920014,2.0,,,1.0,,2.0,3.0,,,,0.0406,-0.25,,,1.0,,,,1.0,,,,,
