match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_wonContest,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAGoal,stat_penaltyFaced,stat_penaltyConceded
11406730,home,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,807301,EUR,915148800,F,90,90,False,19.0,11.0,1.0,1.0,0.0,,1.0,11.0,18.0,,1.0,,,73.0,28.0,7.4,13.0,0.0949083,1,,3.0,,6.0,1.0,,1.0,,1.0,,,2.0,,4.0,1.0,,,,,,2.0,,1.0,0.0737,0.4655,scamacca,,1.0,,,,,,,,,,
11406730,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,True,7.0,7.0,,,0.0,5.0,5.0,2.0,2.0,4.0,,,,28.0,13.0,6.6,,0.00151245,0,,,,3.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,D,22,22,True,9.0,8.0,1.0,,0.0,6.0,6.0,3.0,4.0,,2.0,,,27.0,17.0,6.7,2.0,0.0387751,0,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11406730,home,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,324353,EUR,813888000,M,59,59,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,1.0,,,17.0,10.0,6.8,3.0,0.00391019,0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,Miranchuk,,,,,,,,,,,,
11406730,home,Atalanta,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9510,M,982615,EUR,1002067200,F,10,10,True,10.0,10.0,,,0.0,1.0,1.0,9.0,9.0,,,,,17.0,12.0,6.5,1.0,0.0229521,0,,1.0,,3.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,el_bilal_9,,,,,,,,,,,,
11406730,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,1.0,,1.0,,0.0,,,,1.0,,1.0,,,8.0,3.0,6.8,1.0,2.32e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.751,,,
11406730,home,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,,,,,,,,,,,,
11406730,home,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,home,Atalanta,Giovanni Bonfanti,giovanni-bonfanti,G. Bonfanti,D,94,187,345,M,1183625,EUR,1042761600,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,home,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,home,Atalanta,Leonardo Mendicino,mendicino-leonardo,L. Mendicino,M,44,182,115,M,1489949,EUR,1151107200,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ederson99,,,,,,,,,,,,
11406730,home,Atalanta,Siren Diao,diao-siren,S. Diao,F,9,189,201,M,1514893,EUR,1106265600,F,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,876235,EUR,962582400,G,1,1,False,69.0,57.0,20.0,8.0,0.0,51.0,53.0,6.0,16.0,1.0,10.0,,1.0,90.0,81.0,6.4,13.0,0.00247544,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.473,1.0,1.0,
11406730,away,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,D,61,61,False,51.0,51.0,,,0.0,37.0,37.0,14.0,15.0,,2.0,,,72.0,63.0,6.0,5.0,0.00566436,0,,,,4.0,3.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0
11406730,away,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,28.0,26.0,1.0,,0.0,19.0,19.0,7.0,9.0,5.0,3.0,,,90.0,44.0,6.6,5.0,0.00141721,0,True,,3.0,3.0,7.0,,,1.0,2.0,3.0,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,False,47.0,44.0,4.0,3.0,0.0,36.0,37.0,8.0,10.0,,1.0,,,90.0,58.0,6.3,7.0,0.0110373,0,,1.0,,3.0,3.0,1.0,1.0,,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,19,19,False,42.0,37.0,1.0,1.0,0.0,19.0,21.0,19.0,27.0,,,,,71.0,63.0,7.1,14.0,0.184275,1,,,,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,6.0,1.0,1.0,2.0,1.0,,0.0184,,,,,,,,1.0,,,,,,
11406730,away,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,54.0,51.0,3.0,2.0,0.0,27.0,28.0,24.0,27.0,1.0,5.0,,,85.0,61.0,6.6,4.0,0.0163117,0,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
11406730,away,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,75.0,67.0,3.0,2.0,0.0,31.0,33.0,37.0,47.0,,7.0,,,90.0,91.0,7.2,12.0,0.157154,2,,,1.0,,5.0,,,1.0,2.0,,,,,,3.0,,,5.0,1.0,1.0,2.0,1.0,1.0,0.5804,0.751,,1.0,,,,,,,,,,,
11406730,away,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,M,27,27,False,44.0,39.0,2.0,1.0,0.0,21.0,22.0,18.0,27.0,2.0,1.0,,,90.0,62.0,6.5,13.0,0.0503452,0,,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,5.0,,,,,,,,,,,,,1.0,,,,,,,
11406730,away,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,F,28,28,False,51.0,46.0,2.0,,0.0,29.0,33.0,17.0,20.0,,3.0,,,90.0,62.0,6.6,10.0,0.0113243,0,,,,3.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,924,M,839226,EUR,984787200,F,11,11,False,14.0,11.0,,,0.0,1.0,1.0,10.0,16.0,,1.0,,,63.0,28.0,6.3,10.0,0.0104401,1,,5.0,1.0,9.0,3.0,,1.0,2.0,,,,2.0,,2.0,1.0,,,3.0,,1.0,,1.0,,0.1814,,,1.0,,,,,,,,,,,
11406730,away,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,31.0,25.0,2.0,2.0,0.0,10.0,10.0,15.0,21.0,,4.0,,,85.0,53.0,6.6,16.0,0.0143014,3,,2.0,3.0,8.0,10.0,1.0,2.0,5.0,,2.0,,2.0,,5.0,2.0,,,,,3.0,,1.0,,0.2319,,duvanzapata91,1.0,,2.0,,1.0,,,,,,,
11406730,away,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,16.0,14.0,1.0,1.0,0.0,11.0,11.0,3.0,5.0,,3.0,,,27.0,22.0,6.7,4.0,0.00362286,1,,,1.0,2.0,3.0,,2.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,0.0475,,,,,,,,,,,,,,
11406730,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,D,20,20,True,15.0,12.0,2.0,1.0,0.0,9.0,12.0,4.0,6.0,1.0,1.0,,,19.0,23.0,7.0,5.0,0.351705,0,,,,,1.0,,,,,,,,,,1.0,,,3.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
11406730,away,Torino,Matteo Lovato,lovato-matteo,M. Lovato,D,20,188,274,M,982601,EUR,950486400,D,6,6,True,16.0,15.0,3.0,2.0,0.0,10.0,11.0,5.0,5.0,,,,,18.0,17.0,6.7,1.0,0.00090522,0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Zanos Savva,zanos-savva,Z. Savva,M,79,188,241,M,1154617,EUR,1132963200,F,79,79,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,9.0,3.0,6.6,1.0,0.00144593,0,,1.0,,1.0,1.0,,,,,,,,,,1.0,Zannetos Savva,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,David Okereke,david-okereke,D. Okereke,F,77,182,887,M,831290,EUR,872812800,F,21,21,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,9.0,5.0,6.5,2.0,0.0005282,0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Pietro Passador,pietro-passador,P. Passador,G,1,194,28,M,991466,EUR,1046217600,G,65,65,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,158235,EUR,723081600,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,15,194,1128,M,1101751,EUR,1012521600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Saba,Sazonov,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Côme Bianay Balcot,come-bianay-balcot,C. B. Balcot,D,80,188,58,M,1462316,EUR,1115942400,D,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Jonathan Silva,silva-jonathan,J. Silva,M,41,186,60,M,1427579,EUR,1082764800,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Aaron Ciammaglichella,ciammaglichella-aaron,A. Ciammaglichella,M,17,180,311,M,1114354,EUR,1106697600,M,81,81,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406730,away,Torino,Uroš Kabić,uros-kabic,U. Kabić,F,17,183,252,M,1087489,EUR,1072915200,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
