match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_goals,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon,stat_wonTackle,player_sofascoreId,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12726864,home,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183.0,522,M,165583,EUR,699494400,D,4,4,True,8.0,7.0,2.0,2.0,0.0,6.0,6.0,1.0,2.0,,,,,,17.0,14.0,6.7,3.0,0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,home,Monza,Warren Bondo,,,warren-bondo,W. Bondo,M,38,177.0,2009,M,1000366,EUR,1063584000,M,38,38,True,5.0,5.0,,,0.0,5.0,5.0,,,,,,,,9.0,8.0,6.6,,0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12726864,home,Monza,Andrea Mazza,Andrea Mazza,,andrea-mazza,A. Mazza,G,22,190.0,79,M,1109940,EUR,1072915200,G,69,69,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,home,Monza,Stefano Turati,,,stefano-turati,S. Turati,G,13,188.0,560,M,893752,EUR,999648000,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,home,Monza,Nicolò Postiglione,,,nicolo-postiglione,N. Postiglione,D,4,190.0,49,M,1137349,EUR,1113609600,D,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,home,Monza,Alessandro Berretta,,,alessandro-berretta,A. Berretta,M,5,186.0,57,M,1462314,EUR,1136073600,M,63,63,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,home,Monza,Endris Scaramelli,,,endris-scaramelli,E. Scaramelli,M,7,,16,M,1490920,EUR,1158624000,M,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,home,Monza,Daniel Maldini,,,daniel-maldini,D. Maldini,F,27,187.0,4692,M,970928,EUR,1002758400,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,dani.malda,,,
12726864,home,Monza,Milan Đurić,,,milan-duric,M. Đurić,F,9,199.0,816,M,76132,EUR,643334400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,away,Brescia,Lorenzo Andrenacci,,,lorenzo-andrenacci,L. Andrenacci,G,22,185.0,25,M,782636,EUR,789004800,G,22,22,False,25.0,16.0,13.0,4.0,0.0,13.0,16.0,3.0,9.0,,,5.0,4.0,5.0,90.0,35.0,7.4,9.0,0,,,,,2.0,,,,,,,,,,,,,,True,,,,,,,,,,1.0,2.0,
12726864,away,Brescia,Lorenzo Dickmann,,,lorenzo-dickmann,L. M. Dickmann,D,24,177.0,98,M,558552,EUR,843523200,D,24,24,False,26.0,22.0,2.0,,0.0,11.0,12.0,11.0,17.0,3.0,1.0,3.0,,,90.0,44.0,6.3,8.0,3,1.0,,1.0,,,,1.0,,2.0,,1.0,,1.0,3.0,,,,1.0,,,,1.0,,,,,,,,,
12726864,away,Brescia,Andrea Papetti,,,andrea-papetti,A. Papetti,D,2,186.0,83,M,1023080,EUR,1025654400,D,32,32,False,59.0,51.0,5.0,1.0,0.0,35.0,38.0,16.0,21.0,5.0,,3.0,,,90.0,68.0,5.6,11.0,0,2.0,,,,1.0,2.0,2.0,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,1.0
12726864,away,Brescia,Gabriele Calvani,,,gabriele-calvani,G. Calvani,D,3,184.0,98,M,1425050,EUR,1073865600,D,5,5,False,44.0,41.0,4.0,2.0,0.0,27.0,28.0,14.0,16.0,1.0,,4.0,,,90.0,53.0,6.5,4.0,0,,2.0,4.0,,3.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,
12726864,away,Brescia,Alexander Jallow,,,alexander-jallow,A. Jallow,D,,185.0,65,M,873040,EUR,888883200,D,18,18,False,50.0,48.0,4.0,2.0,0.0,24.0,25.0,25.0,26.0,2.0,1.0,2.0,,,90.0,60.0,6.7,3.0,1,,,,1.0,1.0,,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12726864,away,Brescia,Giacomo Olzer,,,olzer-giacomo,G. Olzer,M,27,188.0,194,M,1031495,EUR,987206400,M,27,27,False,10.0,7.0,3.0,2.0,0.0,5.0,5.0,2.0,5.0,1.0,,2.0,,,45.0,15.0,6.6,5.0,0,,,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,
12726864,away,Brescia,Riccardo Fogliata,Riccardo Fogliata,,fogliata-riccardo,R. Fogliata,M,21,183.0,27,M,1529879,EUR,1072915200,M,21,21,False,37.0,33.0,7.0,5.0,0.0,9.0,10.0,24.0,27.0,3.0,,2.0,,,87.0,48.0,6.8,6.0,0,,,6.0,,2.0,1.0,2.0,,,,,,4.0,,,,,1.0,,,1.0,,2.0,,,,1.0,,,,
12726864,away,Brescia,Fabrizio Paghera,,,fabrizio-paghera,F. Paghera,M,4,170.0,16,M,96606,EUR,692496000,M,4,4,False,17.0,16.0,1.0,1.0,0.0,13.0,13.0,3.0,4.0,3.0,1.0,,,,45.0,18.0,6.1,2.0,0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12726864,away,Brescia,Massimo Bertagnoli,,,massimo-bertagnoli,M. Bertagnoli,M,26,178.0,38,M,928854,EUR,919987200,M,26,26,False,38.0,35.0,3.0,1.0,0.0,17.0,17.0,18.0,23.0,4.0,2.0,2.0,,,90.0,58.0,7.3,11.0,2,,1.0,9.0,,,4.0,1.0,,2.0,,,,4.0,2.0,,4.0,3.0,2.0,,,1.0,,1.0,,,,4.0,,,,
12726864,away,Brescia,Gennaro Borrelli,,,borrelli-gennaro,G. Borrelli,F,29,194.0,536,M,979479,EUR,952646400,F,29,29,False,9.0,6.0,,,0.0,5.0,5.0,1.0,4.0,,,1.0,,,45.0,15.0,6.6,4.0,0,,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,
12726864,away,Brescia,Ante Matej Jurić,Ante Matej Juric,,ante-matej-juric,A. M. Jurić,F,77,193.0,306,M,1144266,EUR,1038268800,F,7,7,False,14.0,12.0,,,1.0,5.0,5.0,7.0,10.0,4.0,1.0,4.0,,,76.0,27.0,7.2,9.0,2,2.0,,,1.0,,5.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,
12726864,away,Brescia,Niccolò Corrado,,,niccolo-corrado,N. Corrado,D,19,179.0,58,M,928916,EUR,953424000,D,19,19,True,27.0,24.0,1.0,1.0,0.0,6.0,6.0,19.0,25.0,,,2.0,,,45.0,41.0,7.1,6.0,1,,,1.0,,,,,,1.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12726864,away,Brescia,Matthias Verreth,,,matthias-verreth,M. Verreth,M,29,181.0,129,M,794992,EUR,887932800,M,6,6,True,40.0,35.0,6.0,3.0,0.0,11.0,11.0,26.0,37.0,4.0,,1.0,,,45.0,54.0,7.2,12.0,1,,,2.0,,1.0,1.0,4.0,,1.0,,,1.0,1.0,8.0,2.0,,,2.0,,,,,1.0,,,,1.0,,,,
12726864,away,Brescia,Patrick Amiamo Nuamah,Patrick Nuamah,,patrick-amiamo-nuamah,P. A. Nuamah,M,19,179.0,183,M,1394029,EUR,1135987200,M,20,20,True,16.0,12.0,,,0.0,1.0,1.0,11.0,16.0,2.0,,2.0,,,45.0,25.0,7.8,6.0,1,1.0,1.0,4.0,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,2.0,,,,,,,,
12726864,away,Brescia,Gabriele Moncini,,,gabriele-moncini,G. Moncini,F,11,184.0,103,M,362686,EUR,830476800,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,14.0,2.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,away,Brescia,Trent Buhagiar,,,trent-buhagiar,T. Buhagiar,F,12,178.0,144,M,828574,EUR,888537600,F,16,16,True,,,,,0.0,,,,1.0,2.0,,,,,3.0,2.0,,1.0,0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12726864,away,Brescia,Michele Avella,,,michele-avella,M. Avella,G,22,186.0,36,M,896466,EUR,957139200,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,away,Brescia,Davide Adorni,,,davide-adorni,D. Adorni,D,28,185.0,38,M,260491,EUR,713318400,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,away,Brescia,Zylif Muca,Zylif Muca,,zylif-muca,Z. Muca,D,19,185.0,55,M,1154955,EUR,1110153600,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,away,Brescia,Michele Besaggio,,,michele-besaggio,M. Besaggio,M,39,181.0,90,M,1008101,EUR,1019952000,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,away,Brescia,Birkir Bjarnason,,,birkir-bjarnason,B. Bjarnason,M,,182.0,161,M,13270,EUR,580694400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,away,Brescia,Dimitri Bisoli,,,dimitri-bisoli,D. Bisoli,M,25,180.0,91,M,146613,EUR,764553600,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726864,away,Brescia,Flavio Bianchi,,,flavio-bianchi,F. Bianchi,F,99,178.0,59,M,928779,EUR,948672000,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
